,result
1173,"Cook beef, bell pepper and onion in a large saucepan over medium heat, crumbling the meat with a wooden spoon, until the meat is browned, 8 to 10 minutes. Add garlic, chili powder, cumin and cayenne. Cook until fragrant, about 15 seconds. Stir in salsa and water. Bring to a simmer. Reduce heat to medium-low, cover and cook, stirring occasionally, until the vegetables are tender, 10 to 15 minutes. Stir in beans and cook until heated through, about 1 minute."
1174,Combine sugar and water and bring to the boil. Simmer 5 minutes to make a syrup. Allow to cool. Combine berry puree with lemon juice and syrup. Place in a metal bowl or tray. Freeze till set.
1175,"Heat oil in a large skillet or wok over medium high heat. Add chicken. Cook and stir until lightly browned. Add celery. Add garlic. Put into rice cooker. Add rice water and chili. Cook 2 to 3 minutes, or until mushrooms are tender. Add broth and peas. Stir. Bring to boil. Stir in rice and cream cheese. Cover. Remove from heat. Let stand 8 minutes. Stir in lemon peel and parmesan cheese. Garnish with lemon slices and fresh dill, if desired."
1176,"Cook cabbage in boiling water, cook over medium heat for 15 minutes. Take out, let cool, and shred. Peel cabbage into strips, skin and all, and put the strips in a large bowl. Put chicken shreds on cabbage, mix the sauce and pour on top. Sprinkle scallions on top of salad."
1177,"In a small mixing bowl, thoroughly whisk together eggs, cream cheese, fresh dill, garlic powder, salt and pepper. Heat a skillet over low-medium heat. Melt butter. Then add eggs. As eggs cook, slowly but constantly move them around skillet. Cook only until eggs are set, yet still soft and moist--avoid overcooking. Transfer scrambled eggs to a plate and season to taste with salt and pepper. Serve hot."
1178,"In a plastic container with a lid, combine all ingredients. Seal and place in the freezer until frozen solid. Take out of freezer and let thaw. Drink when it has thawed and is slushy. Or put in blender and blend until slushy. Garnish with fresh cranberries, zest of a lime or an orange slice."
1179,"In small bowl, combine all ingredients. Beat at low speed until smooth. Cover and refrigerate for several hours to blend flavors. Combine salad ingredients in large bowl. Serve with dressing."
1180,"In a large mixing bowl, combine 2 cups flour, yeast, sugar, salt and pepper. Mix well in a saucepan, heat milk, water and shortening until warm. Add cheese and enough flour to make a firm dough. Knead well on a floured surface until smooth and elastic, about 10 minutes. Punch dough down, divide into 2 parts. Shape into 2 round loaves. Place on a greased baking sheet, cover and let rise in a warm oven until light and doubled, about 30 minutes. Bake at 375 degrees for 20-25 minutes, until golden brown. Cool on racks, makes 2 loaves."
1181,"In a large skillet, melt butter over medium-low heat. Add carrots, onions, and ginger, cover and cook, stirring, for about 7 to 10 minutes, until just tender. Stir in the orange juice, jelly, and salt. Cook, uncovered, for about 4 minutes, stirring frequently, until vegetables are tender and nicely glazed with the jelly and orange juice mixture. Sprinkle with fresh chopped parsley just before serving."
1182,"Preheat oven to 375 degrees f. In a small bowl, soak the berries in brandy for 5 minutes. Blend flour, brown sugar, salt and butter until mixture resembles coarse meal. Add oats and almonds and toss. In a 9 inch glass pie dish, toss together apples, apricots and brandy. Sprinkle oat mixture evenly over top and bake for 30-35 minutes, or until apples are tender and topping is browned."
1183,"Beat butter, sugar, baking powder, and vanilla in a large bowl with mixer on high 3 minutes or until fluffy. Add eggs, 1 at a time, beating well after each addition. On low speed, beat in flour in 3 additions alternately with milk in 2 additions, just until blended, scraping sides of bowl as needed. Bake at 350 degrees for 35 minutes or until toothpick inserted in center comes out clean. Cool in pans on a wire rack for 10 minutes."
1184,"Place tea bags in a large heat-proof measuring cup or pitcher. Pour boiling water over tea bags. Steep 1 hour, or until cooled to room temperature. Remove and discard tea bags. Add pomegranate juice and splenda, stirring until it dissolves. Serve over ice. Garnish with pomegranate sprigs. Makes 4, 1 cup servings."
1185,"Heat a large skillet over medium-high heat. Add the asparagus, butter, flour, fresh lemon juice, salt, hot pepper sauce, curry powder, sour cream, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest,"
1186,"Combine the olive oil, mayonnaise, fresh lime juice, red wine vinegar, sour cream, blue cheese, salt, louisiana hot sauce in a food processor or blender. Process for 20 seconds. Add the olive oil, mayonnaise, fresh lime juice, red wine vinegar, sour cream, blue cheese, salt, louisiana hot sauce in a food processor or blender. Process for another 20 seconds. Season the dressing with salt and cracked black peppercorn to suit your taste. Process dressing another 15 seconds. If not serving immediately, place dressing in a container. Tightly seal container and keep the dressing refrigerated until use."
1187,"Heat oil in a 10-inch skillet over medium heat. Cook broccoli, onion, garlic and carrot in oil about 10 minutes, stirring occasionally, until broccoli is crisp- tender. Stir in chicken, salt, and tomatoes. Cook about 3 minutes, stirring occasionally, just until chicken is hot. Toss with pasta. Sprinkle with cheese and parsley."
1188,"Put cornbread mixture in a saucepan over medium heat. Add cornbread mixture and milk. Add cheese, butter, onion and parsley. Add beaten eggs. Pour sauce over cornbread mixture and milk. Pour sauce over cornbread mixture"
1189,Heat oven to 350f. Remove chicken from oven and place in crockpot. Cover with plastic wrap and set aside.
1190,"In a large bowl, combine linguine, braised garlic, balsamic vinegar, olive oil, butter, salt and pepper, parmigiano-reggiano cheese, balsamic vinegar, brown sugar, balsamic salt and pepper. Add to the marinade. Add to the dressing and mix well. Add to the dressing and"
1191,"Heat oil over medium-high heat. Saute onion and hot peppers until onion is light golden. Add red pepper ans salt. Saute until red pepper is tender. Transfer onion mixture to bowl. In same pan, melt butter over high heat and saute meat mixture until seared all over. Stir in berbere spice mix to taste. Saute for 30 seconds. Serve with injera bread and tomato & cucumber salad. Keep extra berbere spice mix on table to sprinkle over meat as desired."
1192,"In large non-stick pan, cook vegetables on medium heat covered for about 3 minutes. Mix 1 packet of seasoning with water. Add water, ramen and crab to veggies and stir continuously until noodles are soft and most of water is absorbed. Pour over marinade. Heat through and serve."
1193,"Heat butter in a large saucepan over medium-high heat. Add the onion and cook, stirring occasionally, until tender, 5-8 minutes. Add the cauliflower and cook, stirring occasionally, until light golden brown, about 5 minutes. Add the stock, milk, nutmeg, and pepper and bring to a boil. Reduce the heat to low and simmer until the cauliflower is easily pierced with a fork, about 10 minutes. Remove 1 cup of cauliflower florets and set aside., puree soup in blender or food processor until smooth. Return soup to pot and stir in the cheese and remaining cauliflower florets and adjust seasonings to taste."
1194,"Muddle mint leaves, 1 lime wedge and simple syrup. Add ice, rum and pomegranate molasses. Shake. Pour into collins glass. Top with ice. Garnish with mint and pomegranate molasses. Serve in a 12oz hurricane glass."
1195,"Preheat oven to 400 degrees. Arrange the potatoes and the red and green peppers alternately in a spoke pattern in a shallow, 12-inch round baking dish. Pile the onions in the center. Scatter the garlic over the top. Drizzle with oil, and sprinkle with rosemary, salt and black pepper. Bake in the preheated oven until the vegetables are lightly golden and tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
1196,"Preheat oven to 350. In mixing bowl, combine chowder, eggs, cheese, onions, parsley, pepper. Blend well. Set empty piecrust on baking sheet on extended oven rack. Ladle chowder mixture into crust. Carefully slide rack back into place. Bake 1 hour or till set. Cool 10 minutes before slicing."
1197,"Heat the olive oil in a saucepan. Add the catsup and sugar and cook for another 5 minutes, stirring occasionally. Add the parsley and cook for another 5 minutes, stirring occasionally. Add the garlic and cook for another 5 minutes, stirring occasionally. Add the parsley"
1198,Preheat oven to 450 degrees f. Grease 9x 13 pan. Beat everything together. Pour into pan. Bake 30-35 minutes until center tests clean with knife or toothpick.
1199,"Wash lentils and rice. In a pan, saute onion in oil until it is a golden brown. Add the lentils, rice, salt, butter, onion, soup, and water. Bring to a boil and then turn to low heat and simmer for 1-2 hours, making sure to add more water as it absorbs. Lentils will be soft when ready."
1200,"Preheat oven to 375 degrees. Cook noodles in accordance with package and drain. In a medium mixing bowl, combine melted soup and milk and stir until well blended. In 13 x 9 baking dish, combine ham, cooked noodles, liquid soup mixture and half of the cheese. Bake for 20 minutes. Sprinkle remaining cheese over top of casserole. Dot with butter. Bake for additional 10 minutes or until cheese is melted and bubbly."
1201,Preheat oven to 350 degrees. Add oil to a large fry pan and turn the heat up to med-high. Brown each chicken strip until each side is lightly golden brown. Remove chicken and place in a 9 x 13 baking dish. Set aside. In a 2 qt mixing bowl mix the next 5 ingredients until smooth. Spoon this cream sauce over the top of the previously browned chicken in the baking dish and smooth it out and then lightly sprinkle the parmesan over the top of the cream sauce. Place the baking dish in a preheated 350 degree for 20-30 minutes until heated through. Serve over pasta or egg noodles or with mashed potatoes on the side.
1202,"Place cauliflower in a large, deep skillet. Cook over medium high heat until evenly brown. Crumble and set aside. In a medium sized salad bowl, layer in order the broccoli, cauliflower, cheese and bacon. Prepare the dressing by whisking together the mayonnaise, sugar and vinegar. Drizzle dressing over top and serve."
1203,Preheat oven to 350 degrees. Add oil to a large fry pan and turn the heat up to med-high. Brown each chicken strip until each side is lightly golden brown. Remove chicken and place in a 9 x 13 baking dish. Set aside. In a 2 qt mixing bowl mix the next 5 ingredients until smooth. Spoon this cream sauce over the top of the previously browned chicken in the baking dish and smooth it out and then lightly sprinkle the parmesan over the top of the cream sauce. Place the baking dish in a preheated 350 degree for 20-30 minutes until heated through. Serve over pasta or egg noodles or with mashed potatoes on the side.
1204,"Heat the olive oil in a saucepan. Add the onions and thyme and cook over low heat, covered, until onions are tender and lightly colored, about 25 minutes. Add chopped red pepper and cook for another 5 minutes. Add raisins and garbanzos and cook for another 5 minutes, stirring occasionally. Do not overcook the garbanzos or they will become mushy. Season with salt, transfer to a bowl, and pour the vinegar over the hot mixture. Let vegetables cool to room temperature, then cover and refrigerate for at least 24 hours before serving. Allow to return to room temperature before serving."
1205,"Heat oil over medium heat. Saut garlic until soft, being careful not to let it burn. Add sliced mushrooms and saut until they look fairly cooked and shiny. Add almonds and saut for a couple more minutes. Finally, add frozen green beans and splash of soy sauce. Stir frequently until beans are just cooked and, of course, no longer frozen. If not on the south beach diet or watching sugar intake, you could add oyster sauce or other asian condiment to the mixture."
1206,"Preheat oven to 425. Preheat oven to 350 degrees F. Line a baking sheet with parchment paper. Bake for 15 minutes, or until golden brown. Remove from oven and let cool on a rack."
1207,"Melt butter in a heavy saucepan over low heat. Add flour, stirring until smooth. Cook 1 minute, stirring constantly. Gradually add milk. Cook over medium heat, stirring constantly until mixture is thickened and bubbly. Stir in cheddar cheese, salt, dry mustard, and paprika. Gradually stir approx one-fourth of hot mixture into beaten egg. Add to remaining hot mixture. Cook mixture over low heat 1 minute. Serve over toast points."
1208,Heat the oil in a pan add leeks and garlic and cook until soft. Add onion and garlic and cook until soft. Add tarragon and cook until soft
1209,"Place peas, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts, chestnuts,"
1210,Preheat oven to 400 degrees. Cut filets into 3 - 4 oz portions. Melt butter. Crush ritz crackers into crumb size pieces. Mix together dry ingredients. Dip halibut into melted butter then into cracker mixture. Place on baking sheet. Pour remaining melted butter over halibut. Bake at 400 degrees for 12 - 15 minutes or until flaky when touched with a fork.
1211,"Preheat the oven to 350 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes, or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
1212,"In a large non-stick skillet, cook the ground beef and garlic until the beef is no longer pink, stir frequently. Drain. In a 4-quart slow cooker, add the ground beef mixture, cheese, and tomatoes. Stir to mix. Cover and cook on low for 3-4 hours or until the cheese is melted and mixture is well heated. Stir after 2 hours. Add in the onions, stir to combine. Serve with tortilla chips."
1213,Preheat oven to 400f. Place peppers on baking sheet. Bake for 3-4 minutes until crisp. Spread peppers evenly over peppers. Spread taco sauce evenly over peppers. Top with any additional ingredients. Bake for 7-8 minutes. Cut into wedges and serve.
1214,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
1215,"Heat oil in a saucepan over medium heat. Add margarine, white onion, garlic cloves, long grain white rice, vegetable broth, tomato sauce. Add rice and saute for 20 minutes or until rice is cooked through. Add broth, tomatoes, and saute for 20 minutes or until rice is cooked through. Add rice and saute for 20 minutes"
1216,"Combine all of the ingredients, except the coconut, together in a blender. Cover and blend on low speed for 3 minutes. Pour into a greased 9-inch pie pan. Let stand about 5 minutes then sprinkle with coconut. Bake at 350 degrees for 40 minutes. Serve warm or cool."
1217,"Mix together the basting sauce ingredients and stir until smooth. Cover and let sit in refrigerator at least 1 hour. Prepare your grill medium to medium-high heat. Place ham slices on prepared grill and baste with some of the sauce. Grill for 1 hour, basting and turning every 15 minutes."
1218,"Preheat oven to 350 degrees. Line a rimmed baking sheet with parchment paper. Peel and trim carrots and slice lengthwise into thin halves or quarters. Toss carrots in bowl with olive oil, rosemary and salt. Roast at 350 for 30 minutes, stirring half way through. Turn up oven to 425 and roast ten minutes longer or until the ends of the carrots begin to turn black. When carrots are almost done, melt apricot jam in microwave for 15-30 seconds. Remove carrots from oven, place in bowl and toss warm carrots with melted apricot jam. Toss with a little more rosemary if desired."
1219,"Place apple mixture in a deep dish pie pan. Sprinkle with sugar and cinnamon. Mix topping ingredients, except the cinnamon and butter, with a fork until blended. Sprinkle topping over apples. Drizzle melted butter over topping. Sprinkle with cinnamon. Bake at 375f degrees for 40 minutes."
1220,"Cook noodles in boiling water, cook over medium heat for 15 minutes. Take out, let cool, and shred. Peel noodles into strips, skin and all, and put the strips in a large bowl. Put noodles on napa cabbage, mix the sauce and pour on top. Sprinkle scallions on top of salad."
1221,"Preheat oven to 400 degrees f. Grease muffin cups or use paper liners. Mix oats, flours, baking powder and salt in a large bowl. Whisk eggs and brown sugar in another bowl. When smooth, whisk in milk, melted butter and vanilla. Pour over dry ingredients and fold in just until dry ingredients are moistened. Scoop into mufifn cups. Bake 15 to 25 minutes or until springy to the touch in the center."
1222,"Preheat oven to 350f. Mix all the dry ingredients together. Mix everything together. Shape into 8-12 balls, put on cooked sheet lined with parchement. Flatten slightly. Leave room between them because the will spread out. Bake for 10-12 minutes at 350f."
1223,"Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a large bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add yogurt all at once, stir with fork to make a soft slightly stick dough. Cut in to rounds and bake 425f degrees for 12-15 minutes or until cooked."
1224,Heat oil in a large pan. Saute onion and garlic till translucent. Add remaining ingredients except for butter just to heat through. Stir in pasta. Place into a large pasta bowl. Top with butter while hot. Garnish with pepper flakes to taste.
1225,"Heat oven to 350 degrees. Cook pasta 8 minutes, drain. Mix pasta shell ingredients and toss with pasta. In 9-inch pie plate press pasta to form a shell. Cook ground beef for 4-5 min., breaking into crumbles. Add garlic powder, salt and cumin, stir in tomatoes and cook until almost all liquid has evaporated, stirring occasionally. Remove from heat and add sour cream. Spoon mixture into pasta shell. Add cheese to top and bake 15 minutes."
1226,"Heat oil in a saucepan over medium heat. Add onion and garlic. Cook, stirring, for 6 minutes or until onion is soft. Cook, stirring, for 6 minutes or until onion and garlic are very soft. Season with salt and pepper to taste. Preheat grill to high. Mix vegetable mixture with sifted flour and remaining ingredients in a medium bowl. Mix well. Spread mixture into prepared pan. Bake in moderate oven for about 30 mins or until firm."
1227,"Heat oil and a large pan and cook the sweet whole kernel corn, chicken broth, diced tomatoes, mild green chilies, chicken breasts, salt and pepper, tortilla chips. Add the remaining ingredients and simmer uncovered for about 40 minutes, making sure the vegetables are tender. Blend or process the mixture in batches until pured. Return soup to pan and stir over heat until hot. This goes well with cheesy chive muffins for a lunch."
1228,"Heat the oil in a heavy pan over medium heat. Add onion, chicken broth, baking potatoes, garlic, baby spinach, heavy cream, salt & freshly ground black pepper. Cook for 5 minutes. Add onion, chicken broth, baking potatoes, garlic"
1229,"Place the rolls on a baking sheet with wax paper between layers and freeze. When frozen, put in a ziploc bag and store in freezer until ready to use. Bake at 325 for 15 - 20 minutes."
1230,"Heat oil over medium heat. Saut garlic until soft, being careful not to let it burn. Add sliced mushrooms and saut until they look fairly cooked and shiny. Add almonds and saut for a couple more minutes. Finally, add frozen green beans and splash of soy sauce. Stir frequently until beans are just cooked and, of course, no longer frozen. If not on the south beach diet or watching sugar intake, you could add oyster sauce or other asian condiment to the mixture."
1231,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1232,"Combine mayonnaise, italian salad dressing and cheese in large bowl. Blend well. Add celery, red onion, shrimp, avocado, celery rib, scallion, grape tomatoes, flat leaf parsley, red onion. Toss gently to mix. Cover & refrigerate at least 2 hours."
1233,"In a large skillet, heat oil to medium-high heat. Add chicken and brown. Put chicken in crockpot. Add frozen vegetables and tapioca. Mix well. In a small bowl, mix all remaining ingredients. Pour on the chicken. Cover and bake at low heat for 4 hours."
1234,"Sprinkle pork chops with salt and pepper. Heal olive oil in frying pan until hot. Add pork chops and brown on one side. Flip chops and add onion. When browned on second side, and onion is translucent, add saurkraut and tomato soup. Turn down heat and simmer for about 20 minutes, turning chops over in sauce every so often. Serve with mashed potatoes or rice. Tastes even better when served the next day."
1235,"Heat olive oil in large skillet over medium heat. Add bell pepper, onion and garlic, and saute for 2-3 minutes, or until vegetables are tender. Add chicken broth, tomatoes, oregano, basil and black pepper. Bring to a boil and cook for 2-3 minutes. Reduce heat to medium-low. Place fish fillets in the sauce, cover, and simmer for 7-9 minutes, or until the fish flakes easily with a fork. Individual fillets with sauce may be served over a bed of cooked rice."
1236,"Heat olive oil in skillet and saut the shallots for 3-4 minutes. Remove the shallots and brown the pork from all sides. Add the brandy and let stand 2-3 minutes, turning the pork to avoid burning. Then add the juices, cover with the lid and let simmer in very low heat. After 1. 5 hour add the shallots, salt and pepper. 10 minutes before the meat is done. Put the florida red snapper fillets, onion, orange juice, lemon juice, orange rind, salt, nutmegpreparation:Heat olive oil in skillet and saut the shallots for 3-4 minutes."
1237,"In a large saucepan, mix the flour, butter, egg yolks, salt, milk, plums, oil, breadcrumbs, cinnamon, salt, and mix well. The dough will be sticky. Divide in 8. Make a square from each part. Wash the plums well, remove the pips and in their place put a little sugar and cinnamon. Put a plum on each square and fold the dough around the fruit to obtain a dumpling. Bring to boil water in a large saucepan and put a little sugar and cinnamon. Bring to boil water in a large"
1238,"Preheat oven to 350 degrees f. Spray a 9 inch square pan with nonstick spray. Combine dry ingredients in a large bowl. In a small bowl, whisk wet ingredients together. Blend well. Add liquids to dry ingredients, whisking until smooth. Bake at 350 for 35 minutes, or until toothpick comes out clean."
1239,"Preheat oven to 350 degrees f. Heat refried beans in a pan over medium heat until hot. Spread chips out evenly on large oval oven-proof dish. Spread beans on top of chips, sprinkle cheeses over beans, and scatter jalapenos over cheese. Bake until cheese is completely melted, about 5 minutes. Garnish with dollops of sour cream then scatter pimentos over nachos. Serve immediately."
1240,"In a double-boiler melt chocolate. Remove from heat and add the sweetened condensed milk, vanilla, salt, and nuts. Stir until smooth. Turn into wax paper lined 8 inch square pan and chill in fridge. Store in cool place in an airtight container."
1241,"Preheat oven to 400f. Mix the melted butter and bread crumbs together and put one third of them in a thin layer in the bottom of a buttered baking dish. Cover with half of the oysters and seasonings. Add some of the cream. Layer half of the scallops next, seasonings, and another third of buttered crumbs. Add the remaining oysters and cream. Top with the final half of scallops and top with remaining buttered crumbs. Bake for 30 minutes. Serve hot."
1242,"Preheat oven to 350 degrees f. Spray a 9 inch square pan with nonstick spray. Combine dry ingredients in a large bowl. In a small bowl, whisk wet ingredients together. Blend well. Add liquids to dry ingredients, whisking until smooth. Bake 35-40 minutes, or until done. Cool completely. Frost, if desired."
1243,"Preheat oven to 425. In a saucepan over medium heat, melt the butter. Add flour and stir thoroughly. Add chicken broth and cook until thickened. To the saucepan, add chicken, peas, carrots, onion and salt. Heat to boiling. Pour into a 1. 5 liter casserole. Top with uncooked biscuits. Bake at 425 8-10 minutes or until the biscuits are done."
1244,"Heat oven to 350 degrees. Cook pasta 8 minutes, drain. Mix pasta shell ingredients and toss with pasta. In 9-inch pie plate press pasta to form a shell. Cook ground beef for 4-5 min., breaking into crumbles. Add garlic powder, salt and cumin, stir in tomatoes and cook until almost all liquid has evaporated, stirring occasionally. Remove from heat and add sour cream. Spoon mixture into pasta shell. Add cheese to top and bake 15 minutes."
1245,"In a tall thin glass, crush or muddle part of the mint with a fork to coat the inside. Add the sugar and lime juice and stir thoroughly. Top with ice. Add rum and mix. Top off with the club soda. Add a lime or lemon slice and the remaining mint. Serves one."
1246,"Mix together all ingredients. Store in a 1 cup canning jar or other airtight container. When ready to make dressing, combine 1 cup of mayonnaise, 1 cup buttermilk, and 1 tablespoon dry dressing mix. Whisk well"
1247,"In a small mixing bowl, beat eggs, chives, salt, & pepper. In a large mixing bowl, beat eggs, chives, salt, & pepper. In a large mixing bowl, beat eggs, chives, salt,"
1248,"Preheat oven to 400 degrees f. Arrange the pears cut side up in an 8-inch square glass baking dish. Whisk the apple juice and sugar in a small heavy saucepan over medium-high heat until the sugar dissolves. Whisk in the butter. Pour the sauce over the pears. Bake until the pears are crisp-tender and beginning to brown, basting occasionally with the juices, about 35 minutes. Spoon the pears onto plates. Top with ice cream. Drizzle with any juices and serve. The pears can also be served frozen. To do so, cool the pears, then place them in the freezer until frozen solid, about 8 hours."
1249,"Dissolve jell-o in water. In a mixing bowl, beat cream cheese until fluffy. Add jell-o mixture. Beat until smooth. Pour into a 13x9 inch pan. Chill for 4 hours or until firm. Cut into squares. Garnish with remaining cool whip."
1250,"In a wok or large frying pan over medium high heat, saute the spinach and garlic in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
1251,"Place the tuna steaks, pineapple and peppers on pan and broil for approximately 4-5 minutes per side. You may use the marinade from the pineapple and peppers to baste while cooking. Do not use the marinade from the tuna. Place the tuna steaks, pineapple and peppers on pan and broil for approximately 4-5 minutes per side. Place the tuna steaks, pineapple and peppers on pan and broil for approximately 4-5"
1252,"Heat butter in skillet. Add chicken and cook until browned. Add soup, water, sugar and vinegar. Heat to a boil. Cover and cook over low heat 5 minute or until done. Serve over rice."
1253,"Mix all of the ingredients for the sauce in a small bowl. Brush over the chicken. Broil the chicken for 10 minutes each side, 2 inches or so from the heat. Brush frequently with the sauce. Bake for 1 hour. Remove from the oven and drizzle with the lemon juice of the last lemon, and a few more grinds from pepper mill."
1254,"Heat oil in a large non-stick skillet over medium high heat. Add wing pieces and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
1255,"Heat 1 cup of the milk in a medium saucepan over low heat. Add chocolate, stirring constantly, until melted. When the chocolate has melted, increase heat to medium and add the remainder of the milk while whisking rapidly. Do not allow to boil. Serve in small cups fortified with a jigger of peppermint schnapps and a dollop of whipped cream. Add a peppermint stick to stir. If transporting in a thermos, heat thermos up with hot water to get it warm for 1 minute. Pour water out and fill with hot chocolate."
1256,"Preheat oven to 425. Place butter in bottom of 9x13 baking dish and melt in oven, while preheating. Place eggs in blender and beat on high. Add flour, milk and vanilla. Mix together for 30 seconds. Pour mixture into dish with melted butter. Bake for 20 minutes."
1257,"Heat the oil in a heavy pan over medium heat. Add the sausage pieces and cook until brown, about 5 minutes. Add the onions, green peppers, and celery. Cook for 3 minutes. Add the water, tomato sauce, salt and pepper. Heat to boiling. Stir in the rice. Reduce heat to simmer. Cook covered, until rice is tender, about 30 minutes. Remove from heat and keep covered until time to serve."
1258,"Spray nonstick skillet with cooking spray. Heat over med. Heat. Add ground beef, taco seasoning, potatoes, cheddar cheese, green onion, salsa, sour cream. Cook until desired doneness. Stir in beans, chilis, and cilantro. Cook and stir 7 minutes. Spoon mixture on tortillas. Top with cheese. Fold bottom up, fold sides over. Garnish with salsa, sour cream."
1259,"Heat oil. Add onion & celery, cover and cook over medium heat, stirring occasionally, for 20- 25 minutes or until the onion is slightly coloured. Sprinkle flour over onions& stir in. Slowly add the beer, pour in chicken stock and season to taste. Bring to a boil, reduce heat and simmer for 5 minutes. Place toast slices in ovenproof soup bowls. Pour broth into each bowl, sprinkle with some parsley& top with grated cheese. Place under broiler for a couple of minutes to melt cheese."
1260,"Preheat oven to 400. Toast baguette rounds on a baking sheet in oven until crisp, 5-6 minutes, more if large slices. Turn oven off and preheat broiler to high. Drizzle toasted bread with oil and salt, broil until golden, 2-3 minutes. Transfer to oven safe serving dish or leave on baking sheet. Top with bacon pimiento cheese and bacon."
1261,"Heat oil in a saucepan over medium heat. Add onion and bacon. Cook, stirring, for 6 minutes or until onion has softened. Add garlic and onion. Cook, stirring, for 6"
1262,"Cook beef and drain fat. In a large bowl, combine all ingredients. Mix well. Serve with tortilla chips. Cover tightly and refridgerate leftovers no more than 2 days. Do not reheat. Mix well before serving cold."
1263,"Cook linguine verde according to package directions. Drain. In a large skillet over medium heat, cook linguine verde to desired crispness. Add onion and saute until tender. Stir in chicken broth and sage, simmer 1-2 minutes. Add spinach and cook just until it wilts. Salt and pepper to taste. Toss linguine with sauce and serve sprinkled with parmesan."
