,result
828,"Preheat oven to 325f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
829,"Place the brisket in a large roasting pan. Combine garlic cloves, chili powder, beef base, worcestershire sauce, cumin, hickory liquid smoke, beef brisket, beer, bottled chili sauce. Bake for 2 to 3 hours, basting frequently, or until beef is tender and looks stringy when pulled with a fork. If roast starts getting too crispy, cover pan with foil or lid. Slice meat thinly and serve on rolls. Serve juices in individual cups or bowls to dip sandwiches into."
830,"Heat 2 teaspoons of oil over high heat and add 4 rashers of butter and cook for 2-3 minutes or until crip and then set aside. Heat 2 teaspoons of oil in the pan and add chopped brown onion and garlic and cook for 1 minute. Add potatoes, 2 sprigs thyme, chicken stock and water and bring to the boil and then reduce heat and simmer for 15-20 minutes. Blend until smooth and stir through cream. Divide into serving bowls and top with crispy bacon to serve."
831,"Place potatoes in even layer in greased 13x9-inch baking dish. Combine 3 cups cheese, mayonnaise and onion in medium bowl. Spread mixture over potatoes. Sprinkle potato mixture with bacon, peppers and olives. Bake in preheated 350f oven 35 minutes or until bubbly."
832,"Preheat oven to 350 degrees fahrenheit. Unroll squares into 4 rectangles and place in a 13 x 9 inch baking dish. Press up sides slightly and press perforations together. Layer bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon, bacon"
833,"Preheat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Fold the 1 inch of dough over and around the cheese. Press dough edges to seal. Brush edge with melted butter and parmesan cheese. Top the crust with sauce, pepperoni and cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted."
834,"Preheat oven to 375 degrees. In a large mixing bowl, cream butter, sugar and lemonade mix until fluffy. Beat in egg, vanilla and lemon extract. In a separate bowl, mix flour and baking soda. Add dry ingredients to batter, beating until thoroughly combined. Form dough into 1-inch ball and roll in granulated sugar. Place balls 2-inch apart on well-greased cookie sheet. Bake for 10-12 minutes or until edges begin to brown."
835,"Preheat oven to 350 degrees f. In a large bowl, combine tuna, celery, onion, cheese, dill relish, celery, onions, mayonnaise, garlic salt, hot dog buns. Spread tuna mixture evenly over bottom halves of rolls and top with remaining roll halves. Wrap each sandwich in foil. Place on a baking sheet into a pre-heated 350 oven for 15-20 minutes or until cheese is melted. Unwrap and serve immediately."
836,"In a small saucepan over low heat, warm the cream. In a small saucepan over low heat, warm the cream. In a small saucepan over"
837,"Preheat oven to 375 degrees. Place macaroni, butter, salt, pepper, milk, mozzarella cheese, and 3 cups of cheddar cheese in casserole dish. Mix eggs in a bowl first and then stir into mixture. Cover everything with aluminum foil and cook for 45 minutes at 350 degrees. Uncover and add extra cup of cheddar cheese across the top. Bake uncovered for another 15 minutes."
838,"Preheat oven to 425 degrees fahrenheit. Arange shrimp in a single layer in a 13 x 9 inch baking dish coated with cooking spray. Combine lemon juice with butter, garlic, worcestershire sauce, lemon pepper, and red pepper. Pour mixture over shrimp. Bake at 425 degrees fahrenheit for 8 to 10 minutes or until shrimp are done. Sprinkle parsley over shrimp. Serve immediately."
839,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring occasionally, until mixture just begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
840,"Preheat oven to 450f. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
841,"Preheat oven to 325 degrees. Place tomato halves cut-sides down directly on greased broiler pan or grill rack. Broil until they start to char and blister, about 4 minutes. Using tongs or a spatula and spoon, carefully turn tomatoes over and broil or grill 2 minutes more. Remove cooked tomatoes from heat and place cut-sides up in the dish with oil and vinegar mixture. Spoon some of the mixture over tomatoes. Set aside to marinate at least 1 hour, or cover and refrigerate up to 5 days. Serve at room temperature."
842,"Combine all ingredients, savings some pecans to roll cheese ball in. Pack mixture into a bowl or mold. Chill until firm. Remove and roll in pecans to coat exterior. Serve cold, frozen or warm."
843,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
844,"Mix mayonnaise, sugar, and vinegar in a bowl. Set aside. In a large mixing bowl, mix broccoli florets, red onion, artificial sweetener, cider vinegar, light mayonnaise, sunflower seeds, seedless raisins, salt and black pepper. Pour dressing over salad mixture, stirring well. Cover and refrigerate 8 hours or overnight."
845,"In a large bowl mix the flour, baking soda, salt and raisins. Stir in the buttermilk and molasses until well combined. Pour it into a bread pan sprayed with nonstick spray. Let sit for 1 hour. Preheat the oven to 325. Bake for 1 hour or until a tooth pick inserted in the middle comes out clean. Let it sit in the pan for about 10 minutes and then remove it from the pan to sit on a wire rack until it is cooled."
846,"Heat butter and oil in a 3 quart saucepan. Add onion and saute on low until translucent. Add zucchini and saute another 2 minutes. Add cream if serving it hot. If serving it cold, cool soup to room temperature and whisk in the yogurt. Garnish with remaining oregano."
847,"In a large nonmetal dish or resealable food storage plastic bag, combine all ingredients except steak. Mix well. Add steak and turn to coat. Refrigerate atleast 4 hours or overnight to marinate. Heat grill. When ready to grill, remove steak from marinade. Discard marinade. Place steak on gas grill over medium heat. Cook 10 to 15 minutes or until desired doneness, turning once or twice. To serve, cut steak across grain into slices. Place on serving platter."
848,"Heat the oil in a 4 quart saucepan on medium high heat. Add onion, carrots and garlic and cook, stirring occasionally until they are soft. Add beans, water, and seasonings. Stir and reduce heat to low and simmer for 30 minutes or until garlic cloves are tender. Take half of soup and blend in blender until smooth. Return soup to bean mixture in pan and stir. Ladle into bowls and drizzle with olive oil before serving. Top with freshly grated parmesan cheese, if desired."
849,"Preheat oven to 375 degrees f. Melt the butter in a skillet over medium heat. Stir in the mushrooms and onion, and cook until tender. Sprinkle with the flour. Reduce heat to low, and continue cooking 5 minutes. Mix in sour cream and lemon juice, and season with salt and pepper transfer to a small casserole dish, and top with parmesan cheese. Bake 15 minutes in the preheated oven, until bubbly."
850,"Preheat oven to 350 degrees F. Spray the chicken breasts with olive oil spray and sprinkle with salt and pepper. Broil the chicken breasts for 7 minutes on each side or until cooked through. Chop chicken breasts and put in refrigerator to cool. While oven is still hot, spread your almond flakes on a cookie sheet and toast on the broiling rack. Please keep an eye on them because they toast quickly, and you dont want burnt almonds. Once the chicken is cooled, mix in the almonds, celery, onion, mustard and mayo. You can either put the salad straight onto your choice of bread and add whatever you like on your sandwiches or can be eaten out of iceburg lettuce leaves for a no carb version."
851,"Preheat oven to 350 degrees celcius. Grease 2 40cm x 30cm baking trays with oil spray. Cream butter until close to white. Add caster and brown sugar and beat until light and fluffy. Gradually add egg and vanilla essence. Beat well. Fold in sifted flour, chocolate chips and salt. Combine. Pinch off tablespoons of mixture and place on greased trays. Bake for 15 minutes or until firm. Cool on wire rack and place in airtight container."
852,"Place all ingredients in a heavy saucepan. Bring to a boil over medium heat, then reduce heat to a simmer. Cover and cook, stirring occasionally, until reduced to a chunky sauce, about 10 minutes. Remove from the heat, cool, and refrigerate until needed. You can also freeze in ice cube trays. Keep frozen cubes in a plastic bag so you can remove one portion at a time."
853,"Preheat oven to 350 degrees f. In a large saucepan combine sugar, corn syrup, water, and salt. Cook to hardball stage,, stirring only until sugar dissolves. Meanwhile, as temperature of syrup reaches 250 degrees, very gradually add the syrup to egg whites, beating at high speed with electric mixer. Add vanilla and beat until candy holds its shape, 4-5 minutes. Stir in the chopped nuts or cherries, if desired. Quickly drop candy from a teaspoon onto waxed paper, swirling the top of each piece. Let cool."
854,"Preheat oven to 400 degrees. Place crust on an ungreased 14 in pizza pan. In a small bowl, combine cheese, mayonnaise, onion, garlic and oregano. Spread over crust. Bake at 400 degrees for 8 to 10 minutes or until edges are lightly browned. Cut into wedges and serve warm or slightly cooled."
855,Heat oil in a large skillet over medium-high heat. Add in spinach and chopped garlic. Saute stirring for about 10-12 minutes or until all the liquid from the spinach evaporates. Add in the breadcrumbs and parmesan cheese. Mix to combine and heat through. Season with salt and fresh ground pepper to taste.
856,"Preheat oven to 350 degrees f. Place potatoes in a single layer, cut side down. Bake, tossing potatoes once, until beginning to brown, about 20 minute. Meanwhile, rub fillets with remaining tsp oil and season all sides with salt and pepper. Remove baking sheet from the oven. Add the tomatoes and olives to the potatoes. Stir to combine. Push the vegetable mixture to one side of the baking sheet and place the fillets flat on the baking sheet next to the vegetables. Return the baking sheet to the oven and roast until the fish is cooked through and potatoes are brown and tender, about 15-20 minute. Transfer the fish and vegetables to a serving platter and serve immediately."
857,"Heat oil in a medium frying pan over medium-low heat. When it shimmers, add onion and garlic, season with salt and freshly ground black pepper, and cook, stirring occasionally, until vegetables are caramelized and brown, about 20 minutes. Remove from heat and let cool slightly. Combine sour cream, chvre, and chives in the bowl of a food processor fitted with a blade attachment. Add onion mixture, and pulse until combined, about 10 pulses. Adjust seasoning with salt and freshly ground black pepper and pulse a few more times to mix in seasoning. Transfer to a serving bowl, cover, and refrigerate until chilled, about 1 hour. Serve with potato chips or crudits."
858,"Preheat the oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the mushrooms in half and toss to combine with the olive oil mixture. Spread the mushrooms in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the mushrooms are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the mushrooms and continue to cook for 25 minutes or until the asparagus is tender."
859,"Preheat oven to 400. Grease a muffin pan. In a large bowl, whisk together flour, brown sugar, baking powder and soda. In another bowl stir together oats and yogurt, stirring in banana, oil and egg. Stir mixture into flour mixture and stir until moistened. Put in muffin pans and bake for 20-25 minute until done."
860,"In a medium saucepan, bring 2 cups water, butter, salt, and cumin to a boil over medium-high heat. Stir in rice, and reduce heat to a simmer. Cook, covered, until liquid is absorbed, about 25 minutes. Remove saucepan from heat. Add arborio rice, chicken stock, chicken breasts, leek, saffron strands, lemon, zest of, lemon juice, frozen peas, hot water, soy sauce, brown sugar, crunchy peanut butter, frozen oriental-style vegetablespreparation:In a medium saucepan, bring 2 cups water, butter, salt, and cumin to a boil over medium-high heat. Add arborio rice, chicken stock, chicken breasts, leek, saffron strands, lemon, zest of, lemon juice, frozen peas, hot water, soy sauce, brown sugar, crunchy peanut butter, frozen oriental-style vegetablespreparation:In"
861,"Preheat oven to 375 degrees. In a small bowl pour stuffing mix and water. Open chicken breasts, and if they are too thick to fold in half flatten and stretch them by placing on cutting board and using heavy rolling pin roll out chicken until it is able to be folded in half. Give the stuffing a quick mix with a spoon. Spoon stuffing onto one half of the chicken and fold chicken breast over to cover. Place breasts in baking pan. Continue stuffing breasts until all breasts are used. If you have left over stuffing go back and open breasts and continue stuffing until all stuffing is used. Combine soup and sour cream. Spread over chicken breasts. Cover and bake for 45 minutes to an hour until chicken is thoroughly cooked."
862,"Preheat oven to 190c grease a patty tin or use paper cups. Sift flour and baking powder. Cream fat and sugar until mixture is light and creamy. Add in vanilla essence. Beat egg and add it gradually to the mixture, beating well after each addition. Fold in the sifted flour with a metal spoon. Add a little milk if necessary to give it a soft dropping consistency. Mix in the raisins. Fill greased patty tin or paper cups half full with the mixture. Bake for 20 minutes."
863,"Preheat oven to 375f. In a large skillet over medium high heat, combine the ground beef and salt and pepper to taste. Saut for 10 minutes, or until well browned. Add tomato sauce, onion and worcestershire sauce. Reduce heat to low and simmer for 10 minutes. Prepare potatoes. Place beef mixture into a casserole dish. Layer the beans over the beef and smooth potatoes over the beans. Sprinkle the cheese over the potatoes and bake uncovered at 375f for 30 to 40 minutes."
864,"In large saucepan, heat through, stirring occasionally."
865,"Preheat oven to 350 degrees f. Spread almonds onto a baking sheet in a single layer. Roast about 10 to 15 minutes, until slightly browned, tossing a couple of times for even browning. Let cool to touch. In a blender, mix or pulse the almonds with the walnut oil and salt. This can take about 10 minutes or so. Once smooth, spoon in honey and blend for 30 seconds to mix thoroughly. Spread on an ungreased baking sheet. Bake 30 minutes, until slightly browned, tossing a couple of times for even browning. Spread on an un"
866,"Preheat oven to 375. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
867,"Preheat oven to 425 degrees and boil water. In a 13x9 casserole dish, combine rice and contents of seasoning packet. Add boiling water to dish and mix well. Add chicken, sprinkle with garlic powder. Cover and continue to bake for another 8-10 minutes or until chicken is no longer pink in center."
868,"Place potatoes in even layer in greased 13x9-inch baking dish. Combine 3 cups cheese, mayonnaise and onion in medium bowl. Spread mixture over potatoes. Sprinkle potato mixture with bacon, peppers and olives. Bake in preheated 350f oven 35 minutes or until bubbly. Top with remaining cheese. Bake 5 minutes more. Make-ahead. Bake in preheated 350f oven 45 minutes or until bubbly."
869,"Heat oil in a large skillet over medium-high heat. Add onion and cook for about 5 minutes, stirring occasionally. Add garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Add lemon juice and cook for another 5 minutes, stirring occasionally."
870,Heat the oil in a large skillet over medium-high heat. Add the mushrooms and sauté for about 5 minutes. Add the zucchini and cook for another 5 minutes. Add
871,"In a large saucepan, heat oil. Add sausage and cook until meat is no longer pink. Add shallots and garlic. Cook one minute. Add tomatoes, herbs and sugar. Bring to a fast boil, then simmer uncovered for 40 minutes. Stir frequently and skim off fat. Add salt and pepper. Serve over pasta."
872,"Heat oil in skillet on med, add peas. Cook until soft. Add celery, cook until crisp tender. Increase heat to med hi, add peas. Cook until peas are heated through. Stir in celery leaves, salt and pepper."
873,"Heat olive oil in a large skillet over medium heat. Add carrots, zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
874,"Mix together eggs, sugar, vanilla, milk chocolate, graham cracker pie crusts, caramel ice cream topping. Bake at 350 degrees for 30 to 40 mins or until center is almost set and pie is golden brown."
875,"Heat 1 tbs oil in a saucepan and fry onion and garlic for approx 2 minute, making sure not to brown the paste. Add hot water. Wash the lentils and put into the water. Add salt and tsp of turmeric. Bring to boil then lower heat and cook for 10 to 15 minutes, stirring once or twice. Heat oil in another saucepan and fry onion till golden, about 2-3 minutes. Add remaining ingredients and stir. Bring to a boil and then reduce the heat to a simmer. Cook uncovered until the lentils are tender, about 45 minutes. Serve warm with italian crusty bread or flatbreads."
876,"Preheat oven to 425f. Put cream cheese out to soften. Scrub potatoes. Dry them off and grease them with butter and salt the skins. Bake at 425f for 1 hour. Remove from oven and cool to handle. Cut each potato length ways into 8 wedges. Put the wedges in a roasting tin, drizzle over the oil and toss well to coat the potatoes. Sprinkle with the paprika and salt. Roast potatoes for 35-40 minutes, spooning the oil over them 2-3 times. Remove from oven and sprinkle with a pinch of salt. Roast potatoes for 35-40 minutes,"
877,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, salt, boston lettuce, baked corn tortilla chipspreparation:Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, c"
878,"Preheat oven to 350. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake 30 minutes. Uncover and bake extra 15 minutes."
879,"In a small saucepan, mix sugar and cornstarch then whisk in soda until smooth. Bring to a boil and cook while stirring for 1 minute or until thickened. Cover and refrigerate until cool. In a large bowl, combine the salad greens, mandarin oranges, red leaf lettuce, avocado, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic vinegar, white balsamic"
880,"Place chicken in crockpot. Cover and cook on low for 3 hours. In a small mixing bowl, beat cream cheese and soup until blended. Stir in mushrooms, pour over chicken, and cook 1 hour longer or until chicken juices run clear. Serve over rice or noodles."
881,"Preheat oven to 350 degrees f. Place the black olives in a large bowl and bake until just crisp, about 10 minutes. Let cool. Pour the olive oil in a steady stream until combined. Transfer to a container and store in the refrigerator. To serve, put the black olives in a large bowl. Toss with enough of the vinaigrette to coat the spinach. Sprinkle with the crisp prosciutto crumbles, toss again, and serve."
882,"Sift together the butter, white chocolate, brown sugar, golden syrup, milk, plain flour, self raising flour, eggs, cream. Beat in vanilla. Add dry ingredients alternately with coffee to creamed mixture, beating well after each addition. Beat egg whites in another bowl until stiff peaks form. Fold egg whites into cake batter. Pour batter into a greased 13 x 9 x 2-inch baking pan. Bake in preheated 350 degree oven 45 minutes or until cake tests done. Cool in pan on rack."
883,Heat the olive oil in a large skillet over medium-high heat. Add the chickpeas and saute for 2-3 mins. Add the parsley and saute for 2 mins. Add the cilantro and saute for 2 mins. Add the cilantro and saute for 2
884,"Preheat oven to 350f. Peel, core and slice apples. Place in a well greased 8x8-inch baking pan. Mix cake mix, oats, sugar and cinnamon in a large bowl. Melt butter and pour over the top of the dry cake mixture and mix until crumbly. Sprinkle this over apples. Bake 35-40 minutes until golden."
885,"Preheat oven to 350c. Lightly oil a 12 hole muffin pan. Line moulds with a slice of ham so the ends stick out over the top. Break an egg into each hollow, top with tomato and scatter with chives, parmesan, salt and pepper. Bake for 18 minutes or until egg is set. Remove from oven and leave to cool for 5 minutes. Run a knife around each mould to loosen ham. Cool on rack."
886,"Preheat oven to 375-400f. Remove fibrous end pieces of the asparagus. Lay asparagus across shallow baking dish and add oil, salt, lemon juice, and pepper. Roll and toss to coat well. Arrange the oiled asparagus in the pan so they do not overlap. Bake in oven 20 minutes."
887,"Dissolve active dry yeast in water, in a large bowl. Mix in the lsa and sunflower seeds. Add yeast mixture and oil. Bake at 190 degrees c for about 30 - 32 minutes, until golden brown and done."
888,"In a 3-quart saucepan, heat the olive oil oover medium heat. Add the onion and garlic and cook until soft and light golden brown, about 8-10 minutes. Add the tomatoes and juice and bring to a boil, stirring often. Lower the heat and simmer for 30 minutes, until as thick as hot cereal. Season with salt and serve. This sauce holds one week in the refrigerator or up to 6 months in the freezer."
889,Preheat oven to 350f. Spray an 11 x 17-inch pan with pam non stick cooking spray. Combine flour and baking soda in bowl and set aside. Cream butter with sugar. Add eggs one at a time. Alternately stir in raisins and flour mixture. Fold in remaining ingredients. Spread evenly in prepared pan. Bake for 30 minutes or until toothpick inserted in center comes out clean. Cool and then cut into bars.
890,"Heat oil in a large fry pan, add the vegetables and garlic, salt and pepper to taste. Saute to desired doneness. Add tomato sauce, and simmer for 15 minutes. Sprinkle with fresh parsley you can serve this on rice, or as a side dish, hot or cold or luke warm. You can put this"
891,"Preheat oven to 400 degrees f. Combine oil, rosemary, garlic cloves, salt and pepper in large bowl. Add potato slices and turn them until throughly coated with the dressing. Arrange in baking dish, slightly overlapping each slice. Place in the oven and bake for 60 minutes until golden crisp. Bake, covered, for 40 minutes more until golden crisp."
892,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
893,Preheat oven to 375 degrees. Coat 8 muffin cups with pam. Mix sugar and cinnamon in small bowl. Dip each marshmallow in melted margarine and roll in sugar mix. Separate dough into triangles. Wrap one triangle around each marshmallow and pinch dough together. Place each one in a muffin cup. Drizzle extra margarine over rolls. Bake 8-12 minutes.
894,Whip cream cheese until fluffy. Gradually beat in sweetened condensed milk and blend. Blend in reallemon lemon juice and vanilla extract. Pour into pie crust and chill until firm. Top with chilled chocolate mousse filling and chill for at least 2 hours.
895,"Preheat oven to 200oc. Make a small cut at the top of each fig and push in a little piece of gorgonzola. Wrap each fig in a slice of prosciutto. Bake in the oven for 15 minutes. The cheese will melt and the prosciutto will be crisp. Serve immediately on rocket leaves dressed in olive oil and salt, and finish with a little finely cracked pepper."
896,"In a large skillet, cook butter, cream of mushroom soup, french onion soup, instant rice, water, soy sauce, long grain white rice. Add to the beef mixture. Mix well. Simmer, covered, for 30-40 minutes or until the rice is tender."
897,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
898,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
899,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
900,"Combine tempeh, celery, red bell peppers, dill pickle, scallions, fresh parsley, soy mayonnaise, yellow mustard, lemon juice, salt & freshly ground black pepper. Stir into the chicken mixture. Season to taste with salt and pepper. Chill for at least 2-3 hours. Serve topped with grated cheese, or not --."
901,"Preheat oven to 325 degrees. Melt chocolate and butter, and let cool slightly. In a bowl, whisk flour, cocoa powder and salt. In large mixer bowl, beat eggs, sugar and vanilla until pale yellow and slightly thickened, about 5 minutes with mixer on medium. Turn mixer to low, beat in cooled chocolate mixture, then flour mixture until blended. Stir in chips. Drop cookies onto nonstick baking sheet, about 2 leveled tablespoons per cookie, about 2-inches apart. Bake 14 minutes or until tops are slightly cracked, centers will still be soft."
902,"Heat oil in skillet or wok, add garlic, ginger, saute 3 minutes. Add tomatoes, simmer until liquid evaporates. Remove from heat. Add curry coriander and onion, saute 3 minutes. Add yogurt. Adjust seasonings to taste."
903,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
904,"Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in"
905,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugar together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
906,"Preheat oven to 350f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
907,"In a large bowl, beat cream cheese until fluffy. Beat in sweetened condensed milk, lemon juice, and vanilla. Lightly swirl pie filling into cream cheese mixture. Spread on top of cake. Top cake with strawberries. Be careful to not put too much of the juice on the cake, or else it will be too moist. Refrigerate for an hour."
908,"Heat oil in a 5-quart saucepan over medium heat. Add broccoli for last five minutes of cooking time. Drain. In same pan mix soup, sour cream, cheese, pepper, garlic powder, and noodle mixture. Over medium heat, heat through, stirring occasionally."
909,"Heat oil in non-stick skillet. Cook onion until translucent. Add pepper and tomatoes. Cover and simmer about 10 minutes. Add capers, olives, parsley. Put flounder fillet on top and spoon some juices over it. Season to taste with salt and pepper. Cover and simmer about 5 minutes, until done."
