,result
984,"Heat oil in heavy skillet. Add pork chops and brown on each side. Remove and set aside. Add sliced onions to the pan drippings and cook for 1 minute. Add remaining flour. Continue to stir until onions and flour begin to brown. Add 2 cups of water and bring to a boil, stir until incorporated and return pork chops to the gravy, cover skillet, reduce heat, and simmer for 20 to 25 minutes until gravy is thick and pork chops are tender."
985,"Preheat oven to 375 degrees. Cut chicken into small cubes. In large pot mix vegetables, soups, butter and chicken. Cook on medium heat for 10 minutes. Put soup mixture in 10 x 13 inch baking dish. Unroll cresent rolls and cover mixture with unrolled cresents. Bake for 20 minutes or until cresent cover is golden brown. Let cool pie cool down for about 5 minutes before serving."
986,"Preheat oven to 350 degrees f. In a large bowl combine almonds, white fish fillets, water, vermouth, salt, fresh ground pepper, butter, parsley, lemon wedge and whisk well to combine. Add marinade and bring to a boil. Let this reduce for 10 minutes. Place fillets on a serving platter or large plate and pour reduced marinade over the top. Serve immediately."
987,"Preheat oven to 450 degrees. In foil lined roasting pan, toss pork chops with oil and cayenne and season with salt. Arrange in single layer, using two pans if needed. Roast tossing one halfway through for 30-40 minutes, or until tender. In a small bowl, whisk together honey, zest and lemon juice. Season with salt. Drizzled over pork chops and toss to coat."
988,"Preheat oven to 350 degrees. Spray a pan large enough to hold the chops in a single layer with non-stick spray. Season the pork steaks or chops with salt& pepper. Arrange them in single layer in the prepared pan. Cover and bake for 30 minutes. Remove the chops from the pan and pour off the fat. Place the apples in the pan and top with the baked chops. Bake uncovered, basting occasionally, for 45 minutes or until pork is tender."
989,"Place the tofu on a cooling rack with a baking pan underneath to catch excess liquid. Bake for 10 minutes, turn tofu and bake for another 15 minutes, or until the edges start to brown."
990,"Preheat oven to 400f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
991,"Heat oil in large skillet over high heat. Add green beans and saute till beans are just crisp but tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. In a separate bowl combine butter, garlic and pepper. Drain beans. Place in serving bowl. Add butter mixture. Toss to coat evenly. Serve immediately."
992,"Heat oil in a large saute or fry pan until very hot. Add vegetables all at once, spreading in an even layer. Do not stir until bottom of layer begins to brown. Flip and stir to get unbrowned pieces to bottom. Let cook until beginning to brown. The trick here is to keep heat high and brown pieces without overcooking or burning them. If pieces are browned, but not soft enough for your taste, turn off heat and cover pan for a few minutes."
993,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
994,"Heat oil in a large skillet over medium high heat. Add patties to pan and fry until brown, turning once. Serve on hamburger buns with lettuce, mayo and tomatoes or as desired."
995,"Cook tuna sandwich in water with a dash of salt. Combine all other ingredients in a large bowl with a lid. When pasta is cooked through, drain and rinse in cold water. Add tuna to other ingredients & mix thoroughly. Let sit in fridge for several hours before serving. May be served over a garden salad, baked potato, with crackers. This recipe is versatile & can be tweaked to your taste. Could be made gluten free if use gluten free pasta."
996,"Place celery, water, and bouillon in med saucepan. Bring to boil. Reduce heat, cover and cook approx 15 minutes or until celery is crisp-tender. Drain, add butter, cover and let stand until butter melts. Sprinkle with cheese and parsley."
997,"Preheat oven to 350f. In small saucepan, melt chocolate chips and margarine over low heat, stirring until foamy and light yellow in color. Beat in sugar, vanilla, and chip mixture. Add flour, mixing well. Pour into a lightly greased 13x 9-inch pan. Bake for 40 to 45 minutes or until brownies pull away from pan or until set in center. Cool completely before cutting into squares."
998,"Preheat oven to 400 degrees f. Put the onions in a large baking dish. Arrange the potatoes and the red and green peppers alternately in a spoke pattern in a shallow, 12-inch round baking dish. Pile the onions in the center. Scatter the garlic over the top. Drizzle with oil, and sprinkle with rosemary, salt and black pepper. Bake in the preheated oven until the vegetables are lightly golden and tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
999,"Preheat oven to 400f. Coat 12 cup muffin pan with non-stick cooking spray. Mix carrot, egg, cheese, and chives. Add flour and baking powder, stir. Spoon batter equally among muffin cups. Bake 25-30 minutes until golden brown."
1000,Preheat oven to 375 degrees. Cream shortening and sugars. Add eggs and vanilla. Beat well. Sift flour and baking soda and stir into creamed mixture. Add crushed potato chips and white chocolate chips. Stir to integrate fully. Drop by heaping spoonfuls onto greased cookie shhet. Bake for 10 to 12 minutes.
1001,"Scoop egg yolks into bowl. Set aside egg whites. Add mayonnaise, mustard, vinegar, sugar, salt and pepper to yolks. Mash together with fork until smooth. Spoon mixture into egg white halves. Sprinkle tops with paprika,."
1002,"Preheat oven to 400 degrees. Place tomatoes and peppers, cut side down on a baking rack set onto a baking sheet. Roast for 20-30 minutes or until skins are easily removed. Spray or brush vegetables with olive oil and continue to roast until tomatoes become a dark red color, about 2 hours. Remove from oven and chop into small pieces. Meanwhile, cook and drain pasta. Place into a mixing bowl. Add the onions, tomatoes and peppers, toss to combine. Mix together the vinegar, mustard, parsley, basil, olive oil, salt and pepper. Beat with a whisk to combine. Pour over the pasta, add the cheese and toss again. Pour over"
1003,"Preheat the oven to 375f. Butter a round, 2-quart baking dish and pour in the fruit. Mix the granulated sugar, baking powder and salt together in a medium bowl. Beat the egg with the vanilla and add it to the granulated sugar mixture. Mix well with a fork or finger. Sprinkle the topping evenly over the fruit and pour the butter evenly over it. Bake for 30 to 35 minutes or until the top is lightly brown. Serve warm or at room temperature."
1004,"Preheat oven to 400 degrees. In a medium bowl, whisk eggs until well beaten and slightly frothy. Whisk in milk, chives and black pepper. Set aside. In a large skillet, heat olive oil or butter over medium heat until hot but not smoking. Add egg mixture to skillet and then quickly arrange remaining ingredients on top of eggs. Cook for 3 minutes on the stovetop without stirring. Transfer to oven. Bake until the top is golden brown and the frittata is set, about 30 minutes. Let cool slightly before serving."
1005,Heat oil in a large skillet over medium-high heat. Add the shrimp mixture and cook for 5 minutes. Add shrimp mixture and cook for 5 minutes. Add shrimp
1006,"Place the chicken in crock pot and sprinkle with garlic powder, onion powder and pepper. Top with soup. Cover and cook until chicken juices run clear. Stir in cheese and olives. Cover and cook until cheese is melted. Meanwhile, cook fettuccine according to package directions and drain. Serve chicken on top of fettuccine."
1007,"Place roast and onion in crock pot sprayed with pam. Add bay leaf, soy sauce and garlic powder. Cover. Cook on high 1 hour and then low 6 hours. Slice and serve."
1008,"Place beef in crock pot, cover and cook on low for 7-8 hours. Remove beef from crock pot, cover and cook on low for 7-8 hours. Remove beef from crock pot, cover and cook on"
1009,Heat the oil in a large frying pan and add the brussels sprouts and stock and saut for 2 minutes until toasted. Add the brussels sprouts and stock and saut for a further 2 minutes then season with salt to taste. Remove from the heat and toss through the black pepper butter. Put into a serving bowl or on individual plates.
1010,"Preheat oven to 375 degrees f. Place marinated pork in a roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade. Bake uncovered for 45 minutes. To serve, slice thinly and garnish with green onions."
1011,"In a saucepan, bring water to a boil, add peas and. Cook 5 minutes or until peas are tender, drain, reserve the cooking water. Puree the peas in your food processor add 5 tbsp of the reserved water and the butter return to saucepan and stir in the orange peel& rosemary heat through. Meanwhile immerse the peas in boiling water and blanch for apprx 5 minutes or until the peas are tender, drain, reserve the cooking water. Meanwhile immerse the peas in boiling water and bl"
1012,Preheat oven to 375 degrees. Add next 5 ingredients and heat til bubbly. Pour into 2 quart casserole dish. Peel biscuits in half and lay across top. Sprinkle with cheese. Bake for 25-30 minutes.
1013,"Cook pasta according to package. Rinse with cold water and drain well. Meanwhile, combine tuna, celery, and onion in large bowl. In smaller mixing bowl, combine mayo, parsley, lemon juice, salt, pepper, and dry mustard. Add pasta to tuna mixture. Spoon mayo mixture over tuna and stir until well blended. Refrigerate 3 hours or until chilled."
1014,"Put noodles in 4 cups of salted boiling water. Cook 1-2 minutes. Stir occasionally. Drain and dry. Heat oil in wok or frypan until smoking hot. Add ginger and onion stir for 30 seconds. Add noodles and fry for 5 minutes over med heat. Add sauce, and stir until coated. Serve hot or cold. Sometimes i add some julienned carrots or broccoli to this."
1015,"Heat oil in a large non-stick skillet over medium-high heat. Add the fish and cook until the fish is cooked through and the sauce has thickened slightly, about 2 minutes more. Reduce heat to medium, turn the fish over, stir the soy mixture and pour into the pan. Bring the sauce to a boil and cook until the fish is cooked through and the sauce has thickened slightly, about 2 minutes more. Add scallions and remove from the heat. Serve the fish drizzled with the sauce."
1016,"Place chicken pieces on top of chicken mixture, and cover with remaining chicken mixture. Bake until chicken is done, approximately 45-55 minutes."
1017,"Combine all ingredients except pasta in small sauce pan. Cook on high heat until bubbly, stirring often. Turn down heat and cover. Simmer at least 30 minutes for best flavor. Cook pasta according to package directions. Sauce may be thinned with water reserved from pasta if desired. Serve with parmesan cheese."
1018,"Heat oil in a large saute or fry pan until very hot. Add vegetables all at once, spreading in an even layer. Do not stir until bottom of layer begins to brown. The trick here is to keep heat high and brown pieces without overcooking or burning them. If pieces are browned, but not soft enough for your taste, turn off heat and cover pan for a few minutes."
1019,"In a large bowl, combine condensed milk, egg whites, granulated sugar, peppermint extract, green food coloring, mini chocolate chips. Blend well. Gradually fold in whipped cream. Add chocolate chips and mix well. Pour into a 9x5-inch freezer container. Cover and freeze at least 6 hours."
1020,Preheat oven to 350 degrees f. Place pork chops in roasting pan and cook for 20 minutes.
1021,"Heat olive oil in a pan over medium heat. Add eggs, water, flour, salt, pepper, cheese, olive oil and cook for about 5 minutes, until the omelette is set and the bottom is golden brown. Slide the omelette back into the pan, cover, lower the heat, and cook for about 5 minutes longer, until the omelette is set and the bottom is golden brown. Slide the omelette back into the pan, cover, lower the heat, and cook for about 5 minutes"
1022,"Preheat oven to 350 degrees. Using a baking sheet with a lip, melt butter. Mix seasoning into the butter, and then toss in almonds. Bake in a 350 oven for about 10-12 minutes, stirring once, until nuts are lightly toasted and fragrant. Remove from heat and serve warm or at room temperature."
1023,"In a small bowl, beat the brown mustard seeds, yellow mustard seeds, dark beer, white wine vinegar, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric, mace, mustard powder, sugar, salt, allspice, turmeric,"
1024,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring frequently, until mixture begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
1025,"In a large nonstick saut pan over medium heat, combine cooked rice and whole milk. Heat until mixture begins to boil. Decrease heat to low and cook to a simmer, stirring occasionally, until mixture just begins to thicken, approximately 5 minutes. Increase heat to medium, add heavy cream, coconut milk, sugar, and cardamom. Continue to cook until mixture just begins to thicken again, approximately 5-10 minutes. Use a whisk to prevent the cardamom from clumping. Once mixture begins to thicken, remove from heat and stir in raisins and pistachios. Transfer the mixture to individual serving dishes or a glass bowl and place plastic wrap directly on the surface of the pudding. Serve chilled or at room temperature. I like my rice pudding a little sweet, so i also added a little bit more sugar than the 2 oz. Called for in the recipe to suit my personal taste."
1026,"Place stew meat in crockpot. Add tomatoe juice, vegatables, soup starter, salt, pepper, cayenne pepper, hot sauce, parmesan cheese, vegetable beef soup mixpreparation:Place stew meat in crockpot. Add tomatoe juice, vegatables, soup starter, salt, pepper, cayenne pepper, hot sauce,"
1027,"Mix together mustard, syrup, onion and orange peel. Set aside. Roast pork at 350 degrees for 20-25 mins per side. Roast pork at"
1028,"In a food processor or blender, blend the cream cheese, feta cheese green onion, pepper and oregano, until smooth, scrape down the sides, add the tablespoon of either yogurt or sour cream. Cover and refrigerate for 1 hour. Rinse the cherry tomatoes and remove stems. With a sharp knife, cut a slice fron the non-stem end of each tomato. With a small spoon scoop out as much of the seeds and pulp and you can, arrange the hollow tomatoes on paper towel lines plate to drain. After the cheese mixture has chilled for 1 hour, transfer the it to a small zipper-top plastic bag, squeeze out air. Snip off one corner, squeeze the cheese filling into each tomato, arrange on serving dish and sprinkle with paprika."
1029,"Preheat oven to 400 degrees f. Grease 9-inch springform pan. In a large bowl combine bisquick baking mix and sugar. Stir in cheese and bacon. In a bowl beat the egg and milk. Add to cheese mixture just until moistened, then pour into a greased and floured springform pan. Bake for about 35-40 mins or until it tests done. Cool 10 mins remove sides of pan and serve warm."
1030,"Cook pasta in large pot of boiling, salted water until tender, but firm, 8 to 12 minutes, stirring often. Drain well and rinse with cold water. Shake out excess water and toss pasta with oil. Combine mayonnaise, lemon juice, garlic powder, milk, tomatoes, black olives, sharp cheddar cheese, salt and pepper. Place pasta in large pot of boiling, salted water until tender, but firm, 8 to 12 minutes, stirring often. Combine mayonnaise, lemon juice, garlic powder, milk,"
1031,"Preheat oven to 350f. In small saucepan, melt chocolate chips and margarine over low heat, stirring until foamy and light yellow in color. Beat in sugar, vanilla, and chip mixture. Add flour, mixing well. Pour into a lightly greased 13x 9-inch pan. Bake for 40 to 45 minutes or until brownies pull away from pan or until set in center. Cool completely before cutting into squares."
1032,"Preheat oven to 350-degrees f. Place vegetables in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over vegetables. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1033,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
1034,Preheat oven to 450 degrees. Flour pizza dough and roll out to 12 inches in diameter. Spread pesto on dough with the back of a spoon. Spread ricotta on top of pesto. Lay strips of proscuitto on top of ricotta. Cover the proscuitto with mozarella. Sprinkle parmesan on top. Bake at 450 for 10-15 minutes or until very golden. Let cool 3-5 minutes before slicing.
1035,Combine all ingredients together in a blender. Cover and blend until smooth. Press fruit mixture through a fine-mesh strainer over a bowl to extract juices. Discard solids and pour mixture into 3-ounce paper or plastic drink cups or pop molds. Cover cups with foil. Cut a slit in the foil and insert wooden sticks. Freeze several hours or overnight until pops are firm. Remove from cups or molds to serve.
1036,"Combine all ingredients except the meat in a medium bowl. Place the meat in a shallow glass or ceramic dish in one layer. Pour marinade over and turn meat to coat well. Marinate at room temperature for at least 2 hours. Drain meat. Thread on 6 skewers and grill 10 to 12 minutes, turning to cook all sides."
1037,"Heat a large saucepan over a low heat and add the butter. When the butter has melted, add the onion and cook until soft and translucent. Add the mushrooms, season with salt and pepper to taste, then increase the heat and stir. When the moisture from the mushrooms has been released, allow it to evaporate, concentrating the flavour. This might happen quickly or slowly, depending entirely on the type of mushrooms used. Add teh paprika and cayenne and fry for a few moments longer, until the paprika turns a shade darker. Finally, add teh sour cream or creme fraiche and dill, and allow it to bubbvle gently for a further 5 minutes or so."
1038,"Preheat oven to 350f. In a large bowl, combine the butter, cream cheese, flour, salt, and milk. Combine well, then cook on high in the microwave for 8 minutes. Remove the bowl from the microwave and stir in the butter and vanilla. Stir until the butter has melted. Pour into the prepared tart pastry shell and chill for at least 2 hours."
1039,"Season both sides of the chicken thighs with salt and pepper. In a large nonstick skillet with a lid, heat the oil over high heat. Add the chicken thighs and cook until well browned, about 2 minutes per side. Add the tomatoes, orange juice, garlic and capers. Bring the mixture to a simmer, then reduce heat to low, cover the pan and cook for 8 minutes. Uncover the pan and continue cooking, turning the thighs once, until the chicken is no longer pink in the middle and the sauce has thickened, about 10 minutes."
1040,"Preheat oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes, or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
1041,"In saute pan, saute garlic with oil until brown. Add onion and tomato and stir. Cool for 1 minute, then add broth. Bring to boil 2 to 3 minutes. Serve immediately. Add basil for garnish."
1042,"Wash and scrub the outside of the new potatoes. Place into pot and cover with cold water. Add in 2 tablespoons salt and bring to a boil over medium-high heat. Cook intil just fork tender. Remove to a bowl and cool to room temperature. Slice the cooled potatoes in half. Add in green onions and sliced eggs. Toss to combine. In a small or medium bowl bowl combine the sour cream with sugar, garlic powder, fresh dill and seasoned salt. Pour over the potatoes and toss to combine. Season with black pepper to taste if desired. Chill for a minimum of 3 or more hours before serving."
1043,"Place all ingredients in a large pan, stir. Turn down heat and simmer uncovered until thickened. This may take up to an hour. Cool slightly, spoon into jars. Close jars, cool completely, then keep refrigerated."
1044,Heat oil in a large skillet or wok over medium high heat. Add chicken. Cook and stir until lightly browned. Add remaining ingredients. Cook and stir about 10 minutes. Serve.
1045,"Preheat oven to 350 degrees. Using a baking sheet with a lip, melt butter. Mix seasoning into the butter, and then toss in almonds. Bake in a 350 oven for about 10-12 minutes, stirring once, until nuts are lightly toasted and fragrant. Remove from heat and serve warm or at room temperature."
1046,"Mix and set aside the butter and sugar. In a large pan, mix and boil the sugar, water, and syrup to hardball stage. Add peanuts and stir constantly until mixture turns yellow about 5 minutes. Remove from heat and add butter mixture and vanilla. Pour onto greased cookie sheet. Pat into a thickness you like with the back of a spoon. Cool and break into pieces. Store in airtight container."
1047,Put the marinade in a large saucepan over medium heat. Bring to a boil and cook for 2 min or so. Remove from heat and let cool.
1048,Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a large bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add butter and sugar. Bake for 30 to 35 minutes at 170 degrees celsius.
1049,"Fill a highball glass with ice cubes. To a cocktail shaker, add the vodka, rum, gin, tequila, blue curacao, lemon juice, and simple syrup. Shake vigorously for 5-10 seconds. Pour into the glass. Add in the sprite to the glass. Shake vigorously for 5-10"
1050,"Preheat oven 375f oil a 13x9x2-inch baking dish. In a small bowl, combine olive oil and garlic. In another bowl, combine crackers and parmesan cheese. Dip oysters into oil mixture then coat with sherry and any remaining cracker mixture. Bake for 12 to 15 minutes to brown."
1051,"Melt butter in a covered saucepan. Saute onion until translucent. Add parsley. Simmer, covered, for 25 minutes or until liquid is absorbed."
1052,Place tortilla in crock pot. Cover with lid and cook for about 10 hours or until meat shreds easily. Remove meat and shred with two forks. Stir the meat with barbecue sauce in a hot skillet on the stove and serve on hamburger buns.
1053,"Mix sugar and cornstarch in a small saucepan. Stir in water. Place over medium heat. Bring to a boil, stirring constantly. Cook 2 minutes of until thickened, stirring constantly. Stir in amaretto and lemon juice. Heat just until mixture comes to a boil. Remove from heat. Stir in almonds and extract. Serve warm or chilled."
1054,"Preheat oven to 350 degrees fahrenheit. Grease and flour a 9 x 9-inch pan. In a bowl, beat together the butter and sugar. Add eggs and vanilla. Mix well. Combine the cocoa, sugar, salt, and vanilla in a bowl until they are blended well. Cut the shortening into the dry ingredients as you would into a pie crust dough. Add the eggs and vanilla and mix until dough is moist. The batter will be stiff. Pour into a greased pan and bake at 350 until a toothpick comes out clean. I use an 8 x 8 pan because i like thick brownies. I bake them between 25- 30 minutes. A 9 x 13 pan would bake between 20- 25 minutes."
1055,"Preheat oven to 350f. Pour melted butter into a 9x13-in baking dish. Add chicken, skin side down, sprinkle with seasoning salt and garlic. Turn chicken over, season and lay bacon strips on top. Sprinkle with mushrooms. Bake in the preheated oven for 45-60 minutes, or until chicken is no longer pink and juices run clear. Remove chicken, bacon and mushrooms to a platter and keep warm. Pour sauce over chicken and serve warm."
1056,"In a large skillet, saute the chicken in oil until no longer pink. Stir in the soup, water, salt and pepper. Bring to a boil. Remove from heat and stin in sour cream. Serve over toasted noodles. Sprinkle with cayenne pepper or paprika."
1057,"Preheat oven to 350 degrees. Spray muffin tins with cooking spray. In a large bowl, mix together flour, bran flakes, baking soda, baking powder and salt. In a medium bowl, combine applesauce, banana and shredded apple. Add sugar and egg to wet ingredients. Add wet ingredients to flour mixture, stirring just until combined. Fill muffin tins and bake for about 25 minutes or until tests clean."
1058,"Cream the butter and peanut butter together until fully incorporated. Add the sugar and cream on medium speed. Add the egg and vanilla and mix until no white remains, then add the chocolate and mix on low just until everything comes together. Drop by teaspoonfuls onto parchment-lined baking sheets. Bake at 350f for 9 minutes or until golden brown."
1059,"In a large skillet, heat 2 tablespoons butter over medium-high heat. Add mushrooms and saut until tender, about 5 minutes. Add leek, shiitake mushrooms, frozen peas and carrots, leaf thyme, salt and pepper. Pour over mushrooms and saut until tender, about 5 minutes."
1060,"Preheat oven to 350 degrees. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
1061,"Preheat oven to 350 f degrees. Beat cream cheese, plain sweet biscuits, cheesecake, strawberries, syrup until smooth. Pour into graham cracker pie shell. Bake for 45 minutes or until edges are brown. Turn oven off and let cheesecake cool in oven for 1 hour. Remove to wire rack to cool. Refrigerate for at least 4 hours before serving."
1062,"In a small saucepan over medium heat, melt 1 stick of the butter. Continue heating, swirling the pan to prevent burning, until the butter turns nut brown. Transfer the butter to a medium bowl. Using an electric mixer on low speed, gradually blend in the powdered sugar and salt alternately with the milk and vanilla, until the frosting is smooth. Beat in the remaining butter, bit by bit. Refrigerate until mixture is cool and thick enough to spread. Keep frosted cake or cupcakes refridgerated, since the frosting has a tendency to soften and drip off the sides if it gets too warm."
1063,Preheat oven to 350 degrees. Preheat oven to 350 degrees. Preheat to 350 degrees. Pre
1064,Heat oven to 350 degrees. Tear 2 pita breads into chip-size pieces and brush with oil. Spread some cottage cheese on pita. Top with sliced bananas. Sprinkle splenda and cinnamon. Place top back on pita. Place in toaster oven or broiler for about 2-3 minutes. Serve and enjoy.
1065,"In a nonreactive bowl, combine lemon juice, olive oil, worcestershire sauce, salt and pepper with 2 teaspoons water. Slowly whisk in olive oil, forming a creamy marinade. Stir in basil. Add the chops to the marinade and coat evenly. Cover and refrigerate for at least one hour and up to four hours. Remove from refrigerator and let sit until arriving at room temperature. Heat grill to very hot. Remove excess marinade from chops and grill uncovered about 3 minutes per side for medium rare. Transfer to a warm platter and serve. Preparation time does not include marinade and sitting time."
1066,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then reduce heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until slushy, then insert sticks and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
1067,"Preheat oven to 350-degrees f. Place linguine in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over linguine. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1068,"Heat 1 cup of the milk in a medium saucepan over low heat. Add chocolate, stirring constantly, until melted. When the chocolate has melted, increase heat to medium and add the remainder of the milk while whisking rapidly. Do not allow to boil. Serve in small cups fortified with a jigger of peppermint schnapps and a dollop of whipped cream. Add a peppermint stick to stir. If transporting in a thermos, heat thermos up with hot water to get it warm for 1 minute. Pour water out and fill with hot chocolate."
1069,"Heat oil in a large saucepan over medium heat. Add in onion and saute until golden. Add in sliced cabbage, cider vinegar, sugar, celery seeds and black pepper. Mix to combine and cook until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with salt and pepper, cover and simmer until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with more salt and pepper if desired."
1070,"Place artichoke hearts and salt in a saucepan containing about 2 inches of water and bring to a boil. Cook until slightly tender. Pack in pint jars. Place a sliver of lemon and lime in each jar. Combine the oil, juices and garlic in a saucepan and bring to a boil. Pour immediately over the artichoke hearts and seal. Place caps on jars. Process for 20 mins. In a water bath canner."
1071,Preheat oven to 350 degrees F. Line a baking sheet with parchment paper. Bake at 350 degrees F.
1072,"Heat oven to 350f. Mix all ingredients, except salmon, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Add the salmon, and pour the remaining mix over top. Bake for about 20 minutes, or until salmon flakes easily with a fork."
1073,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1074,"Cook the macaroni until done as usual. Do not overcook it. Drain macaroni in strainer. Place macaroni, butter, salt, pepper, milk, mozzarella cheese, and 3 cups of cheddar cheese in casserole dish. Mix eggs in a bowl first and then stir into mixture. Cover everything with aluminum foil and cook for 45 minutes at 350 degrees. Uncover and add extra cup of cheddar cheese across the top. Bake uncovered for another 15 minutes."
1075,"Preheat oven to 325f. Mix all ingredients except onions and cheese together. Coat 9x11 casserole with nonstick cooking spray. Place the onions in a single layer in the casserole and pour chicken broth mixture evenly over all the onions. Cover onions and bake for 1 hour. After hour, remove and sprinkle with cheese. Return to oven uncovered and bake 5 more minutes or until cheese is melted."
1076,"Combine all ingredients in a saucepan. Cook over medium heat for 30 minutes or until thickened, stirring occasionally. Cool. Store in the refrigerator. Makes a nice condiment for poultry, pork or beef."
1077,"Heat olive oil in a large saucepan over medium-high heat. Add the onion and cook, stirring occasionally, until tender, 5-8 minutes. Add the cauliflower and cook, stirring occasionally, until light golden brown, about 5 minutes. Add the stock, milk, nutmeg, and pepper and bring to a boil. Reduce the heat to low and simmer until the cauliflower is easily pierced with a fork, about 10 minutes. Reduce the heat to low and simmer until the cauliflower is easily pierced with"
1078,"In a large skillet, melt butter over medium-low heat. Add carrots, onions, and ginger, cover and cook, stirring, for about 7 to 10 minutes, until just tender. Stir in the maple syrup, vinegar and salt. Cook, uncovered, for about 4 minutes, stirring frequently, until vegetables are tender and nicely glazed with the maple syrup mixture. Sprinkle with fresh chopped parsley just before serving."
