,result
1235,"Heat 2 tablespoons reserved oil in a large skillet, over medium heat. Saute garlic for 1 to 2 minutes or until golden. Sprinkle both sides of the fish with salt and pepper. Place fish in the skillet. Cover, and cook for 8 to 10 minutes, or until fish flakes easily with a fork. Add the spinach and sun-dried tomatoes to the skillet. Cover and cook for 1 to 2 minutes, or until fish flakes easily with a fork. Cover and cook for 1 to 2 minutes, or until fish flakes easily with"
1236,"Preheat oven to 375 degrees. Grease roasting pan or cake pan using nonstick spray. Mix all ingredients together, and toss until all vegetables are coated with olive oil and spices. Spread vegetables into pan. Bake 45 minutes, removing from the oven and stirring twice during cooking. For crisper vegetables, cut cooking time a few minutes shorter. Switch oven setting to broiler. Place pan under the broiler for 7-10 minutes, sliding out and stirring vegetables once or twice."
1237,"Put the dumplings in a large saucepan and bring to a boil. Add flour, one tablespoon sugar, salt, and mix well. The dough will be sticky. Divide in 8. Make a square from each part. Wash the plums well, remove the pips and in their place put a little sugar and cinnamon. Put a plum on each square and fold the dough around the fruit to obtain a dumpling. Bring to boil water in a large saucepan and put a little sugar and cinnamon. Put a plum on each square and"
1238,"Preheat oven to 400f. Spray an 8-inch pie plate with vegetable cooking spray. In a large bowl combine egg with melted butter. Whisk until well combined. Sift together flour, sugar, baking soda, baking powder and salt in a small bowl. Combine with egg mixture. Pour in buttermilk and stir until just combined."
1239,"Mix first seven ingredients in a bowl and spread in a 3 quart casserole. Sprinkle with cheddar, then monterey jack. Top with second amount of chili powder. Can chill ahead of time. Bake, uncovered in a 350 oven for 20 minutes or until hot and cheese is melted."
1240,"In a medium saucepan, melt chocolate chips over low heat, stirring constantly until smooth. Stir in peanut butter, blend well. Spread over filling. Refrigerate at least 4 hours, store leftovers in the refrigerator as well."
1241,"In an ungreased 2 qt baking dish, combine potatoes with sauce mix. Boiling water and butter. Stir in milk, ham, and beans. Bake, uncovered, in a 400 degree oven for 35 minutes or until potatoes are tender, stirring occassionaly. Sprinkle with cheese. Bake 5 minutes longer or until cheese is melted. Let stand 5 minutes before serving."
1242,"Pour the spiced brazilian mocha syrup into 2 cups. Fill the tall cup with ice. Add the chocolate syrup, milk, sugar then fill the cup to the top with coffee and mix with the cross blade until smooth. Pour mixture into 2 cups. Add the spiced brazilian mocha syrup, milk, sugar then fill the cup to the top with coffee and mix with the cross blade until smooth. Add the spiced brazilian mocha syrup, milk, sugar then fill the cup to the top with coffee and mix with"
1243,"Preheat oven to 350 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1244,"Preheat oven to 350 degrees f. Lightly grease a baking sheet. Place squash, cut sides down, on the baking sheet. Bake for 30 minutes, or until a sharp knife can be inserted with only a little resistance. Set squash aside until cool enough to be easily handled. Heat oil in a skillet over medium heat. Saut onion oil until tender. Add garlic, and saut for 2-3 minutes. Stir in tomatoes, and cook only until tomatoes are warm. Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl. Toss with sauted vegetables, feta, olives, and basil. Serve warm."
1245,"In a cocktail shaker, place the twelve mint leaves, 6 pieces of lime and the simple syrup. With a muddler, mash up the lime pieces and mint leaves so that they release their flavors and oils. Taste for sweetness and adjust if necessary. Add the rum and a handful of ice. Shake vigorously for 20 seconds or until ice crystals form. With a cocktail strainer, pour into a tall ice-filled glass. Top off with ice and strain into an ice-filled glass. Top with soda and stir. Serve in a collins glass, garnished with raspberry and mint sprigs."
1246,"Mix together all ingredients. Store in a 1 cup canning jar or other airtight container. When ready to make dressing, combine 1 cup of mayonnaise, 1 cup buttermilk, and 1 tablespoon dry dressing mix. Whisk well. When ready to make dressing, combine 1 cup of mayonnaise, 1 cup buttermilk"
1247,"In a small mixing bowl, thoroughly mix sour cream and flour. Heat butter in a small skillet over medium-high heat. As soon as the foam disappears from the melted butter, break eggs one by one into the hot butter. Add salt and pepper to taste. When eggs begin to solidify, gently spoon sour cream over them, cover, and let cook another half minute to a minute, depending on personal preference. With spatula, transfer eggs to a warm serving plate."
1248,Heat all ingredients to boiling in 3-quart saucepan over medium-high heat. Reduce heat. Simmer uncovered 10 minutes to blend flavors. Remove cinnamon stick --. Stir in lemon juice. Serve immediately.
1249,Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a 9x13 cake pan. Refrigerate until set. Beat cream cheese and sugar. Fold in cool whip. Spread over jell-o. Garnish with nuts.
1250,"In a wok or large frying pan over medium high heat, saute the spinach and garlic in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
1251,"Cook pasta according to package directions, omitting salt and fat. Drain pasta in a colander over a bowl, reserving 2 tablespoons cooking liquid. Return pasta to pan. Add reserved 2 tablespoons cooking liquid, onion, and remaining ingredients. Toss well."
1252,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1253,"Preheat oven to 350 degrees. In a small saucepan, heat butter and garlic over medium heat until butter melts. Remove from heat. Brush chicken pieces with garlic butter, then roll in bread crumb mixture to coat. Place chicken skin side up on a large foil-lined baking sheet. Mix together any remaining crumb mixture and butter and sprinkle over chicken. Place in oven and bake 1 hour."
1254,"Mix marinade ingredients together. Pour over wings. Refrigerate for 24 hours, turning container or bag several times to distribute the marinade evenly. Preheat oven to 350 degrees. Line a baking sheet with heavy-duty foil and fold up a rim around the edges. Place marinaded wings on foil close together, but not touching. Bake for 1 hour and 15 minutes. Remove wings with tongs to paper towel lined plate, drain. Serve at room temperate or cold."
1255,"Heat 1 cup of the milk in a medium saucepan over low heat. Add chocolate, stirring constantly, until melted. When the chocolate has melted, increase heat to medium and add the remainder of the milk while whisking rapidly. Do not allow to boil. Serve in small cups fortified with a jigger of peppermint schnapps and a dollop of whipped cream. Add a peppermint stick to stir. If transporting in a thermos, heat thermos up with hot water to get it warm for 1 minute. Pour water out and fill with hot chocolate."
1256,"Preheat oven to 350 degrees. In a large bowl, cream butter, sugar and lemonade mix until fluffy. Beat in egg, vanilla and lemon extract. In a separate bowl, mix flour and baking soda. Add dry ingredients to batter, beating until thoroughly combined. Form dough into 1-inch ball and roll in granulated sugar. Place balls 2-inch apart on well-greased cookie sheet. Bake for 10-12 minutes or until edges begin to brown."
1257,"Heat the butter and lightly brown the onions. Add the flour and brown again. Gradually stir in water or beef stock and bring to a boil. Add the tomato puree, salt pepper and sugar. Skin the sausage, cut into big cubes, and add to sauce. Simmer the sauce for a few more minutes until the flavours blend. Serve with potatoes."
1258,"Preheat oven to 350 degrees. Cook beef and onion until beef is brown, drain. Spoon into ungreased 13x9x2 inch baking dish. Stir in taco mix, dry, tomato sauce and corn. Sprinkle with cheese. Stir remaining ingredients until blended, pour over beef mixture. Bake 35 minute or until light golden brown."
1259,"Heat the butter in a large pan over low heat. Add onions, cover, and cook until translucent, stirring occasionally for about 30 minutes. Add the stock and bring to a boil. Reduce heat and simmer for 15 minutes. Add cream and bring to a boil, reduce heat and simmer to thicken slightly. Season generously with salt and pepper. Ladle into bowls, top with stilton toast, and run under the broiler until the cheese is melted and brown. Serve immediately."
1260,"In a large saucepan over medium heat, add the butter and milk. When bubbles just begin to break the surface, slowly add the butter and milk. Cook, stirring constantly and scraping the bottom of the pan, until thickened and cooked, about 7 minutes. Add the cheese and butter and stir just until melted. Remove from the heat. Add salt to taste and hot pepper sauce, if desired. Serve immediately."
1261,"Preheat oven to 400 degrees. Spray a baking sheet with nonstick spray. Slice the onion rings width wise and then break them apart into rings. Put the flour in 1 bowl, the egg whites into a second, and into the third put the bread crumbs and all the spices. Dip each onion ring into the flour, then the egg whites, and then the bread crumbs. Place them on the baking sheet and then repeat with the next ring. Bake them all for about 20 minutes or until crispy. Bake them all for"
1262,"Preheat oven to 400 degrees. Spray baking dish with cooking spray. Season chicken breasts with taco seasoning. Bake breasts uncovered for 20 minutes. Remove from oven, spoon taco seasoning over each piece, taking care not to drench them. Bake uncovered 5 minutes. The ones i used were very thick."
1263,"Preheat oven to 350-degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1264,"Preheat oven to 350 degrees. In a large bowl mix together the flour, sugar, cocoa powder, baking soda, and salt, and set aside. In a measuring cup or small bowl, whisk together all of the wet ingredients, except the cider vinegar. Add the wet ingredients into the dry ingredients, and whisk well to combine. Drizzle the cider vinegar over the top of the batter and whisk quickly to incorporate. Pour batter into greased 9inch pan. Bake at 350 degrees for 20-25 minutes or until an inserted toothpick comes out clean."
1265,"Preheat oven to 400f place the pork loins side by side, fat side up in a large heavy roasting pan. Insert an ovenproof meat thermometer in the center of one of the roast. Roast the pork for 30 minutes. Meanwhile in a bowl, crush the garlic with the olive oil, pepper, vinegar and salt. Spoon the seasoning over the pork. Return the meat to the oven and roast for 30 minutes longer, until the internal temperature is 160 to 165. Remove from the oven, cover loosely with foil and let rest for at least 10 minutes. Thinly slice the meat and arrange on platters. Pour any juices over the meat. Garnish with rosemary springs. Serve warm or at room temperature."
1266,"Heat olive oil in a large nonstick skillet over medium heat. Cook scapes, peppers& seasoning, stirring occasionally, until tender-crisp, about 2 minutes. Drain& chill under cold water, then drain well& pat dry. Heat oil in a large nonstick skillet over medium heat. Stir in almonds."
1267,"Preheat oven to 350f. Lightly spray a baking sheet with vegetable oil spray and set aside. Sprinkle mayonnaise, water and hot pepper sauce in shallow bowl, mixing well. Dip fish in mayonnaise mixture and then dredge in bread crumbs. Place fish on greased baking sheet and bake in oven 17-18 or until fish flakes easily. Serve with lemon wedges."
1268,Heat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Place pieces of butter along the inside edges of dough. Fold the 1 inch of dough over and around the cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted.
1269,"Preheat oven to 350 degrees celsius. Place chopped cornstarch in a bowl and beat until light and creamy. Add eggs and beat well. Using a flat knife, mix through flours and coconut until a soft dough forms. Mix chocolate chips into the dough. Using your hands, mould two tablespoons of dough mixture into a flat round. Place rounds on a baking tray that is lined with non stick baking paper. Repeat until all the mixture is used. Bake for 10 minutes or until light golden. Allow to cool on trays."
1270,"Spread the cheese mixture evenly over the buttered side of the bread. Arrange the cheese on four slices, and top with the salami and remaining bread. Press firmly together. Beat the eggs and olive oil together, adding salt and pepper to taste. Heat the cooking oil in a frying pan. Dip each sandwich into the egg mixture, fry 2 sandwiches at a time until golden brown, turning with a spatula to crisp both sides. Drain on absorbent kitchen paper and serve."
1271,Mix rice flour and cup water well. Form into small balls and flatten with fingers to form ovals. Boil 1 -quart in a pot. Drop in boiling water 2 at a time. Skim when they float and drop in cold water. Drain and roll in mixed grated coconut and sugar. Serve right away.
1272,"In a large skillet, heat the oil and garlic over medium heat. Add chicken to the skillet and cook for 7 - 10 minutes. Season with black pepper. Add white wine and cook for an additional 2 minutes. Remove chicken to a platter. Saute tomatoes in the skillet until tender. Place tomatoes over the chicken and cover with pan drippings. Remove"
1273,Preheat oven to 400f degrees. Mix all ingredients in lg bowl. Mix well. Pour into crust. Bake for 15 minutes. Reduce the oven temperature to 350f and bake another 35 to 40 minutes or until a knife inserted 1-inch from the edge comes out clean. Cool before cutting. Garnish with whipped cream. Refrigerate leftovers.
1274,"Preheat oven to 400 degrees f. Put the first 7 ingredients into a food processor bowl. Pulse until bread is very coarsely chopped, 4-6 times. Grease an 8 inch square baking dish and arrange the cherry tomatoes in a single layer. Sprinkle with the bread crumb mixture. Bake until crust is browned and tomatoes are tender, about 20 minutes."
1275,"Spray pan with cooking spray. Saute prawns for 2- 3 minutes and then add garlic, wine and shallots and cook 5 minutes. Mix cornflour with evaporated milk, add to pan and stir constantly until thickens. Season to taste. Serve with boiled rice as an entree."
1276,"Preheat oven to 350f. Boil whole potatoes for 10 minutes. Remove from heat and allow to cool to room temperature. In the meantime, saut onions and garlic in butter until they are soft and translucent. Layer potato slices and onions in a 9 x 9 baking dish. Pour cream over the potatoes. Season to taste and sprinkle gruyere over the whole shebang. Bake 4050 minutes or until golden."
1277,"Preheat oven to 180c. Spray a medium baking dish with the olive oil spray to coat. Place the halved tomatoes, cut side up, in a single layer in the prepared dish. Sprinkle with the sea salt and lightly spray with more olive oil spray. Bake for 40 minutes or until tomatoes are lightly browned and tender. Meanwhile, combine the vinegar, oil and mustard in a small bowl and set aside. Mix the herbs and feta together and set aside. Bake for"
1278,"Cover and cook potatoes in boiling salted water for 15 to 20 minutes, until potatoes are fork tender. Drain potatoes. Mash potatoes in a large mixing bowl until no lumps remain. Add butter and milk, salt, and pepper mashing in to blend together. Fold in pesto very lightly just to streak the potatoes. Garnish with pine nut and basil."
1279,In a separate pan cover 3 diced and peeled potatoes with water and simmer until tender. In a separate pan cover 3 diced and peeled potatoes with water and simmer until tender. In a separate pan cover 3 diced and peeled potatoes with water and simmer until
1280,"Preheat oven to 350 degrees fahrenheit. Beat cream cheese at medium speed of electric mixer until fluffy. Mix in sugar. Add eggs one at a time, making sure the mixture is well blended. Stir in vanilla. Line 12 muffin cups with muffin paper, and place a chocolate wafer in each lined cup. Spoon the cream cheese mixture over the wafers. Bake for 20 minutes at 350 degrees. Remove muffin tin from oven, but leave the cakes in the muffin pan and refrigerate them overnight. Remove the cheesecakes from the muffin pan. To serve, spoon a tablespoon of cherry pie filling on each mini cheesecake."
1281,"Heat oven to 425. Start frying bacon or sausage. Combine first 5 ingredients, then cut in butter. Make a well in the center and pour in milk. Stir until well combined and moist. Turn dough out onto floured surface and knead until dough holds together well and is pliable. Press into bottom of a greased 9 x 13 pan. Beat the eggs with a splash of milk and pour over biscuit crust. Sprinkle crumbled bacon or sausage over the egg mixture and top with cheese. Bake for 16 - 20 minutes, or until egg is cooked through."
1282,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
1283,"In large, resealable plastic bag, or shallow glass container, combine the first seven ingredients and mix well. Add steak, turn to coat. Seal bag, turn to coat. Place in the refrigerator and marinate 24 hours, turning bag occasionally. Remove meat from marinade and discard marinade. Grill to desired doneness, about 6 minutes per side for medium rare. Transfer steak to work surface and let stand 5 minutes. Cut across grain into thin strips. Arrange on platter and serve."
1284,"Place salmon in 9 x 13 inch baking dish. Combine remaining ingredients and pour over salmon. Turn salmon so that it gets coated with the marinade. Cover and refrigerate for 30 minutes. Bake in preheated 425 f oven for 10-12 minutes, or until fish flakes easily and is opaque in centre."
1285,"Preheat oven to 325 degrees f. Place chicken in baking dish. Combine mustard, honey and curry powder. Spread over chicken pieces. Bake uncovered for 45 minutes. Baste while baking and be careful that sauce does not burn."
1286,"Preheat oven to 400f, grease a 15 x 10 inch baking pan. Mix together butter, oats, sugar, corn syrup, vanilla extract, salt, semisweet chocolate, walnutspreparation:Heat butter, sugar and water in a 3 quart sauce-pan to a rolling boil. When mix reaches 305 degrees pour onto a greased large cookie sheet. Sprinkle chocolate chips over the chocolate. As chocolate melts spread with a butter knife. Spread nuts evenly over the pan, shaking lightly until all nuts stick. Cool until hard. Break into pieces. Enjoy."
1287,Heat oven to 350 degrees F. Place pasta in a large saucepan over medium-high heat. Bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat and stir in parsley. Serve over pasta topped with parmesan cheese.
1288,"Place the potatoes in a large skillet over medium heat, and cook for about 10 minutes, or until tender. Drain, and set aside to cool. In a large bowl, mix together the sour cream, mayonnaise, sugar, half of the onions, and half of the cheese. Gently stir in the cooled potatoes. Top with remaining cheese and onions, and sprinkle bacon bits over the top."
1289,"Preheat oven to 425f. Place apples in a 2-quart square baking dish. Stir in the granulated sugar. For topping, in a medium bowl combine the oats, brown sugar, flour, and nutmeg. Cut in butter until mixture resembles coarse crumbs. Stir in the nuts. Sprinkle topping over filling. Bake for 30 to 35 minutes or until fruit is tender and topping is golden. Cool slightly. Serve warm with ice cream if desired."
1290,"Preheat oven to 400f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
1291,"Preheat oven to 400f. Peel and cube squash. In a large bowl mix minced garlic and olive oil. Add cubed squash and coat with the oil mixture. Dump all ingredients out of bowl and in to a glass casserole dish. Any size will do really but it will cook faster if it is more spread out. Cook 40-45 minutes, stirring once or twice. Squash is done when it is tender."
1292,"Preheat oven to 400degf. Combine all ingredients on a large greased baking sheet. Arrange in a single layer. Roast in preheated oven for about 50 minutes, turning once during cooking, until potatoes are tender. Bake in the preheated oven until potatoes are tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
1293,"Preheat oven to 400 degrees f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
1294,"Preheat oven to 375f. Place chicken pieces in 13x9-inch baking dish coated with nonstick cooking spray. Arrange onion slices over top. In small saucepan, combine ketchup, brown sugar, worcestershire sauce, lemon juice and liquid smoke. Heat over medium heat 2 to 3 minutes or until sugar dissolves. Pour over chicken. Bake for 30 minutes. In small saucepan combine the tomato sauce, sugar and soy sauce and cook until the sugar has dissolved. After the chicken wings are cooked, thickly spread the sauce over the wings and bake for 30 to 40 minutes or longer or until browned and very tender. Serve warm."
1295,"Heat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, five-spice and a little seasoning on a plate. Arrange on the baking tray, then bake for 25 to 30 minutes until crips and cooked through. Mix the soy sauce with the citrus juices and sogar to make a dipping sauce. Serve the chicken with little dishes of the sauce for dipping, plus lime wedges for squeezing over."
1296,"Heat oven to 350 degrees. Mix peaches and raspberries, and place in bottom of 3 qt casserole dish. Using fork, stir together flour, sugar, baking powder and cinnamon. Stir in eggs using fork. Batter will be quite dry. Pour over top of fruit. Pour melted butter of top. Place in oven and cook for 1 hour."
1297,"Preheat oven to 350 degrees. In a bowl combine all ingredients and set to the side. Heat the oil in a heavy bottom oven proof skillet until the oil shimmers. Pat the chops dry and add them to the hot pan. Cook for two minutes on the first side, flip the chop and cook for an additional minute. Transfer the chops to a plate. Pour the excess oil out of the pan. Add the sauce mixture, scrape up the browned bits on the bottom of the pan. Simmer the sauce over medium heat, stirring frequently until sauce is thick and glossy, about 4- 5 minutes. Take the pan off the heat and add the pork chops to the pan, turning to coat in the sauce. Place the skillet in the oven and cook for 15 minutes. Spoon the sauce on top of the pork chops and serve."
1298,"Heat oil in a large saute or fry pan until very hot. Add vegetables all at once, spreading in an even layer. Do not stir until bottom of layer begins to brown. Flip and stir to get unbrowned pieces to bottom. Let cook until beginning to brown. The trick here is to keep heat high and brown pieces without overcooking or burning them. If pieces are browned, but not soft enough for your taste, turn off heat and cover pan for a few minutes. Do not stir until bottom of layer"
1299,"In blender, combine eggs, milk, coconut, flour, butter, vanilla, salt. Blend 10 seconds. Stir in coconut. Pour into greased pie plate. Bake in 350 oven 40 minutes or until knife comes out clean when inserted in the middle. Serve hot or chilled."
1300,"Cover crock pot with aluminum foil, leaving enough to overlap potatoes when finished. Cover and cook on low setting for 8 to 9 hours."
1301,"Preheat oven to 425 degrees. Mix oil, and seasonings in a large bowl. Add chicken and potatoes. Toss to coat. Arrange chicken and potatoes in single layer in pan. Roast in oven for 30 minutes or until chicken is cooked through and potatoes are tender, turning potatoes occasionally."
1302,"In a large pot of boiling water, cook pasta until tender but firm, drain and return to pot to keep warm. Meanwhile, in a large non-stick skillet, heat oil & chili pepper flakes over medium heat. Stir in garlic. Add tomatoes and cook, stirring, for 3 minutes or until heated through. Transfer to pot with drained pasta. Add olives, feta cheese and basil. Toss gently to mix. Sprinkle each serving with parmesan."
1303,"Preheat oven to 400f. Place fish, in a lightly greased 9x13 baking dish. In a bowl, combine mayonnaise, butter, onion, cheese, lemon juice, old bay, and pepper. Mix until a thick paste is formed. Spread mixture evenly over fish filets, then top with bread crumbs. Bake for about 10 minutes, or until fish is golden brown. To finish cooking, place fish under the broiler, for another 2-3 minutes, or until fish is golden"
1304,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
1305,"Place pork chops in greased slow cooker. Top with onions and mushrooms. Combine soup mix, water, and mushroom soup. Pour over mushrooms and onions. Cover. Cook on low 6-8 hours or high 4-5. Serve over rice or cooked noodles."
1306,"Heat oven to 425 degrees. Stir together honey, butter and crumbled bacon in a small bowl until smooth and set aside. Place carrots and water into an ungreased 9-by-9-inch baking dish, cover with foil and bake 30 minutes. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally."
1307,"Heat olive oil in a medium skillet over medium heat. Add beef cubes and saute until browned. Add garlic. Saute until garlic is lightly browned. Add flour and stir until well coated. Transfer meat into the crockpot and add marsala, broth, soup and sliced mushrooms. Mix well. Cover and cook on low for 8 to 10 hours or on high for 5 to 7 hours or until meat is tender. Add salt and pepper to taste. Serve with or over rice, egg noodles or mashed potatoes."
1308,"Preheat oven to 375 degrees. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1309,"Spray rack of boiler pan with nonstick spray. Preheat the broiler. Whisk together the brown sugar, mustard, and dill in a small bowl. Sprinkle on the broiler rack and spoon the brown sugar glaze on top. Position 7 inches from the heat and broil until lightly browned and just opaque in the center, about 6 minutes."
1310,"In a small bowl, stir together coconut milk, peanut butter, ginger and pepper. Set aside. In a large skillet cook chicken in hot oil over medium heat for 8-10 minutes or until chicken is tender and no longer pink, turning once halfway through cooking. Remove from skillet. Keep warm. For sauce, add green onion to skillet. Cook and stir about 2 minutes or until tender. Stir in coconut milk mixture. Cook and stir until bubbly. To serve, spoon the sauce over chicken. Sprinkle with peanuts."
1311,"In a large saucepan, melt butter, brown sugar, spiced rum, nutmeg. Heat about 2 minutes, stirring occasionally. Stir in carrots and cook until coated with sauce and just heated through. Serve hot."
1312,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1313,"Preheat oven to 350 degrees F. Place pan seared summer squash in a large bowl. Mix dressing ingredients in a small bowl, stream in the extra-virgin olive oil and beat dressing with a fork. Pour dressing into the food storage bag and seal bag. Coat the vegetables evenly with dressing then grill vegetables a couple of minutes on each side until marked and tender. Arrange on a small platter."
1314,"Heat oil in a large skillet over medium heat. Add water, flour, salt, oil, eggplant, zucchini, onion, sweet potato. Cook, stirring constantly, for 3 to 4 minutes or until vegetables are crisp-tender. Cook,"
1315,"Preheat oven to 350 degrees. Mix together cake mix, egg and butter. Spread into a greased 9 x 13-inch pan. In a separate bowl, mix together powedered sugar, beaten eggs, softened cream cheese, and vanilla until smooth. Spread mixture over bottom layer. Bake 30-40 minutes, until top layer turns a light golden brown."
1316,Heat oven to 400. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add balsamic vinegar and sugar. Pour over cooked asparagus.
1317,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, and baking soda together in a bowl. Set the mixture aside. Cream the butter and sugar. Beat in the egg and vanilla extract. Once combined, slowly blend in the dry ingredients until evenly mixed. Searate dough into tablespoon-sized balls. Place onto an ungreased cookie sheet. Place on center rack and bake for 5 to 7 minutes. Let the cookies sit for 2 minutes before cooling on wire racks. Bake for 5 to 7 minutes before cooling on wire racks. Let the cookies sit for 2 minutes before cooling"
1318,"In a large saucepan bring water to a boil. Add chicken broth and water to a boil. Add onion, carrot and garlic. Reduce heat and simmer uncovered 10 minutes. In a skillet cook and stir chicken in hot oil for 3 minutes or until larger pieces of pasta are tender but slightly firm. Add chicken"
1319,"Preheat oven to 350 degrees. Lightly grease an 8x8-inch baking dish. In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat in the flour. Pour batter into prepared pan. Bake in preheated oven for 30 minutes. Cut into 16 square servings."
1320,Place chicken in crockpot. Sprinkle with soup mix and garlic salt. Pour dressing and water over chicken. Cover and cook on low for 8-9 hours. Remove chicken and cool slightly. Skim fat from cooking juices. Remove chicken from bones and cut into bite-size pieces and return to crockpot. Serve with a slotted spoon on buns. I have also used boneless chicken pieces and cut them up before placing in the crockpot. You just need to adjust cooking time if doing it this way.
1321,"Place bacon in a large, deep skillet. Cook over medium high heat until evenly brown. Drain, crumble and set aside. Bring a large pot of lightly salted water to a boil. Cook tortellini in boiling water for 8 to 10 minutes or until al dente. Drain, and rinse under cold water. In a small bowl, mix together mayonnaise, sugar and vinegar to make the dressing. In a large bowl, combine broccoli, tortellini, bacon, raisins, sunflower seeds and red onion. Pour dressing over salad mixture, stirring well. Cover and refrigerate at least 2 hours to allow flavors to blend."
1322,"Preheat oven to 400 degrees. In a large bowl, whisk eggs until well beaten and slightly frothy. Whisk in milk, chives and black pepper. Set aside. In a large ovenproof skillet, heat olive oil or butter over medium heat until hot but not smoking. Add egg mixture to skillet and then quickly arrange remaining ingredients on top of eggs. Cook for 3 minutes on the stovetop without stirring. Transfer to oven. Bake until the top is golden brown and the frittata is set, about 30 minutes. Let cool slightly before serving."
1323,Preheat oven to 325f. Bake for 45 minutes or until a toothpick inserted into the center of loaf comes out clean. Let the bread cool in the pan for 10 minutes and then turn out onto a wire rack to cool.
1324,"In a large bowl, combine the walnuts, blue cheese, honey, white wine vinegar, olive oil, salt. Add the walnuts and walnuts to the mixture. Add the walnuts and walnuts to"
1325,"In a large saucepan, stir together the cocoa and sugar. Add water. Bring to a boil, stirring constantly. Allow to boil for two minutes, still stirring. Add milk and orange peel and heat to serving temperature. Add vanilla and almond extracts. Blend well."
1326,"Preheat oven to 350 degrees fahrenheit. In large skillet, brown beef and onion then drain. Return meat to pan. Add spaghetti sauce. Meanwhile, in a medium bowl combine mozzarella cheese and sour cream. Pour hot meat into an ungreased 12 x 8 inch dish. Spoon cheese mixture over meat. Unroll crescent roll dough over the top of the mixture. Mix parmesan cheese and butter together, then spread over the top of the dough. Bake 18-25 minutes or until golden brown."
1327,"In a medium pot, heat the oil on medium heat. Add the onion, the garlic and the curry powder. Saute for 2-3 minutes, then add the rest of the ingredients, plus a cup of water. Simmer for 30 minutes. Serve over basmati rice with a squirt of lime juice."
