,result
1282,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
1283,"Heat oil in a large skillet over high heat. Season steaks generously on both side with salt and pepper. Place steaks in skillet. Cook, turning once, until browned, 2-3 minutes per side for medium rare. Transfer to a warmed plate, cover with foil. Add vinegar to skillet. Add garlic to skillet. Add tomato sauce to skillet. Cook,"
1284,"Place salmon in 9 x 13 inch baking dish. Combine remaining ingredients and pour over salmon. Turn salmon so that it gets coated with the marinade. Cover and refrigerate for 30 minutes. Bake in preheated 425 f oven for 10-12 minutes, or until fish flakes easily and is opaque in centre."
1285,"Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, cooking oil, dried thyme, black pepper, salt, garlic cloves, salsa, lime wedgepreparation:Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, cooking oil, dried thyme, black pepper, salt, garlic cloves, salsa, lime wedge"
1286,"Preheat oven to 400f, grease a 15 x 10 inch baking pan. Mix together butter, oats, sugar, corn syrup, vanilla extract, salt, semisweet chocolate, walnutspreparation:Heat butter, sugar and water in a 3 quart sauce-pan to a rolling boil. When mix reaches 305 degrees pour onto a greased large cookie sheet. Sprinkle chocolate chips over the chocolate. As chocolate melts spread with a butter knife. Spread nuts evenly over the pan, shaking lightly until all nuts stick. Cool until hard. Break into pieces. Enjoy."
1287,Heat oven to 350 degrees F. Place pasta in a large saucepan over medium-high heat. Bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat and stir in parsley. Serve over pasta topped with parmesan cheese.
1288,"Place the potatoes in a large skillet over medium heat, and cook for about 10 minutes, or until tender. Drain, and set aside to cool. In a large bowl, mix together the sour cream, mayonnaise, sugar, half of the onions, and half of the cheese. Gently stir in the cooled potatoes. Top with remaining cheese and onions, and sprinkle bacon bits over the top."
1289,"Preheat oven to 350f. Toss together apples and apples, spread evenly over bottom of 8x8 baking dish. In medium bowl combine sugar, flour, cinnamon and oats. Using pastry cutter work butter into oat mixture until crumbly. Spread over fruit, pressing down lightly. Bake 40-45 minutes or until top is lightly browned. Cool before serving. Top with whipped cream or vanilla ice cream."
1290,"Preheat oven to 400f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
1291,"Heat oven to 400f. Place squash, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds and fibers. Mix remaining ingredients and distribute evenly into the cavity of each squash. Return to oven for apprx 10 minutes."
1292,"Preheat oven to 400degf. Combine all ingredients on a large greased baking sheet. Arrange in a single layer. Roast in preheated oven for about 50 minutes, turning once during cooking, until potatoes are tender. Bake in the preheated oven until potatoes are tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
1293,"Preheat oven to 400 degrees f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
1294,"Preheat oven to 375f. Place chicken pieces in 13x9-inch baking dish coated with nonstick cooking spray. Arrange onion slices over top. In small saucepan, combine ketchup, brown sugar, worcestershire sauce, lemon juice and liquid smoke. Heat over medium heat 2 to 3 minutes or until sugar dissolves. Pour over chicken. Bake for 30 minutes. In small saucepan combine the tomato sauce, sugar and soy sauce and cook until the sugar has dissolved. After the chicken wings are cooked, thickly spread the sauce over the wings and bake for 30 to 40 minutes or longer or until browned and very tender. Serve warm."
1295,"Preheat oven to 375 degrees f. In a large bowl, cream brown sugar and melted butter. Add vanilla and eggs 1 at a time. In a separate bowl, sift flour, powder, and salt. Add dry mixture into wet mixture. Spread into a greased glass baking dish. Cook in oven until golden, 15-18 minutes. In a microwave safe bowl, heat peanut butter and cream on low heat. Stir until smooth, and spread over baked bars. Cool slightly and cut into bars."
1296,"Heat oven to 350 degrees. Mix butter, sugar, baking powder, salt, vanilla extract, milk, egg, salt, walnuts, cinnamon, peaches and bake for 15 minutes."
1297,"Preheat grill on high for 10 minutes. Meanwhile, in a small saucepan, over medium heat, combine brown sugar, apple juice, canola oil, soy sauce, ginger, salt and pepper to taste, bring to a boil. In a measuring cup or small bowl, whisk cornstarch into the water and mix into brown sugar mixture. Cook, stirring constantly until bubbling and thickened. Reduce grill to medium-high heat. Grill chops on oiled grill, brushing often with brown sugar glaze, about 6-8 minutes per side, or until digital thermometer inserted sideways into the center of each chop reads 160f do not over cook."
1298,Add liquid and spices to crockpot. Slice meat into thin strips. Toss meat in crockpot mixture. Cook on low for 6-8 hours. One hour before serving add broccoli. Cover and simmer for 10-12 minutes or until potatoes are tender. Add in the sausage and spinach. Cook until well heated.
1299,"In blender, combine eggs, milk, white sugar, milk, salt. Blend 10 seconds. Stir in coconut. Pour into greased pie plate. Bake in 350 oven 40 minutes or until knife comes out clean when inserted in the middle. Serve hot or chilled."
1300,"Cover crock pot with aluminum foil, leaving enough to overlap potatoes when finished. Layer half of potatoes, onions, potatoes and cheese in crock pot. Cover and cook on low setting for 8 to 9 hours."
1301,"Preheat oven to 450 degrees. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
1302,"In a large skillet, saute king prawns jumbo shrimp cherry tomatoes and lemon in vegetable oil until tender. Add butter, garlic cloves, cherry tomatoes, king prawns, lemon zest, fresh ground black pepper, flat leaf parsley, lemon zest, fresh ground black pepper, flat leaf parsley, lemon zest, fresh ground black pepper, flat leaf parsley, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon"
1303,"Spray a nonstick frypan with veggies cooking spray and heat to medium. Spray veggie cooking spray over both sides of the cod fillets. Squeese 2 lemon sections over cod surfaces. Sprinkle parsley, italian seasoning, salt and pepper over both sides of the cod filets. Place cod into medium hot frypan, cook for about 5 minutes, carefully turn and cook a further 5 minutes or until fish flakes easily with a fork. Serve hot with the other 2 lemon sections for garnish."
1304,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
1305,"Place pork chops in greased slow cooker. Top with onions and mushrooms. Combine soup mix, water, and mushroom soup. Pour over mushrooms and onions. Cover. Cook on low 6-8 hours or high 4-5. Serve over rice or cooked noodles."
1306,"In a large skillet, melt butter over medium-low heat. Add carrots, onions, and ginger, cover and cook, stirring, for about 7 to 10 minutes, until just tender. Stir in the orange juice, jelly, and salt. Cook, uncovered, for about 4 minutes, stirring frequently, until vegetables are tender and nicely glazed with the jelly and orange juice mixture. Sprinkle with fresh chopped parsley just before serving."
1307,Place chicken in crock pot and cover with lid. Cover and cook on low for 8-10 hours. Serve gravy over meat and vegetables.
1308,"Preheat oven to 350f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1309,"Spray rack of boiler pan with nonstick spray. Preheat the broiler. Whisk together the brown sugar, mustard, and dill in a small bowl. Sprinkle on the broiler rack and spoon the brown sugar glaze on top. Position 7 inches from the heat and broil until lightly browned and just opaque in the center, about 6 minutes."
1310,"Place chicken legs in slow cooker. Cover and cook on low for 6 to 8 hours, until juices run clear when chicken is pierced with a fork. Serve garnished with chopped peanuts and additional fresh cilantro."
1311,"Preheat oven to 350 degrees. Grease and flour a bundt pan. I use bakers joy spray. Beat cake mix, water, oil, eggs and pineapple on low speed 3 minutes. Stir in nuts and raisins. Pour into prepared pan. Bake for 50-55 minutes or until toothpick comes out clean. Cool in pan 15 minutes. Remove from pan and cool on wire rack. Cool at least 1 hour before frosting."
1312,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1313,"Heat olive oil in a large skillet over medium-high heat. Add zucchini, shallots, fresh parsley, extra virgin olive oil, salt and pepper. Cook, tossing and stirring occasionally for 3 minutes. Add mushrooms, sundried-tomatoes, broth and basil, if using. Cook, tossing and stirring constantly, until zucchini are crisp-tender and the basil are sofened and have just begun to release their liquid, about 2 minutes. Remove skillet from the heat and season with salt and pepper. Serve immediately."
1314,"Preheat oven to 450 degrees f. Heat 2 large roasting pans in the oven for 5 minutes. Meanwhile, in a large bowl, toss the zucchini with the olive oil and crushed red pepper. Season generously with salt and pepper. Spread the zucchini on the hot pans and roast for 30 minutes without stirring, until the rounds are tender and their bottom are golden. Transfer to a platter, garnish with mint and serve."
1315,Place all the ingredients in a bowl. Beat until combined well. Pour into a greased 9 inch pie pan. Bake at 350 degrees for 35-45 minutes.
1316,Heat oven to 400 degrees f. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
1317,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, and baking soda together in a bowl. Set the mixture aside. Cream the butter and sugar. Beat in the egg and vanilla extract. Once combined, slowly blend in the dry ingredients until evenly mixed. Searate dough into tablespoon-sized balls. Place onto an ungreased cookie sheet. Place on center rack and bake for 5 to 7 minutes. Let the cookies sit for 2 minutes before cooling on wire racks."
1318,"In a large saucepan bring water to a boil. Add chicken broth and water to a boil. Add onion, carrot and garlic. Reduce heat and simmer uncovered 10 minutes. In a skillet cook and stir chicken in hot oil for 3 minutes or until larger pieces of pasta are tender but slightly firm. Add chicken"
1319,"Preheat oven to 350 degrees. Lightly grease an 8x8-inch baking dish. In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat in the flour. Pour batter into prepared pan. Bake in preheated oven for 30 minutes. Cut into 16 square servings."
1320,Place chicken in crockpot. Sprinkle with soup mix and garlic salt. Pour dressing and water over chicken. Cover and cook on low for 8-9 hours. Remove chicken and cool slightly. Skim fat from cooking juices. Remove chicken from bones and cut into bite-size pieces and return to crockpot. Serve with a slotted spoon on buns. I have also used boneless chicken pieces and cut them up before placing in the crockpot. You just need to adjust cooking time if doing it this way.
1321,"Place broccoli florets, bacon, dried cranberries, sunflower seeds, mayonnaise, sugar, white wine vinegar, shredded cheddar cheese in a large mixing bowl. Pour dressing over salad mixture, stirring well. Cover and refrigerate at least 2 hours to allow flavors to blend. Cover and"
1322,Cover with lid and switch to high. Add prepared salmon. Cover and cook for 4 hours. Serve in warmed deep soup plates.
1323,"Preheat oven to 325f. Lightly grease 9 x 5 loaf pan. In a large bowl, combine the flour, baking soda and salt. In a separate bowl, cream together butter and brown sugar. Stir in eggs and mashed bananas until well blended. Stir banana mixture into flour mixture. Stir just to moisten. Pour batter into prepared loaf pan. Bake in preheated oven for 60-65 minutes until a toothpick inserted into center of loaf comes out clean. Let bread cool in pan for 10 minutes, then turn out onto a wire rack to cool."
1324,"Heat large non-stick skillet, swirl in oil, then add grapes. Saute 30 seconds. Add walnuts in two batches, cook til just browned, about 2 minutes. Drain pasta, add to bowl with yogurt dressing. Add steak and tomatoes, toss to coat. Serve immediately."
1325,"In a large saucepan, stir together the cocoa and sugar. Add water. Bring to a boil, stirring constantly. Allow to boil for two minutes, still stirring. Add milk and orange peel and heat to serving temperature. Add vanilla and serve."
1326,"Heat oven to 350 degrees fahrenheit. In large skillet, brown beef and onion then drain. Return meat to pan. Add spaghetti sauce. Meanwhile, in a medium bowl combine mozzarella cheese and sour cream. Pour hot meat into an ungreased 12 x 8 inch dish. Spoon cheese mixture over meat. Unroll crescent roll dough over the top of the mixture. Mix parmesan cheese and butter together, then spread over the top of the dough. Bake 18-25 minutes or until golden brown."
1327,"Combine yogurt, curry powder, coriander, chicken breasts, basmati rice, vegetable stock cubes, carrot, red pepper, green chilies, mint, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies"
1328,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1329,Preheat oven to 400 degrees f. Line 9 inch pie pan with pastry. In large bowl combine all filling ingredients except butter and toss lightly. Spoon filling into crust lined pan. Cut 4 slits in top of crust. Bake for 40 to 45 minutes or until crust is golden brown. Cover edge of crust with strips of foil after 20 minutes of baking to prevent excessive browning. Cover edge of crust with strips of foil after 20 minutes
1330,"In a small mixing bowl, beat cream cheese and soup until no longer lumpy. Pour over chicken in the bottom of a skillet. Cover and cook chicken until done and no longer pink. In a small mixing bowl, beat cream cheese and soup until no longer lumpy. Bake in a 350 degree oven for 1 hour, checking after 45 minutes to make sure they do not get over-cooked."
1331,Place turkey breast in crock pot and cover with lid. Cover and cook on low for 4 to 5 hours or on low for 8 to 10 hours. Remove meat and vegetables and some of the cooking liquid. Slice meat thinly across the grain. Serve with vegetables and some of the liquid.
1332,"Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, oil, thyme, pepper, salt, lime slice, red bell pepper, cilantropreparation:Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, oil, thyme, pepper, salt, lime slice, red bell pepper, cilantropreparation:"
1333,"Mix all the ingredients together in a glass bowl. Cover tightly with plastic wrap. Place lamb in a extra large heavy-duty plastic bag or glass bowl. Pour the marinade over the lamb, and turn to coat well on all sides. Place in the fridge for a minimum of 24 hours. When ready to grill, remove from fridge and save marinade for basting if desired. Turn the grill to high heat. Sear both sides for about 5 minutes on each side. Reduce grill temperature to medium heat and finish cooking the lamb. You may baste the lamb with the leftover marinade if desired."
1334,"Preheat oven to 375 degrees place scrubbed whole sweet potatoes in a baking dish and cook until tender. In a saucepan, heat oil and pepper over medium high heat until browned on all sides. Discard pepper, add garlic and ginger and cook until barely tender. Stir in salt and balsamic vinegar to taste and simmer over low heat until ready to serve. When tender, split each potato, drizzle with ginger sauce and serve hot."
1335,"Heat oil in a large non-stick skillet over medium-high heat. Add chicken, and sprinkle with pepper flakes. Stir fry 3 minutes. Add vegetables and teriyaki sauce. Stir fry 5 minutes or until vegetables are crisp-tender and chicken is thoroughly cooked."
1336,"Put the croissants in a greased 13x9 inch baking dish. In a mixing bowl, whisk together the eggs, milk, sugar, vanilla, cinnamon, ground nutmeg, cinnamon raisin bread, unsalted butter, maple syrup. Pour egg mixture evenly over the croissants. Cover and refrigerate 2 hours or overnight. Remove from refrigerator 20 minutes before baking. Preheat oven to 350. Bake, uncovered, for 45-50 minutes or until golden brown. Sprinkle with powdered sugar. Serve with maple syrup, if desired."
1337,"Combine ingredients in a large bowl. Toss cabbage, red bell pepper, fresh cilantro, jalapeno, olive oil, fresh lime juice, ground cumin. Toss dressing with the cabbage, red bell pepper, fresh cilantro, jalapeno, olive oil, fresh lime juice, ground cumin. Toss dressing with the cabbage, red bell pepper, fresh cilantro, jal"
1338,"Preheat oven to 350 degrees. In a small micorwave safe bowl combine sugar, cold water, semisweet chocolate, unsweetened chocolate, lightly-salted butter, whipping cream, scotch whisky, poundcake, fresh strawberries, fresh pineapple. Place cubed potatoes in a large bowl and pour honey mixture over potatoes, toss to coat. Place in a roasting pan, salt and bake for about 50 minutes, or until tender, stirring occasionally."
1339,"Preheat the oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
1340,"Preheat oven to 400. Stir flour, baking soda and salt together. Cut in butter. Beat egg and milk slightly in separate bowl. Milk together. Kneed on floured surface. Roll till desired thickness. Cut out with a glass or cookie cutter. Bake for 15 - 20 minutes at 175c."
1341,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
1342,"In large skillet, heat italian dressing and cook fish over medium heat, turning once, 8 minutes or until fish flakes. Remove to serving platter and keep warm. Into skillet, add wine, then pepper, dill and mustard. Bring to a boil, then simmer, stirring occasionally, 8 minutes. Stir in cream and heat 1 minute or until thickened. Serve over fish. Garnish, if desired, with baby vegetables."
1343,"Preheat oven to 350 degree f. In a large pot heat butter and saut onions. Add milk, flour, salt and pepper. Bring to a rolling boil. Slowly add cheddar cheese, stirring while adding. Drain macaroni. Add macaroni directly to the cheese mixture in the pot. Pour mac and cheese mixture into large lasagna pan. Put in oven and bake for 30 minutes or until top is bubbly and golden brown."
1344,Preheat oven to 425 degrees. Spray muffin cups with non-stick vegetable spray. Roll out biscuits until each is big enough to fit into muffin tins with enough dough to cover. Mix together catsup and mustard with ground beef. Fill each biscuit cup with meat mixture. Sprinkle cheese over all. Bake for 10 to 12 minutes or until golden brown.
1345,"In a small saucepan, heat butter and oil over medium heat. Saute onion until softened, about 5 minutes. Add couscous, cumin and cayenne, stirring constantly, for 1 minute. Adjust heat to medium-high, add couscous, blend well and cook 1 minute, stirring constantly. Add chicken broth, stir to incorporate, and bring to boiling point. Cover pan, remove from heat and let stand 5 minutes. Fluff with fork, season with salt if needed, and serve hot."
1346,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 425 degrees. Melt butter in a 13 x 9 x 2 inch baking dish. Combine flour, paprika, salt and pepper in a bag. Shake chicken pieces, one at a time, in bag to coat with flour mixture. Place chicken skin side down in baking pan. Bake, uncovered, 30 minutes. Turn chicken. Bake 30 minutes longer."
1347,"Preheat oven to 210c place the mixed herbs, breadcrumbs, salt and pepper in a large bowl and mix until combined, then set aside. Place the flour in another bowl and the eggs in a third bowl. Toss the chicken pieces into the egg, then the breadcrumbs, pressing to coat well. Once all the chicken is crumbed, heat a little oil in a large non-stick frying pan. Cook the chicken in batches until golden. Remove and transfer to a baking tray lined with baking paper. Place in oven for 4-5 minutes or until chicken is cooked through. Serve chicken with lemon wedges and a little whole egg mayonnaise for dipping, if desired."
1348,"In a large skillet, cook the beef, seasoned salt, garlic powder, carrots and onions until beef is browned and veggies are crisp tender. Drain and return to skillet. Add water, cabbage, green peppers, soy sauce and seasoning packet from the noodles. Break noodles into small pieces, add to pan and stir well to cover noodles with liquid. Cover and simmer for 15 minutes or until liquid is absorbed and noodles are tender."
1349,"Slice avocado lengthwise. Remove pit and scoop avocado into a small bowl. Add mayonnaise, lime juice, worcestershire sauce, hot pepper sauce, garlic salt and salt. Stir and mash the ingredients together until guacamole is preferred consistency. Serve immediately, or cover and refrigerate if desired."
1350,Heat oven to 400f. Add 1 tb olive oil in a large bowl. Add lamb. Turn to coat. Let marinate at room temperature at least 30 minutes and up to 1 hour. Preheat oven to 400f. Preheat oven
1351,"Preheat oven to 200c. Lightly grease a 26 x 16cm baking pan. Line with baking paper. Place apple sauce, fruit, sugar and all seeds in a bowl, mix to combine. Add oats, flour, coconut and eggs. Mix to combine. Place mixture in baking pan, use a flat bladed knife or spatula to spead evenly. Bake for 25 minutes, or until cooked and golden. Turn onto wire rack to cool. Cut into 8 piecec. Wrap in baking paper, then plastic wrap to store."
1352,"Muddle basil leaves, 1 lime wedge and simple syrup. Add ice, rum and orange juice. Shake vigorously for 20 seconds or until ice crystals form. With a cocktail strainer, pour into a tall ice-filled glass. Top off with club soda. Garnish edge of glass with a slice of lime."
1353,"Heat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, and carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1354,"Preheat oven to 400 degrees. Mix spaghetti sauce, tomatoes and water. Spoon 1 cup onto bottom of 13 x 9 inch baking dish. Layer half the ravioli and 1 cup shredded cheese over sauce mixture. Top with remaining ravioli and sauce mixture. Sprinkle with parmesan cheese. Cover. Bake 30 minutes. Uncover. Bake 15 minutes or until ravioli is tender and heated through. Let stand 10 minutes."
1355,"Heat olive oil in a large skillet over medium heat. Add the quinoa. Mix well. Cook until the quinoa is cooked through, stirring constantly. Pour over the spinach mixture, tossing to coat. Season with the salt and pepper. Sprinkle with the parmesan cheese."
1356,"Heat oil in a large saucepan over medium heat. Add in onion and saute until golden. Add in sliced cabbage, cider vinegar, sugar, celery seeds and black pepper. Mix to combine and cook until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with salt and pepper."
1357,"Heat oven to 350 degrees. Mix the flour, baking powder, baking soda, baking powder, salt, baking soda, pecans. Mix, do not beat. Stir in pecans. Baked in greased loaf pan in a 350 preheated oven about 1 hour. Best kept a day or two before eating. Freezes well, great thinly sliced with cream cheese."
1358,"Mix together the basting sauce ingredients and stir until smooth. Cover and let sit in refrigerator at least 1 hour. Prepare your grill medium to medium-high heat. Place ham slices on prepared grill and baste with some of the sauce. Grill for 1 hour, basting and turning every 15 minutes."
1359,"In a small bowl whisk together first five ingredients and set aside. Crush sesame seed with a motar and pestle, then spread evenly in a pie plate. Coat the tuna steaks with the crushed seeds. In a large non stick skillet, heat oil over med high heat, and cook tuna steaks 3-4 minutes per side, until golden and just cooked through. Transfer tuna to serving plates. Add honey glaze to hot skillet and simmer one minute, then pour over tuna. Serve with jasmine rice."
1360,"Preheat oven to 400 degrees. In a medium bowl, whisk eggs until well beaten and slightly frothy. Whisk in milk, chives and black pepper. Set aside. In a large skillet, heat olive oil or butter over medium heat until hot but not smoking. Add egg mixture to skillet and then quickly arrange remaining ingredients on top of eggs. Cook for 3 minutes on the stovetop without stirring. Transfer to oven. Bake until the top is golden brown and the frittata is set, about 30 minutes. Let cool slightly before serving."
1361,"In medium saute pan, melt butter over medium heat and saute mushrooms and garlic until soft, about 6 to 8 minutes. Remove from heat and set aside. In medium saucepan, combine half & half, cream cheese and gouda over low heat. Stir constantly until ingredients have incorporated. Add onions to skillet and brown on medium low in drippings. Stir in paprika and caraway seed. Cook for 10 to 15 seconds, stirring. Add meat. Stir to coat evenly withpaprika. Add 2 cups of the tomatoes, cover and simmer for 1 hour, until meat is almost tender. Season to taste with salt and pepper. Add potato and cook 25 minutes more, until potatoes and meat are both tender. Stir in reserved tomatoes and heat thru. Sprinkle with reserved bacon and serve with sour cream if desired."
1362,Preheat oven to 400 degrees f. Line 9 inch pie pan with pastry. In large bowl combine all filling ingredients except butter and toss lightly. Spoon filling into crust lined pan. Cut 4 slits in top of crust. Bake for 40 to 45 minutes or until crust is golden brown. Cover edge of crust with strips of foil after 20 minutes of baking to prevent excessive browning. Cover edge of crust with strips of foil after 20 minutes
1363,"In a large frying pan, fry bacon until crisp. Remove bacon and drain. Add salt and pepper to taste maybe a little more butter, not much. Slice sausage into strips. In a skillet, brown over high heat. Add chopped onion and paprika to the skillet. Add tomato puree, mustard, bouillon cube, water, salt & pepper, sour cream. Bring to a boil, then reduce heat to simmer and let simmer briefly over low heat. Season with pepper and salt to taste. Garnish with sour cream just before serving. Serve with rice."
1364,"Preheat oven to 375f season roast with salt and pepper. In a small bowl, combine garlic, mustard, mayonnaise and horseradish. In another small bowl, combine parsley, thyme, dill and 1 tablespoon of mustard mixture. Place the beef, rib-bone down, in a roasting pan. Coat top with remaining mustard mixture and cook meat until an instant-read thermometer inserted in center of roast registers 110f coat roast with remaining mustard mixture and press herb mixture onto mustard with your hands. Continue cooking roast until a thermometer inserted into the center of the beef registers 140f for medium, or longer until desired degree of doneness. Cover loosely with foil, and let the beef stand 20 to 30 minutes before carving into 12 thick slices. Yields 1 slice per serving."
1365,"Preheat oven to 375f. Cream butter and sugar. Add egg, vanilla, and beat until light and fluffy. Sift together flour, salt and baking soda. Stir into creamed mixture. Blend well. Add chocolate pieces and peanuts and stir by hand. Drop from teaspoon about 2 inches apart on a greased cookie sheet. Bake in 375f oven for 12 minutes. Remove from sheet immediately."
1366,"Slice avocado lengthwise. Remove pit and scoop avocado into a small bowl. Add mayonnaise, lime juice, worcestershire sauce, hot pepper sauce, garlic salt. Stir and mash the ingredients together until guacamole is preferred consistency. Serve immediately, or cover and refrigerate if desired."
1367,"In large bowl, combine the flour, cornmeal, sugar, baking powder, and salt. In a small bowl, whisk the egg, buttermilk and oil. Stir into dry ingredients just until moistened. Fold in corn. Bake at 400 for 18-22 minutes or until a toothpick comes out clean. Cool for 5 minutes before removing from pan to a wire rack. Serve warm."
1368,Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a second bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add butter and sugar. Bake for 30 to 35 minutes at 170 degrees celsius.
1369,"Mix all pie ingredients well. Place in sprayed tube pan, i put waxed paper in the bottom before i spray it. Bake at 350 for 60-70 minutes or until pick comes out clean. Cool in pan 10 minutes, turn over onto plate. Cool completely. Mix icing ingredients well and drizzle over cooled cake."
1370,"Preheat oven to 350 degrees. In a large mixing bowl, combine the first 4 ingredients. In a 2-quart saucepan, heat the honey, oil and vanilla until syrupy. Add to the dry ingredients and mix well. Spread on a jellyroll pan. Bake for 20 minutes, stirring every 5 minutes. Store in a covered container."
1371,"Heat large non-stick skillet, swirl in oil, then add garlic. Saute 30 seconds. Add beef in two batches, cook til just browned, about 2 minutes. Drain pasta, add to bowl with yogurt dressing. Add steak and tomatoes, toss to coat. Serve immediately."
