,result
1072,"Preheat oven to 350f. Mix all ingredients, except salmon, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Add the salmon, and pour the remaining mix over top. Bake for about 20 minutes, or until salmon flakes easily with a fork."
1073,"Preheat oven to 350 degrees. Mix the first six ingredients for crust. Place half of mix in a greased 9x13 inch pan. Bake crust for 10 minutes. Melt caramels and whipping cream. Place chocolate chips over baked crust, drizzel caramel over chips, then place the remaining crust mixture on top of the caramel. Bake another 10-15 minutes at 350 degrees. Cool."
1074,"In a 1 quart casserole dish blend together soup, water, cheese, and seasoning. Gently stir in cooked macaroni. Bake in a 400 degree oven for 25 minutes or until hot. Stir mixture and garnish with green pepper rings if desired. Serve immediately."
1075,"Heat the oil in a saucepan over medium heat. Add the onions and garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Season with salt, transfer to a bowl, and pour the vinegar over the hot mixture. Let vegetables cool to room temperature, then cover and refrigerate for at least 24 hours before serving. Allow to return to room temperature before serving."
1076,"Combine marinade, lemon juice, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest, lemon zest,"
1077,"Heat olive oil in a large saucepan over medium-high heat. Add the onion and cook, stirring occasionally, until tender, 5-8 minutes. Add the cauliflower and cook, stirring occasionally, until light golden brown, about 5 minutes. Add the stock, milk, nutmeg, and pepper and bring to a boil. Reduce the heat to low and simmer until the cauliflower is easily pierced with a fork, about 10 minutes"
1078,"Place baby carrots and catalina in a large saucepan. Cover with water. Bring to a boil. Reduce heat. Cover and simmer for 8 minutes or until crisp-tender. Meanwhile, in a large skillet, saute pecans and chili powder in butter for 2-3 minutes. Drain vegetables. Add to pecan mixture. Stir in the maple syrup, vinegar and salt. Cook and stir for 3-5 minutes or until brussels sprouts are tender. Serve with a slotted spoon."
1079,"Preheat oven to 350 degrees c. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1080,"Preheat oven to 350 f. Combine flour and brown sugar in a bowl. Cut in butter until crumbly. Press into bottom of an ungreased 13x9x2 inch baking pan. Top with pecans. Drizzle warmed caramel topping evenly over pecans. Bake at 350 f for 15-20 minutes or until caramel is bubbly. Place on wire rack. Sprinkle with chocolate chips. Let stand 5 minutes, then spread chocolate chips over caramel-pecan layer. Cool for at least 6 hours at room temp or until chocolate has set. Cut into bars."
1081,Preheat oven to 350f. Cream together margarine and brown sugar. Add egg and beat. Then add baking powder and flour. Mash banana and add chocolate chips if using. Drop by teaspoon onto ungreased cookie sheet and bake for 15 minutes ot until browned.
1082,"In a 2-qt. Freezer container, add 1/2 cup of fresh lemon juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh lemon juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange juice, 1/2 cup of fresh orange"
1083,"Cover chicken with water in a large pot. Cook 1 hour and remove chicken. Meanwhile, prepare remaining ingredients, and add to pot after removing chicken, and cook for 1 hour. Meanwhile, place chicken in baking dish and roast it in a 350 f oven for 30 minutes. After roasting, let chicken cool for 10 minutes before removing meat from the carcass and adding the meat to the soup pot. Simmer until the meat is heated through, and serve."
1084,"Preheat oven to 350 degrees. Fry bacon until crisp and set aside. Saute onion, celery, and bell pepper in bacon drippings until transparent. Transfer onion mixture to a medium sauce pan and add tomatoes, salt, pepper, and sugar. Cook, covered over low heat for 1 hour. Add cheese to sauce mixture and stir until melted. Place green beans in casserole dish, crumble bacon over beans, and pour sauce over top. Bake, uncovered for 1 hour."
1085,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Combine wet ingredients in a bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
1086,"In a large saucepan, heat oil over medium-high heat. Add chickpeas and cook 2 minutes, stirring constantly. Add garlic, rosemary and red pepper flakes. Cook, stirring constantly, until the garlic starts to brown, about 1 minute. Add chicken broth and bring to a boil. Reduce heat and simmer 30 minutes. Let cool slightly. Transfer soup to a blender. Cover loosely, and puree until just smooth. Return to the saucepan and stir in lemon juice and sea salt to taste. Serve, garnished with a fresh rosemary sprig, or an additional drizzling of olive oil."
1087,Place the ricotta in a medium large bowl. Add 1/4 cup of ricotta cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ricotta cream cheese mixture and 1/4 cup of ric
1088,"Combine dressing ingredients and heat until it comes to a boil. Let cool and refrigerate. Melt butter in frying pan. Brown broken noodles, almonds, and sesame seeds in butter. Set aside. Keep dressing, dry mixture, and cabbage seperate. Mix all 3 together 15 minutes before serving. This is best served cold and fresh."
1089,"Mince the cranberries in a food processor. Do this in two batches. Stir together the cranberries and sugar. Let sit and chill for about 8 hours. After about 8 hours, drain the cranberries well and stir in the well-drained crushed pineapple. Add the grapes and apples and stir. Then fold in the marshmallows and nuts. Let sit overnight in the refrigerator. A few hours before serving, whip the cream until it is becoming stiff. Fold in the marshmallows and nuts. A few hours before serving"
1090,"Preheat oven to 325 degrees f. In 2 pans place tomato halves cut side up. Sprinkle with oil, salt and pepper, onion, garlic, oregano, thyme, red wine. Bake tomatoes for 2 hours. Check the tomatoes after 1 hour and turn down the heat if they seem to be cooking too quickly. Then turn the oven to 400 degrees and bake another 30 minutes. Remove from the oven and process tomatoes through a food mill using a medium dye over a small saucepan. Discard skins. Add wine, bring to a boil, reduce heat to low and cook for 5 minutes. Add one teaspoonful of sugar and add one or two cloves of garlic, finely chopped. Let it simmer for 5 to 10 minutes, covered, then blend it thoroughly, and let it simmer for at least 30 more minutes."
1091,"In a small bowl combine the flour, baking powder, salt, and sugar. Stir until blended. In a medium bowl, place the egg yolks, cream, and butter. Whisk until well mixed. Stir the dry ingredients into the cream mixture. Whisk until well mixed and smooth. Heat the waffle iron. Brush lightly with butter if not nonstick. Beat the egg whites until stiff, then fold them gently into the batter. Cook until waffles are golden, about 5 minutes."
1092,"Combine all of the ingredients for the sauce in a small bowl. Brush over the chicken. Broil the chicken for 10 minutes each side, 2 inches or so from the heat. Brush frequently with the sauce. Serves 1-2 people."
1093,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1094,"Drain pineapple juice and reserve. Combine pineapple juice with sugar and bring to a boil in the microwave. Add orange jello to boiling liquid and let cool. After mixture has cooled, stir in cool whip. In a separate bowl, soften cream cheese with milk. Stir into jello mixture. Add crushed pineapple and blend all together. Put in mold and refrigerate."
1095,"Spray a large skillet with cooking spray then heat until hot. Add the pineapple chunks, cornflour, soy sauce, dry sherry, oil, green onion, bean sprouts, and cook another 2-3 minutes or until the pineapple chunks are cooked through. Remove from the heat & cool slightly. Mix the pineapple chunks, cornflour, soy sauce, dry sherry, oil, green onion, bean sprouts, and cook another 2-3 minutes or until the pineapple chunks are cooked through. Remove from the heat"
1096,"Preheat the oven to 400 degrees. Smear butter over both surfaces of each slice of bread. Add lots of brown sugar to the tops, enough to cover the tops without seeing the butter. Sprinkle the cinnamon over the top of the brown sugar. Let bake for about 5-6 minutes, then turn to broil till the top of the brown sugar is bubbling. Remove from oven and let cool for 1-2 minutes."
1097,"Preheat oven to 350 degrees. Grease a 13 x 9-inch. Cream butter with sugar, add in eggs and sour cream. Beat well. In a bowl, sift together flour, baking powder and salt. Add the flour mixture to the creamed mixture. Beat well until combined. Spread more than half of the batter in the prepared baking pan. In another bowl, cream together all filling ingredients, then carefully spread over the cake batter. Spoon the remaining cake batter over the top of the cheese mixture. For the topping mix all ingredients, and sprinkle over cake. Bake for about 50-55 minutes or until middle feels set and not jiggly."
1098,"In a medium bowl, combine the salt, water, thyme, juniper berries, turkey, olive oil, chicken stock, sage, butter, black peppercorns, and pepper. Slowly whisk in the salt, water, thyme, juniper berries, turkey, olive oil, chicken stock, sage, butter, black peppercorns, and pepper. Slowly whisk in the salt, water, thyme, juniper berries, turkey, olive oil"
1099,"Preheat oven to 350 degrees. In a large bowl, cream the butter, eggs, vanilla, and water. Add the remaining dry ingredients and stir until the mixture is well blended. Spread batter into a lightly greased 9x12 pan. Bake for 20 to 25 minutes. Cool in pan. Cut into 2-inch squares."
1100,"Preheat a large, heavy saucepan over medium heat for about 1 minute. Spray it twice with the vegetable oil. Saute the onion for about 5 minutes, until it softens a bit. Add 2 cups of corn and saute for 4-5 minutes, until it softens a bit. Add 2 cups of chicken stock and cook until the corn can be mashed easily with a fork, about 20 minutes. Transfer the contents of the pan to a blender and puree until smooth. Return the puree to the saucepan over medium-low heat. Add the bell pepper, rosemary, thyme, black pepper, cayenne pepper, and the remaining 1 cup chicken stock and 2 cups corn. Stir and cook for about 10 minutes more, until the chowder is thick and creamy. Garnish with the chopped basil."
1101,"Preheat oven to 350 degrees. Line cookie sheet with parchment paper to keep from sticking. Combine flour, sugar and pepper in a gallon plastic bag. Put one bacon slice at a time in bag and shake to coat well. Place bacon on the cookie sheet so they are not touching each other. Bake for 30-40 minutes at 350 degrees. Drain on paper towels."
1102,"Heat oil in large saucepan over medium heat. Add onion and cook until onion is translucent, stirring occasionally. Add tomatoes with their liquid, pinto beans, lima beans, brown sugar, salt and water. Bring to a boil. Reduce heat to low. Cover and simmer 15 minutes or until tomato soup is tender, stirring occasionally. Stir in white kidney beans, heat through. To serve, ladle soup into warm serving bowl. Sprinkle with 1 to 2 ounces shredded cheddar cheese if desired."
1103,"Heat grill to medium high. Grill chicken until juices run clear. Lower grill heat to low, then cover the top of each breast with mashed avocado, then pepper jack cheese slice. Cook covered for 1-2 minutes, just as long as it takes cheese to melt."
1104,"In a large non-stick skillet over medium heat, melt butter and olive oil together. Add the remaining ingredients to the skillet. Stir until potatoes are evenly coated with spice mixture and onion slices are evenly distributed. Cook covered on medium heat for 15 minutes, tossing and turning the potatoes every few minutes. Potatoes will be done when slightly browned and fork-tender."
1105,"Heat oil in a large fry pan, add the vegetables and garlic, salt and pepper to taste. Saute to desired doneness. Add tomato sauce, and simmer for 15 minutes. Sprinkle with fresh parsley you can serve this on rice, or as a side dish, hot or cold or luke warm. You can put this on a ham sandwich. Yummm. You can put this in an omelette and top with mozzarella and parmesan. You can put this in an"
1106,"In a small mixing bowl, thoroughly whisk together eggs, reduced-fat mayonnaise, salt, unsalted butter, salt and pepper. Heat a skillet over low-medium heat. Melt butter. Then add egg mixture. As eggs cook, slowly but constantly move them around skillet. Cook only until eggs are set, yet still soft and moist--avoid overcooking. Transfer scrambled eggs to a plate and season to taste with salt and pepper. Serve hot."
1107,"In a large skillet, cook bacon until crisp. Remove bacon with slotted spoon and set aside, reserving the drippings. Saute onions and garlic in drippings for 3 minutes. Add peppers, cook and stir for 3 minutes. Stir in tomatoes and heat through. Add bacon and mix well. Serve over pasta. Cooking time does not reflect time to cook pasta."
1108,"In a large bowl combine flour, sugar, baking powder and salt. Stir in blueberries until coated with flour. Put eggs in 4 cup glas measuring cup and add enough milk to measure 2 cups. Add oil and whisk until blended. Make well in center of flour mixture and pour milk mixture. With large spatula, gently fold dry ingredients into wet ingredients just until moistened. Spoon into greased muffin pan. 400f for 30 minutes or until tops are firm to the touch."
1109,Preheat oven to 400f. Mix first six ingredients and form into meatballs. Place on jelly roll style pan with lip. Bake meatballs in oven for 15-20 minutes until done. Melt butter in saucepan. Add garlic and saut for 1-2 minutes. Stir in flour. Stir in chicken broth and cook until thickened. Combine meatballs and sauce. Keep warm in crockpot if serving for party.
1110,"Preheat oven to 400 f. In a medium bowl combine baguette, grape tomatoes, garlic, italian seasoning, olive oil, parsley, dried thyme, dried marjoram, paprika, parmesan cheese, french bread, garlic cloves, onions, anchovy fillets, fresh rosemary leaf, baguette, sea salt, fresh ground black pepperpreparation:Heat oil in a saucepan over medium heat. Add garlic and onion. Cook, stirring, for 6 minutes or until onion has softened. Add anchovies and rosemary. Stir to combine, then cover, reduce heat to low and cook for 20 minutes or until onion and garlic are very soft. Season with salt and pepper to taste. Preheat grill to high. Split baguette in half lengthways and cut widthways into 8cm pieces. Toast under grill until golden brown. Top with garlic and onion and serve."
1111,"Slice the potatoes as thin as possible and dry with a paper towel. Saut potatoes and onions in olive oil over medium heat, turning frequently, until golden brown. Meanwhile, beat the eggs with salt and pepper until foamy, 1-2 minutes. Pour the eggs over the potatoes, cover, lower the heat, and cook for about 5-7 minutes, until the omelette is set and the bottom is golden brown. Slide the omelette onto a plate, cover, lower the heat, and slide the omelette back into the pan, so that the cooked side is on top. Cover and cook for about 5 minutes longer. Cut into wedges and serve."
1112,"Heat oil in a large skillet over medium-high heat. Add onion, rice, water, chicken bouillon cube, salt and cook for 5 minutes. Add chicken bouillon cube and cook for 5 minutes more. Add chicken bouillon cube and"
1113,"In casserole dish, mix together sauerkraut and chopped onion. Place sliced cabbage in crockpot. Toss with diced potato, salt and caraway seed. Add sliced onion and polish sausage. Pour chicken broth over all. Stir lightly. Cover and cook on low setting for 8 to 10 hours."
1114,"Preheat oven to 425. Cut cooked potatoes in half and scoop out the insides, leaving the shell intact. Combine the potato with remaining ingredients, except extra cheese. Mash and mix well. Season to taste with salt and pepper. Fill potato skins with mixture and top with the extra cheese. Bake at 425 until cheese melts and is golden brown."
1115,"Preheat oven to 350 degrees c. In a large bowl sift together butter and sugar. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1116,"Place the ham sandwiches in a large bowl and mix together the mustard, black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse black pepper, sea salt, ham, hass avocadoes, mustard, coarse"
1117,"Combine water, cornstarch, cider vinegar, sugar, onion powder, morton lite salt, unsalted butter, pepper, celery salt, celery seed in a food processor or blender. Process for 20 seconds. Add water, cornstarch, cider vinegar, sugar, onion powder, morton lite salt, unsalted butter, pepper, celery salt, celery seed in a food processor or blender. Process for another 20 seconds. Season the dressing with salt and cracked black peppercorn to suit your taste. Process dressing another 15 seconds. If not serving immediately, place dressing in a container. Tightly seal container and keep the dressing refrigerated until use."
1118,"In a large mixing bowl, combine the first six ingredients. Set aside. Whisk together sour cream, salt and pepper in a separate bowl. Pour over first six ingredients. Toss well. Serve with dry wheat toast."
1119,Place 1 slice on each of 2 plates. Remove fries from oven and place half on each slice of toast. Place 1 slice on each of 2 plates. Place 1 slice on each of 2
1120,Heat butter and oil in a large saucepan. Add onion and cook over low heat until soft. Add garlic and cook for a further 30 seconds. Add curry paste cook for 30 seconds. Add cauliflower and stir to coat with the curry paste. Add stock. Simmer for 15 minutes. Cool slightly before pureeing. Return to the heat and stir in the yoghurt. Serve drizzled with cream and with pappadums.
1121,"Heat oil in a large skillet over medium low heat. Add garlic and mushrooms and saute, stirring occasionally, until mushrooms are very lightly browned, 2-5 minutes. Add peanut oil, fresh mushrooms, bok choy, water, salt and pepper, cover and cook over low heat 15 minutes. Uncover, remove garlic. Discard. Increase heat to medium-high. Cook, stirring often, until carrots and mushrooms are very lightly browned, 2-5 minutes. Add peanut oil, fresh mushrooms, bok choy,"
1122,"Preheat oven to 350 degrees f. Grease two 9x5 inch loaf pans. Sift together the flour, baking soda, baking powder, salt, and pumpkin pie spice. Set aside. In a large bowl, beat together sugar, oil, eggs, and pumpkin. Stir in flour mixture alternately with water. Divide batter evenly between the prepared pans. Bake in the preheated oven for 60 to 70 minutes, or until a toothpick inserted into the center comes out clean. For best flavor, store wrapped in plastic wrap at room temperature for a full day before serving."
1123,"Preheat oven to 350 degrees. Grease a 13 x 9-inch. Cream butter with sugar, add in eggs and sour cream. Beat well. In a bowl, sift together flour, baking powder and salt. Add the flour mixture to the creamed mixture. Beat well until combined. Spread more than half of the batter in the prepared baking pan. In another bowl, cream together all filling ingredients, then carefully spread over the cake batter. Spoon the remaining cake batter over the top of the cheese mixture. For the topping mix all ingredients, and sprinkle over cake. Bake for about 50-55 minutes or until middle feels set and not jiggly."
1124,"Preheat oven to 350f degrees. Place the peppers in a large casserole dish, cover and bake for about 30 minutes."
1125,Combine all the ingredients except the pork chops and whisk together. Pour into a re-sealable bag or a covered glass dish. Add the pork chops and toss to coat. Marinate for thirty minutes in the refrigerator. Remove the pork chops from the refrigerator and allow to come to room temperature. Grill over high heat for three minutes on each side. This will sear the meat. Allow to cook for six to eight minutes over medium heat. Sprinkle with salt and pepper and serve immediately.
1126,"Preheat oven to 400f line a baking sheet with aluminum foil, and spray with non-stick cooking spray. Coat a small saucepan with non-stick cooking spray. Over medium heat, cook and stir garlic until soft, about 3 minutes. Mix in white wine, honey, balsamic vinegar, mustard, salt and pepper. Simmer, uncovered, for about 3 minutes, or until slightly thickened. Arrange salmon fillets on foil-lined baking sheet. Brush fillets with balsamic glaze, and sprinkle with oregano. Bake in preheated oven for 10 to 14 minutes, or until flesh flakes easily with a fork. Brush fillets with remaining glaze, and season with salt and pepper. Use a spatula to transfer fillets to serving platter, leaving the skin behind on the foil."
1127,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1128,"In a large saucepan or large microwavable bowl, melt butter and marshmallows. Stir until smooth. Remove from heat and stir in the cereal until it is evenly coated. Let the mixture cool for about 15 minutes or so, giving it a stir once in awhile. Butter you hands and then shape the treats into 2 inch balls, pressing gently so they are compact, not loose. Push a stick into each ball and set aside to cool. Melt the chocolate in the microwave or double boiler and stir until smooth. Dip the top of the treat balls into the chocolate and then sprinkle with the candy or sugar sprinkles. Lay on a wax paper lined tray until chocolate is hardened. For bake sales or potlucks, wrap each treat in plastic and tie with curling ribbon."
1129,"Heat the butter in large skillet over medium heat. Add 1 tbsp butter, stir until melted. Add 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1 tbsp butter, 1"
1130,"In a large bowl, beat together the eggs and sugar until very thick. The batter should fall from the beaters in a thick ribbon. Beat in the vanilla. While youre beating the eggs and sugar, heat the hot chocolate and butter in a small saucepan to just simmering. Add the hot chocolate mixture to the egg mixture in a slow, steady stream as you continue beating. In a separate bowl, whisk together the flour, baking powder, and salt. Fold the dry ingredients into the wet ingredients, stirring until theyre just combined. Pour the batter into a lightly greased 9 inch cake round. Bake for 50 minutes, or until the cake is a deep golden brown and starting to pull away from the sides of the pan. Remove the cake from the oven and cool it in the pan for 10-15 minutes. Remove the cake from"
1131,"Mix together tomato, mayonnaise, salt, pepper, dill, parsley, and lemon. In a separate bowl, combine tomato, mayonnaise, salt, pepper, dill, parsley, and lemon."
1132,"Spray a large skillet with cooking spray then heat until hot. Add the tofu, soy sauce, & pepper to the vegetables, stir. Continue to cook another 3-4 minutes or until the tofu is heated through. Remove from the heat & cool slightly. Mix the tomatoes & spinach in with the tofu & vegetables then stuff each pita half with the mixture. Serve immediately."
1133,"Preheat oven to 400 degrees. Place shaved brussels sprouts on a rimmed baking sheet. Season with salt and pepper. Toss to combine. Roast, stirring, until golden brown and tender, 35 to 40 minutes. Transfer to a serving bowl. Immediately dress with honey and lemon juice, and season with salt and pepper. Serve warm or at room temperature."
1134,"In a large saucepan, stir together the cocoa and sugar. Add water. Bring to a boil. Reduce heat and simmer 2-3 minutes, until sugar is completely dissolved. Remove from heat add the milk and vanilla. Let cool. When the mixture reaches room temperature, pour in ice-cream maker. Freeze according to directions."
1135,"Cream butter in a bowl. Add sugar in the butter and mix well. Gradually add beaten eggs and stir well. Sift flour, baking powder, and green tea powder together and add the flour to the egg mixture. Pour the batter into a buttered loaf pan. Bake in preheated 340 degrees f oven for about 30-40 minutes."
1136,"Place almonds in a single layer on a baking sheet. Bake in a 350 oven for about 10 minutes or until nuts are lightly toasted and fragrant. Meanwhile, in a med saucepan melt butter over med heat until sizzling. Remove from heat. Stir in rosemary, sugar, salt and red pepper. Add almonds to butter mixture and toss to coat. Cool slightly before serving. If desired seal cooled nuts in an airtight container and store for up to 1 month in refrigerator or up to 3 months in freezer."
1137,"Place mushrooms in a medium saucepan. Add water to cover by one inch. Bring to a boil. Partially cover and boil until tender crisp, about 5-8 minutes. Drain. Heat olive oil in a large skillet over medium low heat. Add garlic and mushrooms and saute, stirring occasionally, until mushroom liquid evaporates, about 6 minutes. Add carrots, sugar, thyme, salt and pepper, cover and cook over low heat 15 minutes. Uncover, remove garlic. Discard. Increase heat to medium-high. Cook, stirring often, until carrots and mushrooms are very lightly browned, 2-5 minutes."
1138,"In large, resealable plastic bag, or shallow glass container, combine the first seven ingredients and mix well. Add steak, turn to coat. Seal bag, or cover container, and refrigerate for 8 hours or overnight, turning occasionally. Drain and discard marinade. Grill, covered, over medium-hot coals for 6-8 minutes on each side, or until meat reaches desired doneness."
