,result
1041,"Heat olive oil in a large skillet over medium heat. Add zucchini, zucchini, garlic, salt and pepper. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1042,"Place potatoes in a large skillet over medium heat, and cook for about 10 minutes, or until tender. Drain, and set aside to cool. In a large bowl, mix together the sour cream, mayonnaise, sugar, half of the onions, and half of the cheese. Gently stir in the cooled potatoes. Top with remaining cheese and onions, and sprinkle bacon bits over the top."
1043,"Heat oil in a medium frying pan over medium-low heat. When it shimmers, add onion and garlic, season with salt and freshly ground black pepper, and cook, stirring occasionally, until vegetables are caramelized and brown, about 20 minutes. Remove from heat and let cool slightly. Combine sour cream, chvre, and chives in the bowl of a food processor fitted with a blade attachment. Add onion mixture, and pulse until combined, about 10 pulses. Adjust seasoning with salt and freshly ground black pepper and pulse a few more times to mix in seasoning. Transfer to a serving bowl, cover, and refrigerate until chilled, about 1 hour. Serve with potato chips or crudits."
1044,"In a wok or large frying pan over medium high heat, saute the white rice in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
1045,"Preheat oven to 350 degrees celsius in a small saucepan, add sugar, and 4 tbsp water. Cook gently over low heat about 5 minutes until florentines are lightly toasted and fragrant. Remove from heat and stir in the almonds and stem ginger. Spoon mixture into a 1. 75 litre baking dish and leave to cool. For the crumble mixture, rub butter into the flower until crumbly. Stir in sugar and pecans, then sprinkle mixture over the fruit mixture. Bake at 180 degrees c for 30 minutes until lightly browned on top. If freezing, prepare to end of step 2. Wrap whole dish in large freezer bag, seal, and freeze up to 1 month. Can be baked from frozen in a 160 degree c oven for 50 minutes. Serve with cream or vanilla ice cream."
1046,"Preheat oven to 350f. Butter a 15 x 10-inch jellyroll pan. Cream butter with sugar and beat until light and fluffy. Add peanut butter and beat until combined well. Beat in egg, vanilla and salt. Add flour and beat until combined. Stir in coconut. Spread mixture evenly in prepared pan. Sprinkle peanuts over, pressing them in lightly. Bake for 20-25 minutes, or until a tester comes out clean. Let cool, cut into 24 bars and then the bar on the diagonal, making 48 cookies."
1047,"Place chicken pieces in a shallow baking dish. Add lemon slices, garlic cloves and rosemary. Roast in a preheated 200c oven for about 35 minutes. You will need to shake the pan from time to time during the cooking process to prevent sticking."
1048,"Preheat oven to 425f grease a 9x9 inche metal baking pan. In large bowl, combine first 6 ingredients. In medium bowl, whisk buttermilk, oil, and egg until blended. Stir into cornmeal mixture just until moistened. Pour batter into prepared pan. Bake 20-25 minutes or until golden and toothpick inserted in center comes out clean. Cut cornbread into 9 squares."
1049,"In a small saucepan, bring the water and sugar to a light boil. Cook and stir for 2 mins. Pour into a large container. Add pineapple juice, concentrates and extract. Cover and freeze. Remove from freezer 1-2 hours before serving. Just before serving, mash the mixture with a potato masher and stir in lemon-lime soda."
1050,"Preheat oven to 400 degrees. Spray a baking sheet with nonstick spray. Slice the oysters width wise and then break them apart into rings. Put the flour in 1 bowl, the egg whites into a second, and into the third put the bread crumbs and all the spices. Dip each onion ring into the flour, then the egg whites, and then the bread crumbs. Place them on the baking sheet and then repeat with the next ring. Bake them all for about 20 minutes or until crispy."
1051,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
1052,"In a food processor with a metal blade or a blender container, combine the beans, broth, salsa, and cumin. Process 1 minute, or until smooth. Heat bean mixture in a medium saucepan over medium heat, until thoroughly heated. To serve, ladle soup into 2 individual bowls. Spoon 1 tablespoon of sour cream on top of each. Swirl gently. Sprinkle with green onions."
1053,"Place sugar, water, fresh lime juice, tequila, orange juice, amaretto, lime slices in heavy duty zip lock bag. Seal and freeze for 2 hours. Rub the rim of a cocktail glass with lime wedge. Place the salt in a saucer and spin the rim of each glass in the salt and set aside. Process the frozen watermelon, tequila, and next 3 ingredients in blender until smooth, stopping to scrape down the sides. Add the ice and blend well, pour into glasses and garnish if desired."
1054,"Preheat oven to 350 degrees fahrenheit. In a large bowl, beat the margarine, white sugar, butter, eggs, vanilla, flour, baking powder, salt, chocolate-covered toffee bits, semi-sweet chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
1055,"Preheat oven to 350f. Season chicken breasts with garlic powder, salt and pepper. Wrap each chicken breast in 1 strip of bacon and place in a 9x13x2-inch baking dish. In a small bowl, mix the sour cream and soup. Spoon mixture over the chicken and bake uncovered for 40 to 50 minutes or until slightly brown on top. Serve with hot cooked rice, if desired."
1056,"Heat the oil in a large saute pan. Add the chicken and onion, and cook until golden. Add the spices and red pepper, and cook for 1 minute. Halve the chicken slices, add to the pan with the juice, tomatoes and kidney beans. Cover and simmer 20-25 minutes until the chicken is tender. Serve with rice or mashed potatoes."
1057,"Preheat oven to 375 degrees. Spray muffin tins with nonstick spray. Mix flour, sugar, baking powder, cinnamon, and salt in a bowl. Mix in beaten eggs, applesauce and melted butter. Evenly scoop mixture into muffin pans. Bake for 18 to 20 minutes. Test to see if toothpick comes out clean. Remove muffins from the tray and cool on a wire rack."
1058,"Preheat oven to 375f. In large bowl, beat flour, brown sugar and margarine until light and fluffy. Add chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 375f for 8 to 10 minutes or until light golden brown."
1059,"In a small bowl, mix dressing and taco mix. On a large serving platter or individual serving pates, layer remaining ingredients except tomatoes. Drizzle with dressing. Sprinkle with cherry tomatoes that have been sliced in half. You can also top with olives and add a bit of canned corn if you like."
1060,"Preheat oven to 350 degrees. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
1061,"Preheat oven to 325 degrees. Spray a 9 inch pie plate with non stick vegetable spray. Add graham cracker crumbs and shake the plate to coat the entire surface. Set aside. In a separate bowl, combine cream cheese, sugar and flour. Beat on medium speed until thoroughly mixed and creamy. Beat in sour cream, egg whites and vanilla. Pour mixture into graham crust and place in center of preheated oven. Bake 40 minutes. Remove from oven and cool on a rack. Refrigerate at least 3 hours before serving. Top with strawberries if desired."
1062,"In a small saucepan over medium heat, melt 1 stick of the butter. Continue heating, swirling the pan to prevent burning, until the butter turns nut brown. Transfer the butter to a medium bowl. Using an electric mixer on low speed, gradually blend in the powdered sugar and salt alternately with the milk and vanilla, until the frosting is smooth. Beat in the remaining butter, bit by bit. Refrigerate until mixture is cool and thick enough to spread. Keep frosted cake or cupcakes refridgerated, since the frosting has a tendency to soften and drip off the sides if it gets too warm."
1063,"Preheat oven to 450 degrees. Cover a cookie sheet with tin foil. Lightly spray broccoli and garlic with non-fat cooking spray. Arrange on the cookie sheet in a single layer. Sprinkle with salt, pepper and oregano. Roast in the oven for 20 minutes or until tender. Sprinkle with balsamic vinegar."
1064,Heat oven to 350 degrees. Tear 2 pita breads into chip-size pieces and brush with oil. Sprinkle with lime zest and chilli flakes. Bake for 10 mins until crisp. Sprinkle with salt if you like.
1065,"Mix all ingredients together in a glass bowl. Place lamb in a extra large heavy-duty plastic bag or glass bowl. Pour the marinade over the lamb, and turn to coat well on all sides. Cover tightly with plastic wrap. Place in the fridge for a minimum of 24 hours. When ready to grill, remove from fridge and save marinade for basting if desired. Turn the grill to high heat. Sear both sides for about 5 minutes on each side. Reduce grill temperature to medium heat and finish cooking the lamb. You may baste the lamb with the leftover marinade if desired."
1066,"In a small saucepan over medium heat, combine cup water, sugar and lemon zest. Bring to a boil, then decrease heat and simmer for 3 minutes. Set aside to cool. Strain syrup through sieve placed over large measuring cup, discarding solids. Whisk in lemon juice and remaining 2 cups water. Pour into molds and freeze until slushy, then insert sticks and freeze until solid, for at least 4 hours. If you are using an ice pop kit, follow the manufacturers instructions."
1067,"Cook pasta according to package directions, omitting salt and fat. While pasta cooks, melt butter in a medium saucepan over medium heat. Add flour. Cook 1 minute, stirring constantly with a whisk. Gradually add the milk, stirring constantly with a whisk. Increase heat to medium-high. Bring to a boil, stirring constantly. Reduce heat. Simmer 3 minutes or until sauce thickens slightly, stirring constantly. Remove from heat, and stir in cheese, salt, and pepper. Combine the sauce, pasta, and spinach, tossing gently to coat."
1068,"Place all ingredients in a food processor fitted with a metal blade and process just until mixture is powdery -- about 30 seconds. Be careful not to overprocess. Store in an airtight container for up to 6 months. To make lumumba hot chocolate, combine 1 cup of milk and 2 tablespoons of the mix in a small saucepan and bring to a simmer over medium-low heat, stirring constantly until mixture is powdery -- about 30 seconds. To make lumumba hot chocolate"
1069,"Heat olive oil in a large skillet over medium-high heat. Add cabbage, zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with salt and pepper."
1070,"Place artichoke hearts and salt in a saucepan containing about 2 inches of water and bring to a boil. Cook until slightly tender. Pack in pint jars. Place a sliver of lemon and lime in each jar. Combine the oil, juices and garlic in a saucepan and bring to a boil. Pour immediately over the artichoke hearts and seal. Place caps on jars. Process for 20 mins. In a water bath canner."
1071,"In a medium-size, heavy-bottom non-aluminum saucepan, combine cranberries, apples, apple juice, sugar, orange peel, cranberries. Bring to a boil over medium heat. Reduce heat to low and simmer, uncovered for 4 minutes or until thickened, stirring occasionally. Add cranberries, sugar, juice and cinnamon. Increase the heat to medium, bring to a boil again, then reduce the heat to low. Simmer uncovered for 15 minutes or until thickened, stirring occasionally. Remove from heat. Transfer to a bowl, cover and chill."
1072,"Place the salt, crushed red pepper flakes, olive oil, garlic cloves, sun-dried tomato, white wine vinegar, fresh basil in a nonreactive saucepan. Bring the mixture to a boil, reduce the heat to medium and cook for 15 to 20 minutes or until the sauce forms a glaze. Set aside. Preheat the broiler. Place the salmon on a broiler pan and baste with the sauce. Let sit for 15 minutes. Broil them until cooked through, about 8 minutes, basting again with the glaze. Remove the salmon from the heat and baste once more with the glaze before serving."
1073,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1074,"Preheat oven to 400 degrees. Coat 9x10 baking dish with cooking spray. Cook macaroni in a large pot of boiling water until just tender. Drain macaroni and transfer to a large pot. Add soup, maonnaise, cheese, pepper and pimentos. Mix well to combine with pasta. Bake, uncovered, until top is golden, about 20 to 25 minutes."
1075,"Preheat oven to 325f. Mix all ingredients except onions and cheese together. Coat 9x11 casserole with nonstick cooking spray. Place the onions in a single layer in the casserole and pour chicken broth mixture evenly over all the onions. Cover onions and bake for 1 hour. After hour, remove and sprinkle with cheese. Return to oven uncovered and bake 5 more minutes or until cheese is melted."
1076,"Combine all ingredients in a saucepan. Cook over medium heat for 30 minutes or until thickened, stirring occasionally. Cool. Store in the refrigerator. Makes a nice condiment for poultry, pork or beef."
1077,"Heat water in a large nonstick saucepan over medium-high heat. Add the cauliflower, water, leeks, butter, salt and pepper, parmesan cheese, nutmeg, parsley, chives and cook until softened, not browned, about 5 minutes. Add the parmesan and cook, stirring occasionally, until softened, not browned, about 5 minutes. Remove from heat. In batches or with a blender stick, puree to desired texture. You may want to spoon out and reserve some cauliflower pieces for added texture. Stir in half & half and nutmeg and blend. Top with grated cheddar cheese."
1078,"In a large skillet combine carrots, water, and 1 tablespoon of the butter. Bring to boiling. Reduce heat to medium. Cover and cook for 6 to 8 minutes or until carrots"
1079,"Preheat oven to 350 degrees c. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1080,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, honey, oil. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
1081,"Preheat oven to 350f. In a large bowl, beat butter, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 350f for 8 to 10 minutes or until light golden brown."
1082,"Boil water in a large saucepan over high heat. When water comes to a rapid boil, turn off heat, put the tea bags into water and cover. After the tea has steeped about 1 hour, pour the sugar into a 2-quart pitcher, then add tea. The tea should still be warm so the sugar will dissolve easily. Add lemon juice. Chill. Makes 2 quarts."
1083,"Heat oil in a large skillet over medium-high heat. Add onion and garlic. Cook over medium-high heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
1084,"Heat oil in large skillet over high heat. Add green beans and saute until beans are just crisp but tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. Serve immediately."
1085,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1086,"Preheat oven to 350 degrees f. Line a pan with foil. Wash and slice kale very thin. Mix spices, lemon juice and oil in a separate bowl. Dip in each slice of kale into the kale mixture. Bake for 45 minutes or until soft, with crispy edges."
1087,Preheat oven to 350f. In a large mixing bowl combine all ingredients until well combined. Spoon into a 1 quart glass casserole dish. Bake for 28-32 minutes until dip is hot bubbly and slightly browning on the top. Serve warm with chips.
1088,"Preheat oven to 475 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the wild rice blend. Bake another 20 minutes, then flip pieces over using a pair of tongs and brush with some more wild rice blend. Bake another 40 minutes or until cooked through. Bake another 40"
1089,"Place the satsuma oranges in a large skillet over medium heat, and cook for about 10 minutes, or until tender. Drain, and set aside to cool. In a large bowl, mix together the satsuma oranges, red onion, fresh ground black pepper, kosher salt, dried cranberries, satsuma oranges, sliced almonds, blue cheese, poppy seed dressing in a large bowl. Pour dressing over salad mixture, stirring well. Cover and refrigerate 8 hours or overnight."
1090,"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with thyme leaves. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices."
1091,"Preheat oven to 350deg. Grease 13x9 inch baking pan. Crust. Beat flour, butter, and brown sugar in small mixer bowl until crumbly. Press into pan, bake for 12-15 min until lightly brown. Filling. Beat eggs, cornsyrup, granulated sugar, butter and vanilla in small mixer bowl with wire wisk. Stir in chunks and nuts. Pour evenly over baked crust. Bake for 25-30 min or until set. Cool completely in pan on wire rack."
1092,"Place chicken pieces in a shallow baking dish. Add coriander, ground chicken, oyster sauce, fish sauce, garlic cloves, coconut milk. Roast in a preheated 200c oven for about 35 minutes. You will need to shake the pan from time to time during the cooking process to prevent sticking."
1093,"In a medium bowl, using a fork or potato masher, mash the avocados until chunky. Add the onion, cilantro, bell pepper, and chile. In a small bowl, combine the lime juice and package of hidden valley original ranch salad dressing & seasoning mix. Add to the avocado mixture along with the pepper and stir gently to combine. Transfer the dip to a serving bowl and place a piece of plastic wrap directly on the surface of the guacamole, pressing to eliminate any air pockets. Serve at room temperature. This dip is best when made within 8 hours of serving, but it can be prepared up to 1 day in advance. Cover and refrigerate. Remove from the refrigerator 30 minutes before serving, but keep covered until ready to serve."
1094,"Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a pan. Cook until thickened, stir in dry jello. Mix in pineapple and oranges. Chill until mixture mounds slightly when dropped from a spoon. Fold in three-fourths of the cool whip. Pour into a 13x9 inch pan. Chill for 4 hours or until firm. Cut into squares. Garnish with remaining cool whip."
1095,Preheat oven to 400f. Mix all the dry ingredients in a medium sized plastic bag or in a bowl. Pat dry the tofu on paper towel. Place the slices or cubes inside a plastic bag and gently shake to coat tofu with the dry mixture. Place on a greased baking sheet. Lightly spray tofu with cooking oil spray. Place in oven and bake for approximately 25-30 minutes until golden brown. Serve with your favorite dip.
1096,"In a medium bowl, beat together eggs, milk, sugar, vanilla, cinnamon, ground nutmeg. Dip bread slices into egg mixture, coating both sides. In a skillet or on a griddle, melt 1 tablespoon of the butter over medium heat. Add half of the bread slices and cook for 2 to 3 minutes on each side or until golden brown. Repeat with remaining butter and bread slices. Serve warm. If desired, serve with maple syrup."
1097,"Preheat oven to 350 degrees f. Butter 9 inch fluted or plain tube pan. In large bowl of electric mixer, cream butter and sugar until light and fluffy. Beat in eggs, eggnog, and vanilla. Stir together flour, bakng powder, and salt. Gradually beat into butter mixture. Prepare topping by combining nuts, sugar and cinnamon. Scatter half the topping evenly over bottom of pan. Spoon in half batter. Add remaining topping and spoon on remaining batter. Bake 50 to 60 minute, or until toothpick inserted in center comes out clean. Cool 15 minutes before removing from pan."
1098,"Preheat oven to 350f degrees. Place the turkey cutlets in a shallow dish and pour the liquid over top. Cover and place in the refrigerator for at least 1 hour. Preheat the grill or oven broiler. Place the breasts directly on the grill, or on a roasting rack beneath the broiler. Cook for about 20-25 minutes, or until the turkey is fully done. Turn the breasts frequently to prevent burning."
1099,"Combine all of the ingredients, except the orange juice, together in a blender. Cover and blend on low speed for 3 minutes. Pour into a greased 9-inch pie pan. Let stand about 5 minutes then sprinkle with orange juice. Serve warm or cool."
1100,"In 4-quart saucepan, melt butter over medium heat. Cook onion and garlic in butter 2 to 3 minutes, stirring frequently, until tender. Stir in flour, salt and pepper. Cook, stirring constantly, 1 minute. Stir in broth, broccoli and corn. Heat to boiling over high heat. Reduce heat. Simmer 5 to 7 minutes, stirring occasionally, until vegetables are tender. Stir in half-and-half. Cook 2 to 3 minutes, stirring occasionally, until hot."
1101,"Heat oil in a large fry pan, add the vegetables and garlic, salt and pepper to taste. Saute to desired doneness. Add flour, egg, cold water, salt and pepper, butter, cooked bacon, zucchini, basil, oilpreparation:Heat oil in a large fry pan, add the vegetables and garlic, salt and pepper to taste. Add egg, cold water, salt and pepper, butter, cooked bacon, zucchini, basil, oilpreparation:Heat oil in a large fry pan, add the vegetables and garlic, salt and pepper to taste. Add"
1102,"Heat oil in large saucepan over medium heat. Add onion and cook until onion is translucent, stirring occasionally. Add tomatoes with their liquid, pinto beans, lima beans, brown sugar, salt and water. Bring to a boil. Reduce heat to low. Cover and simmer 15 minutes or until lima beans are tender, stirring occasionally. Stir in white kidney beans, heat through. To serve, ladle soup into warm serving bowl. Sprinkle with 1 to 2 ounces shredded cheddar cheese if desired."
1103,"Preheat oven to 350. Pour melted butter into a 9x13-in baking dish. Add chicken, skin side down, sprinkle with seasoning salt and garlic. Turn chicken over, season and lay bacon strips on top. Sprinkle with mushrooms. Bake in the preheated oven for 45-60 minutes, or until chicken is no longer pink and juices run clear. Remove chicken, bacon and mushrooms to a platter and keep warm. Pour juices from baking dish into a small saucepan and whisk together with cream over low heat until thickened. Pour sauce over chicken and serve warm."
1104,"Bring a large pot of salted water to a boil. Add potatoes and cook until tender but still firm, about 15 minutes. Drain and allow to cool. Slice cooled potatoes and layer in a large bowl or dish. In a saucepan combine water, vinegar and sugar. Bring to a boil and cook for one minute. Remove from heat and pour over potatoes. Cover and chill for at least 12 hours. Drain excess marinade and add onions, eggs, salt, pepper, celery seed and mayonnaise. Mix well and serve chilled."
1105,"Heat olive oil in a large skillet over medium-high heat. Add mushrooms, zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
1106,"In a small mixing bowl, thoroughly whisk together eggs, margarine, salt and pepper. Heat a skillet over low-medium heat. As eggs cook, slowly but constantly move them around skillet. Cook only until eggs are set, yet still soft and moist--avoid overcooking. Transfer scrambled eggs to a plate and season to taste with salt and pepper. Serve hot."
1107,"Cook pasta according to pkg instructions. Meanwhile, heat oil in lg skillet or dutch oven. Add garlic. Cook and stir 1 minute. Add tomatoes, beans, italian seasoning and sugar. Bring to a boil. Reduce heat and simmer 10 minutes. Add spinach. Cook 3 minutes. Put drained pasta on serving plates. Top with tomato mixture. Sprinkle with feta and olives."
1108,"Preheat oven to 400 degrees fahrenheit. Drain the berries and reserve the syrup from one can. Stir the syrup in to the combined mixture of the cornstarch and half of the sugar. Cook over medium heat, stirring constantly until thickened. Remove from heat. Gently stir in remaining sugar, blueberries, and lemon juice. Let stand while preparing pastry. Line a 9-inch pie pan with pastry and fill with the filling. Dot with butter or margarine. Adjust top crust on pie, cuttin slits for the steam to escape, and seal. I recommend adding some sugar over the top after sealing. Bake for 30 minutes or until filling is bubbly and crust is brown."
1109,Preheat oven to 400f. Mix first six ingredients and form into meatballs. Place on jelly roll style pan with lip. Bake meatballs in oven for 15-20 minutes until done. Melt butter in saucepan. Add garlic and saut for 1-2 minutes. Stir in flour. Stir in chicken broth and cook until thickened. Combine meatballs and sauce. Keep warm in crockpot if serving for party.
1110,"Preheat oven to 350 degrees f. Cut the baguette in half lengthwise, place on a sheet tray and bake in the oven until lightly brown. Rub with the garlic cloves. Drizzle with 2 ounces of the olive oil and sprinkle with the parmigiano-reggiano. Return to oven to melt cheese. In a medium mixing bowl, add the tomatoes, minced garlic, basil, vinegar, remaining olive oil, salt and pepper. Mix thoroughly and let sit for 5 minutes at room temperature. Remove baguette from oven and top with the tomato mixture. Garnish with basil and parmigiano-reggiano."
1111,"Heat oil in a large nonstick frying pan over medium-high heat. Add eggs, water, flour, salt, pepper, cheese, olive oil and cook for about 5-7 minutes, until the omelette is set and the bottom is golden brown. Cover pan with lid and turn heat down to medium-low. Check after about 3 minutes and see if omelette has set - the middle should not jiggle. Add salt and pepper to taste."
1112,"In a large saucepan over medium heat, heat the oil and saute the onion until golden, about 5 minutes. Add the garlic ands rice and stir until coated with oil. Stir in the broth, lemon juice, split peas, cinnamon, cumin, salt and pepper. Bring to a boil, then turn the heat down to a simmer. Cover and cook 45-50 minutes, or until all the liquid is absorbed and the rice and peas are tender. Let stand, covered 10 minutes, then serve hot."
1113,"Spray pan with cooking spray and saute onion, bell pepper and sausage. Drain as much grease as possible. Put 1 large diced onion and one diced red bell pepper in pan with sausage and cooked until the tender. Sprinkle with garlic powder. Add can diced tomatoes and tomato sauce. Cook pasta separately and add in at end of cooking time."
1114,"Place potatoes in a large pot and fill with enough water to cover. Bring to a boil and cook until tender, about 8-10 minutes, depending on the size of the potato cubes. Meanwhile, fry potatoes in a large skillet over medium-high heat until evenly browned and crisp. Remove potatoes from the pot to drain on paper towels. Add the onions to the bacon grease in the skillet and fry until tender, stirring often. Drain excess grease. When the potatoes are done, drain the water out of pot and mash. Mix in the buttermilk until you get your desired consistency. Crumble in the potatoes and stir in the onions. You can also stir in between 1-2 tablespoons of the bacon grease if you like. Mix together and serve."
1115,"Preheat oven to 350 degrees c. In a large bowl sift together butter and sugar. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1116,"Heat oven to 180deg. Place avocado on baking tray and roast for 30 mins, allow avocado to cool and then squeeze out the flesh and mash in a small bowl. Add the olive oil, balsamic vinegar and dijon mustard and whish well together. Season with salt and pepper. Chop bacon into bite sized pieces, then grill or dry fry for 3-5 mins or until crisp. Place salad leaves into bowl and add bacon, onion, tomato and avocado. Toss well. Whisk the dressing ingredients again to ensure they are mixed well and then pour over salad."
1117,"Heat oil in a large skillet over medium-high heat. Add water, cornstarch, cider vinegar, sugar, onion powder, morton lite salt, unsalted butter, pepper, celery salt, celery seed, and cook for another 5 minutes. Add more salt and pepper and cook for another 5 minutes"
1118,"Heat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, and carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1119,"In a medium bowl, combine the white castle hamburgers, celery, ground thyme, ground sage, ground black pepper, chicken broth, onion powder, garlic powder, salt, and pepper. Add in the onion powder, garlic powder, salt, and pepper. Add in the onion powder, garlic"
1120,"Heat butter in a large saucepan over medium-high heat. Add the onion and cook, stirring occasionally, until tender, 5-8 minutes. Add the cauliflower and cook, stirring occasionally, until light golden brown, about 5 minutes. Add the stock, milk, nutmeg, and pepper and bring to a boil. Reduce the heat to low and simmer until the cauliflower is easily pierced with a fork, about 10 minutes. Remove 1 cup of cauliflower florets and set aside., puree soup in blender or food processor until smooth. Return soup to pot and stir in the cheese and remaining cauliflower florets and adjust seasonings to taste."
1121,Heat the oil in a large skillet over medium-high heat. Add the mushrooms and sauté for about 5 minutes. Add the zucchini and cook for another 5 minutes. Add
1122,"Slice french bread. Heat vegetable oil on griddle or in large frying pan until oil sizzles or to 375 degrees. Whip eggs, vanilla, and creamer with wire whisk or fork until frothy. Dip and coat bread slices and grill until golden brown, flip and grill other side. Place on plate and garnish with powdered sugar and hazelnuts, if desired."
1123,"In a medium saucepan, combine 1 cup cream and coffee. Bring to a boil over medium-high heat. Remove from heat. In a medium bowl, combine chocolates. Through a fine-mesh strainer, strain cream mixture over chocolates. Stir until chocolates are melted. In a medium bowl, beat remaining 2 cups cream and vanilla at high speed with an electric mixer until soft peaks form. Gradually add sugar, beating until stiff peaks form. Fold whipped cream mixture into chocolate mixture. Cover and chill. Chilling can take up to 4 hours."
1124,"Preheat oven to 400 degrees. Combine turkey meat, chilies, onion, soup. If desired, spread tortillas with butter. Cut each tortilla in half and arrange 6 halves over bottom of a 13- x 9-inch baking dish. Spread a third of the turkey mixture over tortillas, top with a third of the cheese. Reapeat layers of tortillas, turkey, and cheese two more times. Carefully pour the chicken broth over all. Cover and bake for 25-30 minutes or until heated throughout and bubbly. Remove from oven and let stand 5 minutes. Cut in squares with sharp knife and use a spatula to remove each serving."
1125,"Heat a large nonstick skillet coated with cooking spray over medium-high heat. Add pork. Cook 4 minutes on each side or until done. Garnish with sliced green onions, if desired."
1126,"Spray rack of boiler pan with nonstick spray. Preheat the broiler. Whisk together the brown sugar, mustard, and dill in a small bowl. Sprinkle on the broiler rack and spoon the brown sugar glaze on top. Position 7 inches from the heat and broil until lightly browned and just opaque in the center, about 6 minutes."
1127,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1128,"In a double boiler, melt caramels, butter, and milk. Keep water in the bottom of pot to a minimum boil. Dip one marshmallow into melted mix using a fork. Remove, and roll in marshmallows. Place on tray covered with wax paper. Repeat until bag of marshmallows is finished. Freeze marshmallow balls if desired. Enjoy."
1129,Heat the oil in a large skillet over medium-high heat. Add the mushrooms and sauté for about 5 minutes. Add the zucchini and cook for another 5 minutes. Add
