,result
1289,"Preheat oven to 350f. Toss together apples and apples, spread evenly over bottom of 8x8 baking dish. In medium bowl combine sugar, flour, cinnamon and oats. Using pastry cutter work butter into oat mixture until crumbly. Spread over fruit, pressing down lightly. Bake 40-45 minutes or until top is lightly browned. Cool before serving. Top with whipped cream or vanilla ice cream."
1290,"Whisk together the first 6 ingredients in a medium sized bowl. Cover and let the mixture come to room temperature. Set aside. Quarter the sprouts, unless they are very small, in which case leave them whole. Melt butter in skillet. Add brussel sprouts and sprinkle lightly with salt if desired. Stir, cover, and cook over medium heat until quite tender. When they are done, transfer them to a bowl and pour sauce over the top. Serve right away."
1291,"Place squash on a piece of aluminum foil large enought to form a packet. Sprinkle pepper, garlic powder, & salt over veggies. Slice butter into desired pieces and place on top of veggies. Drizzle with olive oil. Seal packet leaving enough room for veggies to steam. Place on grill for approximately 20 minutes or until veggies are soft and flip packet as necessary for even cooking."
1292,"Preheat oven to 400degf. Combine all ingredients on a large greased baking sheet. Arrange in a single layer. Roast in preheated oven for about 50 minutes, turning once during cooking, until potatoes are tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
1293,Preheat oven to 400 degrees f. Cut the bottom of each brussels sprout off and then slice in half lengthwise. Toss all ingredients and place in a single layer on a baking dish. Roast for 25 minutes or until brussels sprouts are slightly browned and tender throughout. Serve hot or cold.
1294,"Preheat oven to 375f. Place chicken pieces in 13x9-inch baking dish coated with nonstick cooking spray. Arrange onion slices over top. In small saucepan, combine ketchup, brown sugar, worcestershire sauce, lemon juice and liquid smoke. Heat over medium heat 2 to 3 minutes or until sugar dissolves. Pour over chicken. Bake for 30 minutes. In small saucepan combine the tomato sauce, sugar and soy sauce and cook until the sugar has dissolved. After the chicken wings are cooked, thickly spread the sauce over the wings and bake for 30 to 40 minutes or longer or until browned and very tender. Serve warm."
1295,"Preheat oven to 375 degrees. Grease a 9 inch square baking pan. Combine the flour, baking powder and salt. In a large bowl, cream the vegetable shortening and sugar. Beat in the egg, milk, and almond extract. Gradually blend in the dry ingredients. Fold in the almonds. Spread the mixture evenly in prepared pan. Bake for 20 to 25 minutes, until the top is lightly colored. Cool in the pan on a rack before cutting into bars."
1296,"Heat oven to 350 degrees. Mix peaches and raspberries, and place in bottom of 3 qt casserole dish. Using fork, stir together flour, sugar, baking powder, cinnamon. Stir in eggs using fork. Batter will be quite dry. Pour over top of fruit. Pour melted butter of top. Place in oven and cook for 1 hour."
1297,Combine all ingredients except pork chops and whisk together. Pour into a re-sealable bag or a covered glass dish. Add pork chops and whisk together
1298,"Place all ingredients, except meat, in a large plastic bag. Add the meat and close well. Roast meat, covered, for 30 minutes per pound of meat at 400f, or until meat is tender. I often let it cool, cut it, and reheat it, but it is delicious any way. In the original recipe they recommend broiling the meat for 5 to 10 minutes per side before roasting, but i must admit that i have never bothered to do so and it is still delicious each time."
1299,"Put custard in a large bowl. In a large bowl, beat 1 tablespoon of sugar and 1 tablespoon of milk together until smooth. Add 1/2 teaspoon of cinnamon stick and 1/2 teaspoon of vanilla. Mix until smooth. Add 1/"
1300,"Place 1 can of chilies in crock pot, add 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of chicken soup, 1 can of cream of"
1301,Heat oven to 450 degrees. Rinse and dry chicken and sprinkle with salt and pepper inside the cavity as much as you like. Place the lemon and ginger slices and garlic cloves inside the cavity. Place in a shallow roasting pan and rub on some olive oil. Season the outside with more salt and pepper. Roast 15 minutes then decrease heat to 375 degrees. Roast an additional 65 minutes. Do not open the door during this process. Remove from oven and let rest 10 minutes.
1302,"Heat 3 tbsp oil in pan. Saute onion and garlic. Mix in tomatoes, basil and ground red pepper. Bring to a boil, breaking up tomatoes. Add broth and boil. Reduce heat and simmer about 1 hour. Cook pasta and drain. Toss with 3 tbsp oil. Mix pasta with sauce and then mix in havarti cheese. Put into 9x13 baking dish and sprinkle top with parmesan cheese. Bake in 375 oven about 30 minutes. Of this recipe will easily serve 4."
1303,Preheat oven to 350f. Lightly spray a baking sheet with vegetable oil spray and set aside. Sprinkle crumbs onto an ungreased baking sheet and set aside. Place fish on greased baking sheet and bake in oven 17-18 or until fish flakes easily. Bake at 350 for 15 to 20 minutes.
1304,"Heat oven to 350. In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
1305,"Place pork chops in greased slow cooker. Top with onions and mushrooms. Combine soup mix, water, and mushroom soup. Pour over pork chops and onions. Cover. Cook on low 6-8 hours or high 4-5. Serve over rice or cooked noodles."
1306,"Cook potatoes in boiling salted water for 2 minutes. Drain and set aside. In a large skillet, cream the butter with the brown sugar and ginger. Cook over medium heat until mixture melts and begins to bubble slightly. Add carrots and stir well. Saute 2 minutes, stirring occasionally. Add soy sauce and orange juice and cook 1-2 minutes over high heat until liquid is almost completely reduced and carrots are glazed."
1307,"Heat oven to 400f degrees. Place chicken pieces on top of onion mixture, and cover with remaining onion mixture. Bake until chicken is done, approximately 45-55 minutes."
1308,"Preheat oven to 350 degrees f & grease several cookie sheets. In large bowl, stir together molasses, brown sugar, vinegar & egg. In another sift or whisk together flour, baking soda, ginger & salt, then add to molasses mixture, mixing until well blended. Spoon dough by teaspoonfuls onto cookie sheets, about 2 inches apart. Bake until edges are golden. Remove from oven & let cool on pans on wire rack for 5 minutes before removing."
1309,"Preheat oven to 400f line a baking sheet with aluminum foil, and spray with non-stick cooking spray. Coat a small saucepan with non-stick cooking spray. Over medium heat, cook and stir garlic until soft, about 3 minutes. Mix in white wine, honey, balsamic vinegar, mustard, salt and pepper. Simmer, uncovered, for about 3 minutes, or until flesh flakes easily with a fork. Brush fillets with remaining glaze, and sprinkle with oregano. Bake in preheated oven for 10 to 14 minutes, or until flesh flakes easily with a fork"
1310,"Heat oil in a large skillet over medium-high heat. Add cilantro leaves and sauté until fragrant, about 2 minutes. Add garlic and sauté until fragrant, about 2 minutes. Add chicken and sauté until fragrant, about 2 minutes. Add chicken and saut"
1311,"Heat oven to 425 degrees. Stir together honey, butter and crumbled bacon in a small bowl until smooth and set aside. Place carrots and water into an ungreased 9-by-9-inch baking dish, cover with foil and bake 30 minutes. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally."
1312,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1313,"Heat oil in skillet over medium-high heat. Saute squash until browned, about 5 minutes. Add garlic. Saute 1 minute. Add water, salt and pepper. Simmer until squash is tender, 6-7 minutes. Stir in basil."
1314,"Heat olive oil in a large skillet over medium heat. Add zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, z"
1315,Place all the ingredients in a bowl. Beat until combined well. Pour into a greased 9 inch pie pan. Bake at 350 degrees for 35-45 minutes.
1316,Heat oil in frying pan. Add asparagus and keep moving around in pan until changes colour add balsamic vinegar and the pepper sprinkling over all of the asparagus. Remove from heat and cover for a few minutes to let flavours develop. Add balsamic vinegar and the pepper sprinkling over all of the asparagus. Remove from heat and
1317,"Preheat oven to 350 degrees f. Spray 2 loaf pans with non stick coating. In a large bowl, mix flour, splenda, baking powder, and salt. In a separate bowl mix together the eggs and egg whites, canola oil, and the grated zucchini. Stir the liquid mixture into the flour mixture. The dough will be slightly thick. Stir until the flour mixture is just moistened. Spread evenly into the loaf pans. Bake 50 minutes."
1318,"In a large saucepan bring water to a boil. Add chicken broth and water to a boil. Add onion, carrot and garlic. Reduce heat and simmer uncovered 10 minutes. In a skillet cook and stir chicken in hot oil for 3 minutes or until larger pieces of pasta are tender but slightly firm. Add chicken"
1319,"Preheat oven to 350 degrees. Lightly grease an 8x8-inch baking dish. In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat in the flour. Pour batter into prepared pan. Bake in preheated oven for 30 minutes. Cut into 16 square servings."
1320,Place chicken in croquette and cover with lid. Cover and cook on low for 8-10 hours. Serve gravy over meat and vegetables.
1321,"Combine all ingredients in a large mixing bowl. Mix well. Pour dressing over salad mixture, stirring well. Cover and refrigerate 8 hours or overnight."
1322,"Preheat oven to 350 degrees. In a small bowl, combine salmon, sliced mushrooms, fresh breadcrumbs, eggs, american cheese, lemon juice, instant minced onion, frozen peas and a little olive oil. Drizzle a little olive oil in a shallow, metal baking dish and place the salmon fillet on top. Sprinkle breadcrumb mix over the salmon. You do not have to use all of it. Any extra mix should keep in the refrigerator for a few weeks. Bake for about 15 minutes depending on thickness of the fish. Salmon should break apart easily when fully cooked."
1323,"Preheat oven to 350. Grease 2 small loaf pans, or 1 large one. Stir sugar, butter, eggs, bananas and buttermilk in large bowl. Stir in flour, baking soda, and salt. Stir in blueberries, pour into pan. Bake large pan for 75 minutes, smaller pan from 55-60 minutes. Cool for 5 minutes, remove from pan onto wire rack, cool 2 hours before slicing."
1324,"Mix greens, walnuts, blue cheese, honey, white wine vinegar, olive oil, salt and pepper. Mix dressing ingredients in small bowl, pour over salad. Toss. Sprinkle with remaining dressing. Top with beet mixture, walnuts, and goat cheese."
1325,"In a large saucepan, combine the cocoa, sugar, water, vanilla extract and the pareve. Add the pareve mixture to the pareve mixture. Add the"
1326,"Preheat oven to 350 degrees fahrenheit. In large skillet, brown beef and onion then drain. Return meat to pan. Add spaghetti sauce. Meanwhile, in a medium bowl combine mozzarella cheese and sour cream. Pour hot meat into an ungreased 12 x 8 inch dish. Spoon cheese mixture over meat. Unroll crescent roll dough over the top of the mixture. Mix parmesan cheese and butter together, then spread over the top of the dough. Bake 18-25 minutes or until golden brown."
1327,"Mix the yogurt, curry powder, coriander, chicken breasts, basmati rice, vegetable stock cubes, carrot, red pepper, green chilies, mint, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies, green chilies,"
1328,"Preheat oven to 350 degrees f. Grease and flour 24 minit muffin pan cups. Combine sugar and cinnamon in small bowl. Mix cake mix, water, oil and eggs according to package directions, stir nutmeg into batter. Fill prepared muffing cups two-thirds full. Bake about 12 minutes or until lightly browned and toothpick inserted into centers come out clean. Remove cupcakes from pans. Roll warm cupcakes in sugar mixture until completely coated. Bake about 12 minutes or until lightly"
1329,Tear cake into small pieces and cover bottoms of 5 dessert dishes. Mix pudding according to directions on box. Pour over cake. Spread fresh strawberries over pudding mixture. Top with cool whip. Refrigerate if not served immediately.
1330,"Preheat oven to 350 degrees. Make a paste with hoagie rolls, pizza sauce, cooked pork, italian salad dressing, mozzarella cheese, salt and pepper. Place in shallow roasting pan on a rack. Rub seasoned hoagie rolls over the pork. Bake for 45 minute and check temp with meat thermometer. Continue roasting until the internal temp is 155-160 degrees. Remove from oven and allow to rest about 10 min before slicing."
1331,Place chicken in crock pot and cover with lid. Cover and cook on low for 8-10 hours. Serve gravy over meat and vegetables.
1332,"Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, oil, thyme, pepper, salt, garlic cloves, salsa, lime wedgepreparation:Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, oil, thyme, pepper,"
1333,Mix all the ingredients above in a bowl. Add your desired cut of lamb. Cover in the fridge for at least 24 hours. Cook your lamb in your preferred way. Enjoy a nice new taste to your meat.
1334,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
1335,"Heat oil in a large non-stick skillet over medium-high heat. Add chicken, and sprinkle with pepper flakes. Stir fry 3 minutes. Add vegetables and teriyaki sauce. Stir fry 5 minutes or until vegetables are crisp-tender and chicken is thoroughly cooked."
1336,"Slice each croissant almost in half, so that when they open they resemble a butterfly shape. Beat the eggs, milk, and spices together. In a seperate bowl, whip the cream cheese until soft and smooth. Spread the cream cheese on both sides of each croissant, and top with strawberry slices and blueberries, pushing the fruit slightly into the cream cheese. Fold the croissant back into full shape. Melt the butter in a large frying pan over medium to high heat. Dip the filled croissants into the egg mixture - allowing both sides to soak up the egg mixture. Gently lift the filled croissants out of the egg mixture and place onto frying pan. Fry on one side until golden, turn over and fry the other side until golden, about two minutes per side. Serve warm with fresh fruits, flavored syrups, honey, or preserves."
1337,"Dice cabbage, green bell pepper, fresh cilantro, jalapeno, olive oil, fresh lime juice, ground cumin. Place in large bowl. In small bowl mix together salt, sugar, oil, vinegar, and water. Mix well. Pour over cabbage, peppers, and onions and mix thoroughly. Cover and refrigerate overnight. Before serving, mix well."
1338,"Combine the sugar, cold water, semisweet chocolate, unsweetened chocolate, lightly-salted butter, whipping cream, scotch whisky, poundcake, fresh strawberries, fresh pineapple. Pour the mixture into an ice-cream maker and follow maufacturers instructions. Pour the mixture into an ice-cream maker and"
1339,"Rinse spears under cold water then pat dry with paper towels. Set oven to 375 degrees. Grease a large baking sheet. In a small bowl combine the apricot preserves with soy sauce, garlic powder and salt. Pour over the asparagus on the baking sheet and toss using hands to coat with the mixture. Bake for about 10-15 minutes or until the asparagus is crisp-tender. Season with freshly ground black pepper to taste."
1340,Combine dry ingredients. Mix well. Bake for 15 - 17 minutes at 175c.
1341,"In a pot bring water to a boil with salt to taste, once the water comes to a boil add the macaroni and cook for 12 to 15 minutes. When the noodles are cooked drain but do not rinse. To make the cheese sauce in a pan over low heat combine the velveeta cheese, shredded cheddar and the milk. Cook the cheeses till they are melted and then add the salt. Add the noodles and mix through. Place in a casserole dish and bake at 400 degrees for 10 to 15 minutes. You may want to broil the top to make a brown top."
1342,"Heat oil in a large skillet over high heat. Season steaks generously on both side with salt and pepper. Place steaks in skillet. Cook, turning once, until browned, 2-3 minutes per side for medium rare. Transfer to a warmed plate, cover with foil. Add vinegar to skillet. Boil until syrupy, scraping to loosen browned bits from skillet. Whisk in mustard and any accumulated juices from steak. Serve steaks with sauce."
1343,Preheat oven to 350f. Combine all ingredients in a large bowl. Make into loaf. Bake in oven for 1 hour. Serve.
1344,Preheat oven to 350f. Spray 13x9 pan with cooking spray. Drain butter beans and pour into pan. Add all other ingredients and mix well. Bake for 1 hour or until brown and bubbling.
1345,"In a small saucepan, heat butter and oil over medium heat. Saute onion until softened, about 5 minutes. Add garlic, stir to incorporate, and bring to boiling point. Cover pan, remove from heat and let stand 5 minutes. Fluff with fork, season with salt if needed, and serve hot."
1346,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake at 300 degrees for 30 minutes. Remove cover and bake additional 20-30 minutes to re-crisp chicken, serve."
1347,In a large nonstick pan cook chicken in hot oil over medium heat for 4 to 5 minutes. Turn chicken and add zucchini. Cook for 4 minutes or until chicken is tender and no longer pink and squash is tender. Spread pesto over chicken and sprinkle with cheese and sun dried tomatoes. Let that just warm and serve onto plates.
1348,"To make glaze, combine all glaze ingredients in a small bowl and mix well. Set aside. Preheat grill. Grill pork for about 16 minutes, turning occasionally. Pork should be slightly pink in the centre. Do not overcook. Brush pork generously with glaze during last 5 minutes of cooking time. Place pork on a cutting board, cover loosely with foil, and let stand for 5 minutes. Cut into thin slices and serve."
1349,"Slice avocado lengthwise. Remove pit and scoop avocado into a small bowl. Add mayonnaise, lime juice, worcestershire sauce, hot pepper sauce, garlic salt. Stir and mash the ingredients together until guacamole is preferred consistency. Serve immediately, or cover and refrigerate if desired."
1350,Sprinkle salt and pepper over the meatballs. Cover and cook for 10-15 minutes or until the meatballs are tender. Remove from the oven and serve.
1351,"In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350f. Butter a 15 x 10-inch jellyroll pan. Cream butter with sugar and beat until light and fluffy. Add peanut butter and beat until combined well. Beat in egg, vanilla and salt. Add flour and beat just until combined. Stir in coconut. Spread mixture evenly in prepared pan. Sprinkle peanuts over, pressing them in lightly. Bake for 20-25 minutes, or until a tester comes out clean. Let cool, cut into 24 bars and then the bar on the diagonal, making 48 cookies."
1352,"Combine the sugar, lemon juice and mint leaves in a tall glass. Mash with the back of a spoon. Serve in a collins glass, garnished with raspberry and mint sprigs."
1353,"In a covered medium saucepan, cook carrots in small amount of boiling water for 8 to 10 minutes or until tender-crisp. Drain. Remove from pan. Keep warm. In same saucepan, over medium heat, melt butter. Stir in brown sugar and mustard until combined. Stir in carrots. Cook and stir for 2 minutes or until carrots are glazed. Sprinkle with parsley."
1354,"Preheat oven to 400 degrees. Mix spaghetti sauce, tomatoes and water. Spoon 1 cup onto bottom of 13 x 9 inch baking dish. Layer half the ravioli and 1 cup shredded cheese over sauce mixture. Top with remaining ravioli and sauce mixture. Sprinkle with parmesan cheese."
1355,"Heat the olive oil in a skillet over medium heat. Add the quinoa and spinach. Cook for another minute, season with salt and pepper, and stir in the remaining olive oil. Serve immediately or chill and serve cold as a salad."
1356,"Melt the butter in a large pot over medium-low heat. Add in onions. Saute for about 8-10 minutes, adding the fresh garlic the last few minutes. Add in the red wine vinegar, applesauce, brown sugar and cabbage. Cook for about 7-8 minutes, or until the cabbage starts to wilt, stirring often. Season with more salt and pepper if desired."
1357,Toast your english muffin or bread. Spread with cream cheese. Layer avocado slices. Sprinkle with salt and pepper. Drizzle with olive oil. Hot sauce to taste.
1358,"Preheat oven to 350 degrees. Grease a 9 x 13-inch baking pan. Mix together ham, pork, breadcrumbs, eggs and milk. Form mixture into small meatballs about the size of walnuts and place in prepared pan. Combine brown sugar, dry mustard, vinegar and water. Stir until sugar dissolves and pour over meatballs. Bake at 350 degrees for 1 hr or until done."
1359,"In a large non stick skillet, heat oil over med high heat, and cook tuna steaks 3-4 minutes per side, until golden and just cooked through. Transfer tuna to serving plates. Add honey glaze to hot skillet and simmer one minute, then pour over tuna. Serve with jasmine rice."
1360,"Preheat oven to 350 degrees. Lightly spray a 9x13 inch pan with cooking spray. Quarter biscuits, and place at bottom of pan. Layer with cooked bacon and shredded cheese. In a mixing bowl, whisk together eggs, sour cream, salt, and pepper and pour over cheese and biscuits. Bake for 30-40 minutes or until golden brown. Allow to cool 5-10 minutes before serving. Garnish with onions, if desired."
1361,"Grate both cheeses with the gouda cheese. Add apple juice and heat until it begins to bubble stir in both the cheese by the handful. When cheese is melted mix together cornstarch with lemon juice, stir into cheese mixture until thickened. Season with paprika and nutmeg. Transfer fondue pot to tabletop burner."
1362,"In a saucepan, combine milk, sugar, egg whites, cornstarch, salt, vanilla, banana, pie shell, sliced almonds. Cook over medium heat, stirring frequently, until mixture comes to a full boil. Remove from heat and continue to stir frequently until cool. Place plastic wrap directly onto pie shell and chill in refrigerator for 1 hour. Beat slightly. Fold in whipping cream which has been beaten until stiff. Pour into pie shell. Garnish with sliced almonds. Refrigerate until ready to use."
1363,"Preheat oven to 375 degrees. Cook sausage in large skillet until tender. Remove with slotted spoon& drain. Saute onion& celery in remaining sausage drippings until tender. Combine sausage, sauteed vegetables, bread cubes, cornbread, sage, marjoram& pepper in a large mixing bowl. Blend well. Moisten with chicken broth. Mixture can be stuffed into turkey, or placed into a greased 13x9 baking dish& dot with butter. Cover& bake 20 minutes at 350f. Uncover& bake 10 minutes more, or until golden brown."
1364,"Heat oil in heavy pan then brown short ribs in the oil. Put short ribs in pressure cooker. Put in pressure cooker red wine, beef broth, onion,. Garlic, honey, brown sugar, salt and pepper. Bring to high pressure. Cook at high pressure for one hour. Turn off and let steam come down naturally -- do not open cooker until steam is completely released. Serve."
1365,"Preheat oven to 375f. Cream butter and sugar. Add egg, vanilla, and beat until light and fluffy. Sift together flour, salt and baking soda. Stir into creamed mixture. Blend well. Add chocolate pieces and peanuts and stir by hand. Drop from teaspoon about 2 inches apart on a greased cookie sheet. Bake in 375f oven for 12 minutes. Remove from sheet immediately."
1366,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1367,"In a small bowl combine the flour, baking powder, salt, and sugar. Stir until blended. In a medium bowl, place the egg yolks, cream, and butter. Whisk until well mixed. Stir the dry ingredients into the cream mixture. Whisk until well mixed and smooth. Heat the waffle iron. Brush lightly with butter if not nonstick. Beat the egg whites until stiff, then fold them gently into the batter. Cook until waffles are golden, about 5 minutes."
1368,"Mix all ingredients in a blender. Whirl one minute. Scrape down and blend 15 seconds more. Refrigerate at least one hour before making crullers. Heat a lightly greased 6 inch skillet. Remove from heat. Spoon in 2 tbsp batter. Lift and tilt skillet to spread evenly. Return to heat. Brown on one side only. To remove, invert pan over paper toweling. Repeat with remaining batter."
1369,"Preheat oven to 325 degrees. Prepare pastry. In small sauce pan, combine cranberry sauce, cornstarch, and sugar over medium heat until thickened and bubbly. Spoon evenly over cranberry mixture. Bake 30 minutes, cool, then chill thoroughly before serving."
1370,"In a microwave-safe bowl, melt the chocolate and butterscotch chips. Stir until smooth. Stir in granola and walnuts. Drop by tablespoonfuls onto waxed paper-lined baking sheets. Refrigerate for 15 minutes or until firm."
1371,"Place cheese in food processor or blender, process until smooth. Place on a serving plate or board and surround with crackers or flatbreads. Slices of apple are nice with this too."
1372,"Place chicken bones in medium sized pot and just cover with water. Bring to boil and then simmer over a low-medium hear for one hour. You may need to keep adjusting the temperature from time to time as some liquid evaporates. Skim fat from the top of the broth. Add onion, carrot, garlic, ginger, bay leaf and celery seeds and continue to simmer for 3 hours, stirring once or twice. Allow stock to cool uncovered. Strain into a storage container and either use immediately or freeze for later use."
1373,"Preheat oven to 325f place pear halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
1374,"Combine flour, yeast, sugar, salt and soda in a large bowl. Heat together milk and water until very warm. Add dry ingredients and beat well. Stir in remaining flour to make a stiff batter. Spoon into 2 loaf pans that have been greased and sprinkled with cornmeal. Sprinkle cornmeal on top. Cover and let stand in warm place for 45 minutes. Bake at 400 for 25 minutes."
1375,"Melt butter in a heavy saucepan over medium high heat. Add milk, stir and return to stove over medium high heat. Cook 2 minutes. Remove pan from burner, add milk, stir and return to stove over medium high heat. Cook, stirring constanly, until mixture comes to a boil. Reduce heat to medium and cook 2 minutes, stirring constantly, adding more milk if the sauce becomes too thick. Season with salt and pepper, add chopped egg and mix."
1376,"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with thyme leaves. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices."
1377,"Mix together butter, flour, powdered sugar, cream cheese, instant chocolate fudge pudding, milk, cool whip. Pour into prepared pan."
1378,Heat the oil in a large skillet over medium-high heat. Add the mushrooms and sauté for about 5 minutes. Add the zucchini and cook for another 5 minutes. Add
1379,"Place kebabs on a grill rack coated with cooking spray, and grill 2 minutes on each side or until kebabs are done."
1380,"Preheat oven to 400 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender."
1381,"Cook on low for 4-5 hours, until tender. Shred meat with a fork after cooking and retain 1 cup of the juice from cooking. Add rest of the ingredients to shredded meat. Put in a crock pot and cook on low heat 3-4 hours. Serve over dinner rolls."
1382,"Heat oil with cornstarch in saucepan over medium-high heat. Cook for 1 minute. Add in chicken pieces and can of green chilies. Mix well and add cream cheese. Cook over low heat until cream cheese melts. Put mixture in a 13 x 9 baking pan, top with 1 cup of grated cheese pour the whipping cream over the top and then put the last cup of grated cheese over that. Bake at 350 for 35 minutes or so, checking to make sure the cheese gets bubbly, not burnt."
1383,"Preheat oven to 350 degrees. Mix all ingredients, except pecans and pie crust, together. Pour into pie shell. Bake until done."
1384,Heat oven to 350 degrees F. Place slices of ice cream in a large baking dish. Bake at 350 for 45 minutes or until golden brown. Remove from oven and let cool.
1385,"Preheat oven to 350 degrees. Prepare a 13x9 pan with cooking spray. Set aside. In a mixing bowl, combine cottage cheese, eggs, and parmesan cheese. In another mixing bowl, combine cooked pasta, pasta sauce, and salt. Spoon half of the pasta mixture into prepared pan. Evenly top with cheese mixture, then remaining pasta mixture. Sprinkle with mozzarella cheese. Bake for 30 miuntes, or until heated through."
