,result
1321,"Combine all ingredients in a large mixing bowl. Mix well. Pour dressing over salad mixture, stirring well. Cover and refrigerate 8 hours or overnight."
1322,"Heat oven to 350f. Grease a 13x9-inch baking pan. Place bread in the bottom and sprinkle with sausage and cheese. Beat eggs, milk, salt and pepper with a whisk. Pour over the bread mixture. Bake 40-45 minutes or until eggs are set in the center and lightly browned."
1323,Preheat oven to 350 degrees. Bake at 350 for an hour.
1324,"Toast walnuts for 8-10 minutes in a 350f oven. In a food processor or blender, combine grapes, walnuts, blue cheese, honey, white wine vinegar, olive oil, salt and pepper. Puree until smooth. Gradually add oil and season to taste with salt and pepper. In a salad bowl, toss together greens, apples and enough dressing to coat. Sprinkle with walnuts."
1325,"In a large saucepan, combine the cocoa, sugar, water, vanilla extract and the pareve. Add the pareve mixture to the pareve mixture. Add the pareve mixture to"
1326,"Preheat oven to 350 degrees fahrenheit. In large skillet, brown beef and onion then drain. Return meat to pan. Add spaghetti sauce. Meanwhile, in a medium bowl combine mozzarella cheese and sour cream. Pour hot meat into an ungreased 12 x 8 inch dish. Spoon cheese mixture over meat. Unroll crescent roll dough over the top of the mixture. Mix parmesan cheese and butter together, then spread over the top of the dough. Bake 18-25 minutes or until golden brown."
1327,"Combine yogurt, curry powder, coriander, chicken breasts, basmati rice, vegetable stock cubes, carrot, red pepper, green chilies, mint, and salt in a large ziplock bag until well combined. Add the yogurt, curry powder, coriander, chicken breasts, basmati rice, vegetable stock cubes, carrot, red pepper, green chilies, mint, and salt in a large ziplock bag until well combined. Add the yogurt, curry powder, coriander, chicken breasts, basmati rice, vegetable stock cubes, carrot, red pepper, green ch"
1328,"Preheat oven to 350 degrees f. Grease and flour 24 minit muffin pan cups. Combine sugar and cinnamon in small bowl. Mix cake mix, water, oil and eggs according to package directions, stir nutmeg into batter. Fill prepared muffing cups two-thirds full. Bake about 12 minutes or until lightly browned and toothpick inserted into centers come out clean. Remove cupcakes from pans. Roll warm cupcakes in sugar mixture until completely coated. Save any remaining cinnamon-sugar mixture from this recipe to sprinkle on toast or pancakes."
1329,"Preheat oven to 500f. Rinse, drain and hull berries. Turn into bowl and sprinkle with sugar and lemon juice. Toss gently to coat. Turn coated berries into shallow casserole or 10-inch ovenproof skillet and arrange in a single layer. Roast, stirring twice, until berries are just softened and syrup forms, about 5 minutes. Remove from oven. Stir in framboise. Let cool 5 to 10 minutes. Divide ice cream between 4 bowls. Spoon warm berries and sauce over top. Serve immediately."
1330,"Preheat oven to 350 degrees. Make a paste with hoagie rolls, pizza sauce, cooked pork, italian salad dressing, mozzarella cheese, salt and pepper. Place in shallow roasting pan on a rack. Rub seasoned hoagie rolls over the pork. Bake for 45 minute and check temp with meat thermometer. Continue roasting until the internal temp is 155-160 degrees. Remove from oven and allow to rest about 10 min before slicing."
1331,Place turkey breast in crock pot and cover with lid. Cover and cook on low for 8-10 hours. Serve gravy over meat and vegetables.
1332,"Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, oil, thyme, pepper, salt, lime slice, red bell pepper, cilantropreparation:Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, oil, thyme, pepper, salt, lime slice, red bell pepper, cilantropreparation:Place chicken breast halves in a resealable plastic bag set in a"
1333,"Preheat oven to 200c. Sprinkle olive oil over the base of the baking dish. Lay cutlets in the dish, rubbing them with the oil. Cover cutlets with crushed garlic, mustard and rosemary, then season with the salt and pepper. Place in the oven and cook for 25-30 minutes, turning once, until the cutlets ar browned and crispy. If desired, serve on a bed of couscous with your favourite steamed vegetables."
1334,"Preheat oven to 350 degrees. In a small micorwave safe bowl combine butter, honey and lemon juice. Microwave until butter melts, add cinnamon. Place cubed potatoes in a large bowl and pour honey mixture over potatoes, toss to coat. Place in a roasting pan, salt and bake for about 50 minutes, or until tender, stirring occasionally."
1335,"Heat oil in a large non-stick skillet over medium-high heat. Add chicken, and sprinkle with pepper flakes. Stir fry 3 minutes. Add vegetables and teriyaki sauce. Stir fry 5 minutes or until vegetables are crisp-tender and chicken is thoroughly cooked."
1336,Preheat oven to 325 degrees. Bake 50 to 60 minutes until the french toast is brown and puffed. Sprinkle with cinnamon and brown sugar.
1337,"Place peppers on a broiler pan and place under the broiler, turning occasionally, until the skins become blackened. Remove from the oven and place in a paper bag or cover with foil until cool enough to handle. Using a sharp knife, peel off and dispose of the charred skins. Core and seed the peppers. Cut each pepper into 8-10 long strip. Place in a bowl. In a small bowl stir together the oil and garlic. Seed and stem the pepperocinis, slice into thin rounds and stir into the oil. Pour oil mixture over the peppers, toss, cover and refrigerate until chilled. Refreshing with grilled or broiled meats."
1338,"Place all ingredients in a food processor fitted with a metal blade and process just until mixture is powdery -- about 30 seconds. Be careful not to overprocess. Store in an airtight container for up to 6 months. To make royal hot chocolate, combine 1 cup of milk and 2 tablespoons of the mix in a small saucepan and bring to a simmer over medium-low heat, stirring constantly until mixture is powdery -- about 30 seconds. To make royal hot chocolate, combine 1 cup of milk and 2 tablespoons"
1339,"Preheat oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
1340,Combine dry ingredients. Mix well. Bake for 15 - 17 minutes at 175c.
1341,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
1342,"In large skillet, heat italian dressing and cook fish over medium heat, turning once, 8 minutes or until fish flakes. Remove to serving platter and keep warm. Into skillet, add wine, then pepper, dill and mustard. Bring to a boil, then simmer, stirring occasionally, 8 minutes. Stir in cream and heat 1 minute or until thickened. Serve over fish. Garnish, if desired, with baby vegetables."
1343,Preheat oven to 350f. Combine all ingredients in a large bowl. Bake in oven for 1 hour. Serve.
1344,Preheat oven to 350f. Spray 13x9 pan with cooking spray. Drain butter beans and pour into pan. Add all other ingredients and mix well. Bake for 1 hour or until brown and bubbling.
1345,Preheat oven to 400 degrees. Place couscous on baking sheet and bake for 10 minutes or until edges are lightly browned. Cut into wedges and serve warm or slightly cooled.
1346,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 425 degrees. Melt butter in a 13 x 9 x 2 inch baking dish. Combine flour, paprika, salt and pepper in a bag. Shake chicken pieces, one at a time, in bag to coat with flour mixture. Place chicken skin side down in baking pan. Bake, uncovered, 30 minutes. Turn chicken. Bake 30 minutes longer."
1347,"Preheat oven to 210c place the mixed herbs, breadcrumbs, salt and pepper in a large bowl and mix until combined, then set aside. Place the flour in another bowl and the eggs in a third bowl. Toss the chicken pieces into the egg, then the breadcrumbs, pressing to coat well. Once all the chicken is crumbed, heat a little oil in a large non-stick frying pan. Cook the chicken in batches until golden. Remove and transfer to a baking tray lined with baking paper. Place in oven for 4-5 minutes or until chicken is cooked through. Serve chicken with lemon wedges and a little whole egg mayonnaise for dipping, if desired."
1348,"Preheat oven to 350 degrees. Place the pork loins side by side, fat side up in a large heavy roasting pan. Insert an ovenproof meat thermometer in the center of one of the roast. Roast the pork for 30 minutes. Meanwhile in a bowl, crush the rosemary with the olive oil, pepper, vinegar and salt. Spoon the seasoning over the pork. Return the meat to the oven and roast for 30 minutes longer, until the internal temperature is 160 to 165. Remove from the oven, cover loosely with foil and let rest for at least 10 minutes. Thinly slice the meat and arrange on platters. Pour any juices over the meat. Garnish with rosemary springs. Serve warm or at room temperature."
1349,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1350,Sprinkle salt and pepper over the meatballs. Cover and cook for 10-15 minutes or until the meatballs are tender. Remove from the oven and serve.
1351,"In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
1352,"In a cocktail shaker, place the twelve mint leaves, 6 pieces of lime and the simple syrup. With a muddler, mash up the lime pieces and mint leaves so that they release their flavors and oils. Taste for sweetness and adjust if necessary. Add the rum and a handful of ice. Shake vigorously for 20 seconds or until ice crystals form. With a cocktail strainer, pour into a tall ice-filled glass. Top off with ice and strain into an ice-filled glass. Top with soda and stir. Serve in a collins glass, garnished with raspberry and mint sprigs."
1353,"In a large skillet combine carrots, water, and 1 tablespoon of the butter. Cover and cook for 6 to 8 minutes or until carrots are nearly tender. Drain. Return to skillet. In a large skillet combine carrots, water, and 1 tablespoon of the butter. Return"
1354,"Preheat oven to 400 degrees. Mix spaghetti sauce, tomatoes and water. Spoon 1 cup onto bottom of 13 x 9 inch baking dish. Layer half the ravioli and 1 cup shredded cheese over sauce mixture. Top with remaining ravioli and sauce mixture. Sprinkle with parmesan cheese."
1355,"Heat broiler, with rack set 4 inches from heat. Place quinoa on a foil-lined rimmed baking sheet. Season with salt and pepper. Broil, without turning, until opaque throughout, 7 to 9 minutes. Let cool briefly, then flake. Divide spinach and tomatoes among serving plates. Top with quinoa, baby carrots, red onion, sliced almonds, poppy seed dressing and drizzle with vinaigrette."
1356,"Melt butter, add apple and onion, cook until soft. Add cabbage, stir to blend. Add vinegar, sugar, cloves and wine. Cook, covered, until cabbage is tender, about 12 minutes. Thicken the sauce with flour, first adding a little water with the flour. Simmer until sauce is smooth."
1357,"Preheat oven to 350 degrees. Mix the flour, baking powder, baking soda, baking powder, salt, egg, avocado, buttermilk, pecanspreparation:Preheat oven to 350 degrees"
1358,"Mix together the basting sauce ingredients and stir until smooth. Cover and let sit in refrigerator at least 1 hour. Prepare your grill medium to medium-high heat. Place ham slices on prepared grill and baste with some of the sauce. Grill for 1 hour, basting and turning every 15 minutes."
1359,"In a large non stick skillet, heat oil over med high heat, and cook tuna steaks 3-4 minutes per side, until golden and just cooked through. Transfer tuna to serving plates. Add honey glaze to hot skillet and simmer one minute, then pour over tuna. Serve with jasmine rice."
1360,Preheat oven to 350f. Preheat oven to 350f. Bake for 45 minutes or until golden brown. Allow to cool 5-10 minutes before serving.
1361,"Grate both cheeses with the gouda. Add lemon juice and heat until it begins to bubble stir in both the cheese by the handful. When cheese is melted mix together cornstarch with lemon juice, stir into cheese mixture until thickened. Season with paprika and nutmeg. Transfer fondue pot to tabletop burner."
1362,Preheat oven to 400 degrees f. Line 9 inch pie pan with pastry. In large bowl combine all filling ingredients except butter and toss lightly. Spoon filling into crust lined pan. Cut 4 slits in top of crust. Bake for 40 to 45 minutes or until crust is golden brown. Cover edge of crust with strips of foil after 20 minutes of baking to prevent excessive browning. Cover edge of crust with strips of foil after 20 minutes
1363,In a saucepan saut onion and celery in butter on medium for about 5 minutes until onion is soft. Mix next four ingredients in small bowl and add to onion mixture. Heat and stir for about 1 minute until onion is soft. Add bread cubes and stir. Then add chicken broth slowly while stirring. Bread should be moist but not mushy. Fluff with fork to serve. If you want to make simple baked stuffing put stuffing into greased 2 quart casserole dish. Cover and bake at 325f for 30 minutes. Can buddy with chicken in oven.
1364,Heat the oil in a large skillet over medium-high heat. Add the short ribs to the skillet and cook for about 5 minutes. Remove the short ribs from the skillet and add the onions to the skillet. Cook for another 5 minutes. Remove the short ribs from the skillet and cook for another 5 minutes. Remove the short ribs
1365,"Preheat oven to 375f. Cream butter and sugar. Add egg, vanilla, and beat until light and fluffy. Sift together flour, salt and baking soda. Stir into creamed mixture. Blend well. Add chocolate pieces and peanuts and stir by hand. Drop from teaspoon about 2 inches apart on a greased cookie sheet. Bake in 375f oven for 12 minutes. Remove from sheet immediately."
1366,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1367,"Mix all dry ingredients together in a bowl. In another bowl, mix all wet ingredients. Make a well in the dry ingredients and pour in the wet, and mix together. Preheat waffle iron and coat with cooking spray. Cook waffles in waffle iron."
1368,Place churros in crock pot. Cover and cook on low for 4 to 6 hours or until the meat is tender.
1369,"In a large saucepan combine all the ingredients and bring to a simmer over medium-high heat. Stir often to prevent sticking. When mixture is simmering, reduce heat to low. Cook mixture until fruit is tender and the relish has thickened, approximately 40-50 minutes, stirring occasionally. Let cool, serve."
1370,"Preheat oven to 350f. Coat an 8-inch square pan with nonstick cooking spray. Combine oats, flour, wheat germ, and cinnamon. Stir until well mixed. Fold in raisins. Press mixture into pan and bake for 18 to 20 minutes or until lightly browned. Cool to room temperature, cut into 12 bars and serve."
1371,"Preheat oven to 350. In a large bowl combine the garlic and oil and mix well. In a small bowl combine parsley, thyme, marjoram and paprika. Add parmesan. Mix well. Cut each loaf lengthwise. Brush with garlic oil. Sprinkle herb mix on top of garlic oil. Wrap loosely in foil and place on baking sheet. Bake until heated through, about 10-15 minutes. Unwrap and slice."
1372,"Place chicken bones in medium sized pot and just cover with water. Bring to boil and then simmer over a low-medium hear for one hour. You may need to keep adjusting the temperature from time to time as some liquid evaporates. Skim fat from the top of the broth. Add onion, carrot, garlic, ginger, bay leaf and celery seeds and continue to simmer for 3 hours, stirring once or twice. Allow stock to cool uncovered. Strain into a storage container and either use immediately or freeze for later use."
1373,"Preheat oven to 325f place pear halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
1374,Preheat oven to 400f. Mix all dry ingredients in large bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 400 for 20 to 25 minutes.
1375,"Preheat oven to 375 degrees f. Line a greased 9x9 pan with bread. Combine broccoli with margarine, cheese, salt, tobasco, and onion. Spoon over bread. Beat eggs, add milk powder and water, mix well, pour over broccoli. Bake at for 20-25 minutes."
1376,"Heat olive oil in a medium skillet, add garlic, and cook over medium-low heat until just starting to brown, 2 to 5 minutes. Add olives and thyme. Cook over medium-low heat, stirring often, 3 to 4 minutes. Add tomatoes, cook over medium-low heat until juices thicken a bit and flavors are combined, 5 to 8 minutes. Season to taste with pepper. Serve this colorful an. Just before serving, stir in the parsley."
1377,"Mix first 4 ingredients and pour into a greased 9x13 baking pan. Bake at 350 for 45-50 minutes until toothpick inserted into center comes out clean. Serve warm or cool and garnish with whip topping or vanilla ice cream, if desired."
1378,Heat the oil in a large skillet over medium-high heat. Add the mushrooms and sauté for about 5 minutes. Add the zucchini and cook for another 5 minutes. Add
1379,"In a large resealable plastic bag, combine the first seven ingredients. Add the shrimp. Seal bag and turn to coat. Refrigerate for 1 hour. Drain and discard marinade. On each of 12 metal or soaked wooden appetizer skewers, thread two shrimp and any veggies you want to add. Grill kabobs, covered, over medium heat or broil 4 inches from the heat for 5-8 minutes or until shrimp turn pink, turning once."
1380,"Heat oven to 400 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender."
1381,"Cook on low for 4-5 hours, until tender. Shred meat with a fork after cooking and retain 1 cup of the juice from cooking. Add rest of the ingredients to shredded meat. Put in a crock pot and cook on low heat 3-4 hours. Serve over dinner rolls."
1382,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1383,"Preheat oven to 350 degrees. Mix all ingredients, except flour, sugar, butter, salt, eggs, sheila s pecan piepreparation:Preheat oven to 350 degrees. Mix all ingredients, except flour, sugar, butter, salt, eggs, sheila s pe"
1384,"In a microwave-safe 8-in. Square dish, melt butter. Stir in cracker crumbs. Press mixture onto bottom of dish. In a bowl, whisk milk and pudding mix for 2 minutes. Whisk in the ice cream, pour over crust. Cover and freeze for 2 hours. Spread with whipped topping. Sprinkle with crushed candy bars. Return to the freezer until firm, but remove from the freezer approx 10 minutes before serving."
1385,"Preheat oven to 350 degrees. Prepare a 13x9 pan with cooking spray. Set aside. In a mixing bowl, combine cottage cheese, eggs, and parmesan cheese. In another mixing bowl, combine cooked pasta, pasta sauce, and salt. Spoon half of the pasta mixture into prepared pan. Evenly top with cheese mixture, then remaining pasta mixture. Sprinkle with mozzarella cheese. Bake for 30 miuntes, or until heated through."
1386,"Add pine nuts and garlic to blender and pulse until minced. Add olive oil, pulse a few time more. Add basil leaves, cheese, salt and blend until smooth. Scrape sides of blender as you go to make sure everthing mixes well. Serve with your favorite pasta."
1387,"Preheat oven to 350f. Lightly grease a standard size bundt pan, 9 x 13-inch baking pan, or two 9-inch cake pans. In a large bowl, mix together the yellow cake mix, sugar, oil, pumpkin, water, cinnamon and eggs. Beat until well blended. Transfer to the baking dish or cake pans. Bake for 45 minutes. For glaze, cook together the butter, whipping cream and brown sugar for 3 minutes, stirring. When slightly cooled, pour over cake."
1388,"Preheat oven to 400f line your pan with aluminum foil and lightly brush with olive oil, or use a bit of cooking spray. Combine salt and pepper on the cutting board. Finely chop, then combine with the breadcrumbs in a shallow plate. Brush top of each fillet with olive oil. Press fillet into the crumb mixture. Place fillets in baking dish, crust-side up. Bake until firm, about 12-15 minutes, depending on the thickness of the fish. Serve with lemon wedges."
1389,"Preheat oven to 325f. Mix all ingredients except honey, water, vanilla bean, nutmeg, cinnamon sticks, whole cloves, lemon, zest of, vodka. Cover onions and bake for 1 hour. After hour, remove and sprinkle with cheese. Return to oven uncovered and bake 5 more minutes or until cheese is melted."
1390,Preheat oven to 400 degrees. Bake potato bread at 350 degrees for 10 minutes.
1391,"Preheat oven to 350f. Combine cream cheese and cream, stirring until smooth. Stir in onion, horseradish, cottage cheese, mayonnaise, crabmeat, green onion, horseradish, triscuit crackers. Add crabmeat with liquid and fold in gently. Place in a small baking dish, bake 8-10 minutes or until hot."
1392,"Preheat oven to 450f. Spread the mozzarella cheese between two paper towels and blot to remove the excess grease. Brush the olive oil over the pizza crusts and cover with the pizza sauce. Next add the cheese, pepperoni, and tomatoes in that order. Finally topped with the chopped vegetables. Place pizzas on pizza stones or pizza pans. These really work better than cookie sheets. Change the oven temperature to 425 before putting the pizzas in the oven. Bake until the crust is a golden brown. About 15 minutes."
1393,"Melt butter in ovenproof skillet on medium heat. Stir in orzo and rice, coat evenly and toast together. Add mushrooms and chicken, fold in sour cream. Cover and bake at 350 for 30 minutes."
1394,Line pie crust with sliced strawberries and strawberries. Whip cream cheese until light and fluffy. Gradually beat in milk. Add lemon juice and vanilla. Blend well. Pour over strawberries and strawberries. Chill for 2 hours or until firm.
1395,"Preheat oven to 325f. In a large bowl, beat together the eggs and sugar until very thick. The batter should fall from the beaters in a thick ribbon. Beat in the vanilla. While youre beating the eggs and sugar, heat the hot chocolate and butter in a small saucepan to just simmering. Add the hot chocolate mixture to the egg mixture in a slow, steady stream as you continue beating. In a separate bowl, whisk together the flour, baking powder, and salt. Fold the dry ingredients into the wet ingredients, stirring until theyre just combined. Pour the batter into a lightly greased 9 inch cake round. Bake for 50 minutes, or until the cake is a deep golden brown and starting to pull away from the sides of the pan. Remove the cake"
1396,"Preheat oven to 325f. Grease and flour a tube or bundt pan, then sprinkle walnuts in the bottom. Set aside. In a large bowl, combine cake mix, pudding mix, eggs, oil and water. With mixer at medium speed, beat for 3 minutes or until well blended. Stir in chopped apples, plus raisins if desired. Pour batter into prepared pan and bake in preheated oven for 55 to 65 minutes or until a tester inserted in centre comes out clean. Cool in pan for 15 minutes, then turn out onto a rack and cool completely. Dust with icing sugar, if desired."
1397,"Mix all dry ingredients in a bowl. Melt butter in the microwave, let cool it cool to lukewarm temperature. Add warm water or milk to dry mixture, then add butter. Mix all ingredients together and let stand for a minute. Add flour to the mixture and stir until it forms a ball. Flour countertop, dump out the dough and knead for at least five minutes or until dough no longer sticks to counter. Place in greased bowl and cover. Let rise for 1 hour, then punch the dough down. Let rise for 1 hour and 30 minutes. Place dough into breadpan and bake at 325 for 1 hour and 30 minutes."
1398,"Preheat oven to 400f. Prepare filling by mixing refried beans, chilies, cumin and garlic together in a bowl. Spoon approximately 4 ounces bean filling into the center of each tortilla and top with about one tablespoon of cheese. Fold in ends and then sides. Place burritos seam side down on baking sheets that have been sprayed with vegetable oil spray. Bake for 2025 minutes until golden brown."
1399,"Preheat oven to 325 degrees f. Place chicken in baking dish. Combine mustard, honey and curry powder. Spread over chicken pieces. Bake uncovered for 45 minutes. Baste while baking and be careful that sauce does not burn."
1400,"In large, resealable plastic bag, or shallow glass container, combine the first seven ingredients and mix well. Add steak, turn to coat. Seal bag, or cover container, and refrigerate for 8 hours or overnight, turning occasionally. Drain and discard marinade. Grill, covered, over medium-hot coals for 6-8 minutes on each side, or until meat reaches desired doneness."
1401,"In a food processor with a metal blade or a blender container, combine the beans, broth, onion, carrot, black beans, chicken stock, ground cumin, fresh parsley, fresh cilantro, cajun seasoning, low-fat sour creampreparation:In a food processor with a metal blade or a blender container, combine the beans, broth, onion, carrot, black beans, chicken stock, ground cumin, fresh parsley, fresh cilantro, cajun seasoning, low-fat sour creampreparation:In a food processor with a metal blade or a blender container, combine the beans, broth, onion, carrot, black beans, chicken stock, ground cumin, fresh parsley, fresh cilantro, cajun seasoning, low-fat sour creampreparation:In a food processor with a metal blade or a blender container, combine the beans, broth, onion, carrot, black beans, chicken stock, ground cumin, fresh parsley, fresh cilantro, cajun seasoning, low-fat sour creampreparation:In a food processor with a metal blade or a blender container, combine the beans, broth, onion, carrot, black beans, chicken stock, ground cumin, fresh parsley, fresh cilantro, cajun seasoning, low-fat sour creampreparation:In a food processor with a metal blade or a blender container, combine the beans, broth, onion, carrot, black beans, chicken stock, ground cumin, fresh parsley, fresh cilantro, cajun seasoning, low-fat sour creampreparation:In a food processor with a metal blade or a blender container, combine the beans, broth, onion, carrot, black beans, chicken stock, ground cumin, fresh parsley, fresh cilantro"
1402,"Preheat oven to 350f. In a mixing bowl, combine all dry ingredients, except pumpkin seeds, in a large mixing bowl and mix well. In a seperate bowl, slightly beat the eggs with a fork or wire whisk. Add thwe remaining wet ingredients to the eggs and stir well. Fold in chocolate chips. Coat 2 bread pans evenly with cooking spray. Pout half of the mixture into each pan. Bake for 50-60 minutes."
1403,"Heat oil in a large fry pan, add the potatoes, onions and garlic, salt and pepper to taste. Saute to desired doneness. Add potato sauce, and simmer for 15 minutes. Sprinkle with fresh parsley you can serve this on rice, or as a side dish, hot or cold or luke warm. You can put this on a ham sandwich. Yummm. You can put this in an omelette and top with mozzarella and parmesan. You"
1404,"Combine the sour cream, mayonnaise and salad dressing and mix well. Squeeze the spinach to remove water. Add to the mixture and mix well. Add optional ingredient. Hollow out the bread and fill with the sour cream mixture. Arrange assorted cut up veggies and bread cubes around loaves."
1405,"Preheat grill on high for 10 minutes. Meanwhile, in a small saucepan, over medium heat, combine brown sugar, apple juice, canola oil, soy sauce, ginger, salt and pepper to taste, bring to a boil. In a measuring cup or small bowl, whisk cornstarch into the water and mix into brown sugar mixture. Cook, stirring constantly until bubbling and thickened. Reduce grill to medium-high heat. Grill chops on oiled grill, brushing often with brown sugar glaze, about 6-8 minutes per side, or until digital thermometer inserted sideways into the center of each chop reads 160f do not over cook."
1406,"Preheat oven to 400. Stir flour, baking soda and salt together. Cut in butter, until mixture resembles crumbs. Pour in sour milk. Knead dough, cut cross at center and bake for 40 minutes."
1407,"In a small saucepan over low heat, saut the curry powder in olive oil for 5 minutes, stirring frequently. While the curry powder is cooking, mince the onion and chop the crystallized ginger. In a medium bowl, add the mayonnaise, rice vinegar and dijon mustard. Whisk to blend. Add the cooked curry powder, crystallized ginger, onion, pecans and cayenne pepper. Whisk again to thoroughly blend. Add the tuna and mix with a fork until tuna is well blended and coated with the dressing. Serve and enjoy."
1408,"Heat oil in a 10-inch skillet over medium heat. Cook broccoli, onion, garlic and carrot in oil about 10 minutes, stirring occasionally, until broccoli is crisp- tender. Stir in chicken, salt, and tomatoes. Cook about 3 minutes, stirring occasionally, just until chicken is hot. Toss with pasta. Sprinkle with cheese and parsley."
1409,Preheat oven to 400f. Mix all the dry ingredients in a medium sized plastic bag or in a bowl. Pat dry the tofu on paper towel. Place the slices or cubes inside a plastic bag and gently shake to coat tofu with the dry mixture. Place on a greased baking sheet. Lightly spray tofu with cooking oil spray. Place in oven and bake for approximately 25-30 minutes until golden brown. Serve with your favorite dip.
1410,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1411,"Preheat oven to 400 degrees. Spread blue grenadier fillets on chops. Sprinkle onion, garlic, mustard powder, honey, vegetable oil, salt and pepper. Cook for 20 minutes."
1412,"Heat oven to 400f. Add 1 tb olive oil in a large bowl. Add lamb. Turn to coat. Let marinate at room temperature at least 30 minutes and up to 1 hour. Preheat oven to 400f. Heat remaining 1 tb olive oil in heavy large ovenproof skillet over high heat. Cook until browned, about 3 minutes per side. Transfer skillet to oven and roast lamb chops to desired doneness, about 10 minutes for medium-rare. Transfer lamb to platter, cover, and let rest 5 minutes."
1413,"Heat oven to 180deg. Place potato on baking tray and roast for 30 mins, allow potato to cool and then squeeze out the flesh and mash in a small bowl. Add the olive oil, balsamic vinegar and dijon mustard and whish well together. Season with salt and pepper. Chop bacon into bite sized pieces, then grill or dry fry for 3-5 mins or until crisp. Place salad leaves into bowl and add bacon, onion, tomato and avocado. Toss well. Whisk the dressing ingredients again to ensure they are mixed well and then pour over salad."
1414,"In a nonreactive bowl, combine whole wheat couscous, plums, scallions, goat cheese, of fresh mint, honey, balsamic vinegar, salt and pepper with 2 teaspoons water. Slowly whisk in olive oil, forming a creamy marinade. Stir in basil. Add the chops to the marinade and coat evenly. Cover and refrigerate for at least one hour and up to four hours. Remove from refrigerator and let sit until arriving at room temperature. Heat grill to very hot. Remove excess marinade from chops and grill uncovered about 3 minutes per side for medium rare. Transfer to a warm platter and serve. Preparation time does not include marinade and sitting time."
1415,"Preheat grill on high for 10 minutes. Meanwhile, in a small saucepan, over medium heat, combine brown sugar, apple juice, canola oil, soy sauce, ginger, salt and pepper to taste, bring to a boil. In a measuring cup or small bowl, whisk cornstarch into the water and mix into brown sugar mixture. Cook, stirring constantly until bubbling and thickened. Reduce grill to medium-high heat. Grill chops on oiled grill, brushing often with brown sugar glaze, about 6-8 minutes per side, or until digital thermometer inserted sideways into the center of each chop reads 160f do not over cook."
1416,"Preheat oven to 350 degrees f. Mix together brown sugar and butter until smooth. Stir in baking soda, cinnamon, vanilla, and salt. Add eggs and stir until blended. Stir in oats, flour and raisins. Drop by rounded tablespoonfuls onto ungreased cookie sheet, about 2-inches apart. Bake 9-11 minutes or until lightly browned. Remove from cookie sheet at once and cool on wire rack."
