,result
816,"Preheat oven to 350 degrees f. Pat okra dry with paper towels and generously season with salt and pepper. Heat a large ovenproof skillet over medium high heat. Sear okra in 1 tablespoon of oil until well browned, about 3 to 4 minutes per side. Transfer to a plate. Add remaining tablespoon of oil to skillet and cook onion and rosemary, stirring occasionally, until onions begin to caramelize and turn golden, about 5 minutes. Add garlic and cook another minute. Stir in tomatoes, anchovies, remaining salt and pepper and cook, stirring occasionally, until onions break down, about 8 minutes. Return okra to skillet and spoon sauce over chops. Cover skillet and place in preheated oven and cook until internal meat thermometer reads 145 degrees f, about 15 minutes. Serve over polenta, egg noodles, or rice."
817,Heat butter and oil in a large saucepan. Add onion and cook over low heat until soft. Add garlic and cook for a further 30 seconds. Add curry paste cook for 30 seconds. Add stock. Simmer for 15 minutes. Cool slightly before pureeing. Return to the heat and stir in the yoghurt. Serve drizzled with cream and with pappadums.
818,"In crock pot, combine beans, ham, carrots, onion and pepper. Stir in undrained tomatoes and broth. Cover and cook on low for 6-8 hrs or high for 3-4 hours. Stir in kale or spinach just before serving. Sprinkle each serving with parmesan cheese, if desired."
819,"Preheat oven to 350 degrees. Spray muffin tins with cooking spray. In a large bowl, mix together flour, baking powder, baking soda, baking powder and salt. In a medium bowl, combine applesauce, banana and shredded apple. Add sugar and egg to wet ingredients. Add wet ingredients to flour mixture, stirring just until combined. Fill muffin tins and bake for about 25 minutes or until tests clean."
820,"Preheat oven to 450f. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear."
821,"Preheat oven to 325 degrees f. Put sweet potatoes in a medium saucepan with water to cover. Cook over medium high heat until tender. Drain and mash. In a large bowl, mix together the sweet potatoes, white sugar, eggs, salt, butter, milk and vanilla extract. Mix until smooth. Transfer to a 9 x 13 inch baking dish. In a medium bowl, mix the brown sugar and flour. Cut in the butter until the mixture is coarse. Stir in the pecans. Sprinkle the mixture over the sweet pototato mixture. Bake in the preheated oven 30 minutes, or until the topping is lightly brown."
822,Combine ingredients. Cover and bake at 325 degrees for 1 hour. Uncover 10 minutes before done and let brown.
823,"Heat large non-stick skillet, swirl in oil, then add garlic. Saute 30 seconds. Add beef in two batches, cook til just browned, about 2 minutes. Drain pasta, add to bowl with yogurt dressing. Add steak and tomatoes, toss to coat. Serve immediately."
824,"Melt butter with 2 tblsps oil in large skillet over medium heat. Add pine nuts and garlic and saute until pine nuts are light brown, about 5 minutes. Add spinach and tomatoes and saute until heated through, about 3 minutes. Place penne in large serving bowl. Add remaining 4 tblsps olive oil to pasta and toss to coat. Pour spinach-nut mixture over and toss to coat. Add feta. Season with salt and pepper and toss thoroughly. Serve immediately."
825,"Heat grill to high. Melt butter in a frying pan and fry mushrooms until tender. Add garlic and thyme and cook for another minute. Toast the bread, top with the mushrooms and then the cheese. Grill until cheese is brown and bubbly."
826,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake at 300 degrees for 30 minutes. Remove cover and bake additional 20-30 minutes to re-crisp chicken, serve."
827,"In a small stainless steel saucepan, stir the sugar and water with a wooden spoon. Heat on medium until the sugar has dissolved, then boil the mixture for about 1 minute. Remove from the heat and allow to cool. Chop the chilli very finely, then thoroughly bruise in a small mortar and pestle. Place the mango flesh, sugar mixture and chilli in a blender. Blend the mango mixture into the egg white until smooth. Freeze the sorbet in an ice cream maker. Remove from the ice cream maker when thick and store in an airtight container in the freezer for up to 3 days. The sorbet may need to stand at room temperature for a few minutes before serving, but this time will be minimised if the sorbet is made less than a day before it will be served."
828,"Preheat oven to 350f. Line a baking sheet with parchment paper & set aside. Combine flour, oats, sugar, baking soda, salt and cinnamon in a medium bowl and stir with a fork to blend. Add butter and vanilla. Blend with fork until stiff dough forms. Add the egg white and beat with fork until stiff dough forms. Use your hands to mix in the raisins. Divide dough in half and place halves four inches apart on baking sheet. Bake until lightly browned. Remove sheet from oven & transfer the parchment to a cooling rack to cool for 15 minutes. Transfer cookies to wire rack and cool completely."
829,"Place brisket in crock pot. Cover and cook on low for 2-3 hours or until brisket is tender. Discard brisket. Remove brisket. When cool enough to handle, shred brisket. Return brisket to sauce and heat through. Using slotted spoon, fill buns with desired amount."
830,"Heat 2 teaspoons of oil over high heat and add 4 rashers of butter and cook for 2-3 minutes or until crip and then set aside. Heat another 2 teaspoons of oil in the pan and add chopped brown onion and garlic and cook for 1 minute. Add potatoes, 2 sprigs thyme, chicken stock and water and bring to the boil and then reduce heat and simmer for 15-20 minutes. Blend until smooth and stir through cream. Divide into serving bowls and top with crispy bacon to serve."
831,"Place potatoes in a large saucepan and cover with water. Bring to a boil. Reduce heat. Cover and simmer for about 20 minutes or until tender. In a large bowl, combine the remaining ingredients. Drain potatoes and cut into cubes. Add the mayonnaise mixture and toss gently to coat. Serve immediately."
832,"Preheat oven to 425. Press biscuits onto bottom of baking dish, sealing all areas to make solid crust. Sprinkle with cooked sausage, then the shredded mozzarella cheese. Mix eggs, milk, salt, and pepper together. Bake 15 minutes or until firmly set in center."
833,Preheat oven to 400 degrees. Place pie crusts on a lightly greased cookie sheet. Sprinkle with 1 cup of the cheese. Top with chicken and garlic powder. Bake about 15 minute or until hot.
834,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, and baking soda together in a bowl. Set the mixture aside. Cream the butter and sugar. Beat in the egg and vanilla extract. Once combined, slowly blend in the dry ingredients until evenly mixed. Searate dough into tablespoon-sized balls. Place onto an ungreased cookie sheet. Place on center rack and bake for 5 to 7 minutes. Let the cookies sit for 2 minutes before cooling on wire racks."
835,"Preheat oven to 350. In a large bowl, combine tuna, celery, onion, cheese, celery, onions, mayonnaise, hamburger buns, mozzarella cheese, tomatoes, lettuce leaves. Spread tuna mixture evenly over bottom halves of rolls and top with remaining roll halves. Wrap each sandwich in foil. Place on a baking sheet into a pre-heated 350 oven for 15-20 minutes or until cheese is melted. Unwrap and serve immediately."
836,"Boil in the water over medium heat for 5 to 6 minutes, until the milk is soft and the milk is very thick. Keep stifring to incorporate the starch from the milk into the milk and to prevent the milk from sticking to the bottom of the pot. Add the sugar, almonds, lemons, water, salt, ground cardamom, and nutmeg and cook for another 5 minutes, stirring constantly. Remove from the heat. Sprinkle with the rose water. Serve warm or chilled in dessert bowls."
837,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
838,Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges.
839,"Mix all ingredients except the rice and lemon juice and cinnamon. Mix them well and then add the rice and lemon juice. Sprinkle a bit of cinnamon on top. Place in a 8 x 10-inch baking dish and bake at 325 degrees for 50 minutes, or until it is lightly brown and the custard is set. Test with a table knife. Stick it in the center of the dish, and if it comes out clean the dish is baked. This can be served with maple syrup as was done in earlier times or milk will be enjoyed also."
840,"In a large skillet, brown the salted chicken pieces in oil. Cook over medium heat for 10 minutes or until browned. Crush garlic cloves and scatter over the chicken add the broth. Turn heat to low. Cover and cook for about 15 minutes each side or until cooked through. Remove cover,"
841,"Preheat oven to 400 degrees f. Put the first 7 ingredients into a food processor bowl. Pulse until bread is very coarsely chopped, 4-6 times. Grease an 8 inch square baking dish and arrange the marinated tomatoes in a single layer. Sprinkle with the bread crumb mixture. Bake until crust is browned and tomatoes are tender, about 20 minutes."
842,Heat oven to 350 degrees. Bake for 1 hour. At 350 degrees.
843,"Melt butter in pan. Add flour and salt. Slowly add milk, stirring with a fork or whisk to keep mixture smooth. Heat until thickened. Stir in turkey, peas, and pimentos. Cook until thoroughly heated. Serve over puff pastry shells or toast."
844,"Preheat oven to 350 degrees F. Line a large baking sheet with parchment paper. In a large mixing bowl, combine mayonnaise, vinegar and sugar. Mix well. Pour dressing over salad mixture, stirring well. Cover and refrigerate at least 2 hours to allow flavors to blend."
845,"Mix all dry ingredients in a bowl. Melt butter in the microwave, let cool it cool to lukewarm temperature. Add warm water or milk to dry mixture, then add butter. Mix all ingredients together and let stand for a minute. Add flour to the mixture and stir until it forms a ball. Flour countertop, dump out the dough and knead for at least five minutes or until dough no longer sticks to counter. Place in greased bowl and cover. Let rise for 1 hour, then punch the dough down. Let rise for 1 hour and 30 minutes. Place dough into breadpan and bake at 325 for 1 hour and 30 minutes."
846,"Preheat oven to 350 degrees. Spread sausage links, potatoes and peas in 13 x 9 baking dish. In saucepan over medium heat mix rest of ingredients until boullion cube is dissolved. Pour over sausage, potatoes and peas. Cover tightly with aluminum foil. Bake pizza on baking sheet. Bake 10 to 12 minute until cheese melts and crust is golden an crispy. Cut into wedges to serve."
847,"Heat oven to 350. Grease 15x10 inch cookie sheet with edges. In a large bowl mix remaining ingredients and spread in the prepared pan, including hamburger. Bake 20 minutes to 25 minutes or until golden brown, and toothpick comes out clean. Cool 5 minutes cut into any size square desired and dip into your favorite sauce. Serve warm. These freeze very well and thaw in the microwave quickly."
848,"In a small saucepan over medium-low heat, saute the garlic until aromatic. Add the tomatoes, and saute for another minute or so, then add the broth. Scramble the egg, parmesean cheese, hot sauce, salt and pepper in a serving bowl. When the broth comes to a boil, add the egg mixture while stirring. Remove from heat, place in a bowl, top with fresh ground pepper, and enjoy."
849,"Place potatoes in a dutch oven, and cover with water. Bring to a boil. Reduce heat, and simmer for 10 minutes or until tender. Drain. Return potatoes to pan. Add the milk and salt. Mash the potato mixture with a potato masher to desired consistency. Add the cheese, and stir just until blended."
850,"In a medium sized bowl, combine all ingredients mixing well. If mixture looks a little too dry, add a little more mayonnaise until. Desired moistness is reached. Now taste to see if seasonings need to be adjusted. Refrigerate for at least 3 hours."
851,"Preheat oven to 375 degrees. In a medium mixing bowl stir together flour, baking soda, and salt. Set aside. In a large mixing bowl with an electric mixer on medium speed cream butter and sugars until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake for 9 to 12 minutes. Transfer cookies to cooling racks to cool."
852,"Combine cranberry-peach juice, banana, vanilla yogurt, ice and cranberry juice in a blender. Cover and process on high until smooth. Add cranberry-peach juice, vanilla yogurt, ice and cranberry juice. Process until smooth. Add cranberry-peach juice, vanilla yogurt, ice and cran"
853,"Preheat oven to 400 degrees f. In a medium bowl mix the flour, baking soda, and salt together. In a large bowl cream the butter and sugar together with a mixer set at medium speed. Beat in the eggs and vanilla until just mixed together. Add the flour mixture, chocolate chips, and pecans. Mix in at low speed until just mixed together. Drop the dough by rounded tablespoons 2 inch apart onto an ungreased cookie sheet. Bake for 15 to 20 minutes depending on your oven. Bake until the cookie is golden. Wait 1 minute and transfer the cookies to a wire rack to cool. Wait 1 minute and transfer the "
854,"Preheat oven to 350 degrees. Butter an 8-inch square, 3-inch deep baking pan or casserole. Cook bacon in a skillet over medium heat until crisp. Drain off all but 1 tbls of the bacon grease. Add the onion to skillet and fry until tender but not browned, about 3 minutes. Beat the eggs in a large bowl, then add the spinach, flour and milk. Stir until well blended. Pour into prepared pan. Cover top with cracker crumbs and dot with butter. Bake until a knife inserted in center comes out clean, about 20 to 30 minutes."
855,"Heat oven to 350f put the beans on a baking tray and drizzle with some of the oil. Season and roast for 20 minutes and then remove. Drain and rinse the beans. Fry the chorizo in a non-stick pan until crisp, then drain on kitchen paper. Wipe the pan clean and add the olive oil, onion and seasoning. Cook for 5 minutes, then add the vinegar and reduce by half. Add the chorizo, tomatoes and salad leaves and mix again. Pour the warm dressing over the beans and mix again. Divide between 2 plates."
856,"To make the stuffing, melt butter, add onion, saut gently and add all other ingredients except the fish. Cut each fillet in half lengthwise. Place stuffing on each fillet, roll up and wrap a thin slice of bacon around each roll. Place in a buttered ovenproof dish, cover and bake in a moderate oven for 15 minutes. Remove cover to brown the dish for last five minutes. Garnish with lemon wedges and parsley."
857,"Heat oil in a medium frying pan over medium-low heat. When it shimmers, add onion and garlic, season with salt and freshly ground black pepper, and cook, stirring occasionally, until vegetables are caramelized and brown, about 20 minutes. Remove from heat and let cool slightly. Combine sour cream, chvre, and chives in the bowl of a food processor fitted with a blade attachment. Add onion mixture, and pulse until combined, about 10 pulses. Adjust seasoning with salt and freshly ground black pepper and pulse a few more times to mix in seasoning. Transfer to a serving bowl, cover, and refrigerate until chilled, about 1 hour. Serve with potato chips or crudits."
858,"Heat oil and butter in a 12-inch skillet over medium-high heat. When butter has melted, add half of the asparagus to the skillet with. Using tongs, distribute spears in an even layer. Cover skillet. Cook until asparagus is bright green and still crisp, about 5 minutes. Uncover, increase heat to high and season asparagus with salt and pepper to taste. Cook until spears are tender and well-browned along one side, 5 - 7 minutes, using tongs to occasionally move spears from the center of the pan to the edge of the pan to ensure all are browned. Transfer to serving dish, adjust seasonings as needed and, if desired, squeeze lemon over spears. Serve immediately."
859,"Preheat oven to 375f. Grease 9 x 9-inch square pan. Mix milk, lemon peel and lemon juice until thickened. Reserve. Mix remaining ingredients until crumbly. Press half of the crumbly mixture in pan. Bake about 10 minutes or until set. Spread milk mixture over baked layer. Sprinkle remaining crumbly mixture on milk mixture. Press gently into milk mixture. Bake about 20 minutes or until edge is golden brown and center is set but soft. Cool completely."
860,"Preheat oven to 200c 400f. Heat a fry pan over high heat add oil and chicken and cook for 3 mins each side or until well browned, set aside. Add leeks and zest to the pan and cook for 5 mins each side or until well browned, set aside. Add chicken and peas to the risotto and cover tightly and bake for 20 mins. The risotto will be quite liquid at this stage. Stir the parmesan, lemon juice, mint and salt and pepper through the risotto. Stir for 2 mins to thicken then serve."
861,"Preheat oven to 375 degrees. Cut chicken into small cubes. In large pot mix vegetables, soups, butter and chicken. Cook on medium heat for 10 minutes. Put soup mixture in 10 x 13 inch baking dish. Unroll cresent rolls and cover mixture with unrolled cresents. Bake for 20 minutes or until cresent cover is golden brown. Let cool pie cool down for about 5 minutes before serving."
862,"Place the cake mix and pudding mix in a large bowl and stir well. Add the mandarin oranges in their liquid and the egg substitute. Beat for about 2 minutes or until the mixture is smooth and the oranges are pureed. Spray a 12-cup bundt pan well and spread batter evenly. Bake for 35-40 minutes, until the top springs back when touched and a toothpick inserted in the center comes out clean. Allow cake to cool in the pan for 45 minutes, then invert onto a platter. Sprinkle powdered sugar on top, if desired."
863,"Cook beef, onion and pepper in skillet until meat is browned and vegetables are tender. Drain. Stir in tomato sauce, seasoned salt, and pepper. Blend cottage cheese and cream cheese together until fluffy. Spoon noodles into grease 10x6x2 inch baking dish. Spread cheese mixture over noodles. Pour meat sauce on top. Bake uncovered at 350 for 30 to 40 minutes or until heated through."
864,Cook noodles according to package directions. Drain well. Turn into large bowl. Add remaining 6 ingredients. Toss until well coated.
865,"Preheat oven to 400 degrees. Line cookie sheet with foil. Place 40 crackers in one layer on cookie sheet. In saucepan on low heat, combine butter and brown sugar. Heat until blended. Boil 3 minutes. Pour mixture evenly over crackers. Sprinkle with chopped nuts. Cut while warm. Store on wax paper."
866,"Preheat oven to 375. In a bowl with tight fitting lid, put the flour. Add chicken, in batches, and shake to coat. Shake off excess flour and place pieces in a greased 8x8 baking dish,. Making sure not to lay them flat. They should have the same shape as they were in the package. In a small bowl, mix the honey, soy sauce, garlic and seasonings. Pour evenly over the chicken. Cover and bake 30 minutes. Uncover and bake an additional 15 minutes, basting occasionally with the sauce. Serve."
867,"Preheat oven to 350 degrees. Spray a 2 quart baking dish with cooking spray, set aside. In a large bowl mix together broccoli, soup, one cup of cheese, garlic powder, pepper, salt, milk, 1 cup of french onions, and soy sauce. Pour into baking dish, sprinkle remaining cheese over top. Bake for 25 minutes or until cheese is lightly browned. Sprinkle with rest of french fried onions and bake until onions are browned and cheese is bubbly, about 10 more minutes."
868,"Put the potatoes in a large bowl. Sprinkle with the pickle juice and gentle toss. Mix 1 cup mayonnaise with mustard, onion, dill, pickle and eggs add to potatoes stirring in and season with salt and pepper. Adding more mayonnaise to the creaminess you desire. Serve room temperature or chilled."
869,"In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh parsley, white wine vinegar, dijon mustard, olive oil, salt, black pepper, scallionspreparation:In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh parsley, white wine vinegar, dijon mustard, olive oil, salt, black pepper, scallionspreparation:In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh parsley, white wine vinegar, dijon mustard, olive oil, salt, black pepper, scallionspreparation:In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh parsley, white wine vinegar, dijon mustard, olive oil, salt, black pepper, scallionspreparation:In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh parsley, white wine vinegar, dijon mustard, olive oil, salt, black pepper, scallionspreparation:In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh parsley, white wine vinegar, dijon mustard, olive oil, salt, black pepper, scallionspreparation:In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh parsley, white wine vinegar, dijon mustard, olive oil, salt, black pepper, scallionspreparation:In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh parsley, white wine vinegar, dijon mustard, olive oil, salt, black pepper, scallionspreparation:In a large saute pan combine the butter, shallots, garlic clove, white beans, fresh pars"
870,Heat the oil in a large skillet over medium-high heat. Add the mushrooms and sauté for about 5 minutes. Add the zucchini and cook for another 5 minutes. Add
871,"Heat oil in large skillet over medium heat. Add garlic and cook 1 minute. Discard garlic. Add onion and cook until softened. Add tomatoes with juice, sausage and pepper flakes. Cook over medium high heat, until sauce is thickened. Cook pasta according to package directions. Drain and toss with sausage in large bowl. Toss with mozzarella. Sprinkle with parmesan cheese and chopped parsley. Serve hot."
872,"Heat oil in skillet on med, add onions, cook until soft. Add celery, cook until crisp tender. Increase heat to med hi, add peas. Cook until peas are heated through. Stir in celery leaves, salt and pepper."
873,"Preheat oven to 350. Coat the bottom of a casserole dish with olive oil. Line the bottom of the dish with the squash making sure that they are laid out evenly and sprinkle with vinegar. Top with even amounts of garlic, basil and celery salt. Bake uncovered at 350 for 20 minutes. Remove from oven and add about one cube of cheese per slice. Cook for another 15 minutes remove and let cool for five minutes and serve on crackers or eat by themselves."
874,"In a small mixing bowl, beat the cream cheese, sugar, 1 egg and vanilla until smooth. Spread into pastry shell. Sprinkle with pecans. In a small bowl, whisk remaining eggs. Graduall whisk in caramel ice cream topping until blended. Pour over pecans. Bake at 375 for 35-40 min or until lightly browned. Cool on wire rack for one hour. Refrigerate for 4 hrs or overnight before slicing. Refrigerate leftovers."
875,"Heat 1 tbs oil in a saucepan and fry beef and garlic paste for approx 2 minutes, making sure not to brown the paste. Add salt and tsp of turmeric. Bring to boil then lower heat and cook for 10 to 15 minutes, stirring once or twice. Heat oil in another saucepan and fry beef and garlic paste for approx 2 minutes, making sure not to brown the paste"
876,"Preheat oven to 350 degrees. Spray a 13x9 pan with pam. Put hash browns in pan and add salt and pepper to taste. Top with grated cheese and pour half and half over top. Drizzle with melted butter. Sprinkle with paprika, if desired. Bake for 1 to 1. 5 hours. I like to cover mine with foil and then uncover the last half an hour."
877,Combine first 6 ingredients and heat on stove top just until warm. Generously sprinkle tuna steaks with salt and pepper. Sear tuna in non stick skillet with a small amount of oil until rare. This takes a very short time. Slice tuna steaks and place on rice. Drizzle sauce over tuna. Serve with lime wedges.
878,"Preheat oven to 350 degrees. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake extra 15 minutes."
879,Combine all dressing ingredients. Beat at low speed until smooth. Cover and refrigerate for several hours to blend flavors. Combine salad ingredients in large bowl. Serve with dressing.
880,"Place chicken in slow cooker. Cover and cook on low for 3 hours. In a small mixing bowl, beat cream cheese and soup until blended. Stir in mushrooms, pour over chicken, and cook 1 hour longer or until chicken juices run clear. Serve over rice or noodles."
881,"In a small saucepan, mix sugar and cornstarch then whisk in soda until smooth. Bring to a boil and cook while stirring for 1 minute or until thickened. Cover and refrigerate until cool. In a large bowl, combine broccoli florets, sliced almonds, mandarin orange sections, orange, juice and zest of, green onions, vinegar, sugar, olive oil, red wine vinegar, dijon mustard, black pepper, romaine lettuce, baby spinach, red cabbagepreparation:In a small saucepan, mix sugar and cornstarch then whisk in soda until smooth. In a large bowl, combine broccoli florets, sliced almonds, mandarin orange sections, orange, juice and zest of, green onions, vinegar, sugar, olive oil, red wine vinegar, di"
882,"Sift together the butter, white chocolate, brown sugar, golden syrup, milk, plain flour, self raising flour, eggs, cream. Beat in vanilla. Add dry ingredients alternately with coffee to creamed mixture, beating well after each addition. Beat egg whites in another bowl until stiff peaks form. Fold egg whites into cake batter. Pour batter into a greased 13 x 9 x 2-inch baking pan. Bake in preheated 350 degree oven 45 minutes or until cake tests done. Cool in pan on rack."
883,Heat the olive oil in a large skillet over medium-high heat. Add the chickpeas and saute for 2-3 mins. Add the parsley and saute for 2 mins. Add the cilantro and saute for
884,"Heat oil in heavy skillet over high heat. Saute celery for 1 minute. Add apple mixture and stir fry 3-4 minutes, just until chicken is no longer pink. Add raisins and parsley, stir well and serve over rice."
885,"Preheat oven to 375 degrees fahrenheit. Unroll rolls into 4 rectangles and place in a 13 x 9 inch baking dish. Press up sides slightly and press perforations together. Layer cooked sausage, cooked bacon, hash browns, and cheese. At this point you can make it ahead and refrigerate for up to 24 hours. Mix together eggs, milk, salt and pepper. Pour mixture over the dish. Bake for 20 to 25 minutes."
886,"In large skillet, melt butter, stir in flour, cook 1 minute. Slowly stir in milk, cook until bubbly. Add cheese, salt and pepper, mix well. Remove from heat. Put 3 pieces asparagus on each ham slice. Roll up and place in 13x9 baking pan. Cover with the cheese sauce. Sprinkle with crumbs. Bake at 375 for 20 minutes."
887,"Dissolve yeast in water, in a large bowl. Add all ingredients except cornmeal to your bread machine in the order listed. Use dough cycle only. Remove dough from bread machine and shape into loaf. Sprinkle with cornmeal. Let rise until double, about 1 hour. Bake at 450 degrees for 15-20 minutes or until the top is golden brown."
888,"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with thyme leaves. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices."
889,"Preheat oven to 350f. Bake for 20-25 minutes, or until a tester comes out clean. Let cool, cut into 24 bars and then the bar on the diagonal, making 48 cookies."
890,"Cook zucchini in salted water just until tender, drain and cool. Beat eggs and mix all ingredients except butter and bread crumbs. Add zucchini. Pour into a well buttered 2-quart casserole dish. Top with crumbs and dot with butter. Bake uncovered at 325f for 30 minutes."
891,"Place potatoes and garlic in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until the potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well. Simmer for"
892,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
893,Spray 13 x 9 pan with cooking spray. Preheat oven to 375 degrees. Coat 8 muffin cups with pam. Mix sugar and cinnamon in small bowl. Dip each marshmallow in melted margarine and roll in sugar mix. Separate dough into triangles. Wrap one triangle around each marshmallow and pinch dough together. Place each one in a muffin cup. Drizzle extra margarine over rolls. Bake 8-12 minutes.
894,"In blender, combine egg whites, nonfat sour cream, brown sugar, unsweetened cocoa, instant coffee granules, vanilla extract. Cover and process until smooth, about 1 minute. Transfer to a large bowl. In small mixing bowl, beat egg whites, nonfat sour cream, brown sugar, unsweetened cocoa, instant coffee granules, vanilla extract. In small mixing bowl, beat egg whites,"
895,"Preheat oven to 200oc. Make a small cut at the top of each fig and push in a little piece of gorgonzola. Wrap each fig in a slice of prosciutto. Bake in the oven for 15 minutes. The cheese will melt and the prosciutto will be crisp. Serve immediately on rocket leaves dressed in olive oil and salt, and finish with a little finely cracked pepper."
896,"In a medium saucepan over medium-high heat, combine rice, broth, salt, butter, yellow onion, fresh parsley. Bring to a boil. Decrease heat to low and cook, covered, until rice is tender and liquid is absorbed, about 20 minutes. Remove from heat. Meanwhile, in a small skillet over medium heat, melt butter. Add in onion. Saute about 5 minutes, until tender. Stir sauteed onions into cooked rice. Add in parsley and fluff with a fork before serving."
897,Preheat oven to 350 degrees. Bake for 15 minutes or until lightly golden brown. Cool on a wire rack and keep in an airtight container once cold.
898,"Mix all together in a food processor and pulse until smooth. Pour into a bowl and serve immediately or cover and chill in the refrigerator until ready to serve. If it tastes too much like mayo, add more jalapenos and more jalapeno juice. Its up to you."
899,"Preheat oven to 400f. Stir all ingredients in small baking pan to coat almonds. Arrange in single layer. Bake until coating is crisp and almonds are toasted, stirring occasionally, about 12 minutes. Cool."
900,"Preheat oven to 475 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the salad dressing. Set breasts, meaty sides up, onto the sprayed roasting rack and sprinkle with rosemary. If you like, season to taste with a little seasoned salt& pepper. Sprinkle bread crumbs on top of the chicken. Bake another 20 minutes, then flip pieces over using a pair of tongs and brush with some more salad dressing. Bake another 40 minutes or until cooked through. Cook time will vary based on the actual weight of your chicken pieces-allow 15 minutes per pound plus 10-15 extra minutes to calculate the total cooking time."
901,"Preheat oven to 350f. Cream together shortening, sugar and eggs. In a microwave safe bowl, melt chocolate. Add to shortening mixture. Stir in corn syrup. Sift in flour, baking soda, salt and cinnamon. Shape into balls the size of walnuts. Roll balls in granulated sugar. Place cookies about 2-inches apart on parchment lined baking sheets. Bake for 12 minutes."
902,Mix meat and seasonings together. Shape into patties approximately 6 cm in size. Mix together the flour and finely chopped parsley on a plate and coat each patty. Grill for about 4 minutes until golden. Lower the heat and cook for a further 6-8 minutes.
903,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
904,"Melt butter in a large saute pan over medium heat until starting to foam. Add the minced garlic and cook for about 1 minute. Add the remaining ingredients except for the salt. Cook for approximately 6 minutes, stirring often until the pea pods are crisp-tender. Season with salt and pepper to taste and serve."
905,"Preheat oven to 350f and arrange the rack in the middle. Line an 8-by-8-inch glass baking dish with aluminum foil. Combine chocolate and butter in a medium saucepan and cook over medium-low heat, stirring frequently, until evenly melted. Remove from heat and let cool to room temperature. Combine eggs, sugar, cocoa powder, vanilla extract, espresso, and salt in a large bowl and briefly stir until just evenly incorporated. Add flour and stir until just incorporated. Transfer to a greased 13x9x2-inch baking pan. Bake until a tester inserted in the center of the brownies comes out clean, about 25 to 30 minutes. Remove from the oven and cool completely before cutting."
906,"Preheat oven to 350f line a baking sheet with parchment paper & set aside. Combine flour, oats, sugar, baking soda, salt and cinnamon in a medium bowl and stir with a fork to blend. Add butter and vanilla. Blend with fork until stiff dough forms. Use your hands to mix in the raisins. Divide dough in half and place halves four inches apart on baking sheet. Bake until lightly browned. Remove sheet from oven & transfer the parchment to a cooling rack to cool for 15 minutes. Transfer cookies to wire rack and cool completely."
907,"Preheat oven to 325 degrees. Spray a 9 inch pie plate with non stick vegetable spray. Add graham crackers, unsalted butter, white chocolate, soft cream cheese, mascarpone cheese, strawberriespreparation:Preheat oven to 325 degrees. Add graham crackers, unsalted butter, white chocolate, soft cream cheese, mascarpone cheese, strawberriespreparation"
