,result
1187,"Heat oil in a 10-inch skillet over medium heat. Cook broccoli, onion, garlic and carrot in oil about 10 minutes, stirring occasionally, until broccoli is crisp- tender. Stir in chicken, salt, and tomatoes. Cook about 3 minutes, stirring occasionally, just until chicken is hot. Toss with pasta. Sprinkle with cheese and parsley."
1188,"Preheat oven to 400 degrees. Combine cornbread mixture, milk, eggs, deli ham, cheddar cheese and half of the cheese. Bake for 20 minutes. Sprinkle remaining cheese over top of casserole. Bake for additional 10 minutes or until cheese is melted and bubbly. Dot with butter. Bake for additional 10 minutes or"
1189,"Preheat oven to 450f. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
1190,"Preheat oven to 350-degrees f. Place linguine in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over linguine. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1191,"Sprinkle salt and pepper over the lamb, and cook for about 5-7 minutes, without adding any water, drain very well and chop roughly. When the lamb had its cooking time, add the lamb to the marinade and coat well on all sides. Cover tightly with plastic wrap. Place lamb in a extra large heavy-duty plastic bag or glass bowl. Pour the marinade over the lamb, and turn to coat well on all sides. Pour the marinade over the"
1192,"Cook noodles according to package directions. Drain well. Set aside, and keep warm. Combine soy sauce and the next seven ingredients in a small bowl. Stir well with a wire whisk. Pour over the pasta. Toss gently. Add noodles and stir well with a wire whisk. Simmer until noodles are tender-crisp, about 3 minutes. Add the bbq sauce and peanut butter, stir until noodles are tender-crisp, about 3 minutes. Add the seitan noodles and stir well with a wire whisk. Simmer until noodles are"
1193,"In a 3 quart saucepan, melt butter and saute onions. Add potatoes, water, and bouillon cubes. Cover and bring to a boil then reduce heat to medium. Cook just until potatoes are tender. Meanwhile, place frozen broccoli and cheddar cheese in crock pot on low to start melting and thawing. Once the potatoes are done, using a hand blender, blend contents of saucepan to desired consistency and then pour into the crock pot. Heat on low until warmed."
1194,"Muddle mint leaves, 1 lime wedge and simple syrup. Add ice, rum and pomegranate juice. Shake vigorously for 20 seconds or until ice crystals form. With a cocktail strainer, pour into a tall ice-filled glass. Top off with club soda. Garnish edge of glass with a slice of lime."
1195,"Preheat oven to 375f degrees. Put a sheet of tinfoil on a cookie sheet. Spray cookie sheet with lite olive oil or other veggie oil. In a small bowl combine. Onion flakes, oregano, garlic, paprika, salt& pepper, mix well. Brush cut sides of the potato wedges with olive oil and sprinkle with the spice mixture. Place potato pieces cut side down on the prepared cookie sheet. Bake until underside are golden brown, about 30 minutes. Gently turn the wedges so the other side is on the cookie sheet. Bake for another 15-20 minutes or until the potatoes are tender and golden."
1196,"In a large heavy pot, saute the onions in butter until transparent. Add flour and blend. Cook for 4-5 minutes but do not brown. Add clams and clam juice. Cook and stir until smooth and comes to a boil. Cook potatoes in a different pot until done. Drain potatoes and add to clam mixture. Adjust seasoning to taste with salt, pepper and worcestershire sauce and blend."
1197,"Preheat the oven to 350 degrees f. Place the petersons in a large bowl and bake until just crisp, about 10 minutes. Let cool. Pour the olive oil in a steady stream until combined. Transfer to a container and store in the refrigerator. To serve, put the petersons in a large bowl. Toss with enough of the vinaigrette to coat the spinach. Sprinkle with the crisp prosciutto crumbles, toss again, and serve."
1198,Preheat oven to 375 degrees f. Grease two 9x5-inch loaf pans. Combine all ingredients in a large bowl and mix well. Beat for an additional 2 minutes. Pour into pans and bake for an hour or till a toothpick inserted in the center comes out clean.
1199,"Heat 1 tbs oil in a saucepan and fry onion and garlic for approx 2 minute, making sure not to brown the paste. Add hot water. Wash the lentils and put into the water. Add salt and tsp of turmeric. Bring to boil then lower heat and cook for 10 to 15 minutes, stirring once or twice. Heat oil in another saucepan and fry onion till golden, about 2-3 minutes. Add remaining ingredients and stir. Bring to a boil and then reduce the heat to a simmer. Cook uncovered until the lentils are tender, about 45 minutes. Serve warm with italian crusty bread or flatbreads."
1200,"Heat oil in a saucepan, add onion and saute until soft. Remove seeds and rib of pepper, chop, add to saucepan and cook for 5 minutes. Add beef cubes and cook for about 5 minutes, stirring occasionally. Add stock and thyme. Season with salt and simmer for about half an hour. Serve with cooked rice."
1201,"Preheat oven to 350 degrees. Spray non-stick spray in cassarole pan. Cook pasta and drain. Add onion & bell pepper. Cook and stir for a few minutes. Add pasta, chicken, tomatoes, olives, italian seasoniong. Mix to blend. Put mozzarella on top. Cook in oven for about 35 minutes."
1202,"Heat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, and carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1203,"Heat oil in small skillet over medium-high heat. Add chicken and cook until browned on all sides. Combine remaining ingredients except rice and add to skillet. Reduce heat to low, cover and simmer for 5-10 minutes. If mixture is too thick after simmering, add milk to desired thickness. Serve over warm white rice."
1204,"Heat oil in a large saucepan over medium heat. Add sherry vinaigrette and cook for another 5 minutes. Add gorgonzola and cook for another 5 minutes, stirring occasionally. Do not overcook the gorgonzola or they will become mushy. Season with salt, transfer to a bowl, and pour the gorgonzola over the hot mixture. Let vegetables cool to room temperature, then cover and refrigerate for at least 24 hours before serving. Allow to return to room temperature before serving. Allow to return to room"
1205,"Preheat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add shallots to the skillet drippings. Cook over medium-high heat until golden brown, about 6 minutes. Add balsamic vinegar and cook for 1 minute. Remove from heat. Place green beans in large pot of lightly salted, boiling water. Cook until just crisp-tender, 5-6 minutes. Drain immediately and add green beans to shallot mixture. Season with salt and pepper. Toss until coated, place in dish, sprinkle pancetta over top, and serve."
1206,"In a wide shallow dish, whisk the egg, yogurt and salt. Brush one side of bread slices with melted butter. Layer the ham, swiss and cheddar on the buttered side of 2 slices of the bread. Top with remaining bread, buttered side inward. Melt 2 tablespoons of butter in a cast iron skillet over medium-low heat. Carefully dip both sides of the sandwich into the egg mixture, holding sides of sandwich together. Cover and cook in skillet until golden, then turn and cook other side until cheese is melted. Add additional butter to skillet as needed. Dust with powdered sugar and serve immediately."
1207,"Heat oven to 400 degrees f. In a food processor, combine the cheese and butter. Process until the mixture is smooth. Add the scallions and pulse until combined. Season with salt and pepper, to taste. Spread the cheese mixture on the cut sides of the bread. Place on a baking sheet and bake for 10 to 12 minutes until golden. Remove from oven and serve immediately."
1208,"Melt butter in a large saucepan over medium heat. Add leeks, onions and potatoes and stir. Cover and simmer for 10-15 minutes. Add cream and season to taste with salt and pepper. Serve hot."
1209,"Preheat oven to 475 degrees f. Toss sugar snap peas, cream cheese, mango chutney, milk, curry powder, dry roasted peanuts in a medium bowl. Transfer to a baking sheet and spread in a single layer. Roast in the oven, stirring once halfway through, until the peas are tender and beginning to brown slightly, 12 to 14 minutes. Serve warm, sprinkled with bacon if desired."
1210,"Mix all ingredients except halibut in a mixing bowl to make batter. Dust halibut in flour. Dip halibut in batter. Fry halibut in deep fryer set at 375 degrees or in a skillet with 2 inches of vegetable oil, until golden brown. Drain halibut on paper towels or on brown grocery bags from the market. Serve with french fries and cole slaw or creamy cucumber salad. Also serve with cocktail sauce and tartar sauce."
1211,"Preheat oven to 425 degrees f. In a shallow dish, toss the asparagus, olive oil and salt and pepper together. Lay the asparagus in one level layer. Place in oven and roast, uncovered for approximately 10 minutes, or until the asparagus is just tender. Transfer to a serving plate. Whisk the lemon juice, lemon zest, dill, olive oil and honey together in a small bowl. Top the asparagus with some of the dressing and keep the rest on the side."
1212,"Heat oil in a large skillet over medium high heat. Sear the meat in the oil for 2 minutes. Pour meat into bowl and combine chili powder, cumin and flour. Mix with the meat until evenly coated. Pour in broth. Add salt and ground black pepper pour into crock pot, add garlic put on high for an hour then reduce to low for six to seven hours stirring occasionally."
1213,Preheat oven to 400 degrees f. Prepare the peppers by cutting a slit or flap in the largest part of the peppers. Mix all filling ingredients and spoon into peppers. Place stuffed peppers into a glass 9x13 inch pan. Sprinkle with bread crumb mixture and parmesan cheese. Bake at 400 degrees for 30 minutes or until chicken is cooked through.
1214,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1215,"Heat oil in a large saucepan over medium-high heat. Add butter, onion, and garlic. Cook, stirring occasionally, for 3 to 4 minutes or until liquid is absorbed and rice is tender."
1216,"In a heavy saucepan, combine the sugar, sour cream and salt. Bring to a boil. Cover and simmer for 5 minutes. Uncover and cook over medium heat until a candy thermometer reads 238. Remove from the heat. Stir in peanut butter and vanilla. With a wooden spoon, beat until thick and creamy, about 5 minutes. Transfer to a buttered 8-inch square dish. Cool and cut into squares. Store in the refrigerator."
1217,"Combine the marinade ingredients in a large non-reactive bowl or one gallon food storage bag. Add the meat or poultry. Turn to coat all sides. Cover or seal tightly. Marinate for at least 6 hours or overnight, turning occasionally. Cooked in preferred method."
1218,"Heat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
1219,"Preheat oven to 350f. Peel, core and slice apples. Place in a well greased 8x8-inch baking pan. Mix cake mix, oats, sugar and cinnamon in a large bowl. Melt butter and pour over the top of the dry cake mixture and mix until crumbly. Sprinkle this over apples. Bake 35-40 minutes until golden."
1220,"Heat a large nonstick skillet over medium-high hear. Add oil and saute garlic and chili powder until golden, about 1 minute. Add water and vegetables. Cook until vegetables are tender-crisp, about 3 minutes. Add the bbq sauce and peanut butter, stir until sauce is smooth. Toss sauce and vegetables with noodles and garnish with chopped peanuts."
1221,Preheat oven to 400 degrees. Mix all dry ingredients in large bowl. Mix wet ingredients in a bowl. Mix wet and wet ingredients together. Pour into muffin pans and bake at 400 for 20 to 25 minutes.
1222,"Preheat oven to 350f. Mix all the dry ingredients together. Mix everything together. Shape into 8-12 balls, put on cooked sheet lined with parchement. Flatten slightly. Leave room between them because the will spread out. Bake for 10-12 minutes at 350f."
1223,Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a large bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add pumpkin puree. Bake for 15 minutes.
1224,Place pasta mixture in a large bowl. Add tuna. Cook 8 minutes. Add shrimp to pot. Cook 3 minutes or until shrimp are done and pasta is al dente. Drain. Place pasta mixture in a large bowl. Cook 3 minutes or until shrimp are done
1225,"Spray soup pot with cooking spray over medium-high heat. Sprinkle with pasta shapes makaroni piimasupp. Return to heat. In small saucepan, over medium-high heat melt 3 tablespoons butter, stir in flour and add milk. Stir until thick and bubbly, add to soup. Add cheese. Stir until melted. Season with pepper and serve."
1226,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
1227,"In a small saucepan over medium-low heat, saute the garlic until aromatic. Add the tomatoes, and saute for another minute or so, then add the broth. Scramble the egg, parmesean cheese, hot sauce, salt and pepper in a serving bowl. When the broth comes to a boil, add the egg mixture while stirring. Remove from heat, place in a bowl, top with fresh ground pepper, and enjoy."
1228,"Heat oven to 400f. Cook sausage in nonstick skillet over medium heat until browned, stirring frequently. Drain. Add pepper and cook 3 minute stir in pizza sauce. Spread sausage mixture on pizza crust. Sprinkle with french onions and cheese. Bake pizza on baking sheet. Bake 10 to 12 minute until cheese melts and crust is golden an crispy. Cut into wedges to serve."
1229,Preheat oven to 375 degrees fahrenheit. Bake for 20 to 25 minutes.
1230,"Heat oil over medium heat. Saut garlic until soft, being careful not to let it burn. Add sliced mushrooms and saut until they look fairly cooked and shiny. Add almonds and saut for a couple more minutes. Finally, add frozen green beans and splash of soy sauce. Stir frequently until beans are just cooked and, of course, no longer frozen. If not on the south beach diet or watching sugar intake, you could add oyster sauce or other asian condiment to the mixture."
1231,"In a medium bowl, using a fork or potato masher, mash the avocados until chunky. Add the onion, cilantro, bell pepper, and chile. In a small bowl, combine the lime juice and package of hidden valley ranch dressing & seasoning mix. Add to the avocado mixture along with the pepper and stir gently to combine. Transfer the dip to a serving bowl and place a piece of plastic wrap directly on the surface of the guacamole, pressing to eliminate any air pockets. Serve at room temperature. This dip is best when made within 8 hours of serving, but it can be prepared up to 1 day in advance. Cover and refrigerate. Remove from the refrigerator 30 minutes before serving, but keep covered until ready to serve."
1232,"Preheat oven to 350 degrees f. Place the black olives in a large bowl and bake until just crisp, about 10 minutes. Let cool. Pour the olive oil in a steady stream until combined. Transfer to a container and store in the refrigerator. To serve, put the black olives in a large bowl. Toss with enough of the vinaigrette to coat the spinach. Sprinkle with the crisp prosciutto crumbles, toss again, and serve."
1233,"Place chicken pieces, bone side up on unheated rack of a broiler pan. Broil for 5-15 minutes more or until chicken is no longer pink."
1234,"Preheat oven to 425 degrees f. In a shallow dish, toss the asparagus, olive oil and salt and pepper together. Lay the asparagus in one level layer. Place in oven and roast, uncovered for approximately 10 minutes, or until the asparagus is just tender. Transfer to a serving plate. Whisk the lemon juice, lemon zest, dill, olive oil and honey together in a small bowl. Top the asparagus with some of the dressing and keep the rest on the side."
1235,"Preheat oven to 400 degrees c. Heat the oil in a large skillet over medium heat. Add onion and garlic. Cook over medium heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
1236,"Heat oil in a large nonstick skillet over medium-high heat. Add asparagus and cook, stirring, until just tender, 3 to 5 minutes. Stir the asparagus. Toss to coat and serve."
1237,"Combine all dry ingredient together. Cut in shortening. Add milk and mix. Drop by spoonfuls into simmering soup or stew. Cook 10 minutes uncovered, and 10 minutes covered. Do not take the lid off until the 10 minutes are up."
1238,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
1239,Heat oven to 350f. Mix all ingredients except cheese. Bake at 350f for 25 minutes and stir after 12 minutes. Optional take a cup of cheese and mix it in the mixture when you stir after 12 minutes. Place back in oven for 8 minutes. Take remaining cheese and put it on top of the mixture and replace in oven for 5 minutes or until cheese is melted. I usually double this recipe. Take remaining cheese and put it on top of the
1240,"Preheat oven to 350f. In a large bowl cream butter until fluffy. Add sugar and egg, mix well. In another bowl sift dry ingredients, add to wet ingredients. Once the dry and wet ingredients are well mixed add cup of rolled oats and cup of chocolate chips. Spoon a bit of the batter at a time onto a greased pan. Cook from 12 to 15 minute until the cookies are golden and have risen."
1241,"Preheat oven to 350 degrees. In 13x9 pan layer potatoes, ham and onion. In 2 quart saucepan melt butter until sizzling. Stir in flour, mustard and pepper. Cook over medium heat, stirring constantly, until smooth and bubbly. Add milk, continue cooking, stirring occasionally, until sauce is thickened. Pour sauce over potatoes. Sprinkle with chives. Bake for 60 to 75 minutes or until bubbly and potatoes are fork tender."
1242,"In a small saucepan combine coffee, chocolate pieces, and sugar. Cook and stir over medium heat for 2 to 3 minutes or until chocolate is melted and sugar is dissolved. In another small saucepan heat half-and-half or light cream until steaming, stirring occasionally. Pour coffee mixture into a mug. Add warm half-and-half. If desired, stir in additional sugar to taste. Makes 1 serving."
1243,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1244,"Heat oil in a skillet over medium heat. Saut onion oil until tender. Add garlic, and saut for 2-3 minutes. Stir in tomatoes, and cook only until tomatoes are warm. Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl. Toss with sauted vegetables, feta, olives, and basil. Serve warm."
1245,"Muddle cucumber with lime wedges, mint, rum and sugar. Fill glass with ice. Splash with sierra mist. Serve in a 12oz hurricane glass. Garnish with mint and cucumber slice."
1246,"Mix together all ingredients. Store in a 1 cup canning jar or other airtight container. When ready to make dressing, combine 1 cup of mayonnaise, 1 cup buttermilk, and 1 tablespoon dry dressing mix. Whisk well. When"
1247,"In a small mixing bowl, thoroughly whisk together eggs, salt and pepper. Heat butter in a small skillet over medium-high heat. As soon as the foam disappears from the melted butter, break eggs one by one into the hot butter. Add salt and pepper to taste. When eggs begin to solidify, gently spoon sour cream over them, cover, and let cook another half minute to a minute, depending on personal preference. With spatula, transfer eggs to a warm serving plate."
1248,Mix all ingredients in a large saucepan. Bring to a simmer. Simmer for 20 minutes to allow the spices to permeate the liquid. Ladle into mugs. Leftovers will keep in the refrigerator 2 to 3 days. Rewarm in the microwave.
1249,"Drain and reserve liquid from fruit. Add enough water to make two cups of liquid. Pour pudding mix & liquid into a pan. Cook until thickened, stir in dry jello. Mix in pineapple and oranges. Chill 1 hour. Serve."
1250,"In large non-stick skillet, heat oil over medium high heat. Add onions. Once onions begin to brown reduce heat to low. Continue to cook onions until soft and caramelized. This should take a total of 20-30 minutes. Roll dough out. Spread pesto. Layer remaining ingredients and onions over sauce. Bake according to dough directions."
1251,Preheat oven to 350 degrees. Place wedges in single layer on baking
1252,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1253,"Preheat oven to 350f. In a small saucepan, heat butter and garlic over medium heat until butter melts. Remove from heat. Brush chicken pieces with garlic butter, then roll in bread crumb mixture to coat. Place chicken skin side up on a large foil-lined baking sheet. Mix together any remaining crumb mixture and butter and sprinkle over chicken. Place in oven and bake 1 hour."
1254,"Mix marinade ingredients together. Pour over wings. Refrigerate for 24 hours, turning container or bag several times to distribute the marinade evenly. Preheat oven to 350 degrees. Line a baking sheet with heavy-duty foil and fold up a rim around the edges. Place marinaded wings on foil close together, but not touching. Bake for 1 hour and 15 minutes. Remove wings with tongs to paper towel lined plate, drain. Serve at room temperate or cold."
1255,"Place all ingredients in a food processor fitted with a metal blade and process just until mixture is powdery -- about 30 seconds. Be careful not to overprocess. Store in an airtight container for up to 6 months. To make butterscotch, combine 1 cup of milk and 2 tablespoons of the mix in a small saucepan and bring to a simmer over medium-low heat, stirring constantly until mixture is powdery -- about 30 seconds. To make butterscotch, combine 1 cup of milk and 2 tablespoons of the mix in"
1256,"Preheat oven to 400f. In a mixing bowl, combine butter, sugar, eggs, lemon juice, rind and buttermilk. Stir into the dry ingredients, alternatively with melted butter and mango slices. Divide evenly between 12 greased muffin tins, sprinkle with castor sugar. Bake for 15-18 minutes or until well risen and cooked. Leave in the tins for 5 minutes before turning onto a wire rack to cool."
1257,"Heat oven to 400f. Cook sausage in nonstick skillet over medium heat until browned, stirring frequently. Drain. Add pepper and cook 3 minute stir in pizza sauce. Spread sausage mixture on pizza crust. Sprinkle with french onions and cheese. Bake pizza on baking sheet. Bake 10 to 12 minute until cheese melts and crust is golden an crispy. Cut into wedges to serve."
1258,"Preheat oven to 325 degrees f. In a large, heavy skillet over medium-high heat, brown ground beef, and drain fat. Mix in dry taco seasoning. Spoon browned meat into a 9x13 inch glass baking dish. Spoon a layer of refried beans over meat, then salsa. Top with shredded cheese. Bake about 20 to 25 minutes in the preheated oven."
1259,"In a saucepan, melt butter over medium heat. Add flour and salt, blending well. Slowly add milk, stirring constantly. Cook until mixture boils and thickens. Set aside press tomatoes through"
1260,Heat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Fold the 1 inch of dough over and around the cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted.
1261,"Preheat oven to 400 degrees f. Place the onions in a large baking dish. Arrange the potatoes and the red and green peppers alternately in a spoke pattern in a shallow, 12-inch round baking dish. Pile the onions in the center. Scatter the garlic over the top. Drizzle with oil, and sprinkle with rosemary, salt and black pepper. Bake in the preheated oven until the vegetables are lightly golden and tender, or about 45 minutes. Garnish with fresh rosemary sprigs. Garnish with fresh rosemary"
1262,"Heat oven to 350f. Cook ground beef, stirring occasionally until brown. Drain off fat. Stir in rice, soup, chilies, and taco seasoning mix. Spoon into 12 x 8-inch baking pan. Top with tomatoes cheese and corn chips. Bake for 30-35 minutes or until heated through."
1263,"Preheat oven to 350-degrees f. Place linguine in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over linguine. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1264,"Preheat oven to 350 degrees. In a large bowl mix together the flour, sugar, cocoa powder, baking soda, and salt, and set aside. In a measuring cup or small bowl, whisk together all of the wet ingredients, except the cider vinegar. Add the wet ingredients into the dry ingredients, and whisk well to combine. Pour batter into greased 9inch pan. Bake at 350 degrees for 20-25 minutes or until an inserted toothpick comes out clean."
1265,"Preheat oven to 400f place the pork loins side by side, fat side up in a large heavy roasting pan. Insert an ovenproof meat thermometer in the center of one of the roast. Roast the pork for 30 minutes. Meanwhile in a bowl, crush the garlic with the olive oil, pepper, vinegar and salt. Spoon the seasoning over the pork. Return the meat to the oven and roast for 30 minutes longer, until the internal temperature is 160 to 165. Remove from the oven, cover loosely with foil and let rest for at least 10 minutes. Thinly slice the meat and arrange on platters. Pour any juices over the meat. Garnish with rosemary springs. Serve warm or at room temperature."
1266,"Place beans in a saucepan and cover with water. Bring to a boil. Reduce heat. Cover and simmer until crisp-tender. Meanwhile, in a skillet, saute mushrooms, onion and garlic in oil until tender. Stir in water chestnuts and seasonings. Heat through. Drain beans and stir into skillet. Sprinkle with parmesan cheese. Serve immediately."
1267,"Preheat oven to 375f, line a roasting pan with parchment. Lay fish fillets in a single layer on the bottom of the dish, then top with scallops and shrimp. Pour the white wine and lemon juice overtop of the seafood. Bake 15 minutes, then turn the broiler to hi and broil 2 minutes, until browned."
1268,Heat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Fold the 1 inch of dough over and around the cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted.
1269,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, baking soda, butter, sugar, egg, vanilla extract, cornmeal, baking powder, salt, flour. Add to the creamed mixture. Drop by teaspoonfuls onto a greased cookie sheet. Bake in a preheated 350 degree oven about 15 minutes or until lightly brown."
1270,"Slice the sandwich in half and cook to a crisp. Drain on paper towel, and pour drippings out of pan. Whip egg with water, add salt and pepper and scramble eggs in same pan in which the bacon was cooked. Remove egg to cool. After bread has toasted, spread with mayo and layer on eggs and bacon. Slice and serve with favorite breakfast beverage."
1271,"In a large saucepan, melt butter, brown sugar, spiced rum, nutmeg. Heat about 2 minutes, stirring occasionally. Stir in the rice and cook until coated with sauce and just heated through. Serve hot."
1272,"Heat olive oil in a large skillet over medium heat. Add beef cubes and saute until browned. Add garlic. Saute until garlic is lightly browned. Add flour and stir until well coated. Transfer meat into the crockpot and add marsala, broth, soup and sliced mushrooms. Mix well. Cover and cook on low for 8 to 10 hours or on high for 5 to 7 hours or until meat is tender. Add salt and pepper to taste. Serve with or over rice, egg noodles or mashed potatoes."
1273,"In blender, combine dark corn syrup, evaporated milk, eggs, egg whites, pumpkin, salt, ground cinnamon, ground ginger, ground nutmeg, pie crusts. Beat well. Fold in chocolate morsels. Pour into prepared crust. Bake at 350 for 1 hour until just set and lightly browned. Cool completely before serving."
1274,Heat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Place pieces of butter along the inside edges of dough. Fold the 1 inch of dough over and around the cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted.
1275,"Heat a wok or large non-stick frying pan until hot. Add the oil, prawns and garlic and fry for 1-2 minutes, until the prawns turn pink. Remove from the pan and set aside. Add the tomatoes and squash down with the back of a spatula to release the juices. Cook for 1-2 minutes then add the wine and bubble for 1 minute. Return the prawn mixture to the pan, season with salt and pepper then toss through the drained noodles and broccoli. Divide among four bowls and serve immediately."
1276,"Preheat oven to 400f. In a medium non-stick skillet, over medium heat, add the first 4 ingredients and cook until meat is no longer pink and onion is tender. Drain if needed. While meat mixture is browning, boil water. In a large bowl add rest of ingredients except shredded cheese. Mix well. Pour into a greased or sprayed 2-quart baking dish. Cover with lid or foil and bake for 30 minutes. Sprinkle with cheese and bake until cheese is melted and lightly browned."
1277,"In a large skillet, heat oil over medium high heat and cook the garlic until fragrant, about 30 seconds. Add tomatoes and red pepper flakes and cook about 2 minutes. Season calamari rings with salt and pepper, then add to the skillet. Saute, stirring, until cooked through, about 2 or 3 minutes. Transfer to a colander to drain a bit. Place the lemon juice, olive oil, capers, and lemon zest into a clean glass jar with a lid. Shake to combine, taste, and season with salt and pepper. Garnish with fresh parsley."
1278,"Cover and cook potatoes in boiling salted water for 15 to 20 minutes, until potatoes are fork tender. Drain potatoes. Mash potatoes in a large mixing bowl until no lumps remain. Add butter and milk, salt, and pepper mashing in to blend together. Fold in pesto very lightly just to streak the potatoes. Garnish with pine nut and basil."
1279,Preheat oven to 400f. Cut the bottom of each brussels sprout off and then slice in half lengthwise. Toss all ingredients and place in a single layer on a baking dish. Roast for 25 minutes or until brussels sprouts are slightly browned and tender throughout. Serve hot or cold.
1280,"Melt chocolate chips in the microwave for a minute, stir, then cook for another minute and stir. Cube cream cheese and add to the white chocolate. Mix with beaters until smooth. Fold in whip cream until completely incorporated. Pour into graham cracker crust. Refrigerate for 4 hours or until firm."
1281,"Preheat oven to 350 degrees. Spray a 13 x 9 x 2 inch baking dish with nonstick pan coating or grease lightly with solid shortening. Cut baked potatoes into 1 inch cubes. Place half in a prepared baking dish. Sprinkle half of the salt, pepper and bacon. Top with half of the sour cream & cheese. Repeat layers. Bake, uncovered, at 350 degrees for 20 minutes or until cheese is melted. Sprinkle with chopped green onions to garnish."
1282,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1283,"Preheat oven to 450 degrees f or grill to medium-high. Sprinkle both sides of steak with garlic powder and pepper. Cut in thin strips. Combine steak strips and pepper strips with teriyaki sauce. Center one-fourth of the steak mixture on each sheet of foil. Bring up foil sides. Double fold top and ends to seal packet, leaving room for heat circulation inside. Repeat to make four packets. Bake 12 to 15 minutes on a cookie sheet in oven or grill 7 to 9 minutes in covered grill. Serve immediately over rice. Makes 4 servings."
1284,"Preheat oven to 350 degrees. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
