,result
892,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
893,Preheat oven to 375 degrees. Coat 8 muffin cups with pam. Mix sugar and cinnamon in small bowl. Dip each marshmallow in melted margarine and roll in sugar mix. Separate dough into triangles. Wrap one triangle around each marshmallow and pinch dough together. Place each one in a muffin cup. Drizzle extra margarine over rolls. Bake 8-12 minutes.
894,"In blender, combine egg whites, nonfat sour cream, brown sugar, unsweetened cocoa, instant coffee granules, vanilla extract. Cover and process until smooth, about 1 minute. Transfer to a large bowl. In small mixing bowl, beat egg whites, nonfat sour cream, brown sugar, unsweetened cocoa, instant coffee granules, vanilla extract. In small mixing bowl, beat egg whites, non"
895,"Preheat oven to 200oc. Make a small cut at the top of each fig and push in a little piece of gorgonzola. Wrap each fig in a slice of prosciutto. Bake in the oven for 15 minutes. The cheese will melt and the prosciutto will be crisp. Serve immediately on rocket leaves dressed in olive oil and salt, and finish with a little finely cracked pepper."
896,"In a large saucepan, saute the carrots, onion and celery in butter til tender. Stir in flour til blended. Gradually add broth. Bring to a boil. Cook and stir for 2 minutes or til thickened. Stir in chicken, rice, cream and pepper. Heat through."
897,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
898,"Preheat oven to 275f. Cut jalapenos in half lengthwise and scrape out seeds. In a bowl, combine cheeses and onion and mix well. Stuff each hollowed jalapeno half with cheese mixture. Wrap bacon slices around each half, cover as much of the surface as possible. Brush bacon surface with bbq sauce. Secure with toothpicks and pop into oven for 1 hr."
899,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
900,Place chicken in a large mixing bowl and add all remaining ingredients. Mix well. Toast your bread of choice and place salad in between toasted bread and serve. I also like to serve it in a lettuce cup with crackers for a little variety.
901,"Preheat oven to 350 degrees f. Lightly grease with cooking spray an 8x8 square baking dish. Combine the brownie mix, water, egg substitute, powdered sugar in a blender. Blend until smooth. Pour the mixture into the prepared baking dish. Bake in the preheated oven until the top is dry and the edges start to pull away from the sides of the pan, about 30 minutes."
902,"Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil in skillet or wok, add garlic, ginger, garlic, onions, curry powder, coriander, diced tomatoes, plain yogurtpreparation:Heat oil"
903,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
904,"Preheat oven to 475 degrees f. Toss sugar, salt, pepper and peas in a medium bowl. Transfer to a baking sheet and spread in a single layer. Roast in the oven, stirring once halfway through, until the peas are tender and beginning to brown slightly, 12 to 14 minutes. Serve warm, sprinkled with bacon if desired."
905,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugar together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
906,"Preheat oven to 350f. Mix together butter, sugar, brown sugar, vanilla, rolled oats, baking soda, salt, chocolate chips. Roll into balls and press down with glass dipped in flour. Press a quarter of a maraschino cherry in center. Bake 350f for 8-9 minutes."
907,"Preheat oven to 325 degrees. Spray a 9 inch pie plate with non stick vegetable spray. Add graham cracker crumbs and shake the plate to coat the entire surface. Set aside. In a separate bowl, combine cream cheese, sugar and flour. Beat on medium speed until thoroughly mixed and creamy. Beat in sour cream, egg whites and vanilla. Pour mixture into graham crust and place in center of preheated oven. Bake for 35 to 40 minutes or until center is set. Cool completely in pan on wire rack. Arrange strawberries on top of pie. Drizzle with jelly. Refrigerate for 2 hours before serving."
908,"Heat oil in a 5-quart saucepan over medium heat. Add broccoli for last five minutes of cooking time. Drain. In same pan mix soup, sour cream, cheese, pepper, garlic powder, and noodle mixture. Over medium heat, heat through, stirring occasionally."
909,"In a medium saucepan, heat oil briefly, and add olive oil. Saute 15 seconds, being careful not to let it brown. Add pureed tomatoes, oregano, salt, pepper, onion, garlic, oregano, thyme, red wine. Bring sauce to a boil, reduce heat, and simmer for 20 minutes. Remove from heat and stir in parsley. Makes 13 servings."
910,"Preheat oven to 425 degrees fahrenheit. Arange shrimp in a single layer in a 13 x 9 inch baking dish coated with cooking spray. Combine lemon juice with butter, garlic, worcestershire sauce, lemon pepper, and red pepper. Pour mixture over shrimp. Bake at 425 degrees fahrenheit for 8 to 10 minutes or until shrimp are done. Sprinkle parsley over shrimp. Serve immediately."
911,"In a large saucepan, heat oil over medium. Add onion, cinnamon and cumin. Saut until onions are soft. Stir in tomatoes, peas and coconut milk. Reduce heat and simmer until peas are tender. Serve over rice and pass naan bread."
912,"In a medium saucepan mix all ingredients together. Bring to a light boil, whisking constantly until thickened. Remove from heat, cool slightly then whisk in mayo. Season with salt and pepper. Cool completely before adding to you potato or pasta salad."
913,"Preheat oven to 350 degrees. Cut 4 pieces of tinfoil big enough to wrap everything up. Slice one potato into thin slices and place on a piece of tinfoil. Top with some sliced mushrooms and onions, to your taste. Sprinkle with a pinch of garlic salt and thyme. Top with 1 tbs butter. Wrap tinfoil tightly around. Repeat with remaining potatoes. Place potato packets in oven. Bake 30-40 minutes or until potatoes are tender."
914,"Heat oil in a saute pan over medium-high heat. Add garlic and stir for around 5 minutes until golden, but not burned or bitter. Remove pan from heat, let cool. Place 1 sandwich into skillet. Cook, turning once, until sandwich is golden brown, about 4-5 minutes. Repeat with remaining sandwiches."
915,"Heat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
916,"Place potatoes in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until the potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well. Stir in parmesan cheese."
917,"In a large frying pan, fry bacon until crisp. Remove bacon and drain. Add cabbage, butter and water to bacon grease and cook until tender. Stop cooking when the cabbage is still a bit crunchy. Add salt and pepper to taste maybe a little more butter, not much. Slice sausage and lay on top of cabbage. Continue to cook a little longer to warm the sausage. Crumble bacon over all. Yummmy -- great with black eyed-peas and cornbread."
918,"Preheat oven to 375f degrees. Butter a shallow baking dish and arrange fish pieces in it. Cover fish with coriander slices. In a small bowl, whisk together coriander, black bean garlic sauce, garlic, green onions, salt and pepper. Pour over the fish and coriander slices. Bake, uncovered, for 25 minutes or until fish is tender. Do not overcook or fish will dry out."
919,"Preheat oven to 350 degrees c. In a large mixing bowl stir together flour, baking soda, and salt. Set aside. In a large mixing bowl with an electric mixer on medium speed cream butter and sugars until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake for 9 to 12 minutes. Transfer cookies to cooling racks to cool."
920,"Preheat oven to 350 degrees celsius. In the microwave or in a pan, melt the butter and dark chocolate together until liquid. Add the biscuit crumbs, mix well to combine and spoon into a 22cm fluted round, loose-bottomed tin. Press up the side to form the lip first, then press into the base, making sure there are no gaps where they join then put into the fridge to chill. Using a fork or a hand whisk, mix together the cream, eggs, orange zest and orange curd and pour into the crust in the tin. Bake in the oven for 30-35 minutes until just set. Remove from the tin and drizzle with the melted chocolate. Chill in the fridge before serving."
921,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
922,"Preheat oven to 375 degrees f. In a large microwave-safe bowl, microwave mashed potatoes for 4 minutes on high. Stir sour cream, butter, onion, soup, and cheese into potatoes. Spread mixture evenly into a greased 9x13 inch pan. Sprinkle corn flakes over top. Bake, uncovered, for 45-50 minutes or until bubbly around edges."
923,"Heat oil on medium heat using a large skillet. Add garlic & onions. Stir-fry about 2 minutes. Add swiss chard, broth, salt and pepper and cook until greens are wilted. Stir frequently. Remove from heat & set aside. Cook spaghetti until al dente. Drain. Toss all together and serve at once. Can subsitute spinach for swiss chard."
924,"Preheat oven to 350 degrees. Mix the flour, baking powder, baking soda, baking powder, salt, baking soda, pecans. Mix, do not beat. Stir in the buttermilk and molasses until well combined. Pour it into a bread pan sprayed with nonstick spray. Let sit for 1 hour. Bake for 1 hour or until a tooth pick inserted in the middle comes out clean. Let it sit in the pan for about 10 minutes and then remove it from the pan to sit on a wire rack until it is cooled."
925,"In a microwave-safe 8-in. Square dish, melt butter. Stir in cracker crumbs. Press mixture onto bottom of dish. In a bowl, whisk milk and pudding mix for 2 minutes. Whisk in the ice cream, pour over crust. Cover and freeze for 2 hours. Spread with whipped topping. Sprinkle with crushed candy bars. Return to the freezer until firm, but remove from the freezer approx 10 minutes before serving."
926,"Preheat oven to 350 degrees. In a large mixing bowl, cream together the butter and two sugars until well combined. Beat in vanilla pudding mix. Add eggs, one at a time, until well incorporated. Mix in vanilla extract. In another small bowl, mix together flour, baking soda, and salt. Add the dry ingredients to the wet ingredients, mixing until just incorporated. Fold in m&ms and white chocolate chips. Drop tablespoon size cookie dough onto prepared cookie sheet. Bake for 10 minutes, or until firm but not dry. Cool on cookie sheet for 5 minutes before removing to wire rack to cool completely."
927,"Heat olive oil over medium heat. Saut crushed garlic for 1-2 minutes. Stir in tomato sauce. Add salt, pepper, and pesto. Add cream cheese and stir or whisk well until fully melted. Stir parmesan cheese until melted. Add cream and stir well."
928,"Preheat oven to 400 degrees. Line cookie sheet with foil. Place 40 crackers in one layer on cookie sheet. In saucepan on low heat, combine butter and brown sugar. Heat until blended. Boil 3 minutes. Pour mixture evenly over crackers. Sprinkle cracker centers with chocolate chips. Place in oven until chips melt. Sprinkle with chopped nuts. Cut while warm. Store on wax paper."
929,"Preheat oven to 350 degrees. Wash gnocchi, leaving skins on, and grate either by hand or in a food processor. Blot zucchini with paper towels to remove as much moisture as possible. Place in an 8 inch square baking dish that has been sprayed with cooking spray. Cut butter into small pieces and place evenly over zucchini. Bake for 15 minutes, uncovered. Remove from oven and pour off any liquid that has accumulated in the bottom of the dish. Stir in sour cream, salt and pepper. Sprinkle top with parmesan cheese and bake until zucchini is tender and cheese melts. About 5-10 more minutes."
930,"Preheat oven to 400f. Peel, core and slice apples into a bowl. Add sugar, cornstarch, salt, half-and-half, butter, brown sugar, vanilla, 9-inch baked pie crust, ground cinnamon. Mix well to coat apples. Place in two ramikins or small au gratin dishes, sprayed with cooking spray. Dot with butter and spread cheese over top. Bake for 20 to 30 minutes or until apples fall."
931,"Preheat oven to 350f. Butter a 13 x 9-inch baking dish. Spread both cans drained peaches into the baking pan. Mix together flour, white and brown sugar, salt, nutmeg and cinnamon in a large bowl until well combined. Add in cold butter pieces and mix until the consistancy of peas. Sprinkle the crumbs over the peaches in the baking dish. Bake for about 25-30 minutes or until golden brown. Cool slightly then serve warm with ice cream."
932,"Preheat oven to 400 degrees. Add hot water to stuffing mix. Stir till blended. Set aside. Saute italian sausage in a large nonstick skillet over med-high heat until nicely browned. Add vegetables to skillet, saute until crisp tender. Drain any oil in skillet. Cover with tomato sauce. Cover with prepared stuffing. Bake 25 minutes or until heated throughout."
933,"Preheat oven to 200c. Lightly grease 4 holes of a 6 hole texas muffin tray. Combine chicken, lettuce, avocado, tomato, mayonnaise, chilli sauce and basil in a large bowl. Microwave tortillas on high in 15 second bursts until pliable and carefully place in prepared muffin holes, shaping into cups and then bake for 5 minutes or until golden and crisp. Place tortilla cups on serving plates and fill with chicken mixture and top with extra basil leaves. Serve with salad mix."
934,"Preheat oven to 350 degrees. Grease and flour 9-inch springform pan. In a large bowl combine bisquick baking mix and sugar. Stir in cheese and bacon. In a bowl beat the egg and milk. Add to cheese mixture just until moistened, then pour into a greased and floured springform pan. Bake for about 35-40 mins or until it tests done. Cool 10 mins remove sides of pan and serve warm."
935,"In a large saucepan, melt butter over medium heat. Cook garlic until tender and fragrant but not browned, about 1 minute. Add shrimp and mix well. Pour in stock and bring to a boil. Cover. Reduce heat and simmer gently for 20 to 25 minutes or until liquid is absorbed. Stir in dill. Season with salt and pepper to taste."
936,"Combine all ingredients except flour. Shape into patties and dredge in flour. Brown patties in oil in heated skillet over medium high heat. Remove from skillet. Combine all gravy ingredients in a bowl, mixing well with a whisk. Pour into skillet, stirring constantly until thickened. Taste and adjust salt and pepper. Can also add a little more seasoned salt. Place patties into gravy and turn to coat. Cover, reduce heat and simmer for 15 minutes or until done."
937,"Heat oil in a large skillet over medium-high heat. Add onion and cook for about 5 minutes, stirring occasionally. Add garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook"
938,"Heat the oil in a pan and saut the potatoes for 5-6 minutes. Add potatoes, chilli and curry powder. Fry for a further few minutes. Stir in the yoghurt and cook for 2-5 minutes or until the potatoe is done. Season with salt and pepper."
939,"Heat olive oil in a large skillet over medium-high heat. Add eggs, black olives, feta cheese, onions, olive oil, salt and pepper, red peppers, and cook for about 5-7 minutes, until the omelet is set and the bottom is golden brown. Cover and cook for about 5 minutes longer, until the omelet is set and the bottom is golden brown. Cover and cook for about 5 minutes longer, until the omelet is"
940,"In a 3-quart saucepan combine squash, onions, carrots, broth, and salt. Simmer, uncovered, until squash is very tender, about 40 minutes. Puree soup in a blender or food processor with the butter. Whisk cream into soup. Serve in wide, shallow bowls with a dollop of sour cream if desired."
941,"Preheat oven to 350-degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients. Place onions in small bowl and chill until ready to use. Grill salmon over medium coals for 10 minutes, turn and grill the other side for 10 minutes. Brush with ginger sauce throughout grilling. Place salmon on platter and sprinkle with onions."
942,"Place potatoes and water in 2 quart casserole dish, cover, and microwave on high 12-15 minutes, or until tender, stirring halfway through. Drain. Mix remaining ingredients, stir in potatoes gently. Cover, refrigerate 1 hour. Drain, reserving salad dressing mixture. Arrange potatoes on skewers. Place on grill over hot coals. Grill, covered for 4 minutes. Turn skewers, brush with reserved mixture, grill 4 minutes longer uncovered to crisp outside, covered if soft outside is preferred."
943,"Preheat oven to 400 degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
944,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, honey, oil. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
945,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugars together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
946,"Heat 1 tablespoon olive oil in a large skillet over medium-high heat. Add onion slices, garlic, and mushrooms. Stir to combine. Pour over meat. Cover slow-cooker and cook on low for 6-8 hours. Serve meat and sauce over noodles."
947,"Preheat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Place pieces of string cheese along the inside edges of dough. Fold the 1 inch of dough over and around the cheese. Press dough edges to seal. Brush edge with melted butter and parmesan cheese. Top the crust with sauce, pepperoni and cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until edges are golden brown and cheese is melted."
948,"Preheat oven to 350 degrees. Prepare cake mix according to package directions, using the eggs, water, and oil. Spoon batter into 24 paper-lined muffin pan cups, filling two-thirds full. Remove 24 cherries from cherry pie filling and set aside. Spoon generous teaspoon of remaining cherry filling onto center of each cupcake. Bake in preheated 350 degree oven for 20-25 minutes. Cool in pans on wire racks for 10 minutes, then remove from pan and let cool completely. Frost cupcakes with vanilla frosting, and garnish each one with a reserved cherry."
949,"Heat oil in a wok or non stick deep frypan with veggie spray. Heat to medium. Add cooked rice and grated carrot into wok and mix. Add minced garlic. Stir fry to heat through, about 2 or 3 minutes. Add spinach. Sprinkle with salt and pepper. Turn over with a spatula several times to mix the spinach evenly with the rice mixture, heat and turn until the spinach is starting to wilt, about 3 minutes. Pour the italian dressing evenly over and turn several times to mix. Cook about 3 minutes or until the spinach is well wilted and the dressing is heated through. Serve immediately."
950,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
951,Melt the butter in a heavy pan and fry the meat with the scallops and garlic till the vegetables are slightly softened and the meat lightly browned. Add the scallops and garlic and continue to cook for 1 to 1 hour or until the meat is really tender and ready to fall from the bone. Add the scallops and garlic and continue to cook for 1 to 1 hour. Add the scallops and garlic
952,Preheat oven to 325f degrees. Grease baking sheet and set aside. Beat on medium speed for 10 minutes. Pour into pan. Bake 70 minutes or until golden brown. Cool in pan 10 minutes.
953,"Heat oil in a large skillet over medium-high heat. Add onions and cook until fragrant, about 5 minutes. Add garlic and cook until fragrant, about 5 minutes. Add mustard and cook until fragrant, about 5 minutes."
954,"Preheat oven to 375 degrees fahrenheit. Unroll squares into 4 rectangles and place in a 13 x 9 inch baking dish. Press up sides slightly and press perforations together. Layer cooked sausage, cooked bacon, hash browns, and cheese. At this point you can make it ahead and refrigerate for up to 24 hours. Mix together eggs, milk, salt and pepper. Pour mixture over the dish. Bake for 20 to 25 minutes."
955,"Preheat oven to 400 degrees. In a medium saucepan with enough water to cover, boil squash 20 minutes, or until tender. Remove from heat, drain, and puree in a food processor. In a large bowl, whisk together flour, baking powder, sugar, salt and pumpkin pie spice. In a medium bowl, thoroughly mix together milk, egg and applesauce. Stir in squash. Fold the squash mixture into the flour mixture just until moistened. Spoon batter into the greased muffin pan, filling cups about full. Bake 20 minutes."
956,"Heat olive oil in a large skillet over medium heat. Add zucchini, zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until zucchini is tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
957,"Preheat oven to 375f. In a large skillet over medium heat melt butter. Add the pecans - saute until lightly browned, about 3 minutes. Add the brown sugar and cook until caramelized. Stir in the paprika, chile powder and cumin. Add the vinegar and cook until all the liquid has evaporated. Season with salt. Spread the pecans on a cookie sheet and bake in an oven until crisp, about 3 to 5 minutes."
958,"Preheat oven to 450f. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
959,"Heat oil with cornstarch in saucepan over medium heat. Cook for 1 minute. Add in chili powder and cook for another minute. Gradually stir in the broth, mixing well with a whisk to make sure you get out the lumps. Stir in the remaining ingredients. Simmer until thickened on low."
960,"Heat oil in heavy skillet over high heat. Saute celery for 1 minute. Add apple mixture and stir fry 3-4 minutes, just until chicken is no longer pink. Add raisins and parsley, stir well and serve over rice."
961,"Preheat oven to 350 degrees. Place the bread cubes in two greased 6-oz. Custard cups. In a small bowl, whisk the egg and creamer. Pour over the bread. Sprinkle with the caramel pieces, nuts, and cinnamon and dot with butter. Bake for 18-20 minutes or until bubbly and golden brown. Cool slightly before serving."
962,Preheat oven to 350f. Place the brie in a shallow baking dish. Top with the walnut mixture. Bake for about 8-10 minutes or until soft and heated through. Serve immediately with assorted crackers and pear slices.
963,"Preheat oven to 400. Brush a 13 x 9 inch baking dish with olive oil. Layer the sliced potatoes, mushrooms, and onions, in the dish. Sprinkle with the salt and sage leaves. Pour the cream over evenly. Bake, uncovered, for 45 minutes to 1 hour, or just until the pork chops are cooked through and the potatoes are tender."
964,"Cook spaghetti according to package instructions. While the spaghetti is cooking, heat a large saut pan over medium heat with olive oil. Saut green peppers. Add tomatoes and herbs once pepper softens. Heat until warm. Combine pasta and tomato mixture. Sprinkle cheese on top and fold edges of pasta toward the center. Transfer to plate, stir, and serve."
965,"Preheat oven to 450 degrees. Chop onions and slice mushrooms. Melt margarine in skillet. Saute onions until transparent. Add mushrooms. Cover and cook 10 minutes. Allow to cool. Mix together egg, flour, non-dairy milk and wine. Salt and pepper to taste. Pour into pie crust. Form lattice strips from second crust and place on top of quiche. Bake for 2 minutes."
966,"Preheat oven to 350 degrees. Grease 13 x 9 baking dish. Spread pineapple with juice evenly in dish. Spread pineapple pie filling over pineapple. Sprinkle dry cake mix over cherries, then spread pecans over cake mix. Cut margarine into thin slices and place over pecans. Bake for 50 minutes or until golden brown. Serve warm with vanilla ice cream, if desired."
967,"Preheat oven to 400 degrees. Spray a 2 quart baking dish with cooking spray, set aside. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
968,"Preheat oven to 350 degrees. Line 12 muffin tins with paper or foil liners. In a nonstick skillet, melt the butter with the brown sugar over moderately high heat. Add the banana slices and cook, turning once, until caramelized, about 3 minutes. The bananas shold be softened and sticky. Remove from the heat and let cool. In a large bowl, whisk together the milk, eggs, and vanilla. Stack the toasted bread, slice off the crusts and cut the bread into 4 triangles. Add the bread to the custard and let soack unti the custard is absorbed, about 10 minutes. Stir in the cooled caramelized bananas and the chocolate. Spoon the mixture into the prepared muffin cups. Bake the puddings until puffy and golden, about 25 minutes."
969,"Cook first 3 ingredients in a large saucepan over high heat stirring constantly, until sugar melts. Add 2 cups chocolate morsels and vanilla, stirring until mixture is smooth. Let cook 15 minutes. Add flour, baking soda, and salt to cooled chocolate mixture, stirring until blended. Stir in eggs and pecans until blended. Spread over top. Bake at 350 for 30 minutes. Sprinkle remaining 2 cups chocolate morsels evenly over warm brownies and let stand 5 minutes to soften."
970,"In a wok or large frying pan over medium high heat, saute the rice and saute the garlic in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
971,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
972,"Prehat oven to 350. Combine first 6 ingredients in a medium bowl. Stir well. Pour into an 8-inch square baking dish coated with cooking spray. Bake uncovered at 350 degrees for 25 minutes or until liquid is absorbed. To microwave this recipe, do the same as above but cover and cook at high for 15 minutes or"
973,"In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
974,"Heat oil in a large skillet. Add zucchini mixture. Cover and cook 1 minute, sprinkle zucchini mixture with parmesan cheese, serve warm."
975,"Preheat oven to 400f. Place fish, in a lightly greased 9x13 baking dish. In a bowl, combine mayonnaise, butter, onion, cheese, lemon juice, old bay, and pepper. Mix until a thick paste is formed. Spread mixture evenly over fish filets, then top with bread crumbs. Bake for about 10 minutes, or until fish is golden brown. To finish cooking, place fish under the broiler, for another 2-3 minutes, or until fish is golden brown. To finish cooking, place fish under the bro"
976,"Heat oven to 425 degrees. Stir together honey, butter and crumbled bacon in a small bowl until smooth and set aside. Place carrots and water into an ungreased 9-by-9-inch baking dish, cover with foil and bake 30 minutes. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally."
977,Wet a paper towel and wipe any dirt from the mushrooms. Place the mushrooms in a large stockpot. Add the remaining ingredients to the pot. The liquid will not cover the mushrooms at first. Remove the cover and cook for an additional 4 hours. The mushrooms will shrimk by half and become saturated with cooking liquid. Remove with a slotted spoon and serve in a bowl.
978,"Preheat oven to 350f. Spray cookie sheet with cooking spray. In a large bowl combine flour, sugar, cocoa, baking soda and salt. Stir in corn syrup and egg whites until throughly blended. Drop dough by rounded teaspoonfuls, about 1 inch apart onto prepared sheets. Bake 7 to 9 minutes, or until set. Remove cookies to wire rack to cool completely."
979,"Preheat broiler or grill. Combine olive oil, vinegar, basil, bay leaves, garlic and salt in a medium bowl. Stir until well combined. Place tomato halves cut-sides down directly on greased broiler pan or grill rack. Broil until they start to char and blister, about 4 minutes. Using tongs or a spatula and spoon, carefully turn tomatoes over and broil or grill 2 minutes more. Remove cooked tomatoes from heat and place cut-sides up in the dish with oil and vinegar mixture. Spoon some of the mixture over tomatoes. Set aside to marinate at least 1 hour, or cover and refrigerate up to 5 days. Serve at room temperature."
980,"Preheat oven to 350 degrees f and grease a large baking tin, approximately 9 x 12 inches. Melt the butter or margarine over low heat in a small saucepan. Add the flour and stir until smooth. Add the vanilla, sugar and eggs and stir constantly for 5 or so minute. Remove from heat and stir in nuts. Set aside. Mix brownie ingredients together in a large bowl. Spread topping over. Bake for 35-40 minute be careful not to overbake. Cool and cut into bars."
