,result
865,"Preheat oven to 350 degrees F. In a small sauce pan, heat the sesame oil, almonds and sesame seeds on medium high. Toast the almonds and seeds stirring constantly until the sesame seeds start turning golden brown. Immediately pour the nuts and seeds into the soy sauce mix and stir. Add in the scallions, and then pour the dressing over the salad. Toss the salad until the dressing is completely incorporated. Allow the salad to sit at room temperature for at least 30 minutes before serving up to 4 hours."
866,"Preheat oven to 375. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
867,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
868,"In a small saucepan on medium heat, warm the vinegar and sugar together until the sugar dissolves. Set liquid aside to cool. Chop the dill. Slice the cucumber very thinly and arrange in layers on a shallow, non-reactive platter with sloped edges. Sprinkle with salt and pepper and garnish with the fresh dill. Pour the dressing over the cucumbers. Let marinate at least 1 hour or overnight. Yield is estimated."
869,"Heat oil in a large skillet over medium-high heat. Add the butter and sauté until softened, about 5 minutes. Add the garlic and sauté until fragrant, about 5 minutes. Add the shallot and sauté until fragrant, about 5 minutes."
870,Heat the oil in a large skillet over medium-high heat. Add the mushrooms and sauté for about 5 minutes. Add the zucchini and cook for another 5 minutes. Add
871,"Heat oven to 400f. Cook sausage in nonstick skillet over medium heat until browned, stirring frequently. Drain. Add pepper and cook 3 minute stir in pizza sauce. Spread sausage mixture on pizza crust. Sprinkle with french onions and cheese. Bake 10 to 12 minute until cheese melts and crust is golden an crispy. Cut into wedges to serve."
872,"Cook rice according to package directions. Drain. Slowly melt butter in olive oil. Add garlic and saut until lightly golden. Add chicken broth and bring to boil. Add broccoli, cover, simmer 6 to 8 minutes until broccoli is tender. Place cooked cavatelli in bowl. Add broccoli mixture and toss with parmesan cheese. Serve."
873,"In a large saucepan combine squash, onions, carrots, broth, and salt. Simmer, uncovered, until squash is very tender, about 40 minutes. Puree soup in a blender or food processor with the butter. Whisk cream into soup. Serve in wide, shallow bowls with a dollop of sour cream if desired."
874,"Preheat oven to 350-degrees f. Grease 8-inch pie pan. Combine sugar and butter and mix well in a large bowl. Add eggs, then flour, cocoa and vanilla, stirring well after each addition. Stir in pecans. Pour mixture into pie pan. Bake for 20-25 minutes or until set. Cool and garnish with whipped cream and chocolate, if desired."
875,"Heat oil in a large skillet over medium heat. Add onion, celery, onion, green pepper, garlic clove, stewed tomatoes, sugar, water, hot sauce. Bring to a boil, stirring well. Cover and simmer until liquid is absorbed, and rice is tneder, about 10-12 minutes. Remove from heat, and let rest 5 minutes before serving."
876,"Preheat oven to 350f. Put cream cheese out to soften. Scrub potatoes. Dry them off and grease them with butter and salt the skins. Bake at 350f for 1 hour. Remove from oven and cool to handle. Cut potatoes in half, lengthwise, remove cooked potato and put in large bowl. Be carefully to leave the skin intact. Mash with cream cheese, hot milk, onion salt, butter, and pepper. Pile mixture back into skins. Sprinkle with paprika and parsley and bake 20 more minutes."
877,"Combine tuna steaks, lime juice, olive oil, jamaican jerk spice, garlic, fresh ginger, red bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green bell pepper, green"
878,"Preheat oven to 350 degrees f. In a large casserole dish mix together green beans, milk, cream of chicken soup, frozen corn, water chestnuts, onion, sour cream, velveeta cheese, butter, butter flavored cracker. Bake in a 325-degree fahrenheit oven until brown. Drain grease from meatballs. Combine meatballs and green beans in casserole dish and pour soup on top. Return to oven and bake at 300 degrees for 1 to 1 hours."
879,"In a small saucepan, mix sugar and cornstarch then whisk in soda until smooth. Bring to a boil and cook while stirring for 1 minute or until thickened. Cover and refrigerate until cool. In a large bowl, combine the salad greens, mandarin oranges, green grape, onion, sliced almonds, orange juice, vegetable oil, vinegar, celery seeds, mixed salad greens, marinated cucumber salad on salad greens. Add salt to your taste. Add cucumber mix to bowl, tossing to coat. Set aside at room temperature to marinate 30 minutes. Arrange chilled prepared salad mix on plates. Spoon avocado mixture on top."
880,"Preheat oven to 350 degrees. Cook chicken according to directions, arrange in greased 9 x 11 pan. Cut up cooked chicken into slices, arrange in pan. Mix soup, mayonnaise, curry, and lemon juice and pour over chicken. Sprinkle cheddar cheese over top. Bake at 350 degrees for 25 minute may make ahead and refrigerate, extend bake time to 50-55 minute. Starting with raw chicken will extend the cooking time by 30-40 min, or the time it takes to cook the chicken."
881,"Preheat oven to 350 degrees f. Place the black olives in a large bowl and bake until just crisp, about 10 minutes. Let cool. Pour the olive oil in a steady stream until combined. Transfer to a container and store in the refrigerator. To serve, put the black olives in a large bowl. Toss with enough of the vinaigrette to coat the spinach. Sprinkle with the crisp prosciutto crumbles, toss again, and serve."
882,"Preheat oven to 350 degrees f. Spray a 9 inch square pan with nonstick spray. Combine dry ingredients in a large bowl. In a small bowl, whisk wet ingredients together. Blend well. Add liquids to dry ingredients, whisking until smooth. Bake 35-40 minutes, or until done. Cool completely. Frost, if desired."
883,"In a small saucepan, heat butter and oil over medium heat. Saute onion until softened, about 5 minutes. Add curry, cumin and cayenne, stirring constantly, for 1 minute. Add chicken broth, stir to incorporate, and bring to boiling point. Cover pan, remove from heat and let stand 5 minutes. Fluff with fork, season with salt if needed, and serve hot."
884,"Preheat oven to 350 degrees f. Coat a 2-quart baking dish with nonstick cooking spray. In a large bowl, combine all the ingredients except the bacon and mix well. Pour into the baking dish and lay the raw strips of bacon on top. Cover and bake for approximately 45 minutes, or until thick and bubbly. Uncover and bake for 5 more minute."
885,"Preheat oven to 375 degrees fahrenheit. Unroll squares into 4 rectangles and place in a 13 x 9 inch baking dish. Press up sides slightly and press perforations together. Layer cooked sausage, cooked bacon, hash browns, and cheese. At this point you can make it ahead and refrigerate for up to 24 hours. Mix together eggs, milk, salt and pepper. Pour mixture over the dish. Bake for 20 to 25 minutes."
886,Heat oven to 400. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
887,"In a large bowl mix together the flour, yeast, sugar, eggs and oil. Cover and process on low speed for 30 seconds or until blended. In a large bowl mix together the flour and salt. Add the yeast mixture and stir with a spoon until combined. Cover and let rise in a warm place until doubled in size, about 30 minutes. Stir dough down. Fill greased muffin cups half full. Fill greased muff"
888,"In a large saucepan, heat the olive oil over medium heat. Add the onion and garlic and cook until soft and light golden brown, about 8-10 minutes. Add the thyme and the carrot and cook 5 minutes more, until the carrot is quite soft. Add the tomatoes and juice and bring to a boil, stirring often. Lower the heat and simmer for 30 minutes, until as thick as hot cereal. Season with salt and serve. This sauce holds one week in the refrigerator or up to 6 months in the freezer."
889,"Preheat oven to 350 degrees. Mix the first six ingredients for crust. Place half of mix in a greased 9x13 inch pan. Bake crust for 10 minutes. Melt caramels and whipping cream. Place chocolate chips over baked crust, drizzel caramel over chips, then place the remaining crust mixture on top of the caramel. Bake another 10-15 minutes at 350 degrees. Cool."
890,"Heat oil in a large fry pan, add the vegetables and garlic, salt and pepper to taste. Saute to desired doneness. Add tomato sauce, and simmer for 15 minutes. Sprinkle with fresh parsley you can serve this on rice, or as a side dish, hot or cold or luke warm. You can put this"
891,Cook potatoes in a large pot of salted boiling water until very tender about 15 minutes. Drain potatoes and return to pot. Add cheese and milk mash until smooth adding more milk if necessary. Stir in rosemary. Salt and pepper to taste.
892,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
893,"Spray a muffin pan generoulsy with cooking spray. Combine brown sugar, pecans, butter and cinnamon. Divide sugar mixture evenly among 8 muffin cups. Place a biscuit in each cup over the sugar. Bake at 425 for about 10 minutes. Invert onto a platter immediately upon pulling these out of the oven."
894,"In a medium saucepan, combine 1 cup cream and coffee. Bring to a boil over medium-high heat. Remove from heat. In a medium bowl, beat remaining 2 cups cream and vanilla at high speed with an electric mixer until soft peaks form. Gradually add sugar, beating until stiff peaks form. Fold whipped cream mixture into chocolate mixture. Cover and chill. Chilling can take up to 4 hours."
895,"Heat oven to 200c. Make a small cut at the top of each fig and push in a little piece of gorgonzola. Wrap each fig in a slice of prosciutto. Bake in the oven for 15 minutes. The cheese will melt and the prosciutto will be crisp. Serve immediately on rocket leaves dressed in olive oil and salt, and finish with a little finely cracked pepper."
896,"In a 3 quart saucepan, melt butter and saute onions. Add potatoes, water, and bouillon cubes. Cover and bring to a boil then reduce heat to medium. Cook just until potatoes are tender. Meanwhile, place frozen broccoli and cheddar cheese in crock pot on low to start melting and thawing. Once the potatoes are done, using a hand blender, blend contents of saucepan to desired consistency and then pour into the crock pot. Heat on low until warmed."
897,"Preheat oven to 350 degrees. Bake cupcakes in preheated 350 degree oven for 20-25 minutes. Cool in pans on wire racks for 10 minutes, then remove from pan and let cool completely. Frost cupcakes with vanilla frosting, and garnish each one with a reserved cherry."
898,"Preheat oven to 350 degrees and spray an oven safe serving dish with non-stick cooking spray. Using an electric mixer, blend the cream cheese and mayonnaise until smooth. Stir in green chilies, jalapeno peppers, and mexican and mozzarella cheeses. Spoon this mixture into the prepared baking dish. Mix together the panko and parmesan cheese and sprinkle it over the cream cheese mixture. Spray the panko and parmesan with a quick spray of non-stick cooking spray. Bake for 25-30 minutes or until the mixture is hot and the topping is lightly browned."
899,"Preheat oven to 400f melt butter or oil in a 9-inch pie dish in the oven while it preheats. In a medium bowl, mix the dry ingredients. Use 2 of the tiny scoops of kal brand stevia extract powder or another sweetener in the equivalent of 2 teaspoons of sugar. Only use salt if you are using unsalted butter or coconut oil. Salted butter will give enough saltiness, so do not add additional salt. In a small-medium bowl, wisk the eggs and mix in the milk substitute, and other flavorings. Remove the pie plate from the oven and. Quickly pour the liquid into the dry mix and wisk thoroughly but quickly. Immediately pour into the hot greased pie dish and put into the hot oven. Bake about 12 minutes or until set in the middle. You might test with a dry knife similar to checking a pumpkin pie, when the knife removed comes out a little wet but no batter sticking to it."
900,"Combine tempeh, celery, red bell peppers, dill pickle, scallions, fresh parsley, soy mayonnaise, yellow mustard, lemon juice, salt & freshly ground black pepper. Cover. Chill 1 hour."
901,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
902,"Heat the oil in a heavy pan over medium heat. Add the sausages, mixed vegetables, onion, flour, curry powder, salt and pepper. Cook for 3 minutes. Add the sausages, mixed vegetables, onion,"
903,"Preheat oven to 350 degrees f. Coat a 2 quart casserole dish with nonstick cooking spray. Cook the macaroni according to package directions. Drain and place in a large bowl. Add the remaining ingredents except for the corn chips. Mix well then pour into a casserol dish and sprinkle with corn chips bake for 30-35 minutes, or until hot and bubbly, and the top is golden."
904,"Preheat oven to 475 degrees f. Toss peas, shallot, oil, salt and pepper in a medium bowl. Transfer to a baking sheet and spread in a single layer. Roast in the oven, stirring once halfway through, until the peas are tender and beginning to brown slightly, 12 to 14 minutes. Serve warm, sprinkled with bacon if desired."
905,"Preheat oven to 350f. In small saucepan, melt butter and choc in saucepan over low heat. When melted ans smooth, set aside to cool. Beat eggs and sugar in large bowl till thick and creamy. Stir n cooled chocolate and golden syrup. Then add flour, cocoa, salt and nuts. Pour into tin, bake 30 minutes. Remove from oven, cool in tin then cut into squares."
906,"Preheat oven to 350f. In a large bowl, beat butter, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 350f for 8 to 10 minutes or until light golden brown."
907,"Mix all ingredients together until smooth. Spread on wax paper, cover with another sheet of wax paper. Freeze, then cut into pieces, and keep chilled."
908,"In a 3 quart saucepan, melt butter and saute onions. Add potatoes, water, and bouillon cubes. Cover and bring to a boil then reduce heat to medium. Cook just until potatoes are tender. Meanwhile, place frozen broccoli and cheddar cheese in crock pot on low to start melting and thawing. Once the potatoes are done, using a hand blender, blend contents of saucepan to desired consistency and then pour into the crock pot. Heat on low until warmed."
909,"Preheat the oven to 350 degrees f. Place the olive oil in a large bowl and bake until just crisp, about 10 minutes. Let cool. Pour the olive oil in a steady stream until combined. Transfer to a container and store in the refrigerator. To serve, put the olive oil in a large bowl. Toss with enough of the vinaigrette to coat the spinach. Sprinkle with the crisp prosciutto crumbles, toss again, and serve."
910,"Heat oil in skillet over medium-high heat. Add shrimp, raw shrimp, butter, olive oil, garlic cloves, figs, horseradish, dijon mustard and stir-fry sauce mixture to vegetables in skillet and cook 4 to 5 minutes or just until shrimp turn opaque throughout, stirring occasionally. To serve, spoon rice onto plates and top with shrimp mixture."
911,"Heat the oil in a saucepan. Add bacon, onion, black-eyed peas, stewed tomatoes, cooked rice, hot sauce, garlic powder, black pepper, salt, salsa. Combine well. Add in the bacon, onion, black-eyed peas, stewed tomatoes, cooked rice, hot sauce, garlic powder, black pepper, salt, salsa. Add in the bacon, onion, black"
912,"Cook potatoes in boiling water until tender. Drain potatoes and cut cup but not too small. Cook, peel and cut up hard boiled eggs. Add to potatoes and eggs. Add enough miracle whip to moisten. Add horseradish and pepper. Lastly, add still frozen green peas just 5 to 10 minutes prior to serving."
913,"In a large non-stick skillet over medium heat, melt butter and olive oil together. Add the remaining ingredients to the skillet. Stir until potatoes are evenly coated with spice mixture and onion slices are evenly distributed. Cook covered on medium heat for 15 minutes, tossing and turning the potatoes every few minutes. Potatoes will be done when slightly browned and fork-tender."
914,"Preheat oven to 450 degrees. Place crust on an ungreased 14 in pizza pan. In a small bowl, combine cheese, mayonnaise, onion, garlic and oregano. Spread over crust. Bake at 450 degrees for 8 to 10 minutes or until edges are lightly browned. Cut into wedges and serve warm or slightly cooled."
915,"Preheat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add shallots to the skillet drippings. Cook over medium-high heat until golden brown, about 6 minutes. Add balsamic vinegar and cook for 1 minute. Remove from heat. Place green beans in large pot of lightly salted, boiling water. Cook until just crisp-tender, 5-6 minutes. Drain immediately and add green beans to shallot mixture. Season with salt and pepper. Toss until coated, place in dish, sprinkle pancetta over top, and serve."
916,"Preheat oven to 350f. Put cream cheese out to soften. Scrub potatoes. Dry them off and grease them with butter and salt the skins. Bake at 350f for 1 hour. Remove from oven and cool to handle. Cut potatoes in half, lengthwise, remove cooked potato and put in large bowl. Be carefully to leave the skin intact. Mash with cream cheese, hot milk, onion salt, butter, and pepper. Pile mixture back into skins. Sprinkle with paprika and parsley and bake 20 more minutes."
917,"In large non-stick skillet, heat oil over medium high heat. Add onions. Once onions begin to brown reduce heat to low. Continue to cook onions until soft and caramelized. This should take a total of 20-30 minutes. Roll dough out. Spread pesto. Layer remaining ingredients and onions over sauce. Bake according to dough directions."
918,"Preheat oven to 400. Melt butter on a low flame in a small sauce pan. Add garlic and saute on low for about 1 minute. Add the lemon juice and shut off flame. Spray the bottom of a baking dish lightly with cooking spray. Place the fish on top and season with salt and pepper. Pour the lemon butter mixture on the fish and top with fresh parsley. Bake at 400 until cooked, about 15 minutes."
919,"Preheat oven to 350 degrees c. In a large bowl sift together butter, sugar, egg, vanilla extract, all-purpose flour, baking soda, salt, baby ruth candy bars. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
920,"Preheat oven to 425 degrees and grease a 12 hole donut pan. In a large mixing bowl stir together flour, sugar, baking powder, nutmeg, and salt. Add buttermilk, eggs, and butter, stir until just combined. Bake until toothpick comes out clean, 7 to 9 minutes. Let donuts cool in pans for 5 minutes then take them out of pan and let cool on a cooling rack."
921,"Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghettipreparation:Boil chicken breast, coconut milk, sweet basil, eggplants, green curry"
922,"Boil potatoes in skins and cool, peel and grate. Combine with 4 tblsp butter, melted. Stir in cheese until almost melted. Blend with rest of the ingredients. Put in a 2 quart pan sprayed with cooking oil. Dot the top with 2 tblsp butter. Cover and bake at 300 about 25 minutes."
923,"In a large skillet, melt butter and saute garlic until it is browned slightly. Cook spaghetti according to the package directions, and drain. Add spaghetti, parmesan cheese, cream, parsley flakes, salt, and pepper, and mix well. Pour into a buttered 2 quart baking dish. Cover and bake at 325 degrees until it is warm, about 15 minutes. Uncover and sprinklethe bacon over casserole."
924,"Preheat oven to 450 degrees. Place crust on an ungreased 14 in pizza pan. In a small bowl, combine cheese, mayonnaise, onion, garlic and oregano. Spread over crust. Bake at 450 degrees for 8 to 10 minutes or until edges are lightly browned. Cut into wedges and serve warm or slightly cooled."
925,"In a large bowl, whisk cream cheese, powdered sugar, milk, vanilla, cool whip, oreo cookies, butter, instant vanilla pudding. Pour into ungreased 9x13 pan. Mix final 4 ingredients. Let butter melt. Pour over back of wooden spoon over cake batter. Bake at 350 degrees for 30 minutes."
926,"Preheat oven to 180c. Grease or line cookie tray. Mix together sugar and butter. Add egg yolk and vanilla, mix well. Stir in flour and choc chips. Place teaspoonfuls onto tray and bake for 12 minutes."
927,"Heat oil over medium heat in a large skillet. Add bacon, sun dried tomato, bacon, fresh basil, black pepper, salt and pepper. Stir until creamy and thick. Turn off the heat and stir in nutritional yeast. Serve over your choice of pasta."
928,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
929,"In a large bowl, combine all ingredients and mix into a soft dough. Turn dough out onto a floured surface and knead 20 times. Divide dough into fourths and roll each quarter into a 12 inch long rope. Cut each rope into inch pieces, and set on a floured surface. Bring a large pot of salted water to a boil. Roll each piece of dough across the tines of a fork to get groves on it and drop it into the pot of water. Cook gnocchi until it floats to the top. Drain and serve."
930,"Preheat oven to 400f degrees. Mix all ingredients in lg bowl. Mix well. Pour into crust. Bake for 15 minutes. Reduce heat to 350 and bake another 40 min, or until a knife inserted in the center comes out clean. Garnish with pecans if desired."
931,"Preheat oven to 400c. Place 2 tablespoons butter in each of two 9-inch pie plates. Heat in oven until melted. Stir together bisquick, milk and eggs. Arrange half of the peach slices in each pie plate. Divide batter evenly between pie plates. Stir together sugar and cinnamon. Sprinkle over batter. Bake 20 to 25 minutes or until puffed and golden brown. High altitude no changes."
932,"Preheat oven to 375 degrees. Cook braunschweiger sausage, cream cheese, green onions, milk, worcestershire sauce, garlic powder. Cover and bake 1 hour. For the topping combine braunschweiger sausage, cream cheese, green onions, milk, worcestershire sauce, garlic powder. For the topping combine braunschweiger sausage, cream cheese, green"
933,"Heat oil in a large skillet over medium-high heat. Add corn, egg yolks, flour, sugar, salt and pepper in a large bowl. Beat egg whites with an electric mixer set at high speed until stiff peaks form, about 2 minutes. Stir egg whites into corn mixture. Heat oil in a large skillet over medium-high heat. Drop heaping tablespoonfuls of corn batter into skillet. Reduce heat to medium. Cook until nuggets are browned, about 3 minutes per side."
934,Preheat oven to 350 degrees f. Grease two 9x5-inch loaf pans. Combine all ingredients in a large bowl and mix well. Beat for an additional 2 minutes. Pour into pans and bake for an hour or till a toothpick inserted in the center comes out clean.
935,"Heat olive oil over medium heat. Saut crushed garlic for 1-2 minutes. Stir in tomato sauce. Add salt, pepper, and pesto. Add cream cheese and stir well until fully melted. Stir parmesan cheese until melted. Add cream and stir well."
936,"Preheat oven to 375f. In a large skillet over medium high heat, combine the ground beef and salt and pepper to taste. Saut for 10 minutes, or until well browned. Add tomato sauce, onion and worcestershire sauce. Reduce heat to low and simmer for 10 minutes. Prepare potatoes. Place beef mixture into a casserole dish. Layer the beans over the beef and smooth potatoes over the beans. Sprinkle the cheese over the potatoes and bake uncovered at 375f for 30 to 40 minutes."
937,"Place jug barbados in blender and blend until smooth. Pour into ice cube trays. Set trays on a cookie sheet and set in freezer. Freeze solid. When ready to serve, put jug barbados in fancy dessert glasses. Let set a few minutes to thaw slightly."
938,"Heat oil in a large skillet over medium heat. Add butter, onions, curry powder, cake flour, salt, fresh ground black pepper, sugar, apple cider vinegar, water, hard-boiled eggs, and cook until it becomes like a gravy. Add in tomatoes, curry powder, cake flour, salt, fresh ground black pepper, sugar, apple cider vinegar, water, hard-boiled eggs, and cook until it becomes like a gravy. Add in tomatoes, curry powder, cake flour, salt, fresh ground black pepper, sugar, apple cider vinegar, water, hard-boiled eggs,"
939,Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges.
940,"In a medium saucepan combine squash, onions, garlic cloves, chicken stock, lemon juice, water, green chilies, butter, cream, sour cream. Simmer, uncovered, until squash is very tender, about 40 minutes. Puree soup in a blender or food processor with the butter. Whisk cream into soup. Serve in wide, shallow bowls with a dollop of sour cream if desired."
941,"Preheat oven to 450 degrees. Clean chilean sea bass side up in a shallow baking pan. Season with salt and pepper to taste. Combine chilean fillet, orange juice, tomato paste, vegetable oil, vinegar, brown sugar, garlic cloves, orange zest, ground ginger, hot red pepper flakes. Bake 15 minutes or until centers of chilean sea bass are tender. Serve with lemon wedges, if desired."
942,"Place potatoes and garlic in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well. Stir in parmesan cheese."
943,"Heat oven to 350f. Mix all ingredients, except salmon, together. Pour a small amount of the mix into the bottom of a baking pan - just enough to lightly cover the bottom. Add the salmon, and pour the remaining mix over top. Bake for about 20 minutes, or until salmon flakes easily with a fork."
944,"Preheat oven to 350f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, egg whites, pecan halves. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
945,"In a heavy saucepan over low heat, whisk together sweetened condensed milk, sugar and cocoa until smooth. Stir the mixture over medium-low heat until it comes to a simmer, continue stirring for 1 minute. Very gradually, whisk in the low-fat milk, stirring to dissolve all the cocoa-sugar mixture. Remove from heat and stir in vanilla. Pour into individual frozen-treat molds or small paper cups. Freeze until firm."
946,"Heat oil in a large saute or fry pan until very hot. Add vegetables all at once, spreading in an even layer. Do not stir until bottom of layer begins to brown. Flip and stir to get unbrowned pieces to bottom. Let cook until bottom of layer begins to brown. The trick here is to keep heat high and brown pieces without overcooking or burning them. If pieces are browned, but not soft enough for your taste, turn off heat and cover pan for a few minutes."
947,"Preheat oven to 450 degrees. Place crust on an ungreased 14 in pizza pan. In a small bowl, combine cheese, mayonnaise, onion, garlic and oregano. Spread over crust. Bake at 450 degrees for 8 to 10 minutes or until edges are lightly browned. Cut into wedges and serve warm or slightly cooled."
948,"Preheat oven to 350f. Mix flour, brown sugar, cocoa, baking soda, and salt with fork together. Mix in remaining ingredients except chocolate chips and pour into an ungreased 8x8x2-inch baking pan. Sprinkle nut cake over batter. Bake until wooden pick inserted in center comes out clean, 35-40 minutes. Sprinkle with powdered sugar if desired. Bake until wooden pick inserted in center comes out clean,"
949,"Heat the olive oil in a large skillet or wok over low heat. Add the chopped spinach and cook until the spinach is light golden, 3-5 minutes. Increase the heat to medium add the chopped spinach and cook for about 1 minute, stirring to combine evenly. Season with salt and pepper to taste, transfer to serving bowl."
950,"Preheat oven to 350f. In a large mixing bowl, with electric mixer at medium speed, beat together butter and shortening until light and fluffy. Add sugar and cream together until very light. Add eggs one at a time, beating well after each egg. Gradually fold in flour until a soft, workable dough forms. Shape into balls and place on cookie sheets. Dip the bottom of a flat bottomed glass in sugar and use it to mash down the balls of dough. Bake in preheated oven until done. Immediately remove from pan to cool."
951,"In a large skillet, heat the oil and garlic over medium heat. Add butter to melt. Throw in the shallots and saute until tender. Add the heavy cream and let reduce by half. Turn heat to low, add the gorgonzola and stir until it melts. Season, to taste, with salt and pepper."
