,result
851,"Preheat oven to 350 degrees celcius. Grease 2 40cm x 30cm baking trays with oil spray. Cream butter until close to white. Add caster and brown sugar and beat until light and fluffy. Gradually add egg and vanilla essence. Beat well. Fold in sifted flour, chocolate chips and salt. Combine. Pinch off tablespoons of mixture and place on greased trays. Bake for 15 minutes or until firm. Cool on wire rack and place in airtight container."
852,"In a r4-quart sucepan, mix water, sugar, cinnamon sticks, cranberry juice, orange juice, lemon juice, orange zest. Bring to boil over high heat, then add cranberries & return to a boil. Reduce heat & cook until cranberries pop, about 5 minutes. Remove from heat & stir in lemon juice & orange zest. Cool to room temperature, then chill about 4 hours in the refrigerator. When ready to serve, top each bowl of soup with a dollop of sour cream. Refrigerate any leftovers."
853,"Preheat oven to 350 degrees f. In a large saucepan combine sugar, corn syrup, water, and salt. Cook to hardball stage,, stirring only until sugar dissolves. Meanwhile, as temperature of syrup reaches 250 degrees, very gradually add the syrup to egg whites, beating at high speed with electric mixer. Add vanilla and beat until candy holds its shape, 4-5 minutes. Stir in the chopped nuts or cherries, if desired. Quickly drop candy from a teaspoon onto waxed paper, swirling the top of each piece. Let cool."
854,"Preheat oven to 350 degrees f. Spray 9 by 13-inch casserole dish with pam. Place broccoli, garlic salt and pepper in a bag and toss. Place in casserole dish and top with cheddar cheese. Cover and bake for 20 minutes."
855,Heat oil in a large skillet over medium-high heat. Add in spinach and chopped garlic. Saute stirring for about 10-12 minutes or until all the liquid from the spinach evaporates. Add in the breadcrumbs and parmesan cheese. Mix to combine and heat through. Season with salt and fresh ground pepper to taste.
856,"Preheat oven to 400f line your pan with aluminum foil and lightly brush with olive oil, or use a bit of cooking spray. Combine parsley, garlic, lemon zest, and coarse salt on the cutting board. Finely chop, then combine with the breadcrumbs in a shallow plate. Brush top of each fillet with olive oil. Press fillet into the crumb mixture. Place fillets in baking dish, crust-side up. Bake until firm, about 12-15 minutes, depending on the thickness of the fish. Serve with lemon wedges."
857,"Heat oil in a medium frying pan over medium-low heat. When it shimmers, add onion and garlic, season with salt and freshly ground black pepper, and cook, stirring occasionally, until vegetables are caramelized and brown, about 20 minutes. Remove from heat and let cool slightly. Combine sour cream, chvre, and chives in the bowl of a food processor fitted with a blade attachment. Add onion mixture, and pulse until combined, about 10 pulses. Adjust seasoning with salt and freshly ground black pepper and pulse a few more times to mix in seasoning. Transfer to a serving bowl, cover, and refrigerate until chilled, about 1 hour. Serve with potato chips or crudits."
858,"Preheat oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
859,"Preheat oven to 350. Butter a medium baking dish. Add the oats and butter to a heatproof mixing bowl. Pour 1 cup boiling water over them and let stand 5 minutes. Stir in the milk, brown sugar, cinnamon, and salt. When well mixed, stir in the apples. Spoon mixture into the prepared dish. Cover and bake for 35 minutes, then uncover and continue to cook for 5-10 minutes, until thick and bubbly. Spoon into bowls and serve hot with cream drizzled around the cereal and a dusting of cinnamon."
860,"Place chicken in a large pot and just cover with water. Bring to boil and then simmer over a low-medium hear for one hour. You may need to keep adjusting the temperature from time to time as some liquid evaporates. Skim fat from the top of the broth. Add onion, carrot, garlic, ginger, bay leaf and celery seeds and continue to simmer for 3 hours, stirring once or twice. Allow stock to cool uncovered. Strain into a storage container and either use immediately or freeze for later use. Place chicken in a large pot and just cover with water. You may need to keep adjusting the"
861,"Preheat oven to 400, grease 2 quart casserole dish. In prepared casserole dish, place chicken, broccoli and cheese. In a separate mixing bowl, blend baking mix, milk, eggs, salt and pepper on high speed until well mixed. Pour into dish over chicken, broccoli and cheese. Bake for 35-40 minutes until knife inserted in center comes out clean. Let cool 5 minutes before serving."
862,"Preheat oven to 350c grease a patty tin or use paper cups. Sift flour and baking powder. Cream fat and sugar until mixture is light and creamy. Add in vanilla essence. Beat egg and add it gradually to the mixture, beating well after each addition. Fold in the sifted flour with a metal spoon. Add a little milk if necessary to give it a soft dropping consistency. Mix in the raisins. Fill greased patty tin or paper cups half full with the mixture. Bake for 20 minutes."
863,"Preheat oven to 375f. In a large skillet over medium high heat, combine the ground beef and salt and pepper to taste. Saut for 10 minutes, or until well browned. Add tomato sauce, onion and worcestershire sauce. Reduce heat to low and simmer for 10 minutes. Prepare potatoes. Place beef mixture into a casserole dish. Layer the beans over the beef and smooth potatoes over the beans. Sprinkle the cheese over the potatoes and bake uncovered at 375f for 30 to 40 minutes."
864,"In a saucepan, melt butter over medium heat. Add herbs and cook for 5 minutes or til tender, stirring occasionally. Add turkey. Blend water, gravy, flour, salt and pepper. Pour over turkey. Stir. Bring to a boil. Reduce heat and simmer 5 minutes serve over rice."
865,"Preheat oven to 350f. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop the dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
866,"Preheat oven to 375. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
867,"Preheat oven to 350 degrees. Spray a 2 quart baking dish with cooking spray, set aside. In a large bowl mix together broccoli, soup, one cup of cheese, garlic powder, pepper, salt, milk, 1 cup of french onions, and soy sauce. Pour into baking dish, sprinkle remaining cheese over top. Bake for 25 minutes or until cheese is lightly browned. Sprinkle with rest of french fried onions and bake until onions are browned and cheese is bubbly, about 10 more minutes."
868,"Place potatoes in even layer in greased 13x9-inch baking dish. Combine 3 cups cheese, mayonnaise and onion in medium bowl. Spread mixture over potatoes. Bake in preheated 350f oven 35 minutes or until bubbly. Top with remaining cheese. Bake 5 minutes more. Make-ahead. Bake in preheated 350f oven 45 minutes or until bubbly."
869,"Heat oil in a large skillet over medium-high heat. Add onion and cook for about 5 minutes, stirring occasionally. Add garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Add lemon juice and cook for another 5 minutes, stirring occasionally. Add lemon juice and cook for"
870,Heat the oil in a large skillet over medium-high heat. Add the mushrooms and sauté for about 5 minutes. Add the zucchini and cook for another 5 minutes. Add
871,"Preheat oven to 425. Spread the vegetables in a single layer in one or more large shallow roasting pans. Do not crowd them or they will not brown. Drizzle with the oil and sprinkle with salt and pepper to taste. Stir well. Roast the vegetables, stirring once or twice, for 45 minutes. Pierce each sausage in two or three places with a fork. Place the sausages on top of the vegetables. Bake for 15 to 30 minutes, or until the sausages and vegetables are cooked through. Serve hot."
872,"Heat oil in skillet on med, add onions, cook until soft. Add peas. Cook until peas are heated through. Stir in celery leaves, salt and pepper."
873,"Heat olive oil in a large skillet over medium heat. Add carrots, zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
874,"Preheat oven to 350 degrees. In a large bowl, whisk the sugar, buttermilk, oil, egg, and vanilla together until smooth. In a medium bowl, sift the flour, cocoa and baking soda together and add to the buttermilk mixture, stir until the ingredients are just combined. Be careful not to overework the batter, if there are lumps, they will disappear during baking baking. The less you work the batter, the more tender the pies will be. Fill 6 nonstick muffin top cups with the batter. Bake for 10 minutes in the center of the oven. To prevent the pies from getting soggy after baking, remove the cooked muffins from their cups and cool them on a rack. Serve warm."
875,"Heat 1 tbs oil in a saucepan and fry onion and garlic for approx 2 minute, making sure not to brown the paste. Add hot water. Wash the lentils and put into the water. Add salt and tsp of turmeric. Bring to boil then lower heat and cook for 10 to 15 minutes, stirring once or twice. Heat oil in another saucepan and fry onion till golden, about 2-3 minutes. Add remaining ingredients and stir. Bring to a boil and then reduce the heat to a simmer. Cook uncovered until the lentils are tender, about 45 minutes. Serve warm with italian crusty bread or flatbreads."
876,"Preheat oven to 350 degrees. Spray a 13 x 9 x 2 inch baking dish with nonstick pan coating or grease lightly with solid shortening. Cut baked potatoes into 1 inch cubes. Place half in a prepared baking dish. Sprinkle half of the salt, pepper and bacon. Top with half of the sour cream & cheese. Repeat layers. Bake, uncovered, at 350 degrees for 20 minutes or until cheese is melted. Sprinkle with chopped green onions to garnish."
877,"Heat oil in a large skillet over medium-high heat. Add the caribbean oil and sauté until fragrant, about 5 minutes. Add the lime juice and sauté until fragrant, about 5 minutes. Add the garlic powder and sauté until fragrant, about 5 minutes. Add the onion and sauté until fragrant, about 5 minutes. Add the garlic powder and sauté until fragrant,"
878,"Preheat oven to 350 degrees. In a large bowl combine first seven ingredients, stir well. Lightly spray pam in a medium size casserole dish and pour in bean mixture. Place slices of bacon over top of beans. Cover and bake 30 minutes. Uncover and bake extra 15 minutes."
879,"In a small saucepan, mix sugar and cornstarch then whisk in soda until smooth. Bring to a boil and cook while stirring for 1 minute or until thickened. Cover and refrigerate until cool. In a large bowl, combine all dressing ingredients. Beat at low speed until smooth. Cover and refrigerate for several hours to blend flavors. Combine salad ingredients in large bowl. Serve with dressing."
880,"Preheat oven to 350 f. In a small mixing bowl, beat the eggs with a splash of water. On a plate combine breadcrumbs and thyme. Then on another plate combine flour with a pinch of salt and pepper. Lay ham strips on work surface, top each slice with cheese then place chicken chink toward the end of the strip. Rollup lightly, and coat with flour, eggs and breadcrumbs. Cook for 20 mins or until done."
881,"Preheat oven to 350 degrees F. Line a large baking sheet with parchment paper. In a large mixing bowl, combine mayonnaise, vinegar and sugar. Mix well. Pour dressing over salad mixture, stirring well. Cover and refrigerate at least 2 hours to allow flavors to blend."
882,"Sift together the butter, white chocolate, brown sugar, golden syrup, milk, plain flour, self raising flour, eggs, cream. Beat in vanilla. Add dry ingredients alternately with coffee to creamed mixture, beating well after each addition. Beat egg whites in another bowl until stiff peaks form. Fold egg whites into cake batter. Pour batter into a greased 13 x 9 x 2-inch baking pan. Bake in preheated 350 degree oven 45 minutes or until cake tests done. Cool in pan on rack."
883,Heat the olive oil in a large skillet over medium-high heat. Add the chickpeas and saute for 2-3 mins. Add the parsley and saute for 2 mins. Add the cilantro and saute for 2 mins. Add the cilantro
884,"Preheat oven to 350f. Peel, core and slice apples. Place in a well greased 8x8-inch baking pan. Mix cake mix, oats, sugar and cinnamon in a large bowl. Melt butter and pour over the top of the dry cake mixture and mix until crumbly. Sprinkle this over apples. Bake 35-40 minutes until golden."
885,"In a large bowl combine the flour, baking powder, salt, and sugar. Stir until blended. In a medium bowl, place the egg yolks, cream, and butter. Whisk until stiff, then fold them gently into the batter. Cook until waffles are golden, about 5 minutes."
886,Preheat oven to 400. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
887,"Preheat oven to 425 degrees. Punch down dough and kneed in hands and bowl. Keep moving. Sprinkle cornmeal in a thin layer over pizza pan and roll dough out on pan as thick or thin as you like. Add desired sauce, meat, veggies and cheese. Bake in 425 degree oven for 15-20 minutes."
888,"In a small saucepan, heat the olive oil over medium heat. Add the onion and garlic and cook until soft and light golden brown, about 8-10 minutes. Add the thyme and the carrot and cook 5 minutes more, until the carrot is quite soft. Add the tomatoes and juice and bring to a boil, stirring often. Lower the heat and simmer for 30 minutes, until as thick as hot cereal. Season with salt and serve. This sauce holds one week in the refrigerator or up to 6 months in the freezer."
889,"Preheat oven to 375 degrees f. In a large bowl, cream brown sugar and melted butter. Add vanilla and eggs 1 at a time. In a separate bowl, sift flour, powder, and salt. Add dry mixture into wet mixture. Spread into a greased glass baking dish. Cook in oven until golden, 15-18 minutes. In a microwave safe bowl, heat peanut butter and cream on low heat. Stir until smooth, and spread over baked bars. Cool slightly and cut into squares."
890,"Heat oil in a large fry pan, add the vegetables and garlic, salt and pepper to taste. Saute to desired doneness. Add tomato sauce, and simmer for 15 minutes. Sprinkle with fresh parsley you can serve this on rice, or as a side dish, hot or cold or luke warm. You can put this"
891,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
892,"Preheat oven to 350f and spray a baking sheet with pam cooking spray. Put all the dry ingredients into a ziplock bag and shake to combine. Remove chicken from the ziplock bag and shake off any excess buttermilk and add to the breadcrumb mix, add 3 pieces at a time and shake to coat the chicken. Remove and place on baking sheet. Repeat till all pieces are coated. Spray chicken with pam cooking spray and bake for about 20 minutes."
893,Preheat oven to 375 degrees. Coat 8 muffin cups with pam. Mix sugar and cinnamon in small bowl. Dip each marshmallow in melted margarine and roll in sugar mix. Separate dough into triangles. Wrap one triangle around each marshmallow and pinch dough together. Place each one in a muffin cup. Drizzle extra margarine over rolls. Bake 8-12 minutes.
894,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
895,"Preheat oven to 200oc. Make a small cut at the top of each fig and push in a little piece of gorgonzola. Wrap each fig in a slice of prosciutto. Bake in the oven for 15 minutes. The cheese will melt and the prosciutto will be crisp. Serve immediately on rocket leaves dressed in olive oil and salt, and finish with a little finely cracked pepper."
896,"In a large skillet, cook butter, cream of mushroom soup, french onion soup, instant rice, water, soy sauce, long grain white rice. Add to the beef mixture. Mix well. Stir in the soy sauce and rice. Simmer, covered, for 30-40 minutes or until the rice is tender."
897,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
898,"Preheat oven to 350 degrees and spray an oven safe serving dish with non-stick cooking spray. Using an electric mixer, blend the cream cheese and mayonnaise until smooth. Stir in green chilies, jalapeno peppers, and mexican and mozzarella cheeses. Spoon this mixture into the prepared baking dish. Mix together the panko and parmesan cheese and sprinkle it over the cream cheese mixture. Spray the panko and parmesan with a quick spray of non-stick cooking spray. Bake for 25-30 minutes or until the mixture is hot and the topping is lightly browned."
899,"Preheat oven to 350 degrees f. Sift flour with sugar, soda salt and cinnamon into a large bowl or food processor by pulsing 3-4 times. Mix in shortening and knead thoroughly. Shape into balls using 1 tablespoon of dough. Place on ungreased baking sheets and make a depression in the top with the thumb. Press a blanched whole or sliced almond into the center of each cookie. Bake for 15 to 18 minutes. Makes six dozen."
900,"Preheat oven to 475 f. Spray a roasting rack and shallow roasting pan with nonstick spray or grease lightly with some oil. Remove skin from chicken, rinse well, and pat dry. Using a pastry brush, coat both sides of each piece of chicken well with the salad dressing. Set breasts, meaty sides up, onto the sprayed roasting rack and sprinkle with rosemary. If you like, season to taste with a little seasoned salt& pepper. Sprinkle bread crumbs on top of the chicken. Bake another 20 minutes, then flip pieces over using a pair of tongs and brush with some more salad dressing. Bake another 40 minutes or until cooked through. Cook time will vary based on the actual weight of your chicken pieces-allow 15 minutes per pound plus 10-15 extra minutes to calculate the total cooking time. Bake another 40 minutes or"
901,"Preheat oven to 325. Melt chocolate and butter, and let cool slightly. In a bowl, whisk flour, cocoa powder and salt. In large mixer bowl, beat eggs, sugar and vanilla until pale yellow and slightly thickened, about 5 minutes with mixer on medium. Turn mixer to low, beat in cooled chocolate mixture, then flour mixture until blended. Stir in chips. Drop cookies onto nonstick baking sheet, about 2 leveled tablespoons per cookie, about 2-inches apart. Bake 14 minutes or until tops are slightly cracked, centers will still be soft."
902,"In a large frying pan, fry bacon until crisp. Remove bacon and drain. Add salt and pepper to taste maybe a little more butter, not much. Slice sausage and lay on top of cabbage. Continue to cook a little longer to warm the sausage. Crumble bacon over all. Yummmy -- great with black eyed-peas and cornbread."
903,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
904,"Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in skillet on med, add snow peas, butter, flour, half-and-half, salt, black pepper, sugarpreparation:Heat oil in"
905,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugar together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
906,"Preheat oven to 350f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
907,"Preheat oven to 350 degrees. Prepare cake mix according to package directions, using the eggs, water, and oil. Spoon batter into 24 paper-lined muffin pan cups, filling two-thirds full. Remove 24 cherries from cherry pie filling and set aside. Spoon generous teaspoon of remaining cherry filling onto center of each cupcake. Bake in preheated 350 degree oven for 20-25 minutes. Cool in pans on wire racks for 10 minutes, then remove from pan and let cool completely. Frost cupcakes with vanilla frosting, and garnish each one with a reserved cherry."
908,"Preheat oven to 350f. For sauce combine soup, mayo, lemon juice and curry powder in a bowl. In bottom of 13x9x2-inch baking dish layer frozen broccoli, chicken, and sauce. Sprinkle with grated cheese and breadcrumbs. Bake for 30 minutes. Can be eaten plain or on top of rice."
909,"Preheat broiler or grill. Combine olive oil, vinegar, basil, bay leaves, garlic and salt in a medium bowl. Stir until well combined. Place tomato halves cut-sides down directly on greased broiler pan or grill rack. Broil until they start to char and blister, about 4 minutes. Using tongs or a spatula and spoon, carefully turn tomatoes over and broil or grill 2 minutes more. Remove cooked tomatoes from heat and place cut-sides up in the dish with oil and vinegar mixture. Spoon some of the mixture over tomatoes. Set aside to marinate at least 1 hour, or cover and refrigerate up to 5 days. Serve at room temperature."
910,"Preheat oven to 425 degrees fahrenheit. Arange shrimp in a single layer in a 13 x 9 inch baking dish coated with cooking spray. Combine lemon juice with butter, garlic, worcestershire sauce, lemon pepper, and red pepper. Pour mixture over shrimp. Bake at 425 degrees fahrenheit for 8 to 10 minutes or until shrimp are done. Sprinkle parsley over shrimp. Serve immediately."
911,"In a large saucepan, heat oil over medium. Add onion, cinnamon and cumin. Saut until onions are soft. Stir in tomatoes, peas and coconut milk. Reduce heat and simmer until peas are tender. Serve over rice and pass naan bread."
912,"In a medium saucepan mix all ingredients together. Bring to a light boil, whisking constantly until thickened. Remove from heat, cool slightly then whisk in mayo. Season with salt and pepper. Cool completely before adding to you potato or pasta salad."
913,Preheat oven to 450 degrees f. Place potatoes in a large baking dish. Add remaining ingredients to the dish and toss until well coated. Bake uncovered about 50 minutes until tender and brown on the edges. Turn the potatoes halfway into cooking time and add more water if the water is all absorbed. Turn on the broiler for a few minutes to make them nice and brown.
914,"Heat oil in a saute pan over medium-high heat. Add garlic and stir for around 5 minutes until golden, but not burned or bitter. Remove pan from heat, let cool. Place 1 sandwich into skillet. Cook, turning once, until sandwich is golden brown, about 4-5 minutes. Repeat with remaining sandwiches."
915,"Heat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
916,"Boil potatoes in skins and cool, peel and grate. Combine with 4 tblsp butter, melted. Stir in cheese until almost melted. Blend with rest of the ingredients. Put in a 2 quart pan sprayed with cooking oil. Dot the top with 2 tblsp butter. Cover and bake at 300 about 25 minutes."
917,"In a large frying pan, fry bacon until crisp. Remove bacon and drain. Add salt and pepper to taste maybe a little more butter, not much. Slice sausage and lay on top of cabbage. Continue to cook a little longer to warm the sausage. Crumble bacon over all. Yummmy -- great with black eyed-peas and cornbread."
918,"Preheat oven to 400. Place fillets in a greased 9x13 dish. Sprinkle with salt and pepper. Combine lime juice, sour cream and herbs, stir well. Pour over fish. Bake at 400 for 20 minutes till flakes easy with fork."
919,"Preheat oven to 350f. In a large mixing bowl, beat butter, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 350f for 8 to 10 minutes or until light golden brown."
920,"Preheat oven to 350 degrees celsius. In the microwave or in a pan, melt the butter and dark chocolate together until liquid. Add the biscuit crumbs, mix well to combine and spoon into a 22cm fluted round, loose-bottomed tin. Press up the side to form the lip first, then press into the base, making sure there are no gaps where they join then put into the fridge to chill. Using a fork or a hand whisk, mix together the cream, eggs, orange zest and orange curd and pour into the crust in the tin. Bake in the oven for 30-35 minutes until just set. Leave to cool completely. Remove from the tin and drizzle with the melted chocolate. Chill in the fridge before serving."
921,"Heat oil over medium heat in a large skillet or heavy saucepan. Add chicken breasts, green curry paste, coconut milk, sweet basil, eggplants, green curry paste, fish sauce, sugar, thai chile, kaffir lime leaf, spaghetti. Cook until al dente. Drain. Toss all together and serve at once. Can subsitute spinach for swiss chard."
922,"In a large resealable plastic bag, combine the salt, sea salt, fresh rosemary, cooking spray. Add potatoes. Cover and bake at 450 for 20 minutes. Uncover and stir. Bake 15-20 minutes longer or until potatoes are lightly browned and tender. Discard bay leaf."
923,"Preheat oven to 375 degrees. Grease 12-cup muffin pan. Set aside. In a large bowl, combine spaghetti, eggs, parmesan cheese, and pepper. Evenly press mixture into muffin cups to form a crust. Evenly top each cup with pasta sauce, then mozzarella cheese. Bake 15 minutes or until bubbling. Let stand 5 minutes before serving."
924,"Preheat oven to 350 degrees farenheit. Mix the flour, baking powder, baking soda, baking powder, salt, baking soda, pecans. Mix, do not beat. Stir in pecans. Baked in greased loaf pan in a 350 preheated oven about 1 hour. Best kept a day or two before eating. Freezes well, great thinly sliced with cream cheese."
925,"In a large bowl, whisk milk and pudding mix for 2 minutes. Let stand for 15 minutes. Fold in condensed milk. Set aside 1 tablespoon whipped topping and 2 tablespoons wafer crumbs. Fold remaining whipped topping into pudding. In a 2 quart serving bowl, layer a third of the strawberries, wafer crumbs and pudding mixture. Repeat layers twice. Sprinkle with reserved wafer crumbs. Top with reserved whipped topping. Refrigerate until serving."
926,"Preheat oven to 325f. Mix butter, butter, eggs, cream-style sweet corn, white shoepeg corn, mexicorn, corn muffin mix. Pour margarine mixture into a greased 1 quart casserole dish. Place casserole into a larger pan and fill the larger pan half way up with hot water. Bake for 1 hour in the 325f oven."
927,"Heat oil over medium heat in a large skillet. Add onion and cook until tender. Add soup, milk and tomatoes. Heat to a boil. Add fish and cook over low heat 10 minutes or until fish is done. Serve over linguine."
928,"Preheat oven to 350 degrees f. Lightly grease cookie sheet. Beat sugar and shortening until creamy. Beat in egg, milk and orange extract. Stir in flour and baking powder. Add cereal and nuts. Mix well. Drop by tablespoon onto prepared cookie sheet. Bake 10-12 minutes or until lightly browned. Let stand 1 minute before removing to racks to cool."
929,"Preheat oven to 350 degrees. Wash gnocchi, leaving skins on, and grate either by hand or in a food processor. Blot zucchini with paper towels to remove as much moisture as possible. Place in an 8 inch square baking dish that has been sprayed with cooking spray. Cut butter into small pieces and place evenly over zucchini. Bake for 15 minutes, uncovered. Remove from oven and pour off any liquid that has accumulated in the bottom of the dish. Stir in sour cream, salt and pepper. Sprinkle top with parmesan cheese and bake until zucchini is tender and cheese melts. About 5-10 more minutes."
930,"Preheat oven to 400f. Peel, core and slice apples into a bowl. Add brown sugar, cinnamon, water and salt. Mix well to coat apples. Place in two ramikins or small au gratin dishes, sprayed with cooking spray. Dot with butter and spread cheese over top. Bake for about one hour at 175 degrees celsius. When baked it will surprisingly have a base, a custard centre, and a coconut topping."
931,"Preheat oven to 350f. Butter a 13 x 9-inch baking dish. Spread both cans drained peaches into the baking pan. Mix together flour, white and brown sugar, salt, nutmeg and cinnamon in a large bowl until well combined. Add in cold butter pieces and mix until the consistancy of peas. Sprinkle the crumbs over the peaches in the baking dish. Bake for about 25-30 minutes or until golden brown. Cool slightly then serve warm with ice cream."
932,"Preheat oven to 400 degrees. Add hot water to stuffing mix. Stir till blended. Set aside. Saute italian sausage in a large nonstick skillet over med-high heat until nicely browned. Add vegetables to skillet, saute until crisp tender. Drain any oil in skillet. Place sausage mixture into a 13 x 9 pan. Cover with tomato sauce. Cover with prepared stuffing. Bake 25 minutes or until heated throughout."
933,"Preheat oven to 350 degrees. Spray a 13 x 9 x 2 inch baking dish with nonstick pan coating or grease lightly with solid shortening. Cut baked potatoes into 1 inch cubes. Place half in a prepared baking dish. Sprinkle half of the salt, pepper and bacon. Top with half of the sour cream & cheese. Repeat layers. Bake, uncovered, at 350 degrees for 20 minutes or until cheese is melted. Sprinkle with chopped green onions to garnish."
934,"Preheat oven to 350 degrees. Grease a 12-cup muffin tin with butter and set aside. In a large mixing bowl, whisk together the flour, sugar, baking powder, salt and baking soda. Add the butter and rub it into the flour with your finger. Add the buttermilk and stir until the dough is slightly firm. Spoon the mixture into the prepared muffin tin and bake in the center of the oven till brown and crusty, 40-45 minutes."
935,"In a large saucepan, melt butter over medium heat. Cook garlic until tender and fragrant but not browned, about 1 minute. Add shrimp and mix well. Pour in stock and bring to a boil. Cover. Reduce heat and simmer gently for 20 to 25 minutes or until liquid is absorbed. Stir in dill. Season with salt and pepper to taste."
936,"Combine all ingredients except flour. Shape into patties and dredge in flour. Brown patties in oil in heated skillet over medium high heat. Remove from skillet. Combine all gravy ingredients in a bowl, mixing well with a whisk. Pour into skillet, stirring constantly until thickened. Taste and adjust salt and pepper. Can also add a little more seasoned salt. Place patties into gravy and turn to coat. Cover, reduce heat and simmer for 15 minutes or until done."
937,"Heat oil in a large skillet over medium-high heat. Add onion and cook for about 5 minutes, stirring occasionally. Add garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Add lemon juice and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another"
