id,name,steps,ingredients
192219,madeira game sauce,In small saucepan melt butter over med-low heat. Stir in flour then blend in stock. Cook over med. Heat until bubbly about 5 minute. Add jelly and stir until melted. Add madeira and heat to just boiling. Serve over meat.,"butter, flour, beef broth, currant jelly, madeira wine"
185211,traditional tuna casserole,"Preheat oven to 400. Cook noodles per package directions. Drain. Stir soup, milk, tuna, and cheese into noodles. Spread noodle mixture into a greased 2-quart baking dish. Bake 15 minutes. Top with crushed chips and bake 3-5 more minutes. Make add 1 cup cooked peas to the noodle mixture before baking.","egg noodles, cream of mushroom soup, milk, tuna, cheddar cheese, sour cream and cheddar potato chips"
80543,mum s pea and ham soup,"Cover peas with plenty of water and soak overnight. Drain well. Place bone, and additional ham, with onions and bay leaves, soaked peas in a 5l slow cooker. Season with salt and pepper to taste. Cover with sufficient water. Cook on low for 6-8 hours. Stir occasionally if you like but it is not necessary. Add vinegar to taste. Serve with freshly baked bread and a garnish of chopped parsley. You may need to dilute the soup after cooking depending on the size of your slow cooker.","ham bone, yellow split peas, split peas, onions, bay leaves, salt & pepper, white wine vinegar, parsley"
453563,giant oven burger,"Heat oven to 350 degrees. In large bowl, mix all ingredients except chili sauce or ketchup. In ungreased 9 inch glass pie plate, press beef mixture. Spread chili sauce or ketchup over top. Bake uncovered 45 to 50 minutes or till no longer pink in center and meat thermometer inserted in center reads 160 degrees. Drain the grease. Let stand 5 minutes then cut in wedges.","extra lean ground beef, bell pepper, onion, prepared horseradish, yellow mustard, salt, chili sauce"
273195,hazelnut crusted goat cheese nibblers,"Heat vegetable oil in a large skillet over medium-high heat. Working in batches, dredge each goat cheese slice in flour, dip into the egg and then coat with hazelnuts. Fry cheese slices in hot oil for 1 minute per side or until golden brown. Drain on paper towels and serve warm. You can dip the goat cheese nibblers in mayonnaise if you want.","vegetable oil, flour, goat cheese, eggs, hazelnuts, mayonnaise"
223823,chipits tiger bars,"Bring butter, brown sugar, corn syrup to a boil over medium heat. Remove and stir until melted. Stir in 2 cups of crisp rice cereal. Press into greased 8 inch square pan. Melt semi sweet chocolate chips. Spread evenly over surface of bars. Melt butterscotch chips with 1 tsp oil over hot water. Drizzle lines over the surface of bars. Chill. Cut into bars.","butter, brown sugar, corn syrup, rice krispies, semi-sweet chocolate chips, butterscotch chips, oil"
414970,easy cheesy broccoli chicken rice bake,"Mix soup, water, rice, broccoli, paprika, salt and pepper in a 2 quart baking dish. Put chicken on top on rice mixture and sprinkle with paprika, salt and pepper. Top with cheese. Cover and bake 40 minutes at 375 degrees. Remove foil and bake another 5-10 minutes until chicken and rice is done.","boneless skinless chicken breasts, uncooked rice, condensed cream of broccoli soup, water, frozen broccoli florets, paprika, pepper, salt, cheese"
63453,beefy broccoli rice,"Brown ground beef and instant onion, until beef is no longer pink and slightly browned. Drain and add back to pan. In same pan, cook rice according to package directions. After adding water and seasoning packet, add the chopped broccoli. Finish cooking rice according to directions. Hope you like it as well as my family does.","ground beef, beef flavored rice-a-roni, broccoli, instant onion"
353944,barbara bush s apple crisp,"Mound apples in buttered pie plate and pour orange juice over them. In separate bowl, combine sugar, flour, spices and salt. Cut in butter until mixture is crumbly. Sprinkle over apples. Bake at 375 for 45 minutes or until apples are tender and topping is crisp. Serve warm.","tart apples, orange juice, sugar, flour, ground cinnamon, ground nutmeg, salt, butter"
303983,savory eggs,"Spread cheese in buttered 9x13 inch baking dish. Dot with butter. Combine cream, mustard, salt and pepper. Pour half of the cream mixture over cheese. Pour eggs into baking dish. Add rest of cream mixture. Bake at 325 degrees for 40 minutes, or until set.","cheddar cheese, butter, light cream, dijon mustard, salt, fresh ground black pepper, eggs"
55338,budget casserole,Dice and saute veggies in a small amount of oil in a small frying pan. In a medium size saucepan bring mushroom soup and one can of water to a boil. Remove from heat imediately and using the soup can add two cans of minute rice to soup and water mixture. Stir well and cover. Let stand approximately 5 minutes. Meanwhile in a glass casserole dish flake the flakes of ham. Add veggies at this time to casserole dish. Add soup and rice mixture to casserole dish after time has elapsed. Stir everything together and microwave for 8 minutes on high.,"celery, green pepper, fresh mushrooms, mushroom soup, ham, water, minute rice"
313863,wendy s no bake peanut butter bars weight watchers,"Spray a 9 x 13 inch baking pan with non-stick spray. Combine the peanut butter, brown sugar, honey and butter in a large saucepan. Cook over medium-low heat, stirring occasionally until smooth, about 3-4 minutes. Remove from heat and stir in the vanilla. Add the cereals and stir well to coat. Spoon the cereal mixture into the baking pan. Cover with wax paper or plastic wrap and gently press to form an even layer. Let cool completely. Refrigerate, covered, until firm. Uncover and cut into 24 bars.","reduced-fat creamy peanut butter, brown sugar, honey, light butter, vanilla extract, crispy rice cereal, bran buds"
24360,bar b qued brisket,Sear brisket on all sides in a small amount of oil. Add the onions and cook till onions are browned. Pour bottle of bar-b-que sauce over the roast. Fill empty sauce bottle with orange juice and pour over top of roast. Turn heat down to low and cook till knife goes through easily.,"beef brisket, barbecue sauce, orange juice, onions, oil"
151228,a lighter corn chowder,"Combine broth, corn, onion, sweet pepper, and black pepper in medium saucepan. Bring to boiling. Reduce heat. Simmer, covered, about 5 minutes or until veggies are tender. In a small mixing bowl, stir together milk and flour. Stir into broth mixture. Cook & stir until thick and bubbly. Cook stirring constantly 1 minute more.","reduced-sodium chicken broth, frozen whole kernel corn, onion, sweet pepper, black pepper, evaporated skim milk, all-purpose flour"
4946,boston market macaroni and cheese,"Cook pasta. Drain well. While pasta is cooking, put remaining ingredients in top of double boiler over simmering water. Stir with wire whisk until smooth. Keep cheese mixture warm till pasta is cooked and drained. Stir pasta into cheese.","spiral shaped pasta, milk, velveeta cheese, dry mustard, turmeric, salt and pepper"
170993,ancient greek fish with coriander,"Preheat the oven to 375f. Place the coriander seeds in a baking pan and bake them for 10 minutes. Let them cool for 5 minutes. Mash them with mortar & pestle together with the salt. In small bowl, whisk together olive oil and vinegar. Dredge cod fillets in oil mixture. Toss fillets with the coriander mixture and place them in a baking pan. Cover the pan and place it in the oven. Bake the fish for 20 25 minutes. Remove from the oven, sprinkle with vinegar and serve hot.","coriander seeds, salt, cod fish fillets, olive oil, white wine vinegar"
298488,moist banana chocolate chip muffins,Mix sugar and margarine together in large bowl. Add chocolate chips and bananas and mix together. Add all dry ingredients. Mix vanilla to water then mix with all ingredients. Fill muffin cups and bake at 350 degrees for 15 minutes or until knife comes out clean when inserted.,"soy margarine, sugar, whole wheat flour, baking powder, baking soda, vanilla extract, mashed bananas, dark chocolate chips, water"
358337,herbed boneless pork chops,"Heat grill. Brush both sides of chops with oil. Sprinkle with thyme, marjoram and seasoned salt. When ready to grill, place pork chops over medium heat. Cook 12 to 15 minutes or until pork is no longer pink in center, turning once.","boneless pork loin chops, olive oil, dried thyme leaves, dried marjoram, seasoning salt"
352893,self iced date cake,"Pour boiling water over dates and baking soda and let stand while mixing batter. Cream shortening until fluffy, then add sugar gradually. Add eggs and beat well. Add sifted flour and salt, alternating with date mixture. Mix well. Spices such as cinnamon, cloves or nutmeg may be added to flour mixture. Add vanilla and blend. Bake in 350 oven for 45 minutes, or until cake springs back when lightly touched.","boiling water, baking soda, dates, granulated sugar, shortening, eggs, all-purpose flour, salt, vanilla"
50955,parmesan breaded pork chops,"Heat oven to 350 degrees f. Dip pork chops in combined egg and seasoning, then in combined cheese and bread crumbs. Heat oil in skillet, brown each chop on both sides. Bake at 350 degrees f, 35 minutes, turning chops. Occasionally.","pork chops, egg, salt, pepper, parmesan cheese, dry breadcrumbs, vegetable oil"
237375,no bake cheesecake,"With mixer, beat cheese until fluffy. Gradually beat in condensed milk until smooth. Stir in lemon juice, and vanilla. Pour into crust. Chill at least 3 hours. After chilled, top with pie filling. Refrigerate leftovers.","graham cracker pie crusts, cream cheese, sweetened condensed milk, lemon juice concentrate, vanilla extract, cherry pie filling"
444838,traditional coquito with eggs cooked,"In a 2 quart saucepan, heat water and cinnamon sticks to boiling over high heat. Reducei heat to medium and cook until liquid is reduced to one cup. Remove cinnamon sticks and set liquid aside to cool to room temperature. In a 3 quart. Saucepan with a wire whisk, beat egg yolks and evaporated milk until well-mixed. Cook over low heat, stirring constantly until mixture thickens and coats a spoon - about 10 minutes set aside to cool slightly. When cinnamon flavored liquid has cooled stir in coconut milk, until well mixed. In serving bowl, combine coconut mixture, yolk mixture, sweetened condensed milk and rum. Chill well and serve.","water, cinnamon sticks, egg yolks, evaporated milk, coconut milk, sweetened condensed milk, rum"
385565,roz bel laban rice pudding,"Rinse rice and place in a saucepan with water. Cover and simmer over medium fire for 15-20 minutes. Add milk, stirring constantly. When it begins to thick, add sugar and orange blossom water. Continue stirring constantly until rice is soft or well done. Remove from fire and pour into platter spreading it thinly or in individual bowls. Cool and serveor cool and serve.","white rice, water, milk, sugar, cinnamon, raisins, rose water"
454082,raspberry cheesecake cookies,"Combine butter and cream cheese until blended. Add eggs, baking soda and brown sugar. Mix until blended. Add jiffy muffin mix and chips. Mix until blended. Place in refrigerator for 1-2 hours. Scoop onto ungreased baking sheet, placing 2 inches apart. Bake at 350f for 12 minutes.","raspberry muffin mix, baking soda, cream cheese, unsalted butter, brown sugar, eggs, white chocolate chips, macadamia nuts"
9234,easy strawberry cream pie,Chill evaporated milk in refrigerator with beaters and bowl. Bring remaining ingredients to a rolling boil. Cool. Whip milk until thick. Fold in strawberry mixture. Pour into pie shell. Chill.,"evaporated milk, strawberry gelatin, fresh strawberries, sugar, 9-inch graham cracker crust"
328052,take 5 french onion soup,"In a deep skillet, heat 2 tablespoons extra-virgin olive oil over medium heat. Add the onions and cook, stirring occasionally, until translucent and softened, about 15 minutes. Add the wine and bring to a boil. Poir in the beef broth, lower the heat to low and simmer for 10 minutes. Season with pepper. Preheat the broiler. Divide the soup among 4 oven-proof bowls, then top each one with one-quarter of the croutons and a slice of cheese. Set the bowls on a rimmed baking sheet and broil until the cheese is bubbly and golden, about 1 minute.","sweet onions, dry red wine, beef broth, seasoned croutons, swiss cheese"
451715,lime bourbon blueberry pie,"Preheat oven to 375. Work flour, butter, sugar and salt until it looks like coarse meal. Add half and half then barely mix. Line 2 pie pans with 10 oz portions. Put blueberries in a large bowl and mix in sugar, flour, salt and lime zest. Add lime juice and bourbon. Toss till well mixed. Fill shells. Make lattice tops for each pie. Place pies on silpat lined jelly roll pan to catch drippings. Bake for 1 hour or until bubbling over. Let cool at room temp before cutting.","flour, butter, sugar, salt, half-and-half, blueberries, bourbon"
223628,turkey panini,"Heat a stovetop ridged grill pan, large nonstick skillet or electric contact grill. Meanwhile, assemble paninis by laying bread on cutting board. Coat with non-stick spray, turn over. Spread 4 slices bread with 1 t chutney each. Top remaining 4 slices bread with the turkey, onion, roasted peppers and cheese. Cover with other slices bread, chutney side down. Grill 4-5 minutes, turning once, until cheese melts. Remove to cutting board and cut each panini in half crosswise.","country bread, nonstick cooking spray, mango chutney, turkey breast, red onion, roasted red peppers, jarlsberg cheese"
12898,pan fried oysters,Mix dry ingredients. Dredge oysters in this and let sit on paper 5 minutes. Heat oil and butter until sizzling hot. Add oysters. Brown lightly 30-40 seconds on each side. Serve immediately with lemon juice or tartar sauce.,"oyster, flour, cornmeal, parsley, garlic, oil, margarine, lemon juice"
186031,romaine salad with carrot ginger dressing,"Peel and thinly slice the carrot,. Place in a blender along with ginger, vinegar, soy sauce and water. Blend on high til carrot is pureed. With motor running, add oil in a steady stream, blending til incorporated. Cut romaine into bite sized pieces. Divide lettuce among four serving plates and drizzle with dressing. Serve immediately.","carrot, gingerroot, rice vinegar, soy sauce, water, vegetable oil, romaine lettuce"
228998,asian vegetable and chicken wrap,Heat a medium saute pan over medium high heat and add the vegetables. Stir-fry for about 1 minute and add the sesame dressing. Cook another 2 minutes. Remove from heat and set aside. Slice the chicken into strips and add to the vegetables and toss. Lay the tortillas on a cutting board. Divide the filling among the tortillas. Top with sunflower sprouts. Fold in the sides of the wrappers and begin folding from the bottom to form the wrap. Cut each wrap in half and serve.,"bok choy, napa cabbage, water chestnuts, carrot, shiitake mushroom, sesame dressing, grilled chicken breasts, whole wheat tortillas, sunflower sprouts"
394498,lady and sons chicken in wine sauce,"Preheat the oven to 350 degrees f. Add the chicken to a shallow buttered casserole and season with salt and pepper, to taste. Layer the cheese slices on top. In a medium bowl, add the soup and the wine, season with salt and pepper and pour over the cheese. Sprinkle stuffing mix on top and drizzle with melted butter. Bake for 45 minutes. Remove from the oven and serve.","boneless skinless chicken breasts, butter, kosher salt, black pepper, swiss cheese, condensed cream of chicken soup, white wine, seasoned stuffing mix"
6622,apple coleslaw,"Sprinkle sliced apples with lemon juice. Mix with cabbage, celery, carrot, and onion. Combine sour cream, mayonnaise and celery salt. Toss with apple mixture and serve. Lemon juice keeps apples from discoloring.","apples, lemon juice, cabbage, celery, carrot, onion, sour cream, mayonnaise, celery salt"
379666,leah s made up blueberry scones,"Mix dry ingredients. Crumble in butter. Add blueberries. Add sourcream. Form into ball, flatten out, cut into ten-twelve pie shape slices, bake at 425 for 15 or so minutes.","flour, baking powder, salt, sugar, butter, blueberries, sour cream"
52912,farfalle and pesto salad,"Cook the pasta. Drain, reserving a couple tablespoons of cooking water. Keep the pasta warm. Coordinate the cooking so the potatoes are ready at the same time. They will probably need to boil in a separate pan of water for 15 minutes. Drain. Cut the beans in half and boil them in salted water for two minutes. Drain. While the beans, potatoes and pasta are cooking,. Mix the garlic into the pesto, along with the olive oil and the two tablespoons cooking water. Put the pasta, potatoes and beans into the bowl. Toss and serve.","farfalle pasta, new potatoes, green beans, pesto sauce, garlic, best olive oil, parmesan cheese, salt and pepper"
104496,sweet potato cake,Peel and boil the sweet potatoes until soft. Add sweet potatoes to bowl and mash. Add the rest of the ingredients and mix well. Oil two 9x13 pans. Split mixture between two 9x13 pans evenly. Sprinkle with chopped pecans. You can make a thicker cake if you prefer in two loaf pans but cooking time will be longer. Bake at 350 for 15-20 min until the edges are brown. The cake will rise as it cooks.,"sweet potatoes, butter, vanilla, sugar, eggs, butter recipe cake mix, cinnamon, pecans"
351937,pizza stuffed mushrooms,"Line a rimmed baking sheet with aluminum foil. Preheat oven to 350 degrees. In large skillet, melt butter over medium heat. Add onion and garlic. Cook for 4-5 minutes, or until onion is tender. Remove from heat. Stir in pepperoni, canadian bacon, cheeses, tomato paste and italian seasoning. Spoon mixture evenly into mushrooms caps. Place mushrooms on prepared baking sheet. Bake for 20 minutes. Serve immediately.","butter, onion, garlic cloves, pepperoni, canadian bacon, mozzarella cheese, cream cheese, tomato paste, italian seasoning, baby portabella mushrooms"
56257,greek lemon roasted potatoes martha stewart,"Heat oven to 500 degrees. Place potatoes in a 10 x 15 inch baking dish. Add water, olive oil, lemon juice, dried oregano, salt and pepper. Toss potatoes until well coated. Bake uncovered about 50 minutes, until fork-tender and brown on the edges. Turn potatoes halfway through for even browning. Add more water if all the liquid has been absorbed. If desired, garnish with oregano. Serve.","russet baking potatoes, water, olive oil, lemon juice, dried oregano, kosher salt, fresh ground black pepper"
252627,cheese zucchini crisps,"Combine crumbs, cheese & seasonings. Place in a plastic bag. Dip zucchini strips in butter & shake in the crumbs to coat. Place on a baking sheet. Bake 375f. For 10 min or til crisp. 4 servings.","corn flake crumbs, parmesan cheese, seasoning salt, garlic powder, zucchini, butter"
185189,pineapple wassail,Bring the water to a boil in a saucepan. Add tea bags and cover. Steep 10 minutes and discard tea bags. Add the remaining ingredients in the saucepan. Cook over medium-low heat for 15 minutes or until well heated. Discard cloves and cinnamon stick and pour into mugs.,"water, orange pekoe tea bags, pineapple juice, frozen orange juice concentrate, honey, lemon juice, cloves, cinnamon stick"
279312,avocado mango and lentil salad,"In large pot of boiling water, cook lentils 20 minutes or until tender but not mushy. Drain. Meanwhile, in large bowl, whisk together vinegar, oil, salt, and pepper. Add warm lentils, toss to combine. Add tomatoes, mango, and avocado and toss again. Serve at room temperature or chilled.","dry lentils, balsamic vinegar, olive oil, salt, pepper, grape tomatoes, mango, avocado"
213127,zoolbia,"Mix starch, 1-2 spoons of sugar, and water, then add yogurt and mix well until the mixture is even and smooth. Heat oil in a pan until hot. Pour the mix through a funnel into the pan creating round lattice shapes about 5-6 cm in diameter. Turn heat down and fry fully on one side, then on the other. Mix well sugar, rose-water, and a glass of water. Heat until water comes to a boil, and the syrup thickens. Remove from heat. Soak zoolbia in the syrup for about 5 minutes, then serve.","starch, yogurt, sugar, cooking oil, rose water"
325073,panzanella,"In a small jar, combine vinegars, oil, mustard, honey, salt and pepper, and shake well. Cut the tomatoes into wedges in a large bowl. Pour vinaigrette over the tomatoes. Toss several times over the next 3-5 minutes. Put bread cubes in a large, pretty serving bowl. Drain the juices from the tomato bowl into the bread and toss gently to coat. Let stand 5 minutes. Add the now-moist bread to the tomatoes. Add basil and more pepper. Toss gently. Taste and adjust seasoning. Return to the serving bowl and drizzle with just a touch more olive oil.","sherry wine vinegar, red wine vinegar, extra virgin olive oil, dijon mustard, honey, kosher salt, fresh ground black pepper, heirloom tomatoes, crusty bread, basil leaves"
127988,ww 4 points cinnamon pepper shrimp,"In 9-inch nonstick skillet heat oil. Add shrimp and scallions and cook over high heat, stirring frequently, until shrimp just turn pink, about 2 minutes. Add remaining ingredients except cilantro and stir to combine. Cook, stirring constantly, until flavors blend, about 2 minutes. Sprinkle with cilantro. 4 points per serving.","olive oil, shrimp, scallion, plum tomatoes, jalapeno, lime juice, cinnamon, sugar, fresh cilantro"
397126,asparagus cabbage and chicken or chicken stir fry,"Heat the oil and add add the cabbage, soy sauce, jam and red pepper flake. Cook on high 3-5 minutes until cabbage has started to wilt. Add the chicken, ginger, asparagus and bell pepper. Cook on high heat the entire time and stop once the asparagus is slightly tender, about 10 minutes. Serve with white or brown rice.","chicken strips, cabbage, asparagus, red bell pepper, vegetable oil, ginger, soy sauce, red pepper flakes, cherry jam"
328107,roasted garlic and asiago spread,"Cut off top pointy end of bulb so cloves are exposed and brush with olive oil. Place bulb in a small baking dish and cover with foil. Roast in a 350 degree oven for 1 hour. Allow to cool. Squeeze garlic from cloves into a medium, microwave safe bowl. Add cheese, mayo, pepper and stir. Microwave on high 2-3 minutes, stirring occasionally. Spread on baguette slices and serve. Or serve with crackers.","bulb of garlic, olive oil, asiago cheese, mayonnaise, pepper, parsley"
50312,campbell s country skillet supper,"Cook beef, onion and garlic in skillet until browned. Pour off fat. Add soup, broth, thyme, tomatoes and zucchini. Heat to a boil. Stir in pasta. Cook over low heat 15 minutes or until done.","ground beef, onion, garlic powder, cream of mushroom soup, condensed beef broth, dried thyme leaves, diced tomatoes, zucchini, corkscrew macaroni"
38163,two step chicken picante,"Mix picanta sauce, brown sugar and mustard together. Place chicken in lightly sprayed 2 quart shallow baking dish. Pour sauce mixture over chicken. Bake 400 degrees for 20 minutes or til ckicken is done. Serve over hot rice.","picante sauce, light brown sugar, dijon mustard, boneless chicken breasts, cooked rice"
130588,quick n crunchy granola,"Melt butter in microwave. Heat honey in microwave for 45 seconds. Combine all ingredients in a large bowl. Pour into a 15 x 10 baking pan and spread evenly. Bake at 350 for 20 minutes, stirring after the first 10 minutes. Cool completely. Store in an air tight container for up to one week.","quaker oats, margarine, honey, brown sugar, vanilla"
303077,honey mustard whipped sweet potatoes,"Melt butter in a large saucepan over medium heat. Add onion and sweet potatoes. Saute 5 minutes. Add mustard and remaining ingredients. Bring to a boil. Cover, reduce heat, and simmer 20 minutes or until sweet potatoes are very tender. Once cool enough, place in a food processor or blender and process until smooth.","butter, onion, sweet potatoes, dijon mustard, honey, pepper, reduced-sodium chicken broth"
43116,peanut buster bar dessert,"Mix crushed cookies and melted butter-- pat into a 9x13 pan. Freeze for one hour. Spread ice cream evenly over crust, pour peanuts over the ice cream and using the back of a spoon press peanuts into ice cream. Freeze for one hour again. Place topping ingredients in a pan over medium heat. Stir till melted together, cook 8 minutes stirring constantly. Spread over ice cream filling-- freeze overnight. Let soften slightly before serving.","oreo cookies, butter, vanilla ice cream, spanish peanuts, powdered sugar, evaporated milk, chocolate chips, vanilla"
234168,cinnamon sugar toast strips,"Preheat oven to 350f. In a small bowl combine the sugars, cinnamon and nutmeg. Place melted butter in another shallow bowl. Cut each slice of bread into 4 strips. Dip both sides of bread strip in butter, then sprinkle with sugar mixture. Place on an ungreased baking sheet. Bake at 350f for 5-7 minutes or until golden brown.","sugar, brown sugar, ground cinnamon, ground nutmeg, butter, bread"
376233,pasta caprese pasta with tomatoes mozzarella fresh basil,"Mix tomatoes, mozzarella, oil and vinegar in medium bowl. Season with salt and pepper. Let stand 1 hour at room temperature. Mix in basil. Cook pasta in large pot of boiling salted water until just tender but still firm to bite. Drain. Return pasta to pot. Add tomato mixture and toss gently to blend. Season with salt and pepper and serve.","plum tomatoes, fresh mozzarella cheese, extra virgin olive oil, red wine vinegar, fresh basil, penne pasta, salt, ground black pepper"
15612,chicken and watercress soup,"Marinate chicken with salt, cornflour and rice wine, pepper and sesame oil. Bring chicken stock to boil in a saucepan. Add in the mushrooms and cook for 2 minutes. Add in the chicken and stir to separate the chicken slices. When soup starts to boil, add in the watercress and stir. Cook for 1-2 minutes. Remove and serve in a soup bowl.","chicken breast, shiitake mushrooms, watercress, chicken stock, salt, cornflour, rice wine, pepper, sesame oil"
97979,simple zucchini soup,"Heat butter and oil in a 3 quart saucepan. Add onion and saute on low until translucent. Add zucchini and saute another 2 minutes. Add the stock and 2 tablespoons oregano, bring to a simmer. Cover and simmer 30 minutes until tender. Pour into a blender and puree. Return to the pan and add salt and pepper. Add cream if serving it hot. If serving it cold, cool soup to room temperature and whisk in the yogurt. Garnish with remaining oregano.","butter, olive oil, sweet onion, zucchini, chicken stock, fresh oregano, salt, black pepper, plain yogurt"
428738,tunisian penne,"In a saucepan with salted boilling water, cook pasta until al dente. Drain and oil a little bit. Set aside. In a large skillet, brown the onions in oil. Add salt and pepper. Add sausages and cook until they are golden on each sides. Add tomato paste and cook 1 minute. Add chicken broth and stir well. Bring to boil and let simmer slowly until sausages are cooked. Add pasta and reheat. Add parsley and adjust seasonings.","penne, onions, olive oil, sausages, tomato paste, chicken broth, fresh parsley, salt and pepper"
263400,easy paprika chicken,"Melt butter in large skillet or dutch oven over medium-high heat. Season chicken with salt and pepper. Add to skillet with onions and garlic and saute until chicken is browned and onions are soft, turning chicken once, about 15 minutes. Sprinkle with paprika and ground red pepper. Combine tomato paste and water and slowly stir into skillet. Add bell peppers. Reduce heat and simmer 10 minutes. Cover and cook 5 more minutes. Serve with rice or noodles.","butter, roasting chickens, salt and pepper, onions, garlic clove, paprika, ground red pepper, tomato paste, water, green bell peppers"
152904,surprise package cookies,"In a mixing bowl, cream butter and sugars. Add eggs one at a time, beating well. Beat in vanilla. Combine the flour, baking powder and salt, and gradually add to creamed mixture. Cover and refrigerate dough for 2 hours or until easy to handle. With floured hands, shape tablespoons of dough around 42 candies. Place cookies 2 inches apart on greased baking sheets. Bake at 375 for 10-12 minutes or until edges are golden brown. Remove to wire racks to cool. In a saucepan or microwave, melt remaining candies and drizzle over tops of cookies.","butter, sugar, brown sugar, eggs, vanilla extract, all-purpose flour, baking powder, salt, andes mints candies"
11647,penne with broccoli garlic,"Put pasta in a large pot of boiling water, cook for 7 minutes. Add broccoli cook for 1 minute. Pasta should be tender but firm, the boccoli should be crisp. Meanwhile in a small pan saute the garlic in the butter for 3 minutes. Drain pasta and put in into a warmed bowl. Mix in the garlic and season with salt& pepper. Serve.","penne, broccoli, butter, garlic cloves, salt and pepper"
369240,garlic roasted chicken with maple glaze,"Preheat oven to 400 degrees f. In a large roasting pan or dish, melt the butter in the oven. Peel and cube the potatoes. Place the chicken pieces, potatoes and garlic cloves in the buttery pan, turning to coat. Arrange chicken so skin sides are facing up. Sprinkle lightly with salt. Bake 40 - 45 minutes basting with pan juices every 20 minutes. Remove from oven and pour syrup over chicken. Return to oven for another 20 minutes or until golden.","butter, whole chicken, russet potatoes, garlic, maple syrup, salt"
450091,chinese cold celery slices,"Mix together soy sauce, salt, sesame oil, sugar and hot sauce. Set aside. Slice celery on a slight diagonal and scald in a pot of boiling water for 2 minutes. Drain and put celery in ice cold water for 1 minute. Drain again and pour the sauce over the celery.","celery hearts, soy sauce, salt, sesame oil, sugar, hot sauce"
392988,peanut butter cookies for a crowd,"Cream shortening and sugars. Add eggs, vanilla and peanut butter, mix well. Add flour, baking soda and salt, mix well. Stir in peanuts if desired. Drop by rounded teaspoonfuls 2 inches apart onto ungreased baking sheets. Flatten with fork if desired. Bake at 350 for 10-12 min or until set.","shortening, brown sugar, sugar, eggs, peanut butter, vanilla extract, flour, baking soda, salt, nuts"
241271,swedish cucumber salad,"Peel the cucumbers and slice them thin. Sprinkle the cucumbers with 1 tsp salt and let stand 30 minutes. Drain. Combine sour cream, vinegar, chives, dill, sugar and pepper. Pour over cucumbers. Add salt, if needed, to taste. Chill in the refrigerator for 30 minutes. Arrange chilled cucumbers on bed of lettuce. Sprinkle with chopped parsley.","cucumbers, salt, sour cream, vinegar, chives, dill weed, sugar, pepper, lettuce, parsley"
171308,marinated venison tenderloin wrapped in prosciutto,Combine marinade ingredients. Marinate tenderloins for 24 hours. Preheat oven to 400f. Remove tenderloins from marinade and pat dry. Wrap tenderloins in prosciutto and place in roasting pan. Roast for approximately 30 minutes or until internal temperature is 150f. Allow tenderloins to rest for 10 minutes before slicing on diagonal to serve.,"venison tenderloins, prosciutto, nutmeg, madeira wine, olive oil, fresh lemon juice, sugar, pepper, garlic, bay leaves"
132925,rachael ray s garlic roasted chicken with rosemary and lemon,"Arrange chicken in 9x13 baking dish. Add garlic, rosemary, evoo, lemon zest and grill seasoning and salt & pepper if you wish. Toss & coat chicken with all ingredients. Then place in oven. Roast 20 minutes. Add wine and lemon juice to the dish and combine with pan juices. Return to oven and turn oven off. Let stand 5 minutes longer and removen chicken from the oven. Place baking dish on trivet and serve, spooning pan juices over the chicken pieces.","boneless chicken breasts, garlic cloves, fresh rosemary, extra virgin olive oil, lemon, juice and zest of, seasoning, dry white wine"
201257,lemony green beans,"In a partially covered microwave-safe dish, microwave green beans and 1 tablespoons of water for 4 minutes. In a skillet over medium heat, cook the onions and garlic in the oil for three minutes or until lightly browned. Add green beans and 2 tablespoons lemon juice and cook until tender, stirring occasionally. Stir in the salt and pepper. Sprinkle with 1 tablespoons lemon zest.","fresh green beans, red onion, garlic cloves, olive oil, lemon, juice and zest of, salt, black pepper"
482279,tarbooj sharbat watermelon strawberry juice india,"Wash and stem the berries in cold water. Force through a food mill to separate seeds from the puree. Alternately place a nylon sieve over a bowl and, using a pestle or outstretched fingers, push to extract the fruit puree, discard the seeds. Combine all the ingredients in a jug, stir well and refrigerate for few hours. Stir and serve in glasses with crushed ice.","strawberry, watermelon juice, ginger, sugar"
166437,orangy pork chops,"In a large skillet, over high heat, quickly brown the chops on all sides. Reduce heat to low. Mix together all remaining ingredients and add them to the pork in the skillet. Cover and simmer gently until the chops are done. About 30-40 minutes, depending on thickness.","pork chops, mandarin oranges, brown sugar, cinnamon, cloves, salt, mustard, ketchup, vinegar"
476518,spring potato salad,Cook new potatoes in boiling salted water to cover for 15-20 minutes. Peel. Toss warm potatoes with scallions. Combine olive oil with rest of ingredients. Pour over potatoes and toss. Serve warm.,"new potatoes, scallion, parsley, olive oil, white vinegar, salt, dry mustard, garlic clove"
19345,chinese take out fried rice,"Heat 1 tbsp oil in a skillet or wok at medium-high heat for 2 minutes. Add eggs. Cook 1 minute on each side. Remove from skillet. Chop and set aside. Heat remaining 3 tbsp oil in skillet or wok. Add ham, and stir-fry 1 to 2 minutes or until golden. Add bell pepper and onion. Stir-fry 5 minutes. Add peas and next 3 ingredients. Stir-fry 3 to 4 minutes or until thoroughly heated. Stir in reserved egg, and sprinkle with green onions.","vegetable oil, eggs, cooked ham, red pepper, sweet onion, sweet peas, cooked rice, soy sauce, chili-garlic sauce, green onions"
