response,target_recipe
"Peel the ginger with a vegetable peeler and grate into a bowl. Add the sugar and water and stir well. Bring to a boil over medium heat. Reduce heat and simmer until the mixture is reduced by 1/3, about 10 minutes. Pour into mugs and top with skim milk and a dollop of chocolate syrup. Sprinkle with grated ginger.",146663
"In a bowl, beat together the egg with the peanut butter until the mixture is smooth. Beat in the splenda granular until combined. Beat in the vanilla extract. Store in an airtight container in the refrigerator for up to 2 weeks. Serve cold or at room temperature.",119165
Dissolve gelatin in boiling water. Let cool. Add pineapple juice. Refrigerate. Fold in buttermilk. Add fruit and pecans. Chill.,357752
Preheat oven to 350. Brown chicken in butter and water. Drain water. Add soup and 3/4 cup water. Cook until thick. Add sour cream and spices. Bake for 1 hour at 350. Top with butter and cracker crumbs. Bake for 10 minutes longer. Makes 10 servings.,23120
Brown meat. Add onion. Cook until meat is done. Add the macaroni and cheese mix and cook until it is done. Add the cream of mushroom soup. Stir well. Add garlic powder. Heat and serve.,38913
Preheat oven to 350. Brown pork chops on both sides. In a skillet cook onion and parsley until soft. Add apple and broth. Cook until tender. Stir in cornbread mix. Remove from heat and set aside. Stuff each pork chop with a spoonful of the mixture. Place back into skillet. Cover and bake for 1 hour or until the center is no longer pink.,183498
"Saute the onions in olive oil for 2 to 3 minutes. Add tomato puree and cook for 3 minutes. Add chicken stock and cook for another minute. Add rigatoni pasta and cook according to package directions. Drain, then add back to pot. Add the butter. Stir to combine. Season with salt & freshly ground black pepper to taste. Stir in parmesan cheese.",341726
Melt bittersweet chocolate with butter in a large saucepan over low heat. Stir in egg yolks and continue to stir constantly over low heat until mixture thickens and coats the back of a spoon. Remove from heat and stir in cognac and cream. Stir in cocoa. Cool to room temperature. Line a 9 by 13 inch pan with aluminum foil--leave an overhang on two sides of the pan to help you lift the chocolate out later. Pour mixture into the pan. Chill until firm--at least 8 hours or overnight. Lift out of pan by the foil. Cut into squares. Yields 3 dozen squares.,456145
Cook beef until browned and thoroughly cooked. Drain. Add beans. Mix well. Heat through. Spread evenly on half of each tortilla. Top with onions and cheese. Sprinkle with tomato. Roll up each tortilla tightly. Cut in half on the diagonal.,210625
"In a medium bowl, combine the egg, milk, breadcrumbs and Worcestershire sauce. In a large bowl, mix the ground beef, onion powder, salt and garlic powder. Add the egg mixture to the ground beef mixture and mix until just combined. Divide the mixture into 1/3 cup portions. Place the portions onto a baking sheet lined with wax paper. Place into freezer. When ready to use, defrost in the refrigerator overnight. Then cook in a skillet according to the recipe. Makes approx 24 meatballs.",274047
Boil the potatoes in lightly salted boiling water until tender. In a separate pan cook the onion in boiling water until tender. Add the sage sausage and cook until done. Remove the sausage and cut into bite size pieces. Add the milk and cream to the hot onions and cook until blended. Add the potatoes and sausage back to the mixture and heat to a boil. Stir in the ground sage and parsley. Top each bowl with red bell pepper. Serves 4-6.,251625
Cut the apple into cubes. In a bowl combine all the ingredients except the ground chicken. Add the ground chicken and mix thoroughly by hand. Divide the mixture into 6 patties and flatten a bit with your hands. Cook for 4-6 minutes on each side in a hot skillet until cooked through. Serve on a bun or in a tortilla as a wrap.,449268
Heat olive oil in a large skillet over medium heat. Saute the shallots until softened. Add the gingerroot. Continue cooking for 1 minute. Add the mushrooms. Stir to combine. Cook until they are tender. Add the soy sauce. Continue cooking 1 minute. Stir in the milk and cream. Continue cooking 5 minutes. Stir in the chives.,187118
"Pour wine into the bottom of a large punch bowl. Add the orange juice concentrate. Stir in the triple sec, brandy, sugar, lemon juice, and lemon zest. Chill for at least 2 hours. Add the peaches. Serve over ice.",135031
"Boil potatoes whole in a small amount of water. Drain the water and cool the potatoes slightly. Mash the potatoes in a bowl with butter, eggs, half-and-half, onion powder and pepper until smooth. Mix in the cheese. Line a 10x15-inch pan with foil and spray the foil lightly with nonstick spray. Spoon the potatoes into the pan evenly. Spray a piece of plastic wrap with nonstick spray. Place it on top of the potatoes and then spray the top of the plastic wrap with nonstick spray as well. Bake at 400 degrees F for 30 minutes or so. The top of the potatoes should be golden brown and crisp. Allow to cool before removing plastic wrap. Cut into squares for serving.",70492
"Preheat oven to 450. Cut potatoes in 1/4 inch slices. In a medium bowl combine broth, paprika, and parsley. Toss potato slices in herb mixture and place in a shallow baking pan or baking sheet. Bake in oven for 30 minutes or until crisp. Melt butter in a skillet over medium heat. Stir in green onions and cook for 5 minutes. Sprinkle over potato slices and serve immediately.",159179
"Saute onion in canola oil in skillet until translucent. Add tomatoes, tomato paste, garlic and seasoning and cook 3 minutes stirring often. Add tomato basil soup to skillet and simmer for 4 to 5 minutes stirring occasionally. Add basil and rosemary to skillet. Heat through and remove from heat. Beat eggs until foamy. Add cheeses to eggs and stir to mix well. Pour egg mixture over tomato soup mixture in skillet and cook 1 minute. Top omelet with remaining basil and rosemary and serve.",401743
"Mix together cake mix, water, oil, banana. Add vinegar to make a batter consistency. Bake in cupcake pan according to package directions.",136415
"Preheat oven to 400 degrees F. Rub butter all over each salmon steak, and sprinkle with sesame oil, soy sauce, garlic and ginger and limes. Bake for 10-12 minutes per side or until cooked through. Sprinkle with sesame seeds and serve.",107329
Combine first 7 ingredients in saucepan. Cook over low heat until mixture is thick and bubbly. Remove from heat. Stir in oats and coconut. Beat egg whites at high speed until stiff peaks form. Fold egg whites into hot mixture. Spoon into unbaked pastry shell. Bake at 350F for 45 minutes. Makes 8 servings.,390475
"Preheat oven to 350. Grease and flour loaf pan. Cream butter and sugar in large bowl. Add orange rind and beat well. Add eggs, one at a time. Alternately add the milk and flour mixture to creamed mixture. Fold in the berries. Spoon into loaf pan. Bake in preheated oven for 50-60 minutes until toothpick inserted into center comes out clean. Cool slightly before removing from pan to cool completely on wire rack.",96147
"In a bowl, combine the first 3 ingredients until smooth. Divide the mixture among 4 bowls and refrigerate 10 minutes or until set. Top each serving with a slice of fruit and serve immediately.",228394
"Drain tuna and place in large bowl. Add 2 teaspoons garlic salt. Mix in dill relish, celery and onions. Spread mayonnaise evenly over tops of hot dog buns. Divide mixture between halves of buns. Sprinkle with remaining garlic salt. Roll up into sandwiches. Wrap in foil. Bake at 350 for 20 minutes. Serve hot.",411442
"Mix the coffee with the water in a small bowl and set aside. Grease a 8x8 inch (20x20 cm) baking pan with melted butter and set aside. Put the biscuits into a food processor and blend until finely ground. Transfer to a bowl and add the coffee mixture and mix well. Transfer to the prepared pan and press down evenly. Set aside.In a saucepan over medium heat, combine the brown sugar, cocoa powder and evaporated milk and stir until the mixture comes to a boil and thickens. Remove from the heat and add the chocolate and mix well until melted and smooth. Pour over the biscuit base and spread evenly. Sprinkle with the nuts and fruit and press down gently. Chill for several hours until set.Cut into squares.",520980
Place the fish in a shallow baking dish. Sprinkle the nuts over the top of the fillets. In a small bowl combine the oil with the herbs and lemon zest and juice. Brush the mixture over the top of the nuts. Bake for about 15 minutes in the preheated oven or until the nuts are lightly toasted and the fish is just opaque. Serve warm.,369857
Heat the oil in a saucepan. Add the onions and saute until softened. Add the fava beans and stir fry for 2 minutes. Add the tomato sauce and spices. Mix well. Cook for about 1 minute. Serve with pita bread.,18236
In a small bowl combine mayonnaise and chili sauces. Add cornstarchstir until well blended. Add shrimpstir to coat. Place in refrigerator until ready to serve. Serve with crackers.,187731
"Preheat oven to 450 degrees. Lightly brush each mushroom cap with oil. In a large skillet over medium-high heat, saute the onion and garlic until softened, about 5 minutes. Add the pepper sauce and the gorgonzola and heat through. Remove from heat, add the parsley and the breadcrumbs and mix well. Divide the gorgonzola mixture between the caps. Bake for 15 minutes or until the mushroom caps are tender.",309817
 Slice each egg lengthwise in half and remove the yolks. In a small mixing bowl mash the yolks with the mayonnaise. Fold in the green onions and curry powder. Spoon the mixture back into the egg whites and serve chilled.,89474
"Beat egg until light and frothy. Add buttermilk and melted butter and beat well. Add the cornmeal, salt and baking soda. Mix well and pour into greased casserole dish. Bake at 350 for 35 minutes to 45 minutes or until done in the middle with a toothpick coming out clean.",465942
"In a shallow dish whisk together the buttermilk and the egg. In another shallow dish mix together the panko breadcrumbs, coconut, salt & pepper. Coat the chicken with the egg wash & then dredge in the panko breadcrumbs. Place on a parchment lined baking sheet & bake for 15 minutes. Flip & bake for another 15 minutes.",420055
"Combine cake mix, butter, and egg in large bowl. Stir until dough forms. Press into greased 13x9 pan. Bake at 350 degrees for 12-15 min. Cool. In medium saucepan, combine corn syrup and marshmallows. Cook over low heat until melted. Remove from heat. Stir in vanilla. Pour mixture over cooled crust. Sprinkle with chips and nuts. Chill until firm. Cut into squares. Makes 36-40 bars.",469704
Brown meat and celery. Drain. Mix with remaining ingredients. Shape into patties. Cook as desired. Serve on bun.,134642
"Bring the water to a boil with the vinegar, salt, alum, and garlic. Add the cucumber slices. Boil for 1 minute. Drain. Pack into sterilized jars. Add the fresh dill and onion slices to each jar. Seal the jars immediately and store in the fridge.",245808
Toss all except feta cheese in a large bowl. Toss in feta cheese. Drizzle dressing over and toss to mix. Sprinkle hazelnuts on top and serve.,391168
"In large skillet over medium-low heat, melt butter. Add green onion. Add crayfish. Cook until crayfish are hot. Remove from skillet. Beat eggs in bowl. Add crayfish and onion. Stir in cheese. Add to skillet. Cook until egg is set. Serve immediately.",29291
"Melt 2 tbsp of butter in a frying pan over medium heat. Whisk together 1 cup of milk and 4 eggs until smooth, then stir in 1/2 tsp white pepper. Pour into the pan, stirring constantly until just set. Add 1/4 cup finely chopped green onion, 1/4 cup flaked smoked salmon and 1/4 cup sour cream. Sprinkle with fresh coriander.",173667
"Peel the potatoes and cut them into uniform pieces (1 inch). Add them to a pot of boiling water and cook until tender. In a saucepan combine the cream cheese and butter and bring the mixture to a simmer over low heat and stir until the mixture is smooth and creamy (about 5 minutes). Remove the mixture from the heat and let cool completely. In a large mixing bowl add the cooled mixture and the milk, and beat with an electric mixer until smooth and fluffy (about 1 minute). Add the green onions and the parsley and beat again for 1 minute. Add the potatoes and the marjoram and beat again for about 30 seconds. In a shallow bowl combine the breadcrumbs and the melted butter and mix thoroughly. Add the breadcrumb mixture to the potato mixture and stir well. Transfer the mixture to a 2 quart casserole dish and bake for 30 minutes.",15280
"In a food processor, combine the tomatoes, onion, garlic, salt, pepper flakes, olive oil and basil. Process until smooth. Pour into a slow cooker. Cook on high 5 hours. Remove the leaves of the basil. With a slotted spoon, transfer the tomato mixture to a bowl. Add the basil leaves. Toss to coat. Serve immediately. Makes about 6 cups.",421371
Preheat over to 350. Cream together the sugars and banana. Add the mashed banana. Add the flour mixture. Stir in the olive oil. Fold in the chocolate chips. Drop by teaspoonful onto an ungreased cookie sheet. Bake for 10-12 minutes. Remove from oven and let set for 10 minutes before eating.,190585
"In a Dutch oven or heavy-bottomed pot, heat oil over medium high heat. Add garlic and saute until golden, about 2 minutes. Add wine and continue cooking until liquid is almost completely evaporated, about 3 minutes. Add clams and cover pot. Cook until all of the clams open up, about 5 minutes. Uncover pot and stir in capellini and parsley until heated through, about 2 minutes. Season with salt and pepper to taste. Serve immediately.",20774
"Puree the garlic in a food processor. Add the sea salt, lemon juice and the extra virgin olive oil. Process until the dressing is smooth. Add the Parmesan cheese and process again until smooth. Add the lemon zest. Transfer to a jar. Store in the refrigerator.",426030
"Combine almonds with quinoa in a medium saucepan. Add 3 cups water. Bring to a boil over medium-high heat. Reduce heat and simmer covered 10 minutes. Remove from heat. Stir in the raisins. Cover and let stand 5 minutes. Stir in the oatmeal, brown sugar, cinnamon, and nutmeg. Cook over medium heat, stirring occasionally until oatmeal is tender. Serve in bowls with vanilla yogurt.",426339
Mix brown sugar and spices together and spread on bottom of a 9x13 pan. Layer on the apples and pour the water over the top. Combine the flour and the oats. Cut the butter into the flour mixture until it resembles coarse meal and sprinkle on top of the apples. Bake at 375 for about an hour or until the top is brown and crusty and the apples are tender.,31769
"Cook the swede and potato until done (boiling or baking), mash together with butter, chives and a little milk or cream, season to taste with sea salt and black pepper (and a pinch of cayenne if desired). Serve with freshly ground black pepper and chives on top as well as a little lashings of butter.",278747
"In a small bowl combine the mayonnaise and the Dungeness crab. Stir in the chopped artichoke hearts, the parmesan cheese and parsley. Chill. Serve with crackers.",152908
"Heat 1 tablespoon of the oil in a large skillet over medium heat. Add the mushrooms and green onions and cook for 3 minutes or until the mushrooms are tender. Remove from the heat and set aside to cool for 5 minutes. Beat the eggs lightly in a large bowl and stir in the mushrooms, onions and cottage cheese. Add the flour and baking powder and stir to combine. Add the remaining tablespoon of oil to the skillet and heat over medium heat. Using a large ice cream scoop or 2 spoons, drop the mixture by the spoonful into the hot oil and fry for 1 minute on each side or until golden brown. Drain on paper towel. Serve immediately.",97949
"Preheat the oven to 350 degrees f (175 degrees c). Grease a 9 x 5 inch loaf panset aside. In a large bowl, cream together the oil and brown sugar until light and fluffyadd the egg whites, one at a time, beating well after each addition. In a small bowl, whisk together the flour, baking powder, baking soda, and saltstir into the creamed mixture until just blended. Fold in the mashed bananas and vanilla extract. Pour the batter into the prepared loaf pan. Bake for 1 hour or until a toothpick inserted near the center comes out clean. Cool for 10 minutes before removing from the pan to a wire rack to cool completely.",76091
"Peel and core the pears. Slice into eighths. Slice the celery and hazelnuts into thin strips. In a large bowl, combine the pears, cherries, celery, yogurt and sour cream. Add the salt and the lemon juice to taste. Toss well, then cover the bowl with plastic wrap and refrigerate for 15 minutes. Serve on a bed of romaine or other greens.",228528
"Preheat the oven to 375 degrees F (190 degrees C).Bake the potatoes at 400 degrees F (200 degrees C) for 50 minutes. Slice potatoes into 1/4-inch thick slices and set aside.In a medium skillet over medium heat, saute the onion and ham together with the salt and pepper until the onion is tender and the ham is heated through.Remove from the heat and stir in the cream and Dijon. In a separate bowl, beat the eggs with the parsley until blended well. Combine the egg mixture with the onion mixture until well blended. Pour the mixture into the pie crust shells and sprinkle with Swiss cheese. Bake at 375 degrees F (190 degrees C) for 20 minutes or until the potatoes are tender.In a saucepan over medium heat, melt the butter into the heavy cream. In a separate bowl, mix the potato slices with the half-and-half, cheese, salt, and pepper. Layer the sliced potatoes into the",481937
Preheat oven to 375. Cream together margarine and sugar. Beat in eggs. Add dry ingredients. Combine bananas with Tang and mix into batter. Stir in chocolate chips. Bake in muffin pan 18-22 minutes. Makes 12.,295030
Heat the olive oil over medium heat until hot. Cook the mushrooms for 2-3 minutes or until they begin to soften. Add the onions and cook for 5 minutes or until softened. Stir in the wild rice and cook for 3 minutes or until lightly toasted. Stir in the beer and cook until the liquid evaporates. Stir in the mushrooms and cook for 3-4 minutes or until they begin to brown. Add the Italian sausage to the pan and cook for 2 minutes or until the sausage is browned. Stir in the black pepper and remove from the heat.,71280
"In a small bowl combine all of the ingredients except the pork. Stir until the sugar is dissolved. Add the meat and mix well. Marinate for at least 2 hours, turning occasionally. Cook on an outdoor grill over medium heat until done.",15358
"In a 12-inch oven-proof skillet, heat the butter over medium-high heat until the foaming subsides (about 5 minutes). Add the onion and cook until tender (about 5 minutes). Add the garlic and cook 1 minute longer. Sprinkle the flour over the mixture and stir well. Add the soup and stir until smooth. Gradually add the milk, stirring constantly until smooth and thickened (about 10 minutes). Stir in the tomatoes and the fish and bring to a boil over medium-high heat. Reduce the heat to low and cook 10 minutes or until the fish is opaque and tender when tested with a knife. Sprinkle the cheese over the top and bake 5 minutes or until the cheese is melted and the sauce is bubbly. Serve over the cooked pasta and sprinkle with parsley and red pepper flakes if desired.",220526
"Preheat oven to 350 degrees and grease the bottom and sides of an 8-inch cast iron skillet with butter. In a medium bowl, combine the cornmeal, all-purpose flour, salt and sugar and mix well. In another medium bowl, combine the milk, eggs and oil and mix well. Make a well in the center of the dry ingredients and pour in the wet mixture and mix well by hand or with a stand mixer fitted with the paddle attachment. Turn the batter into the prepared pan and place in the oven. Bake for about 40 to 45 minutes or until the bread is golden brown and has begun to pull away from the sides of the pan. Remove the pan from the oven and turn it upside down on a wire cooling rack or on the counter. Allow the bread to cool for 10 minutes and then use a thin metal spatula to loosen the bread from the pan and turn it out onto the wire rack. Serve warm or at room temperature.",493561
"In a saucepan over low heat, warm heavy cream with cinnamon stick. Add strawberries to cream and cook over low heat for 30 minutes or until tender. Remove cinnamon stick. Remove strawberry tops. Add sugar to taste and calvados to taste. Chill before serving. Garnish with mint leaves.",174863
"Place octopus in a large saucepan of boiling water. Reduce heat to medium-low and simmer until tender, 40 to 45 minutes. Drain the octopus, reserving 1/4 cup cooking liquid. Cut the octopus into 1-inch pieces and place in a bowl. Add the oregano, lemon juice, olive oil and garlic. Toss. Season to taste with salt and pepper. Garnish with more oregano and lemon.",59942
Cook spaghetti according to package directions. In a large bowl add shrimp and tomatoes. In a large skillet over medium heat add olive oil and onions. Cook onions for 5 minutes. Add seasoning and cook for 1 more minute. Add cooked spaghetti and goat cheese. Mix well. Serves 4.,54637
Grease and line the base of two 20cm sandwich tins. Mash the bananas and then mix with the sugar. Add the bicarbonate of soda and mix well. Add the eggs one at a time and then the melted butter. Stir in the flour and milk. Divide the mixture between the two tins. Bake in a preheated oven at 170C for about 25 minutes or until the cakes are cooked in the middle. Allow to cool in the tin. When cold cut each cake in half and spread the top with buttercream. Sandwich the two halves together and decorate.,363721
"Preheat oven to 375 degrees. In a medium bowl whisk flour, baking soda and salt. In a large bowl beat the butter and granulated sugar with a mixer until smooth. Beat in brown sugar and vanilla. Add the egg and beat until fluffy. Reduce the mixer speed to low and beat in the flour mixture until well blended. Stir in the peanut butter and chocolate chips. Cover and refrigerate for at least 2 hours. Drop the dough by rounded teaspoons onto ungreased cookie sheets. Bake for 10 to 12 minutes in the preheated oven or until golden brown. Cool on a wire rack. Makes about 2 dozen cookies.",130315
"Brown ground beef and onion together. Drain off excess fat. Add tomato sauce, water, worcestershire sauce and salt and pepper. Cook until mixture comes to a boil. Add cooked macaroni, heat through and serve.",130879
"In a large sauce pan combine thai peppers, garlic and vinegar. Simmer over low heat for 1 hour or until reduced by half. Strain, cool and bottle.",102420
Heat the oil in a skillet. Cook the sausage patties for 3-4 minutes or until they are browned and crisp on the edges. Beat the eggs with the milk and margarine until the mixture is smooth and creamy and pour over the sausage patties. Cook for 1-2 minutes or until the edges of the egg are set and the centers are still soft but not runny. Sprinkle with the cheddar cheese and serve on the English muffins.,445442
Brown ground pork and add seasonings. Pour in milk and cook for 1 hour. Pour into molds and chill for 2 days. Melt butter and sprinkle with dry breadcrumbs and bake until golden brown.,17984
"Mix first 5 ingredients together. Cool to lukewarm. Add margarine and 2 cups of the flour. Beat well. Add remaining 3 cups of the flour and beat until smooth. Add egg. Beat 30 seconds or until well mixed. Turn onto lightly greased surface. Knead until smooth and elastic, about 5 minutes. Shape into a braid. Place in a greased 8 x 4 inch loaf pan. Cover and let rise in a warm place until doubled in bulk about 30 minutes. Bake at 375 for 20 minutes or until done. Cool in pan 5 minutes. Remove from pan and cool completely on a wire rack. Makes 1 loaf.",20167
Combine 1/2 cup water and 2 tablespoons white wine vinegar in a small bowl. Season with salt and thyme. Set aside. Cut 1 lemon into thin rounds and set aside. Cut remaining 2 lemons into quarters. Place chicken thighs in a non-reactive container and pour over vinegar mixture. Cover and marinate in the fridge for 2 hours. Heat 3 tablespoons olive oil in a large saute pan over medium-high heat. Add chicken thighs in a single layer and brown on both sides. Remove thighs from pan. Add figs and 1/2 cup water to pan and saute 1 minute. Add remaining 1/2 cup water and 2 tablespoons brown sugar and bring to a boil. Add thyme and simmer 10 minutes. Return thighs to pan and simmer 5 minutes. Place one or two slices of lemon on each thigh and serve. Garnish with cilantro and lemon rounds.,414903
"Cut the pineapple into slices about 1/2 inch thick. In a small saucepan combine butter, sugar, spices, and salt. Bring mixture to a boil over medium-high heat. Cook and stir until mixture becomes thick and syrupy. Spread mixture over the cut sides of the pineapple slices. Grill over medium heat about 3 minutes per side until pineapple is heated through. Serve with vanilla ice cream. Makes 2 servings.",93220
"Cream together cream cheese and mayonnaise in a small bowl. Add sugar, onion powder, garlic powder, salt, and pepper to taste. Stir in the chopped eggs. Serve on whole wheat bread or lettuce leaves.",318155
"Prepare pasta according to package directions. Heat 2 tablespoons butter in a medium saucepan over medium heat. Add the sage and cook until the sage is crisp and fragrant, about 20 seconds. Add the remaining 1 tablespoon of butter and the pasta and toss until coated. Sprinkle with cheese and serve immediately.",168308
"Cream shortening and sugar. Add eggs and mix well. Stir in vanilla. Combine flour, baking soda and saltgradually add to creamed mixture and mix well. Stir in milk and cinnamon. Drop by rounded tablespoons 2 inches apart onto greased baking sheets. Bake at 350 degrees for 8-10 minutes or until edges are lightly browned. Remove from pans to wire racks to cool.",139867
Mix all ingredients together. Let it sit at room temperature for 30 minutes to an hour. Served with tortilla chips.,108007
Melt margarine in skillet. Add onion to skillet. Saut till tender. Add flour. Stir constantly over medium heat. Add broth. Stir constantly until thick. Add veggies and potato. Cook until tender. Add parsley. Remove from heat. Add milk and seasonings. Pour into unbaked pie shell. Top with second pastry. Cut slits in top. Bake at 400 for 40 minutes. Let cool 20 minutes. Cut and serve.,359090
"Mix together instant flakes, parmesan cheese, parsley flakes, garlic salt and margarine in shallow bowl or dish. Place the chicken in this mixture to coat. Place in greased pan in 350f oven. Bake for 1 hour.",251659
"Heat oven to 400f. Heat oil in a large skillet over medium-high heat. Add onions, garlic and cumin. Cook for 2 minutes or until onions are soft. Add veal. Cook 1 minute. Add wine and cook 2 minutes. Stir in thyme and parsley. Stir in stock. Simmer 8 to 10 minutes or until veal is tender. Transfer to a bowl. Add noodles and porcini. Toss to coat. Transfer to a 13 x 9-inch baking dish. Sprinkle with parmesan. Bake 15 minutes or until bubbly.",117250
Whip cream to soft peaks in a large bowl. Add powdered sugar and beat to stiff peaks. Add vanilla bean paste and mix to blend well. Place mixture in a bowl and cover tightly with plastic wrap. Refrigerate for at least 1 hour. Remove cream from refrigerator and mix well. Add espresso and cinnamon. Serve immediately.,271868
In a mixing bowl combine milk and pudding mix. Beat on low speed for 2 minutes. Beat in honey until smooth. Add peanut butter and cereal. Spoon into desert dishes. Chill for 2 hours. Garnish with more cereal if desired.,179052
"Brown crumbles in a large skillet. Stir in mushrooms and onion. Cook 5 min., stirring occasionally. Stir in soup and 1/3 cup water. Bring to boil. Reduce heat to medium-low. Add pastacook 10 min., stirring often. Stir in spinach and cheese until melted.",328824
"Slice up 1 medium size potato into wedges. Chop up 1 onion. Slice up 4 Kielbasas. Slice up 4-5 baby carrots. Place potatoes in bottom of crock pot. Add potatoes, onions, Kielbasas and carrots. Mix together well. Add 2 cans of water. Mix together. Put 1/2 cup of BBQ Sauce in the bottom of the crock pot. Pour the rest over the meat and veggies. Cook for 4 hours on high. Stir mixture well before serving. Serve over rice or mashed potatoes.",447710
Heat oil and cashews in pan. Add onion and cook till soft. Add garlic and ginger. Cook for 1-2 minutes. Add water and simmer till reduced. Add tofu and cook for 2 minutes. Stir in red pepper and frozen peas. Add more water if needed. Simmer for 3-4 minutes. Serve with rice and lime wedges.,30310
" Cream butter and sugar together. Blend in almond extract and baking soda. Gradually add sifted dry ingredients to creamed mixture, beating after each addition until well blended. Shape into small balls, then roll in powdered sugar. Bake 1 inch apart on ungreased cookie sheets at 375 degrees F for 8-10 minutes or until lightly browned. Makes 1 1/2 dozen.",201614
"Peel the cabbage leaves off the stem carefully and cut them up in small pieces, and put them in a bowl with the water (2 or 3 Tbsp.) salt (1 tsp.) and let it stand for about 10 minutes. When the water has drained out of the cabbage and it is dry, place it in a heavy saucepan with the Crisco. Brown it over a low heat. Add the vinegar (2 Tbsp.) , the sugar (1 tbsp.) , the ground cloves (1/4 tsp.) , the ground allspice (1/4 tsp.) and the ground ginger (1/4 tsp.) , the onions (1/2 cup) , the salt (1/2 tsp.) , the gingersnaps (1 tsp.) , the cinnamon (1/4 tsp.) and the bay leaves (2 or 3). Bring this mixture to a boil over a low heat, then cover and let simmer for 10 minutes or so. Uncover and boil for a few minutes more until the sauce has thickened a bit. Serve hot over noodles or",108659
"Heat a skillet over medium heat. Butter one side of 4 slices italian bread. On 2 slices, layer 1/2 cup shredded swiss and 1/2 cup shredded muenster cheesestop with remaining 2 slices. Butter the other sides. Place the sandwiches into the skillet, buttered sides down. Cook until golden brown and cheeses are melted, about 5 minutes per side. Meanwhile, prepare the spread: In a small bowl combine the american, parmesan and part-skim mozzarella cheeses, the mustard, garlic salt with parsley and the remaining 1 tablespoon buttermix well. Spread evenly on the remaining 4 slices of italian bread. Serve with the sandwiches.",290681
"Spread honey mustard on one slice of bread and mayonnaise on the other. Layer with potato, onion and tomatoes. Top with avocado and alfalfa sprout. Serve.",249609
Mix soup with sour cream and pour over potatoes. Bake at 375 until bubbly. Add toppings of bacon bits and shredded cheddar cheese.,80900
Preheat oven to 350 f. Grease a 13x9x2 inch pan. Peel bananas and cut lengthwise in half. Arrange half of the banana slices in a single layer. Sprinkle with half of each of the remaining ingredients. Repeat with the remaining banana slices and remaining ingredients. Bake 45 minutes. Cool 5 minutes. Cut into 2 inch squares and serve warm.,113927
Heat oil in non-stick skillet over medium heat. Add shallot and saute for 1 minute. Add apple juice concentrate and water. Stir to combine. Add remaining ingredients and cook until thickened. Brush salmon pieces with glaze and broil until cooked through. Serve hot.,183331
"Wash carrots. Cut off tops. Standing up on their ends. Bake at 350F for 30 minutes. Cool slightly. Melt butter over medium heat. Stir in brown sugar. Hot sauce, orange juice concentrate, lemon juice and cumin. Add garlic. Continue stirring until thickened. Stir in carrots. Sprinkle with chili powder. Salt to taste. Let cool. Chill before serving.",144926
Heat a large saucepan over medium high heat. Melt the butter in the saucepan. Add the onion and garlic cloves. Cook until onions are golden brown. Add the mushrooms and continue to cook until mushrooms are done. Remove from heat and stir in the lemon juice. Add the cream. Add the cooked pasta. Add the lemon and season to taste with the parmesan cheese. Add the salt & ground pepper. Toss well. Serve hot.,391265
Heat 1/2 of the barbecue sauce in a pan. Slice chicken into thin strips. Add to sauce. Cook until heated through. Spoon onto rolls. Top with pickles. Serve hot.,414119
"In a food processor or high-powered blender, process all the ingredients together until you have a thick, creamy texture. Chill for at least 1 hour before serving. Serve with fresh fruit, nuts or graham crackers.",443686
"Combine dill weed and paprika in a shallow dish. Dip fish in egg and milk mixture and then roll in dill/paprika mixture. Melt olive oil in a large skillet and add fish. Cook until browned on both sides, about 2 minutes per side. Remove from skillet and serve with lemon wedges.",147029
"Mix flour, garlic salt and cayenne in a shallow bowl. Dip each shrimp in flour mixture. Dip in egg. Roll in flaked coconut. Place 3 shrimp on each skewer. Deep fry at 350 degrees for 2-3 minutes. Drain. Salt and pepper to taste.",456101
Melt butter and shallots together. Add the rice and cook over low heat until lightly toasted. Add the broth and wine. Bring to a boil. Reduce the heat and simmer uncovered for 15-18 minutes or until the liquid is almost evaporated. Add the parsely and season with salt and pepper. Remove from the heat. Stir in the parmesan cheese and serve.,219530
Rinse lentils. Add butter to a medium pot over medium-high heat. Add lentils and water to the pot. Bring to a boil and reduce to a simmer. Cover and cook for 45 minutes. Stirring occasionally. Add beef bouillon cubes and stir. Remove from heat. Add cooked peppers and onion. Season to taste. Serve.,95371
"In a 9""x13"" pan combine 2 packages of Ritz cracker crumbs and margarine. Press into pan. Bake at 350 degrees 7-8 minutes. Remove from oven and let cool. In a small bowl combine soup and margarine. Spread on top of the cracker layer. Cut the fish into small pieces and spread evenly on top. Return to oven and bake for an additional 10 minutes. Serve with rice and a vegetable.",103100
Mix pumpkin and egg well. Combine with rest of ingredients except lemon slice and cinnamon. Drop from spoon into hot oil. Fry until golden. Drain on paper towels. Cool completely. Sprinkle with cinnamon and lemon slice.,260560
Place apples in an 8-in baking panset aside. Melt the butter in a small saucepan over medium heatstir in the sugar until the mixture is blended and smooth. Combine the flour and salt in a small bowlstir into the saucepan until the mixture is thickened and smooth. Spread the mixture evenly over the applessprinkle with the walnuts. Bake in preheated oven for 15 minutes or until the mixture is bubbly. Remove from the ovenstir in the maple syrup. Serve warm with the maple & brown sugar instant oatmeal.,337998
