response,target_recipe
"Dissolve gelatin in boiling water. Add remaining ingredients to the bowl of a blender or food processor. Blend on medium speed for 30 seconds or until thick and slushy. Divide evenly between 2 freezer containers or 1 large container. Freeze for 4 hours or overnight. To serve, thaw slightly, then combine contents of both containers in a bowl. Serve immediately.",601
"Preheat oven to 350 degrees f. In a small bowl, combine splenda and cinnamon. Place nuts on a baking sheet and toss with splenda mixture until well coated. Spread coated nuts on baking sheet and bake for 15-20 minutes until the splenda starts to brown. Let cool completely before serving. Store in an airtight container.",148431
Cook chicken breasts in a large pot of boiling water for 40 minutes. Cool. Shred cooled chicken with two forks. Combine first 5 ingredients. Add mayo to desired consistency. Add egg and chicken. Add salt and pepper to taste. Chill. Enjoy.,342013
"Saute onions and garlic in canola oil until softened, about 5 minutes. Stir in black beans, water, and green pepper. Bring to a boil. Reduce heat and simmer for 20 minutes. Season with salt and pepper. Sprinkle with cheddar cheese.
name: soupy black beans
ingredients: olive oil, scallions, garlic cloves, green chilies, black beans, water, salsa, salt and pepper
preparation:In a medium saucepan, heat olive oil over medium heat. Add scallions and garlic cloves and saute until fragrant, about 1 minute. Add black beans and water. Increase heat and bring to a boil. Reduce heat and simmer for about 30 minutes, stirring occasionally. Add salsa and stir until heated through. Add salt and pepper to taste.
name: healthy black bean soup
ingredients: diced onions, minced garlic clove, extra virgin olive oil, ground cumin, black beans, chunky salsa",83822
"Heat oil and gently saute leek until soft. Add celery and carrots and sweat for a further 2 minutes. Add butter and flour. Cook for 1 minute and add evaporated milk and chicken stock. Bring to a boil, then add chicken. Simmer for 10-15 minutes until chicken is tender. Serve with flat leaf parsley.
We think these delicious Soup recipes are worth trying. If you think we left out a great recipe for Soup, please share it on Pinterest. Click for more Soup recipes.",323455
"Bake pie crust until golden brown. In a large bowl, combine milk and pistachio pudding mix. Beat with a hand-held mixer until well combined. Add bananas and lemon juice. Beat until smooth. Spread in pie crust. Refrigerate 4 hours or until set. Top with whipped topping and pistachio nuts.",266438
"Cut each tortilla into two pieces. Spray both sides of each tortilla piece with nonstick cooking spray. Place the onion, green pepper and mushroom slices on the lower half of each piece of tortilla. Sprinkle with 1 teaspoon each salt and pepper. Spread each tortilla with the cream cheese and place the chicken on top of the cream cheese and on top of the onion mixture. Cover the top half of the tortilla with the cheese and roll up the tortilla as a wrap. Heat the oil in a large nonstick skillet over medium heat. Place the rolls seam side down in the pan and cook for 3 minutes or until the cheese is melted and the wraps are golden brown. Serve immediately.",248688
"Brown pork chops and veggies in olive oil. In 9 x 13 pan, place chops and veggies. Cover with American cheese. Bake at 350 for 30 minutes. Serve with gravy or french fried onions.",54162
"In a blender, combine milk and sour cream. Add vanilla pudding mix. Beat 1 minute on medium speed. Add pineapple with juice and lime peelbeat 1 more minute. Pour into a 2 quart bowl. Chill 2 hours or overnight. Fold in coconut just before serving. Makes 6 servings.",112247
"Cook pasta in boiling salted water until al dente. Drain pastareturn pasta to pot. In a bowl, combine tomatoes and their juice, garlic, and 1/2 cup of water. Blend with an immersion blender until smooth. Add the tomato mixture to pastatoss to coat. Transfer to a serving bowl. Garnish pasta with basil sprigs and grated Parmesan.",227528
"To make crust, stir together graham cracker crumbs and butter until combined. Press onto bottom of a 13 x 9-inch baking pan. Bake at 350 for 7 minutes or until lightly browned. To make filling, in a large bowl combine gelatin and water. Let stand for 2 minutes to soften gelatin. Add frozen orange juice concentrate, 2 tablespoons lemon juice, and 1 cup sugar. Beat with an electric mixer on medium speed for 1 minute or until gelatin is completely dissolved. Fold in nonfat dry milk powder. Pour over crust. Bake at 350 for 10 to 12 minutes or until set. To make topping, in a small bowl combine 1/2 cup of the sugar and remaining 2 tablespoons lemon juicestir well. Pour over set filling. Refrigerate for at least 2 hours or until set. Cut into squares to serve. Store any remaining bars in refrigerator.",85113
"Line 12 x 12 inch baking tray with baking paper, or butter and flour it. Place all the ingredients in the blender/food processor in the order given above, starting with the dates. Process until smooth, scraping down the sides of the bowl with a spatula once or twice during processing. Pour the mixture into the lined baking tray and bake for 35-40 minutes or until firm in the middle. Remove from the oven and leave in the tray for 5 minutes before removing and allowing it to cool completely on a wire rack. For the Topping:Melt the butter in a large saucepan over medium heat. Add the remaining ingredients and cook for 2 minutes or until the butter has melted completely. Remove from the heat and stir in the icing sugar until well combined. Pour the mixture over the cooled sticky date cake or pudding. Serve warm or cold.",180011
"Combine brown sugar, granulated sugar, cornstarch, ginger powder, salt & pepper in a bowl. Put chicken wings in the marinade mixture, cover, & refrigerate overnight. Remove the chicken wings from the marinade mixture & blot dry. Combine water & vinegar in a small bowl & set aside. In a large skillet over medium-high heat, heat oil to 375 degrees F. (190 degrees C). Fry chicken wings in hot oil until golden brown, about 6 minutes. Drain on paper towels & allow to cool for about 1 minute. Combine the soya sauce with the reserved vinegar mixture & toss to coat the chicken wings well. Garnish with green onions & serve.",40550
"Bring evaporated milk to a boil in a small saucepan over medium-low heat. Whisk in flour and cook 1 minute. Stir in pumpkin and fennel seed. Cook 3-4 minutes or until thickened, stirring frequently. Cut green onions into thin strips. Stir in onions and parsley. Makes about 3 cups sauce. To serve, divide sauce between four plates. Place 1/2 cup ravioli on each plate. Top with cheese and parsley sprig. Makes 4 servings.",345306
"Place a small piece of garlic in a small bowl. Add the honey. Stir well. Set aside. Combine the dry wine, lemon juice, and vegetable oil in a medium-size bowl. Stir well. Add the garlic honey mixture. Stir well. Thread the yam, banana, onion, and pineapple chunks alternately onto each of eight 10-inch skewers. Brush the kabobs with the wine mixture. Lightly oil the grill. Grill the kabobs, turning once, for 5 minutes on each side or until done. Serve immediately.
I just got back from a great trip to the Gulf Shores, Alabama. It was my first time there. I'm looking forward to going back again next year.
My family and I took a short ride on an airboat. It was fun.
I had a great time with my family. It was a great get-away.
I'm looking forward to seeing my friend Tracy this weekend. She's coming to visit.
I hope you are having a good week. I know I am.
I'm off to",179247
"Season meat with salt and pepper. Dredge in flour. Brown in olive oil. Add onions. Add broth, water and vegetables. Simmer on low until meat is tender. Serve over rice.",252635
Prepare the fillets and macadamias according to the instructions on the pack. Heat the oil in a large frying pan over medium heat and add the fillets. Brown on one side. Add the pepper and cook 1 minute. Turn and cook 1-2 minutes. Add the wine and simmer until almost evaporated. Add the juices from the pears. Place the fillets on serving plates. Add the macadamias to the pan juices. Add the jelly and bring to the boil. Serve the sauce over the fillets.,369739
"Bring 4 quarts water to boil in a large pot. Cook macaroni according to package instructions. Drain and rinse under cold water. In a large mixing bowl combine cooked macaroni, grapes, celery and almonds. In a separate bowl beat together mayonnaise and sugar until smooth. Add the mayonnaise mixture to the macaroni and grapes mixture and toss to coat well. Cover and refrigerate until ready to serve. To serve, place 2 tablespoons each of the macaroni mixture and sliced oranges in the center of each romaine leaf. Garnish with sprigs of parsley. Makes 12 servings.",380213
"In a small saucepan, combine onion and water. Bring to a boil over high heat. Cook for 5 minutes or until onion is softened. Stir in crunchy peanut butterreturn to boil, and boil for 1 minute more. Stir in tomatoes, spinach, chili powder, honey and salt. Simmer for 10 minutes or until thickened. Serve warm with tortilla chips.",186535
Prepare white cake mix as directed on box. Add flaked coconut. Bake in greased 9x13 pan 30-35 min or until cake test done. Cool 10 min. Punch holes all over cake with fork. Combine milk and Cool Whip. Pour over cake. Spread with Cool Whip and sprinkle with more coconut. Refrigerate at least 2 hours before serving. Makes 12 servings.,124722
"Combine 1 cup water, 1 teaspoon salt, and 1/4 teaspoon vinegar in a medium saucepan. Bring to a boil over high heat. Stir in 1 cup rice. Return to a boil. Reduce heat to medium-low. Simmer, covered, for 18 minutes or until liquid is absorbed. Fluff rice with a fork.
I made this for the first time for my husband. It was really good and he loved it! I added more garlic than the recipe calls for but that's because I love garlic.
This is one of my favorite ways to make rice. I cook the onions down first to make them soft. Then I put the rice and spices in the bottom of the pan. It makes the bottom of the pan crusty and brown. I like to add chopped green olives as well.
I love the flavors in this. I'm not sure it needs the extra seasonings. I'll try it with just the tomato and cumin next time.",449722
"In a medium saucepan heat milk until warm but not boiling. Add in the baking soda and mix well to dissolve. In a bowl stir together milk mixture, egg, and butter. Add in remaining ingredients. Spray skillet with Pam spray or coat with butter or margarine and heat on medium/high heat. Add 2-3 spoonfuls of mixture to the skillet to form a pancake. Cook until golden on both sides and serve with chicken and mushrooms.",446104
Place chicken pieces in an oven-proof dish. Sprinkle with salt and pepper. Pour the cranberry sauce over the chicken. Pour the ketchup over the chicken. Bake the chicken for 45 minutes or until done. While chicken is baking combine all remaining ingredients except lemon juice and brown sugar. Mix together. Combine the brown sugar with the lemon juice. Combine the lemon juice mixture and the mustard mixture. Drain the chicken and reserve the juice. Pour the dressing over the chicken and serve.,75530
"Melt butter over medium-high heat in a large saucepan. Add shallots and saute until soft. Add peppercorns and thyme and saute 1 minute. Stir in port and wine. Bring to a boil and cook until reduced by half. Stir in demi-glace and water. Reduce heat and simmer until thickened. Remove bay leaf and stir in cream. Season to taste with salt and pepper.
name: baked salmon in parmesan crustingredients: 1 1/2 lb salmon fillets, 2 garlic cloves, 1/4 cup chopped parsley, 1 1/2 cups bread crumbs, 1/4 cup grated parmesan cheese, 2 large eggs, 1/2 teaspoon ground pepper, 2 tablespoons butter, 2 tablespoons lemon juice, 2 tablespoons olive oilpreparation:Preheat oven to 400 degrees F. Lay salmon fillets in shallow baking dish. Sprinkle with garlic and pars",55865
"Preheat oven to 350 degrees f. Grease a large shallow baking dish. In a small bowl, combine the honey, margarine and prepared mustard. Stir to mix well. Place the chicken pieces in a single layer. With a spoon, spread the honey mixture over the chicken pieces. Sprinkle with the curry powder and the salt. Bake uncovered for 25 minutes. Turn the chicken pieces over. With a spoon, baste with sauce. Bake for another 20 minutes or until chicken is cooked through.
I am going to try this. I love honey and I love curry.",174981
"Preheat oven to 350f. Line a 13 x 9-inch baking pan with aluminum foil, leaving a 2-inch overhang on sides. In a medium saucepan, combine the chocolate, butter and sugarheat over low heat until melted and well combined, stirring frequently. In a large bowl, beat the eggs and vanillamix in the melted chocolate mixture. In another bowl combine the flour and baking powderadd to the chocolate mixture and beat on low until combined. Add the Andes Mintsstir well to mix. Spread the batter into the prepared baking dishbake for 22 to 25 minutes or until the center is set. Cool completely on a wire rack before cutting into bars. Lift bars out of baking dish using foil handlescut into bars and serve.",48272
"Place the soup bone in a large pot. Cover with cold water. Add tomatoes, tomato paste, onion and beef bouillon. Cook over medium heat for one hour. Add the macaroni and cook for an additional 15-20 minutes. Add salt and pepper to taste. Serve immediately.
Soup is a common food item found in almost any civilization. Soup is often a quick meal that can be made with simple ingredients. This is because it is a liquid food item. Soups can be made with a variety of vegetables and meats.
Soup is often thought of as a healthy meal item. This is because many soups contain vegetables which are a good source of vitamins. Some soups are also high in fiber. Soup can also be a good source of protein. This is because many soups contain meats.
Soup is often thought of as a comfort food item. This is because many soups are made with comforting ingredients such as potatoes, chicken noodle soup.
Soup can also be made with a variety of herbs. This gives the soup a unique flavor. Soup",59039
"Combine the cream cheese and 1/4 cup sugar in a large mixing bowl. Beat with an electric mixer on medium speed until well blended. Add the vanilla extract. Beat well. Add the heavy cream to the cream cheese mixture and beat with an electric mixer on medium speed until well blended. Spoon the cream cheese mixture into the unbaked pie shell. Bake for 20 minutes or until the cream cheese mixture is set. Remove from the oven, and cool completely on a wire rack. Arrange the kiwi fruits on top of the cream cheese mixture, and spoon the apricot preserves over the kiwi fruits. Drizzle with the water. Cut into wedges to serve.",484186
"Heat stock in saucepan over medium heat until simmering, stir in the salt and white pepper. When stock has returned to the boil, add the rice and cook for 10 minutes. Pour the mixture into a blender with the egg yolks, the lemon juice and the parsley. Blend until smooth and then pour the mixture back into the saucepan over a low heat until hot. Serve with lemon wedges and fresh coriander sprigs on the side.",16627
Peel the potatoes if desired and cut into 1-inch cubes or coarsely grate. Cook cubes in a large saucepan of boiling salted water until tender. Drain well and return to pan. Mash with a potato masher or fork until smooth. Add horseradish and 1 teaspoon kosher salt to a small bowl. Blend with 1/4 cup milk. Stir horseradish mixture into potatoes along with remaining 1 cup milk and remaining 1/4 teaspoon kosher salt. Mash until smooth.,252676
Combine soup mix and milk. Add pasta and crabmeat. Cook until crabmeat is heated through and pasta is al dente. Stir in spinach and parmesan. Serve.,66950
In a microwave proof bowl combine all the ingredients. Heat on high for 1 minute. Spoon the mixture into each bread roll and sprinkle with parsley. Serve warm.,902
Toss the broccoli in the melted butter. Add the lemon juice & zest and toss again. Add the salt and pepper. Serve immediately.,245529
"Heat the oil in a large non-stick pan and fry the onion for 3 minutes until golden. Add the red chilli flakes and cumin seeds and continue to cook for 1 minute more. Stir in the chickpeas and continue to cook for 1 minute. Remove from the heat. Mix together the yogurt, coriander, lime zest and lime juice. Season with salt and pepper. Serve the chickpea mixture topped with the yogurt sauce.",112675
"Chop the apple. In a small bowl, combine the lemon juice with the peanut butter. Add the apple and toss gently. Mix in the celery and raisins. Cover and refrigerate until ready to serve. Serve with low-fat vanilla yogurt.",392183
"Preheat oven to 400 degrees F. Spray 10 muffin cups with cooking spray. Mix the dry ingredients in a bowl. Add the applesauce, honey and vanilla essence. Stir until combined. Add the nonfat milk and egg whites. Stir until blended. Fold in the blueberries. Spoon the batter into the prepared muffin cups. Bake for 15 to 20 minutes. Muffins are done when tops spring back when touched lightly.
This is the recipe for the bread that I was talking about in my other thread. It is delicious. I have made it 3 times. I use 1/2 Splenda and 1/2 sugar for the sweetner and I use 1/4 whole wheat flour and 3/4 white flour. I also use a different kind of margarine. It is called Promise light margarine. I am going to try the bread with a different kind of margarine next time I make it. It makes two loaves of bread.
Cream margarine and sugar. Add egg",326360
"In a large saucepan heat the oil and fry the onion until golden brown, about 5 minutes, add the garlic and cook for another 1 minute stirring constantly to prevent the garlic from burning. Stir in the curry powder and cook for 1 minute more, then add the stock and bring to a boil. Stir in the peas and simmer for 10 minutes or until tender. Season with the salt and black pepper, stir in the creme fraiche just before serving.",115285
Combine first four ingredients in a large plastic food storage bag or a large bowl. Add chicken breasts. Turn to coat. Refrigerate 1 hour or longer. Drain well before grilling. Discard marinade. Grill chicken over medium heat 10 minutes or until no longer pink in center.,175847
Combine all the ingredients and form into 4 patties. Grill for 8 minutes per side. Top with sliced olives. Serve with lemon wedges and lettuce leaves.,26027
"In a skillet over medium-high heat, add olive oil and butter. Saut mushrooms and onions until tender. Sprinkle with seasonings. Pour over steak. Serve over hot cooked rice.",32993
"Mix shortening with egg until well blended. In a separate bowl combine low-fat milk, sugar and vanilla until well blended. Sift flour, baking powder and salt. Gradually add dry mixture to shortening and egg mixture. Stir just until dry ingredients are moistened. Roll dough into balls about 1 inch in diameter. Flatten each ball with a glass dipped in granulated sugar. Place 1 inch apart on an ungreased cookie sheet. Bake at 350 degrees F for 10 minutes or until lightly browned. Remove from baking sheet immediately to cool on wire rack. Makes 4 1/2 dozen cookies.",33205
"Place french bread cubes in bottom of large bowl. Combine evaporated milk, whole milk, sugar and butter. Stir well and pour over bread cubes. Cover bowl with plastic wrap and refrigerate overnight. Add eggs. Beat with wire whisk until mixed well. Add instant vanilla pudding, raisins and vanilla. Beat again. Pour into greased loaf pan. Bake for 1 hour at 350 degrees. Cool on rack. Serve with whipped cream.",488120
Place sweet potatoes in a large pot and cover with water. Bring to a boil. Reduce heat. Cook until potatoes are soft. Drain and return potatoes to pot. Mash until smooth. Beat eggs and vanilla together in a bowl. Beat in sugar and add milk. Mix well. Stir into potatoes. Add butter and dark rum. Add more rum to taste. Spoon into a 9x13 inch baking dish. Sprinkle with pecans. Combine flour and brown sugar in a small bowl. Add melted butter. Mix well. Spread on top of potatoes. Bake in a 350 degree F oven for 45 minutes or until lightly brown.,216969
"In a large saute pan over medium heat, cook bacon until crisp. Remove bacon to a paper towel to drain. Add onion to the bacon fat. Cook until onion is transparent. Add the garlic and cook until golden. Add hot red pepper flakes. Add the tomato sauce and simmer until thickened. Add bucatini. Stir until bucatini is well coated. Top with pecorino romano cheese.",220104
"Heat the olive oil in a large skillet over medium heat. Add the garlic cloves and cook until fragrant. Add the spinach leaves, sprinkle with the vegeta, and cook, stirring occasionally, for 5-7 minutes, or until the spinach is tender. Add the milk. Cook until reduced to a saucy consistency, about 10 minutes. Whisk in the flour until smooth, then whisk in the eggs one at a time. Continue to cook for 1-2 minutes more or until the sauce thickens. Season with salt and pepper to taste.",443273
"Season both sides of the skirt steaks with salt and pepper. Heat the olive oil in a large heavy-bottomed skillet over medium-high heat. Add the skirt steaks and cook until brown on both sides. Remove from pan and set aside on a plate. Add the red wine to the skillet and bring to a boil. Scrape up all the browned bits from the bottom of the pan with a wooden spoon. Add the thyme sprigs, bay leaf and sugar to the pan and simmer until the liquid is reduced by half. Stir in the Worcestershire sauce, then return the skirt steaks to the pan with the wine sauce. Cook for 1 minute more or until the meat is heated through. Remove skirt steaks to a serving platter and keep warm. Place the skillet over medium-high heat. Add the butter to the wine sauce in the pan and stir until melted and emulsified. Serve over the skirt steaks with the parsley sprigs.",158837
"Combine the paprika and southwest seasoning in a zip lock bag and add the chicken pieces. Coat well and let stand for 1/2 hour. Remove chicken and discard marinade. In a frying pan over medium high heat, saute the chicken in olive oil for 6-8 min. or until done. Add the water and soy sauce. Cover and cook for 10 minutes. Stir in lemon juice and heat thru. Spoon some sour cream over each serving.",287586
"Peel fennel bulb. Cut in half, remove tough outer core. Thinly slice bulb. Add in a large bowl with parsley and toss. Add remaining ingredients and toss. Serve chilled.",156228
"Cut the crust off white bread. Spread mayo on both slices of bread. Butter the tops of the slices of bread. Pile the tuna on one slice of bread, then add the lettuce. Put the other slice on top. This is an awesome tuna sandwich. It is so good my friends make this all the time.",320575
Place whole sausage in pan with water. Cover and simmer for 10 minutes. Remove from heat and cut sausage into diagonal slices. Return to skillet. Add the cup of beer. Cover and simmer another 10 minutes. Add in brown sugar and liquefied cornstarch. Stir in remaining ingredients. Cook and stir until it is bubbly. Serve with crackers or bagel chips and enjoy. Serves 2-4.,268683
"Melt butter in a large saucepan over medium heat. Cook the onion until tender and translucent. Add pearl barley and cook for about 2 minutes, stirring to coat. Add chicken stock and bay leaf. Bring to a boil. Reduce heat and simmer for 15 minutes. Add carrot and bell pepper. Cook for 10 minutes more. Remove from heat. Stir in zest and juice. Serve immediately.",84821
In a bowl mix cooked bacon with broccoli. In a large casserole dish layer the potato slices in a single layer followed by the bacon mixture. In a blender combine the sour cream with the chicken breasts and season with salt and pepper to taste. Pour over the potatoes and bacon mixture. Top with cheese. Bake at 350 for 15-20 minutes until cheese is melted.,203254
Heat oil in skillet. Add mushrooms and onions and saute until tender. Add tomatoes and cook 2 minutes. Add garlic and cook 1 minute. Add white wine and lemon juice. Cook until wine is reduced by half. Add fettuccine and cook 2 minutes. Add shrimp and parsley. Toss and serve immediately.,193529
"In a medium saucepan, combine the broth with the edamame and simmer for 5 minutes. Stir in mushrooms and simmer 3 more minutes. Stir in ginger and soy sauce. Add the cilantro. Season with salt and pepper.",399254
"Brown sausage and drain. Add hash browns to the same pan and cook until lightly browned. Add tomatoes and cook until soft. Mix together eggs and milk and pour over the potatoes. Stir together until well blended. Cook until eggs are set. Sprinkle with cheese and let melt. Serves 4.
Several years ago, I had an elderly neighbor who was always asking me to ""fix up"" a meal for her. She would stop by my house after she got off work and say, ""I'm so tired. I don't feel like fixing up anything. Please fix up something for me to take home."" It was always the same thing - and it was always delicious.
She had been making this ""dish"" for years, and I had never eaten anything like it. It's a great ""clean up the fridge"" meal.
I've made it with everything from steak and chicken to sausage and ham. And it's always delicious.
The recipe is very flexible. I've used everything from chicken to sausage and ham.
The original recipe called for ground beef",62888
"Preheat oven to 350 degrees F (175 degrees C). Heat the marinara sauce in a small sauce pan. Unroll the biscuits, and separate into 4 triangles each. Place a small spoonful of marinara sauce in the center of each triangleplace a frozen meatball on top of the sauce. Wrap up each triangle around the meatball, forming a biscuit-wrapped meatball. Place the wrapped meatballs on a lightly greased baking sheet. Bake in the preheated oven until the biscuits are golden brown, 15 to 20 minutes. Serve warm.",465063
"In a large bowl combine margarine and cream cheese until light and fluffy. Add 3 cups sugar, 1/2 cup water, 1 egg and 1 teaspoon vanilla extract. Sift together 3 1/2 cups all-purpose flour, 1 teaspoon baking powder and 1/2 teaspoon salt. Add 2 cups milk. Add 1/2 cup milk to mixture. Fold in huckleberries. Grease 9-inch springform pan. Pour batter in. Bake at 325 for 55 minutes. Mix 1/2 cup sugar and 2 tablespoons ground cinnamon. Spread over top of hot coffee cake. Cool 10 minutes. Invert pan onto a serving platter. Serves 10 to 12.",124810
"Brown cubes steak. Add soup, onion and water. Simmer for 20 minutes. Serve over rice.
name: smothered cube steaks low carb
ingredients: cube steaks, pork rind, heavy cream, water, butter, salt, pepper, garlic powder
preparation:Dredge cube steaks in a combination of pork rind flour, garlic powder & salt. Fry in butter. When done, remove steaks from heat, and scrape all browned bits from pan. Add water, and cream, and stir as it comes to a boil. Cook till thickened. Season to taste with salt, pepper& garlic powder place steaks back in cream sauce. Pepper and salt to taste. Serve with sauted mushrooms& onions.
name: cube steaks au poivre
ingredients: cube steaks, butter, fresh coarse ground black pepper, lemon juice, salt, water, worcestershire sauce
preparation:Sprinkle steaks with salt and pepper to",93300
"Cook the extra lean ground beef, drain the fat. Add the onions and cook until tender. Add the vegetables and the gravy. Bring to a boil and then simmer. Make your mashed potatoes and spoon them into a 9x13 casserole. Spoon the meat mixture over the potatoes and sprinkle with the parmesan cheese. Bake at 375 for 30 minutes. Top with the egg slices and bake for another 5 minutes. Serve with a green salad.",189511
"In a 4-quart saucepan saute the peppers and onion in the butter. Add the broth and bring to a boil. Add the corn and cumin. Simmer for 10 minutes or until the corn is cooked. Puree the soup in a blender or food processor. Reheat the soup on the stove. Before serving, stir in the sour cream. Garnish with pine nuts.",56667
Prepare steaks. Brown steaks. Place peas and carrots in crock pot. Add steak. Pour gravy over steak. Pour mashed potatoes over steak. Bake. Top with cheddar cheese. Bake until heated through.,497016
"Prepare pasta according to package directions. Meanwhile, saute onion in butter until tender. Add spinach and cook until just wilted. Add sliced mushrooms and saute until tender. Drain pasta and add to spinach mixture. Stir in ricotta and mozzarella. In 13 x 9-inch baking dish, arrange chicken breasts over pasta mixture. Sprinkle with black pepper and dried thyme leaves. Pour chicken gravy over all. Bake uncovered for 25-30 minutes or until chicken is cooked through. Serves 4.",94095
"Rinse silver beet well. Chop the leaves off, leaving only stems. Chop the stems up fine. Heat oil in a frying pan. Sauté onion until golden. Add beet stems. Cook until soft. Add bacon. Cook a few minutes. Add beet leaves and capsicum. Cook until wilted. Add curry powder. Mix well. Cook 3-4 minutes. Serve.",65581
Melt butter in a skillet. Saute onions and garlic until tender. Add vegetables and cook until tender. Stir in cooked chicken and chicken broth. Heat through. Add soup and curry powder. Stir well. Pour into a pie dish. Roll out puff pastry. Place over top of filling. Bake at 400 degrees for 30 minutes.,225879
"In a small bowl, combine peas, oil, paprika, cumin, pepper and salt to taste. Transfer to a shallow dish and set aside. In a large nonstick skillet, heat oil over medium heat until very hot. Add gingercook, stirring constantly, until ginger is softened and lightly browned, about 2 minutes. Add eggscook, stirring constantly, until set, about 2 minutes. Remove eggs from heatsprinkle with peas mixture and garnish with parsley.",305567
"In a skillet, heat oil and saute onion until tender. Add sausage and brown. Add broth. Bring to a boil. Reduce heat. Add beans, cumin and cilantro. Cover. Simmer for 10-15 minutes or until flavors are combined. Add cooked rice and fresh parsley. Serve immediately.",268979
Spread a thin layer of cream cheese on each tortilla. Roll up tightly and slice into 1 inch slices. Sprinkle with lettuce and put a piece of bacon in the center. Makes 12 servings.,61155
"In a large bowl combine potatoes, stock, cream, parsley, salt, and pepper. Bring to a boil then reduce heat. Simmer for 5 minutes. Serve immediately. Garnish with basil and parmesan cheese.",203516
"Mix together flour, sugar, cocoa and spices. Add boiling water and oil. Beat in eggs one at a time. Stir in milk and vanilla. Pour into well greased and floured pan. Bake at 350 for 45 minutes. Cool before removing from pan.",103295
Preheat oven to 375 degrees. Unroll crescent rolls. Spread 1 tbs cranberry sauce on each roll. Top with 1/2 tbs cream cheese. Add 1 tbs shredded turkey. Roll up. Place rolls seam side down on ungreased baking sheet. Bake about 10 minutes until golden brown. Serve warm.,468453
"Heat apple juice in a medium saucepan over medium heat. Cook until reduced by half. In a large bowl combine the stuffing mix, apples, dried cranberries and butter. Toss to evenly distribute. Stir in apple juice. Transfer mixture to a baking dish. Bake in a 325 degree oven for 1 hour or until golden brown. Sprinkle with chopped pecans.",193732
Wash cabbage. Cut off core. Cut cabbage into wedges. Brown cabbage in bacon fat in heavy bottom pot. Add broth. Cover and bring to boil. Reduce heat. Braise cabbage until tender. Season to taste with salt and pepper. Serve.,447808
"Heat oven to 425. Butter two small baking dishes and sprinkle with cornmeal. Peel onion and slice thinlymelt butter in large heavy skillet over medium-high heat. Add onion and saute until golden, about 15 minutes. Meanwhile, cook corn in boiling water until tender, about 6 minutesdrain and rinse under cold waterpat dry. Discard cob from corncut kernels off cob. Combine corn, onion and seasonings in large bowlstir in turmeric and rosemary. Spread evenly in prepared dishesbake in oven until hot and bubbly around edges, about 25 minutes. Meanwhile, mix cream and sugar in medium saucepanbring just to simmer over medium heat. Remove from heat and add salt. Stir in butter and let cool slightlystir in black pepper. Pour over cornbreadserve immediately.",208749
"In a large pot melt the corn syrup over low heat. Add heavy cream, stirring constantly until boiling. Remove from heat and stir in marshmallows and vanilla until completely melted. Add cereal, nuts, raisins, and chocolate chips. Stir until well mixed. Spread into a 9x13 pan. Chill until firm. Cut into squares.",229505
Saute garlic and diced tomatoes. Add the seasonings. Cook until heated through. Serve over hot cooked rice. Garnish with chopped parsley if desired.,482089
"Cook the onions in the olive oil till they are translucent (about 5 minutes). Add the Old Bay Seasoning & cook for 2 more minutes. Stir in the Mayonnaise & Worcestershire Sauce till well combined. Fold in the Crab Meat & refrigerate for 3-4 hours. Just before serving, mix the Cocktail Sauce into the Creamed Crab mixture. Serve on Crackers or Sourdough Bread.
Wow I love all these recipes! I am so glad I found your site!
I am so glad you found me!",349380
"In a large heavy saucepan bring milk to boil over medium heat. Pour 2 cups of milk into large bowlstir in yoghurt until completely mixed. Set aside to cool to room temperature. Transfer milk to large heatproof mixing bowl. Add 1 cup of milk from the saucepan to the milk mixture and stir. Place milk mixture in saucepanheat milk mixture over medium heat until it reaches 190. Stir constantly with wooden spoon until mixture becomes thick and creamy. Add heavy cream and nutmegstir. Pour mixture through wire strainer into clean mixing bowl. Place strained mixture over saucepan of boiling water. Stir constantly with wooden spoon until mixture becomes thick and creamy. Pour mixture through strainer into clean mixing bowl. Add salt to taste. Pour mixture into mixing bowllet cool. Stir well to mix. Serve with berries.
http://www.foodsubs.com/Ricotta.html
Ricotta is a type of whey cheese. It is made from whey (a byproduct of cheese production) that is heated and strained. The result",47259
"Combine sweetened condensed milk and butter in a heavy medium saucepan. Cook over low heat, stirring constantly, until mixture is smooth and very thick. Stir in Nesquik and unsweetened cocoa until blended. Remove from heat. Stir in sugar and sprinkles. Pour into paper cups. Cover with foil. Freeze until set. Unmold and wrap in plastic wrap. Store in freezer.",101826
Dry bread slices in oven on low heat for about 10 minutes. Melt butter in a small saucepan over low heat. Add olive oil. Add garlic and dried dill weed. Cook about 1 minute. Add lemon juice. Add shrimp to pan. Cook until pink. Remove from heat. Drain on paper towels. Add pepper to taste. Arrange a slice of cheese on bread slices. Top each slice of bread with a piece of shrimp. Spoon on sauce mixture. Serve immediately.,107665
