,result
3113,"Preheat the oven to 425f. In a food processor, combine cilantro, scallions, salt and pepper with as much spinach as will fit. Pulse, adding the rest of the spinach in batches, until all is coarsely chopped. Coat an 8-9 inch square baking dish with butter or oil. Lay 4 tortillas in the bottom of dish, overlapping slightly. Layer with half of beans, salsa, spinach mixture and cheese. Repeat with remaining ingredients, ending with cheese and pressing in gently. Cover dish with foil, place on a rimmed baking sheet. Bake until bubbling, 25-30 minutes. Remove foil, and continue baking until golden, 15-20 minutes more. Cool for 10 minutes before serving."
3114,Preheat oven to 350 degrees F. Line a baking sheet with parchment paper. Bake for 20 minutes or until golden brown. Remove from oven and set aside.
3115,"Heat oil in a large skillet over medium heat. Add onion, celery, green onions, bacon, mayonnaise, garlic powder, salt and pepper. Cook for 5 minutes, stirring occasionally, until onion is translucent. Remove from heat and set aside."
3116,"Heat olive oil in a large skillet over medium-high heat. Lightly season pork chops with salt and pepper, then, two to four at a time, depending on the size of your skillet, brown well on each side, removing to warm oven. Deglaze the skillet with the wine, scraping up brown bits, reduce heat to medium and stir in the mustard, then add the cherries. Season to taste with salt and pepper. When the sauce begins to bubble, add all the pork chops back into the skillet, spooning sauce over them to coat, cover and reduce heat to medium low. Cook over medium low about 5 minutes, then rearrange chops so those on the bottom are now on the top, and spoon sauce over. Cover and cook an additional 5 minutes or more, until chops are cooked through, but still very slightly pink inside. Remove chops to serving platter or individual plates. Melt butter into remaining sauce in skillet, heat and spoon over chops."
3117,"In a large mixing bowl, beat eggs, half and half, maple syrup and salt until smooth. Pour evenly over the egg yolks and vanilla in a large bowl. Mix the cream mixture into the egg yolks a little at a time. Strain the mixture through a fine sieve. Pour the mixture into 4 ramekins. Place the ramekins in a baking dish and fill the baking dish with hot water until it come halfway up the ramekins. Bake in a preheated 300f oven until set, about 50-60 minutes. Remove from hot water bath and let cool to room temperature."
3118,"Heat oil on high heat in a large nonstick pan. Toss short ribs in flour, add to pan, and sear on all sides. Reduce heat to low and add garlic. Cook and stir for about 1 min. Add tomato, mushrooms, marsala wine, and italian seasoning one at a time, allowing about 1-2 min between each for liquid to evaporate. Cover pan and braise for 3 hr or until very tender, checking and stirring every 30 min to make sure liquid has not evaporated away. Cover pan and braise for 3 hr or until very tender, checking and stirring every 30 min to make sure liquid has not evapor"
3119,"Heat a wok and spray with olive oil spray, add sweet chilli sauce. Add chicken and cook 3- 4 minutes until cooked. Add chicken stock, capsicum and noodles. Toss over low heat for 8- 10 minutes, then add sugar, fish sauce and coriander. Heat through."
3120,"Preheat oven to 350 degrees. In a medium mixing bowl, combine egg noodles, vegetable oil, cooked ham, red onion, dried thyme, salt, white pepper, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar"
3121,"Heat oil in a saucepan. Add the garlic and onions and cook and stir for 2 minutes. Stir in tomatoes, broth, water, basil and pepper. Bring to a boil. Stir in rice. Cover and simmer over low heat, about 20 minutes or until rice is cooked, stirring occasionally. Stir in zucchini, heat through 1 minute."
3122,"Preheat over 450 degrees. Place asparagus in a roasting pan. Drizzle butter mixture over roasted asparagus, toss well to coat. Srinkle lemon zest over asparagus."
3123,"Cook the cheese tortellini, drain and rinse with cold water. Put the cooked tortellini, artichoke pieces, tomatoes, olives, broccoli and salami in separate containers. Add italian dressing to each of the containers and stir to mix. Let the ingredients marinate for 1 hour. The salami should marinate in the fridge. When ready to make up the kabobs, take wooden skewers and thread them with the 6 ingredients. You can vary what you put on the kabobs to make each one slightly different, or you can make each of them the same. To put the salami on the skewers, lightly fold each slice in half and then punch the skewer through the meat. As you finish the kabobs, put them in something like a one-layer cake pan. Cover the pan and chill in the fridge until serving time. You can do a similar kind of kabob using different kinds of fruit."
3124,"Spray an 8x8 pan with cooking spray, then place the sliced apples in the pan. Mix the sugar, 2 teaspoons flour and cinnamon together, sprinkle over apples. Pour the water over the apple mixture. Combine the oats, remaining flour, brown sugar, baking powder and baking soda together. Stir in the melted butter and crumble over the apples. Bake at 350 for 40-45 minute. Serve warm with icecream or caramel sauce."
3125,"Cook noodles according to package directions, or until of desired consistency, drain. Meanwhile, in a large pot combine all remaining ingredients. Stir in the cooked noodles. Bring to a full boil over high heat, stirring occasionally. Boil for about 10 minutes. Sprinkle each serving with chopped green onions if desired."
3126,Heat oven to 400f. Saut shrimp in butter until caramelized. Add salt to taste. Beat eggs and milk together in small bowl. Sprinkle parmesan in bottom of well greased muffin trays or pie dish. Layer shrimp and tomato quiche in bottom of well greased muffin trays or pie dish.
3127,"Heat oil in wok or heavy saut pan. Add ginger and pork and stir fry until pork begins to develop a crust. Add bok choy and hoisin sauce with splash of rice wine. Toss. Add noodles and green onions and continue stir frying until noodles are heated through. To serve, remove pan from heat. Using tongs, pull all noodles from the pan and then top noodles with pork, onions and bok choy. Serve immediately."
3128,"Preheat oven to 350f. Drain artichoke hearts and puree them in your food processor. Mix pureed artichoke hearts, one cup of mayonnaise, one cup of parmesan cheese and garlic to taste in an oven safe bowl or small casserole dish. Bake in oven at 350f degrees for 25-35 minutes until light golden brown. Let cool for 10 minutes before serving with wheatables vegetable flavored crackers."
3129,"Place carrots in a saucepan. Add 1 inch of water. Bring to a boil. Reduce heat. Cover and cook for 8-10 minutes or until crisp-tender. Drain and set aside. In the same pan, combine butter, brown sugar and salad dressing mix until blended. Add carrots. Cook and stir over medium heat for 5 minutes or until crisp-tender. Drain and set"
3130,"Preheat oven to 425 degrees f. Coat a 10- by 15-inch rimmed baking sheet with nonstick cooking spray. Place the chicken breasts on the baking sheet. In a small bowl, combine the remaining ingredients. Mix well. Spread the mixture evenly over the chicken breasts. Bake for 12 to 15 minutes, or until the topping is golden and no pink remains in the chicken."
3131,"Combine margarine, evaporated milk, sugar, vanilla, chocolate chips, desiccated coconut, corn flakes, nuts in a large buttered saucepan. Cook over medium heat to 236f, stirring frequently. Remove from heat & add chocolate, marshmallow cream, vanilla & nuts. Beat until chocolate is melted & blended. Pour into pan."
3132,"Preheat oven to 425f. Combine the oil and garlic in a large roasting pan and place in the oven for 2 minutes until the garlic starts to sizzle. Remove the pan from the oven and stir in the thyme, salt and pepper. Add the potatoes, onion, carrots, turnips, toss until well coated. Cover and bake for 30 minutes. Increase oven temp to 450f, and bake, uncovered for 30 minutes until the veggies are lightly browned and can easily be pierced with a fork."
3133,"Crumble or mash the blue cheese with the sour cream in a bowl. Mash in the avocados, if they are ripe, a fork should be all you need. Roughly chop the sliced jalapeos and stir them into the mixture along with the finely sliced scallions. Arrange in the center of a plate or dish, dust with paprika, and surround with tortilla chips. Dive in and enjoy."
3134,"Preheat oven to 400 degrees. Mix spaghetti sauce, tomatoes and water. Spoon 1 cup onto bottom of 13 x 9 inch baking dish. Layer half the ravioli and 1 cup shredded cheese over sauce mixture. Top with remaining ravioli and sauce mixture. Sprinkle with remaining shredded cheese. Cover. Bake 30 minutes. Uncover. Bake 15 minutes or until ravioli is tender and heated through. Sprinkle with parmesan cheese. Let stand 10 minutes."
3135,"In 4-quart saucepan, melt butter over medium-high heat. Cook onion and garlic in butter 2 to 3 minutes, stirring frequently, until tender. Stir in flour, salt and pepper. Cook, stirring constantly, 1 minute. Stir in broth, broccoli and corn. Heat to boiling over high heat. Reduce heat. Simmer 5 to 7 minutes, stirring occasionally, until vegetables are tender. Stir in half-and-half. Cook 2 to 3 minutes, stirring occasionally, until hot."
3136,"Heat oil in a nonstick skillet coated with cooking spray and cook shrimp for 6 minutes. Drain. Add hot sauce and bring to a boil. Reduce heat and simmer, uncovered, for 3-5 minutes or until shrimp is no longer pink in center. Place shrimp on warm tortillas and drizzle dressing on top. Roll up and serve."
3137,"Heat olive oil in a 4 quart saucepan on medium high heat. Add onion, carrots and garlic and cook, stirring occasionally until they are soft. Add beans, water, and seasonings. Stir and reduce heat to low and simmer for 30 minutes or until carrots are tender. Take half of soup and blend in blender until smooth. Return soup to bean mixture in pan and stir. Ladle into bowls and drizzle with olive oil before serving. Top with freshly grated parmesan cheese, if desired. Return soup to"
3138,"Melt butter in a saucepan over medium heat. Add the flour and stir 1-2 minutes to make a roux. Add the salt, pepper, sugar and chopped egg, mixing well. Gradually add the milk and stir until mixture thickens, about 5 minutes. Stir in lemon juice and serve. This sauce can be used to give an attractive flavour and appearance to foods such as fish, old vegetables, and so on."
3139,"Heat oven to 350 degrees. Combine all the above ingredients except bacon, mayonnaise, dijon-style mustard, hard-boiled eggs, tomatoes, blue cheese, lettuce leaves. Spread with filling and roll up. Freeze. Take from freezer, sprinkle with cheese and grill until cooked through."
3140,"Heat 1 teaspoon oil in a large nonstick frypan over medium high heat. Add chicken, saute 2 minutes on each side. Remove from pan, keep warm. Heat 1 teaspoon oil in pan. Add onion, saute for 5 minutes or until browned. Add apple and marjoram, saute for 5 more minutes. Add the chicken and cider, bring to a boil. Cover, reduce heat, and simmer for 10 minutes or until chicken is done."
3141,"Preheat oven to 350. Butter a medium baking dish. Add the oats and butter to a heatproof mixing bowl. Pour 1 cup boiling water over them and let stand 5 minutes. Stir in the milk, brown sugar, cinnamon, and salt. When well mixed, stir in the apples. Spoon mixture into the prepared dish. Cover and bake for 35 minutes, then uncover and continue to cook for 5-10 minutes, until thick and bubbly. Spoon into bowls and serve hot with cream drizzled around the cereal and a dusting of cinnamon."
3142,"In a heavy-bottomed saucepan, mix evaporated milk, marshmallow cream, butter, sugar and salt, stirring constantly, bring to a full boil. Boil 5 minutes. Remove from heat, add in chocolate chips and vanilla, stir hard until blended. Stir in chopped walnuts. Spread mixture in a buttered 8-inch square pan. Chill until firm. Cut in small squares if desired, top each square with a walnut half."
3143,Preheat the oven to 425 f. Line a baking tray with parchment paper and set aside. Lay two spring roll wrappers on a clean work surface. Brush wrappers lightly with melted butter. Slice the bananas in half on the diagonal. Place one banana half in the lower third portion of the wrapper and cover with the chocolate. Sprinkle a little salt over the chocolate and top with the remaining banana half. Roll into a tight package. Continue until all bananas and wrappers are rolled. Place the finished banana rolls on the lined baking tray and brush tops and edges with butter. Bake for 5-7 minutes on the baking tray and serve when golden brown.
3144,"Preheat oven to 400f. Pound out the chicken breasts to flatten. Season each with a little southwest seasoning. Cook the chicken in a skillet sprayed with non-stick cooking spray over medium-low heat until no longer pink. Place each breast onto a baking sheet and top each breast with 2 tablespoon of barbeque sauce, 2 tablespoon cheese, 2 tablespoon rotel tomatoes, green onions and 1 tablespoon of bacon bits. Place into the oven and bake until the cheese has melted. Place into the oven and bake until"
3145,"Place broccoli in a steamer basket and set in a saucepan over 1 inch of boiling water. Cover and steam just until tender, approx. 5 minutes. To prepare the sauce, combine the orange juice, honey and ginger in a small saucepan and bring to a boil. Add the cornstarch mixture and return to a boil, stirring constantly. Cook the sauce until thickened, about 1 minute. Remove the pan from the heat. Stir in the lemon juice and the sesame oil. Arrange the broccoli in a serving bowl. Top with the sauce, sprinkle with sesame seeds."
3146,"Preheat oven to 350 degrees. In a glass baking dish, melt the butter in the oven. Remove the dish from the oven and add the salt, garlic and black pepper. Meanwhile, wash the shrimp, leaving the shells on. Add the shrimp to the butter mixture and stir well to coat. Bake for 15-18 minutes."
3147,"Wash the beans, cover with cold water, and cook for 1 hour or until the beans are tender. Add more water if necessary."
3148,"In a blender, blend watermelon, lime-flavored seltzer water, splenda sugar substitute, lemon, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate, lemonade concentrate,"
3149,"Heat oil in a skillet over high heat. Cook ginger, onion, garlic, butter, garlic cloves, cumin, ground ginger, lemon juice, dark brown sugar, water until browned, set aside. Add second tablespoon of olive oil, butter, garlic and spices and saut until fragrant. Add lemon juice and stir until mixed. Add reserved chicken, brown sugar and enough water or wine to create a sauce with the spices and sugar. Simmer about 10 minutes, turning once, until the flavors begin to penetrate the meat. Add more water as needed."
3150,"Cook beans in a 5-quart pot of boiling salted water until crisp-tender, about 5 minutes. Drain in a colander and immediately transfer to a bowl of ice and cold water to stop cooking. Drain and pat dry. Toss beans with oil, salt, and pepper to taste, then toss with lemon juice and half of zest. Serve beans sprinkled with remaining zest."
3151,"Preheat oven to 425f. Peel, core and thinly and thickly slice the apples. Toss with lemon juice if using. Combine and mix apples, sugar, flour, cinnamon and nutmeg. Pour into crust-lined pie plate. Dot with butter. Place top crust, seal and vent. Cover edges of crust with narrow band of aluminum foil, shiny side out. Bake at 425f for 20 minutes. Reduce temperature to 375f and bake another 30-40 minutes until filling is bubbling and crust is nicely browned. If necessary remove foil last 10 minutes to brown edges."
3152,"Preheat oven to 350f. For sauce combine soup, mayo, lemon juice and curry powder in a bowl. In bottom of 13x9x2-inch baking dish layer frozen broccoli, chicken, and sauce. Sprinkle with grated cheese and breadcrumbs. Bake for 30 minutes. Can be eaten plain or on top of rice."
3153,Preheat oven to 425f. Empty the canned peaches into a 1 quart baking dish that has been sprayed with non-stick cooking spray. Mix in the cinnamon and brown sugar. Sprinkle with the crumb cake mix and cut butter into 4 equal portions and place on top. Cover and bake in preheated oven for 20 minutes. Remove cover and continue to cook for an additional 10 minutes or until top is brown. Can be served immediately or is also good room temperature.
3154,"Heat the coleslaw over low heat until tender. Add cabbage, onion, tomato puree, sugar, salt and pepper. Cook for 5 minutes, stirring constantly. Gradually add water and vinegar. Cook over low heat, stirring constantly, until mixture thickens. Stir in remaining ingredients. Reduce heat, cover and simmer for 20 minutes."
3155,"Preheat oven to 350f. Stir together oil and cornstarch in a small bowl until combined. Stack wonton wrappers and halve diagonally. Arrange in single layer on a large baking sheet and lightly brush tops with oil mixture. You might not use all of oil mixture at this time. You just need a light brushing to get the seeds and salt to adhere. Sprinkle evenly with sesame seeds and kosher salt and bake in middle of oven until golden brown, 5 to 6 minutes. Transfer crisps to a rack to cool. Crisps can be made 1 day ahead and kept in an airtight container at room temperature."
3156,"In a small bowl, whisk together vegetable oil, sugar, baking powder and salt, set aside. In a medium bowl, whisk together milk, butter and egg. Add dry ingredients to milk mixture, whisk until just moistened. Heat a large skillet or griddle over medium. Fold a sheet of paper towel in half and moisten with oil, carefully rub skillet with oiled paper towel. For each pancake, spoon 2 to 3 tablepoons of batter onto skillet, using the back of the spoon to spread batter into a round. Cook until surface of pancakes have some bubbles and a few have burst, 1 to 2 minutes. Flip carefully with a thin spatula and cook until browned on the underside, 1 to 2 minutes more. Serve warm, with desired toppings."
3157,Place 3 ingredients into a medium pan. Bring to a boil over low heat. Stirring constantly. Remove from heat -- add vanilla. Pour into a medium bowl. Mix 2 minutes with electric mixer. Cool 10 minutes. Add powdered sugar -- mix until well combined.
3158,"Heat oil in a large skillet over medium-high heat. Add onions and cook for 5 minutes, stirring occasionally. Add sugar and cook for 5 minutes, stirring occasionally. Add onion and cook for 5 minutes, stirring occasionally. Add sugar and cook for 5 minutes,"
3159,"Preheat oven to 350f. In a large bowl, cream margarine and brown sugar together. Beat in eggs one at a time. Add vanilla. Sift dry ingredients together. Add to wet mixture. Stir in chocolate chips. Do not overmix. Drop onto a greased cookie sheet. Bake for 10 to 12 minutes."
3160,"Preheat oven to 350 degrees f. Spray a 9 inch square pan with nonstick spray. Combine dry ingredients in a large bowl. In a small bowl, whisk wet ingredients together. Blend well. Add liquids to dry ingredients, whisking until smooth. Bake 35-40 minutes, or until done. Cool completely. Frost, if desired."
3161,Tear cake into small pieces and cover bottoms of 5 dessert dishes. Mix pudding according to directions on box. Pour over cake. Spread fresh strawberries over pudding mixture. Top with cool whip. Refrigerate if not served immediately.
3162,"Place all ingredients in a food processor and blend until very smooth. Chill at least a few hours before tasting. Can serve with chips, crackers, or as a veggie dip. Keeps well in fridge. Cooking time listed is for chilling time."
3163,"Preheat oven to 350f. Boil potatoes for 10 minutes. Remove from heat and allow to cool to room temperature. In the meantime, saut onions and garlic in butter until they are soft and translucent. Layer potato slices and onions in a 9 x 9 baking dish. Pour cream over the potatoes. Season to taste and sprinkle gruyere over the whole shebang. Bake 4050 minutes or until golden."
3164,"In a 4-quart saucepan, over medium-high heat, bring the water, cranberries, sugar, apricots, currants, raisins & vinegar to a boil, stirring often. Reduce heat & simmer, stirring occasionally, until cranberries begin to pop, 5-8 minutes. Meanwhile, peel the tangerines, removing & discarding the peel & white fibers. Discard the seeds, then separate the segments & coarsely chop them. Add the chopped tangerines & the juice to the pan, & simmer to blend flavors, 2-3 minutes. Stir in pecans, then cool to room temperature & serve. Or chill & serve. Can be kept in an airtight container in the refrigerator up to 3 days, or frozen for up to 1 month."
3165,"In a large saucepan combine the chocolate, cream, butter and peanut butter and heat over moderate heat, stirring, until chocolate is completely melted. Remove from heat and stir in vanilla and a pinch of salt. Transfer to a bowl and chill for 4 hours, or until firm. Form mixture by heaping teaspoons into balls and roll lightly in peanuts. Chill on a baking sheet lined with wax paper for 1 hour, or until firm. Keep in an airtight container, chilled, for up to 2 weeks."
3166,"In a large saucepan over medium-high heat, melt butter. Add the onion, mushrooms, carrot, and thyme, and saute until the onion is just translucent, about 4-5 minutes. Add the broth and mashed potatoes. Stir until potatoes are mostly dissolved and broth is smooth. Add the turkey and bring to a simmer. Reduce heat to medium-low and cook, stirring occasionally, until heated through, about 10 minutes. Season to taste with salt and pepper."
3167,"In a two-quart bowl, mix the first 4 ingredients together. Fold the beaten egg whites in until all are well mixed. Pour into unbaked pie shell of 9inch pan. Sprinkle nutmeg on top and bake at 325 degrees for 1 hour. When taken from oven, filling will seem a little shaky, but when cooled, will be creamy. Bake time does not include making pie crust."
3168,"Melt butter in a large skillet over medium heat. Add sweet potatoes. Cover and cook over medium heat 5 minutes or until golden. Turn potato slices over. Reduce heat, cover, and cook 5 more minutes. Return potatoes to skillet. Add sugars, pecans, cinnamon, and salt, tossing to coat. Add 2 tablespoons water, stirring to loosen browned particles. Cook 5 minutes on each side or until potatoes and apples are glazed and tender."
3169,"Preheat oven to 350 degrees f. Coat a 2-quart baking dish with nonstick cooking spray. In a large bowl, combine all the ingredients except the bacon and mix well. Pour into the baking dish and lay the raw strips of bacon on top. Cover and bake for approximately 45 minutes, or until thick and bubbly. Uncover and bake for 5 more minute."
3170,"Heat oil on medium heat using a large skillet. Add garlic & onions. Stir-fry about 2 minutes. Add swiss chard, broth, salt and pepper and cook until greens are wilted. Stir frequently. Remove from heat & set aside. Cook spaghetti until al dente. Drain. Toss all together and serve at once. Can subsitute spinach for swiss chard."
3171,Mix first 2 ingredients in medium bowl. Add boiling water. Stir 2 minutes. Pour into a 13x9 inch pan sprayed with cooking spray. Pour into a 13x9
3172,"Mix first four ingredients of bottom layer well. Press mixture in a well greased 9x13 pan. Top with pineapples. Mix remaining ingredients well and pour over pineapples. Bake at 350 for 35-40 minutes until slightly browned. Cool completely and cut into squares. Serve cold, frozen or warm."
3173,"Preheat oven to 400f. In large roasting pan, combine potatoes, onion, garlic, oil, salt, pepper and rosemary and toss to coat. Roast veggies 25 minutes, stirring once. Lightly salt and pepper chicken and add, tossing to coat and roast 15 minutes longer or until chicken is done. Place spinach over chicken mixture and roast for 5 minutes longer or until chicken is done. Place sautéed chicken on a baking sheet lined with baking paper. Bake for 30 minutes or until crispy and lightly browned."
3174,"Preheat oven to 325 degrees. Grease and dust a bundt cake pan. Combine wet ingredients first, and then add dry ingredients. Bake for 45 - 55 minutes or until the cake tests done with toothpick. Let cool for 10 minutes."
3175,"In a 3-qt casserole, combine chicken broth, soy sauce, scallions, sugar snap pea, fresh bean sprout, fresh mushrooms, ginger, noodlespreparation:Combine the chicken broth, soy sauce, scallions, and peas in a large saucepan. Bring to a boil. Reduce heat, cover, and simmer for an additional 5 minutes. Add the bean sprouts, mushrooms, and ginger. Simmer for 5 more minutes. Add the cooked noodles and heat for 2-3 minutes. Serve hot."
3176,"Heat oven to 350 degrees F. Bake for 15-20 minutes, or until golden brown. Remove from oven and let cool completely. Remove from oven"
3177,"Heat oven to 400 f. Combine the oil, garlic, sugar, cumin, salt, cinnamon, and carrots in a shallow baking pan. Roast 20 minutes or until fork-tender. Remove from oven and add the raisins, lemon juice, and parsley. Toss well."
3178,"Preheat oven to 400. Butter a shallow baking dish. Break cauliflower into bite size pieces and cook for about 10 minutes or til still slightly firm. Drain and rinse under cold water. Prepare the sauce by melting butter in a small saucepan. Add garlic& cook over med-low heat, stirring often, for 2 minutes. Stir in breadcrumbs, pepper and nutmeg. Stir constantly until mixture thickens, about 3 minutes. Spoon over cauliflower. Sprinkle with cheese. Bake in preheated oven for 15 minutes or til cheese is melted and bubbly."
3179,"Heat oven to 350f. Cook ground beef, stirring occasionally until brown. Drain off fat. Stir in rice, soup, chilies, and taco seasoning mix. Spoon into 12 x 8-inch baking pan. Top with tomatoes cheese and corn chips. Bake for 30-35 minutes or until heated through."
3180,Preheat oven to 350-degrees f. Grease a 9 x 13 inch pan. Combine first seven ingredients in a large bowl. Stir in green chilies and red bell pepper. Pour mixture into prepared pan. Bake for 30-40 minutes or until it is lightly browned and toothpick inserted in center comes out clean.
3181,"Preheat oven to 425. Dip chicken in milk, then roll in seasoned flour. Melt butter in 9 x 13 baking dish. Place chicken, skin side down, in butter. Cook 30 minutes. Mix water, remaining milk and soup together. Turn chicken and pour soup mixture over it. Bake 30 minutes more. Remove chicken and stir gravy."
3182,"Mix all the ingredients together in a bowl. Heat up a frying pan. When the pan is hot, spoon the mixture in heaped spoonfuls into the pan. Cook in batches for about 3 minutes each side, or until both sides are golden brown. Remove from the pan, and continue cooking in batches."
3183,Preheat oven to 350 degrees. Grease and flour two baking pans and set aside. Mash banana and set aside. Combine cake mix and baking soda in the large bowl of an electric mixer. Add the rest of the ingredients and beat on low speed until combined. Beat at medium speed for 4-5 minutes. Divide batter between the two pans and bake 30-35 minutes or until center of cake springs back with lightly tapped. Allow to cool on a wire rack and frost.
3184,"Preheat oven to 400f degrees. Mix all ingredients in lg bowl. Mix well. Pour into pie crust. Bake for 15 minutes. Reduce heat to 350f and bake another 40 min, or until a knife inserted in the center comes out clean. Garnish with pecans if desired."
3185,"Preheat oven to 450f degrees. When lobster is cool enough to handle, split in half lengthwise. Remove dark strip if present. Remove the coral and liver to a medium bowl. To coral, add bread crumbs and butter, salt, pepper and tarragon. Put mixture in cavaties of lobster, drizzle with vegetable oil. Bake for 25 minutes or until browned."
3186,"Heat olive oil in a large skillet over medium heat. Add onion, bell pepper and oil. Mix well. Pour over spinach mixture, tossing to coat. Season with the salt and pepper. Sprinkle with the parmesan cheese."
3187,"Heat olive oil in a large skillet over medium-low heat. Add the pine nuts. Mix well. Saut until the pine nuts are brown. Add the feta cheese. Cook just until heated through, stirring constantly. Pour over the spinach mixture, tossing to coat. Season with the salt and pepper. Sprinkle with the parmesan cheese."
3188,"Heat oil on medium heat using a large skillet. Add garlic & onions. Stir-fry about 2 minutes. Add swiss chard, broth, salt and pepper and cook until greens are wilted. Stir frequently. Remove from heat & set aside. Cook spaghetti until al dente. Drain. Toss all together and serve at once. Can subsitute spinach for swiss chard."
3189,"In a resealable storage bag thoroughly combine all ingredients except the steak, when combined add steak. Seal bag, turn to coat. Place in the refrigerator and marinate 24 hours, turning bag occasionally. Remove meat from marinade and discard marinade. Grill to desired doneness, about 6 minutes per side for medium rare. Transfer steak to work surface and let stand 5 minutes. Cut across grain into thin strips. Arrange on platter and serve."
3190,"Preheat oven to 375f. Whisk the butter, sugar, salt, eggs, and vanilla together in a bowl. Sift the flour and baking powder into the butter mixture. Stir. Add the buttermilk and mix gently. Scoop out the dought into paper-lined muffin pans. Sprinkle with additional sugar if desired, and bake for 20 to 35 minutes, depending on the size of your muffin pans. This will make 12 standard sized muffins or 6 texas sized muffins."
3191,Preheat oven to 325 degrees celsius. Bake for 1 hour or until a toothpick inserted in the middle comes out clean. Let it sit in the pan for about 10 minutes and then remove it from the pan to sit on a wire rack until it is cooled.
3192,"Preheat oven to 200oc. Make a small cut at the top of each fig and push in a little piece of gorgonzola. Wrap each fig in a slice of prosciutto. Bake in the oven for 15 minutes. The cheese will melt and the prosciutto will be crisp. Serve immediately on rocket leaves dressed in olive oil and salt, and finish with a little finely cracked pepper."
3193,Combine all dressing ingredients. Beat at low speed until smooth. Cover and refrigerate for several hours to blend flavors. Combine salad ingredients in large bowl. Serve with dressing.
3194,"Sprinkle a little lemon juice over the fish. Heat the oil in a very hot skillet. Cook the fish in the skillet for about 4 minutes each side, or until cooked to your liking. Meanwhile, put remaining ingredients in a screw-top jar and shake vigorously. Serve the fish with a little of the sauce drizzled over."
3195,"In a saucepan over medium heat, melt butter, and sautee the carrots until soft. Add all remaining ingredients and heat through. Add cooked, drained carrot slices to sauce. Remove from heat and gently to coat."
3196,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
