,result
1264,"Preheat oven to 180 degrees c. Place sugar, water, butter, bicarb soda& cocoa in a saucepan& bring to the boil. Once boiling, time for 2 minutes, then remove from heat. Grease& line base of a loaf pan. Once chocolate mixture has cooled, add the flour& egg. Mix well until smooth. Place in pan& bake until wooden pick inserted in center comes out clean, 35-40 minutes. Sprinkle chocolate chips over batter. Bake until wooden pick inserted in center comes out clean, 35-40 minutes. Sprinkle with powdered sugar if desired."
1265,"Preheat oven to 350f place the pork loins side by side, fat side up in a large heavy roasting pan. Insert an ovenproof meat thermometer in the center of one of the roast. Roast the pork for 30 minutes. Meanwhile in a bowl, crush the rosemary with the olive oil, pepper, vinegar and salt. Spoon the seasoning over the pork. Return the meat to the oven and roast for 30 minutes longer, until the internal temperature is 160 to 165. Remove from the oven, cover loosely with foil and let rest for at least 10 minutes. Thinly slice the meat and arrange on platters. Pour any juices over the meat. Garnish with rosemary springs. Serve warm or at room temperature."
1266,"Heat olive oil in a large nonstick skillet over medium heat. Cook scapes, peppers& seasoning, stirring occasionally, until tender-crisp, about 2 minutes. Drain& chill under cold water, then drain well& pat dry. Heat oil in a large nonstick skillet over medium heat. Stir in almonds."
1267,"Preheat oven to 350f. Lightly spray a baking sheet with vegetable oil spray and set aside. Sprinkle mayonnaise, water and hot pepper sauce in shallow bowl, mixing well. Dip fish in mayonnaise mixture and then dredge in bread crumbs. Place fish on greased baking sheet and bake in oven 17-18 or until fish flakes easily. Serve with lemon wedges."
1268,"Heat oven to 350 degrees. Place 1 slice of cheese on each slice of bread. Spread bacon mixture on evenly and top with cheese. Spread butter on one side of each sandwich, cook with butter side down on medium heat for about three minutes or until light and brown. Spread"
1269,"Preheat oven to 180c. Line 2 large baking trays with baking paper. Place butter and sugar in bowl and, using an electric beater beat for 3 minutes or until light and fluffy. Add egg and vanilla and beat till well combined. Add flour, salt and chocolate also add nuts now is using. Mix well until combined. Taking heaped teaspoonfuls roll into balls and flatten slightly between palm of hands. Place on prepared tray 5cm apart and bake for 10-15 minutes or until golden around the edges. Remove from oven and cool for a few minutes on tray before removing to cooling racks."
1270,Toast bread in toaster to desired level. Put butter on one slice and mayo on the other. Put cheese in between slices of bread. Wrap a moist papertowel around sandwich and put in microwave for 20 sec. Enjoy.
1271,"In bowl, mix rice flour, water, coconut, sugar, milk, egg, baking powder, flour, cardamom seeds, saltpreparation:Melt butter in a large skillet over medium-low heat. While butter is melting, in a small bowl combine sugar, cinnamon, nutmeg and salt. Add sliced potatoes to melted butter and turn to coat. Sprinkle sugar mixture over potatoes, stir to coat. Cover skillet, reduce heat to low. Stirring occasionally, cook for 50-60 minutes, or until potatoes are tender."
1272,"Heat olive oil in a large skillet over medium heat. Add beef cubes and saute until browned. Add garlic. Saute until garlic is lightly browned. Add flour and stir until well coated. Transfer meat into the crockpot and add marsala, broth, soup and sliced mushrooms. Mix well. Cover and cook on low for 8 to 10 hours or on high for 5 to 7 hours or until meat is tender. Add salt and pepper to taste. Serve with or over rice, egg noodles or mashed potatoes."
1273,"In a two-quart bowl, mix the first 4 ingredients together. Fold the beaten egg whites in until all are well mixed. Pour into unbaked pie shell of 9inch pan. Sprinkle nutmeg on top and bake at 325 degrees for 1 hour. When taken from oven, filling will seem a little shaky, but when cooled, will be creamy. Bake time does not include making pie crust."
1274,"In a large skillet, melt butter over medium-high heat. Add the onions, sausages and pecans. Saut until onions are just softened, about 3 minutes. Add eggs and cook, stirring with a wooden spoon, until eggs are firm but not dry. Remove from heat and set aside. Meanwhile, heat a panini maker or a grill pan over medium-high heat. Divide sausage mixture into 4 portions and mound each portion on one slice of bread. Top each with bocconcini slices and top with remaining bread slices. Lightly butter the outside of each panini. Cook until both sides of each panini are golden. Serve immediately."
1275,"Heat the oil in a large frying pan. Add the garlic and saut gently for 2-3 minutes. Add the paprika, cumin and ginger. Stir to combine. Stir in prawns, salt and cilantro. Stir in prawns"
1276,"Preheat oven to 350f. Boil potatoes for 10 minutes. Remove from heat and allow to cool to room temperature. In the meantime, saut onions and garlic in butter until they are soft and translucent. Layer potato slices and onions in a 9 x 9 baking dish. Pour cream over the potatoes. Season to taste and sprinkle gruyere over the whole shebang. Bake 4050 minutes or until golden."
1277,"Mix all ingredients in a small bowl. Pour dressing mixture over tomato mixture. Toss. Cover and chill 30 minutes, if desired. Serve on lettuce leaves."
1278,"Place potatoes in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until tender. Drain well. Add soymilk, vegan margarine, salt and pepper. Mash until light and fluffy. Add more soymilk and vegan margarine, if needed, to get a creamier texture."
1279,"Mince the endives, reserving a few small leaves for garnish. Saute the onion, garlic, and endives in the butter for 3 minutes. Add the potatoes and chicken broth and simmer for about 15 minutes, or until the potatoes are soft. Blend until smooth, using an immersion blender, or carefully transferring hot soup to blender and then back to pot. Add the milk, salt, and pepper and blend. Serve hot or cold. Garnish with chopped endive leaves, chives, and dill."
1280,"Mix cream cheese, sugar, semisweet baking chocolate, whipped topping, oreo cookies until smooth. Fold in whipped topping. Refrigerate for 4 hours or until firm."
1281,"Heat oil in a large skillet over medium heat. Saut onion 5 minutes, or until softened. Stir in tomatoes and basil and saut 5 minutes. Add zucchini and saut 5 minutes, or until zucchini is tender. Stir vegetables into egg mixture. Pour into a buttered shallow baking dish and bake 15 minutes or until casserole is set. Do not overcook. Cut into wedges."
1282,"Preheat oven to 400f. Grease bottoms of 12 muffin molds, or use baking cups. Crush cereal. Stir together egg whites, oil, and yogurt. Stir in cereal and dry ingredients, just until moistened. Fold in optional additions. Spoon batter evenly into tins. Bake 18-20 minutes or until golden brown."
1283,"In large, resealable plastic bag, or shallow glass container, combine the first seven ingredients and mix well. Add steak, turn to coat. Seal bag, or cover container, and refrigerate for 8 hours or overnight, turning occasionally. Drain and discard marinade. Grill, covered, over medium-hot coals for 6-8 minutes on each side, or until meat reaches desired doneness."
1284,"Preheat broiler. Combine brown sugar, chili powder, orange zest, cumin, paprika, salt, pepper, and coriander in a small bowl. Rub spice mixture over both sides of salmon fillets. Place salmon on a broiler pan coated with cooking spray. Broil for 8 minute or until salmon flakes easily when tested with a fork."
1285,"Preheat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1286,"Heat 1 cup of the milk in a medium saucepan over low heat. Add chocolate, stirring constantly, until melted. When the chocolate has melted, increase heat to medium and add the remainder of the milk while whisking rapidly. Do not allow to boil. Serve in small cups fortified with a jigger of peppermint schnapps and a dollop of whipped cream. Add a peppermint stick to stir. If transporting in a thermos, heat thermos up with hot water to get it warm for 1 minute. Pour water out and fill with hot chocolate."
1287,Heat oven to 350 degrees F. Place pasta in a large saucepan over medium-high heat. Bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat. Remove from heat and stir in parsley. Serve over pasta topped with parmesan cheese.
1288,"Place a steamer basket in a saucepan filled with one-inch of water. Bring to a gentle boil. Add potatoes. Cover and cook just until tender, 15-20 minutes. Toss occasionally. Add oil and parsley to cooled potato mixture. Season with salt and pepper. Add hot cooked potatoes. Toss. Let cool, tossing occasionally. Season with salt"
1289,"Preheat oven to 425f. Peel, core and thinly and thickly slice the apples. Toss with lemon juice if using. Combine and mix apples, sugar, flour, cinnamon and nutmeg. Pour into crust-lined pie plate. Dot with butter. Place top crust, seal and vent. Cover edges of crust with narrow band of aluminum foil, shiny side out. Bake at 425f for 20 minutes. Reduce temperature to 375f and bake another 30-40 minutes until filling is bubbling and crust is nicely browned. If necessary remove foil last 10 minutes to brown edges."
1290,"In a large skillet, combine oil, vinegar, sugar, salt, pepper, and garlic. Pour evenly over sprouts then sprinkle with the cheese. Bake at 350 for about 20 minutes, or until brussels sprouts are tender."
1291,"Heat oven to 400f. Place squash, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds and fibers. Mix remaining ingredients and distribute evenly into the cavity of each squash. Return to oven for apprx 10 minutes."
1292,"Preheat oven to 400degf. Combine all ingredients on a large greased baking sheet. Arrange in a single layer. Roast in preheated oven for about 50 minutes, turning once during cooking, until potatoes are tender. Bake in the preheated oven until potatoes are tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
1293,"Preheat oven to 400 degrees f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
1294,"Preheat oven to 400 degrees. Sautee onions in butter, margarine or oil over medium heat, until soft. Place chicken breasts in casserole dish and season with salt, pepper and garlic. Pour mushrooms and sauteed onions over chicken. Cover dish with lid or aluminum foil. Bake for 1 hour."
1295,"Heat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, five-spice and a little seasoning on a plate. Arrange on the baking tray, then bake for 25 to 30 minutes until crips and cooked through. Mix the soy sauce with the citrus juices and sogar to make a dipping sauce. Serve the chicken with little dishes of the sauce for dipping, plus lime wedges for squeezing over."
1296,"Preheat oven to 350 degrees. Put peaches in 9x12 baking dish with the margarine. Place in oven. Meanwhile, in small bowl, mix sugar, flour, milk, baking powder and salt. Pour over melted margarine and peaches. Do not stir. Place back in 350 degree oven and bake 1 hour or until golden brown."
1297,"Preheat oven to 350 degrees. In a bowl combine all ingredients and set to the side. Heat the oil in a heavy bottom oven proof skillet until the oil shimmers. Pat the chops dry and add them to the hot pan. Cook for two minutes on the first side, flip the chop and cook for an additional minute. Transfer the chops to a plate. Pour the excess oil out of the pan. Add the sauce mixture, scrape up the browned bits on the bottom of the pan. Simmer the sauce over medium heat, stirring frequently until sauce is thick and glossy, about 4- 5 minutes. Take the pan off the heat and add the pork chops to the pan, turning to coat in the sauce. Place the skillet in the oven and cook for 15 minutes. Spoon the sauce on top of the pork chops and serve."
1298,"In a large pot or dutch oven heat oil over medium-high heat. Add scallions, celery, and onions, stir until vegetables are wilted, approximately 5 minutes. Add broth and bring mixture to a boil. Reduce heat and add peas, stir until vegetables are wilted, approximately 5 minutes. Remove from heat and carefully transfer to bowl of food processor or blender, do this in batches if necessary. Add"
1299,"Preheat oven to 200 degree celsius. Mix eggs and sugar till thick and creamy. Combine cornflour, milk and vanilla essence and slowly add to egg and sugar mix beating as you do so. Spoon mixture into pastry shell and sprinkle with ground nutmeg. Bake at 200 degree celsius for 10 minutes, reduce heat to 180 degree celsius and bake for a further 20 to 25 minutes. Skewer inserted at centre should come out clean."
1300,"Place potato soup in crock pot, add chilies and cheese. Cook on low for 5 to 6 hours. Add chilies and cheese. Serve with mashed potatoes."
1301,Heat oven to 450 degrees. Rinse and dry chicken and sprinkle with salt and pepper inside the cavity as much as you like. Place the lemon and ginger slices and garlic cloves inside the cavity. Place in a shallow roasting pan and rub on some olive oil. Season the outside with more salt and pepper. Roast 15 minutes then decrease heat to 375 degrees. Roast an additional 65 minutes. Do not open the door during this process. Remove from oven and let rest 10 minutes.
1302,"Melt butter in a medium-heave skillet over medium heat. Mix in the next six ingredients. Saut for 30 seconds and add shrimp. Saut shrimp until they are opaque in centre, about 3 minutes, turning occasionally. Stir in parsley and serve over rice or pasta."
1303,"Preheat oven to 350f. Lightly spray a baking sheet with vegetable oil spray and set aside. Sprinkle crumbs onto an ungreased baking sheet and set aside. Bake 5-7 minutes or until lightly browned. Combine mayonnaise, water and hot pepper sauce in shallow bowl, mixing well. Dip fish in mayonnaise mixture and then dredge in bread crumbs. Place fish on greased baking sheet and bake in oven 17-18 or until fish flakes easily. Serve with lemon wedges."
1304,"Heat oven to 350. Place graham crackers close together on large cookie sheet. Mix butter and brown sugar in a 1 quart sauce-pan. Stir over low heat until butter and sugar are melted together. Stir in almonds and cherries. Spoon mixture over crackers. Bake 8 minutes. Cool about 5 minutes. Remove from pan and cool completely. Remove from heat and stir in vanilla extract and the almonds. Spread into a buttered 13 x 9-inch pan. Let stand 5 minutes. Sprinkle with chocolate chips. When chocolate is melted, spread evenly over candy. Let cool completely, and when chocolate is set, break into pieces."
1305,"Place pork chops in greased slow cooker. Top with onions and mushrooms. Combine soup mix, water, and mushroom soup. Pour over chops. Cover. Cook on low 6-8 hours or high 4-5. Serve over rice or cooked noodles."
1306,"Put the slivers in a large saute pan over medium heat, melt butter, add sugar, pineapple juice and the ginger. Bring mixture to a light boil and stir until sugar has melted and incorporated into all the other ingredients. Pour mixture over the carrots and toss gently."
1307,"Heat oven to 400f degrees. Place chicken pieces on top of onion mixture, and cover with remaining onion mixture. Bake until chicken is done, approximately 45-55 minutes."
1308,"Preheat oven to 350f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1309,"Preheat oven to 400f line a baking sheet with aluminum foil, and spray with non-stick cooking spray. Coat a small saucepan with non-stick cooking spray. Over medium heat, cook and stir garlic until soft, about 3 minutes. Mix in white wine, honey, balsamic vinegar, mustard, salt and pepper. Simmer, uncovered, for about 3 minutes, or until flesh flakes easily with a fork. Brush fillets with remaining glaze, and sprinkle with oregano. Bake in preheated oven for 10 to 14 minutes, or until flesh flakes easily with a fork. Brush fillets with remaining glaze, and season with salt and pepper. Use a spatula to transfer fillets to serving platter, leaving the skin behind on the foil."
1310,"Preheat oven to 375 degree f. In a large skillet, heat oil and butter over a medium heat. Lightly sprinkle chicken with salt and pepper. Brown well on all sides and remove to baking dish. Add red curry and turmeric to skillet. Cook until fragrant and dissolved. Add coconut milk, fish sauce, lime juice and sugar. Stirring, bring sauce to a boil. Reduce heat and simmer for 5 minutes. Pour curry sauce over chicken and bake 40-45 minutes or until chicken is cooked through. Serve with jasmine rice or rice noodles with sauce spooned over top."
1311,"Heat oven to 425 degrees. Stir together honey, butter and crumbled bacon in a small bowl until smooth and set aside. Place carrots and water into an ungreased 9-by-9-inch baking dish, cover with foil and bake 30 minutes. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally."
1312,"Place all ingredients except cheese in crockpot and cook on low for 6 hours. Use two forks to shred the meat into chunks. Add cheese and stir. Serve immediately in tacos or use as a filling for enchiladas. You can also use chicken breasts, but it turns out drier and not as tasty."
1313,"Heat oil in skillet over medium-high heat. Saute squash until browned, about 5 minutes. Add garlic. Saute 1 minute. Add water, salt and pepper. Simmer until squash is tender, 6-7 minutes. Stir in basil."
1314,"Heat oil over medium high heat. Add flour, salt, oil, eggplant, zucchini, onion, sweet potato. Cook for 5 minutes. Add zucchini, cook for 5 minutes. Add zuc"
1315,"Preheat oven to 350f. Mix together brown sugar and butter until smooth. Stir in baking soda, cinnamon, vanilla, and salt. Add eggs and stir until blended. Stir in oats, flour and raisins. Drop by rounded tablespoonfuls onto greased baking sheets. Bake for 25-30 minutes or ntil light golden brown. Cool completely in pan on wire rack."
1316,"Heat oil in a large skillet over high heat. Season steaks generously on both side with salt and pepper. Place steaks in skillet. Cook, turning once, until browned, 2-3 minutes per side for medium rare. Transfer to a warmed plate, cover with foil. Add balsamic and coconut milk sauce to skillet. Transfer to a warmed plate, cover with"
1317,"Preheat oven to 350 degrees fahrenheit or 175 degrees celsius. Mix the flour, baking powder, and baking soda together in a bowl. Set the mixture aside. Bake for 5 to 7 minutes. Let the cookies sit for 2 minutes before cooling on wire racks."
1318,"In a large saucepan bring water to a boil. Add chicken broth and water to a boil. Add onion, carrot and garlic. Reduce heat and simmer uncovered 10 minutes. In a skillet cook and stir chicken in hot oil for 3 minutes or until larger pieces of pasta are tender but slightly firm. Add chicken"
1319,"Preheat oven to 350 degrees. Lightly grease an 8x8-inch baking dish. In a large mixing bowl, beat together milk, butter and egg substitute. Add the sugar, then gradually beat in the flour. Pour batter into prepared pan. Bake in preheated oven for 30 minutes. Cut into 16 square servings."
1320,Place chicken in crock pot and cover with lid. Cover and cook on low for 8-10 hours. Serve gravy over meat and vegetables.
1321,"Combine all ingredients in a large mixing bowl. Mix well. Pour dressing over salad mixture, stirring well. Cover and refrigerate 8 hours or overnight."
1322,"Preheat oven to 400 degrees. In a large bowl, whisk eggs until well beaten and slightly frothy. Whisk in milk, chives and black pepper. Set aside. In a large ovenproof skillet, heat olive oil or butter over medium heat until hot but not smoking. Add egg mixture to skillet and then quickly arrange remaining ingredients on top of eggs. Cook for 3 minutes on the stovetop without stirring. Transfer to oven. Bake until the top is golden brown and the frittata is set, about 30 minutes. Let cool slightly before serving."
1323,Preheat oven to 350 degrees. Bake at 350 for an hour.
1324,"Heat large non-stick skillet, swirl in oil, then add garlic. Saute 30 seconds. Add beef in two batches, cook til just browned, about 2 minutes. Drain pasta, add to bowl with yogurt dressing. Add steak and tomatoes, toss to coat. Serve immediately."
1325,"In a large saucepan, combine the cocoa, sugar, water, vanilla extract and the pareve. Add the pareve mixture to the pareve mixture. Add the pareve mixture to"
1326,"Preheat oven to 375 degrees. Grease 12-cup muffin pan. Set aside. In a large bowl, combine spaghetti, eggs, parmesan cheese, ricotta cheese, mozzarella cheese, cheese, parsley, spaghetti sauce. Evenly press mixture into muffin cups to form a crust. Evenly top each cup with pasta sauce, then mozzarella cheese. Bake 15 minutes or until bubbling. Let stand 5 minutes before serving."
1327,"Mix the yogurt, curry powder, coriander, chicken breasts, basmati rice, vegetable stock cubes, carrot, red pepper, green chilies, mint, salt and pepper in a large ziplock bag until well combined. Add the chicken and turn to coat. Marinate the chicken at least 1 hour or up to 24 hours. Remove the chicken from the marinade and grill over medium-high heat, about 12 minutes per side, until cooked thoroughly. Serve immediately."
1328,"Preheat oven to 350 degrees F. Grease a 9x13 inch pan. Mix together first 4 ingredients in a small bowl. In a large mixing bowl, beat brown sugar and butter till fluffy. Add eggs and beat till well blended then beat in vanilla. Stir in flour mixture till well combined. Bake for 20-23 minutes. Do not overcook. The center surface of the bars should stay very slightly depressed when done."
1329,"Preheat oven to 500f. Rinse, drain and hull berries. Turn into bowl and sprinkle with sugar and lemon juice. Toss gently to coat. Turn coated berries into shallow casserole or 10-inch ovenproof skillet and arrange in a single layer. Roast, stirring twice, until berries are just softened and syrup forms, about 5 minutes. Remove from oven. Stir in framboise. Let cool 5 to 10 minutes. Divide ice cream between 4 bowls. Spoon warm berries and sauce over top. Serve immediately."
1330,"Preheat oven to 350 degrees. Make a paste with hoagie rolls, pizza sauce, cooked pork, italian salad dressing, mozzarella cheese, salt and pepper. Place in shallow roasting pan on a rack. Rub seasoned hoagie rolls over the pork. Bake for 45 minute and check temp with meat thermometer. Continue roasting until the internal temp is 155-160 degrees. Remove from oven and allow to rest about 10 min before slicing."
1331,"Place turkey breast in crock pot and cover with lid. Cover and cook on low for 8-10 hours. During last 15 minutes, stir in garlic powder. Remove chicken from crock pot. Place turkey breast in 3-4 quart crock pot"
1332,"Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, oil, thyme, pepper, salt, garlic cloves, salsa, lime wedgepreparation:Place chicken breast halves in a resealable plastic bag set in a shallow dish. For marinade, stir together lime peel, lime juice, oil, thy"
1333,"Mix all marinade ingredients together in a glass bowl. Place the lamb in a extra large heavy-duty plastic bag or glass bowl. Pour the marinade over the lamb, and turn to coat well on all sides. Cover tightly with plastic wrap. Place in the fridge for a minimum of 24 hours. When ready to grill, remove from fridge and save marinade for basting if desired. Turn the grill to high heat. Sear both sides for about 5 minutes on each side. Reduce grill temperature to medium heat and finish cooking the lamb. You may baste the lamb with the leftover marinade if desired."
1334,"Heat olive oil in a small pan and fry chili for 3-4 minutes over a low heat. Stir in chopped red pepper. Drain sweet potato and garlic and mash with 2 tbsp cream cheese and milk, adding more if needed. Stir red pepper, chili and coriander into mash. Add salt and black pepper to taste."
1335,"Heat oil in a large non-stick skillet over medium-high heat. Add chicken, and sprinkle with pepper flakes. Stir fry 3 minutes. Add vegetables and teriyaki sauce. Stir fry 5 minutes or until vegetables are crisp-tender and chicken is thoroughly cooked."
1336,"Place the croissants in a large frying pan over medium to high heat. Fry on one side until golden, turn over and fry the other side until golden, about two minutes per side. Fry on one side until golden, turn over and fry the other side until golden, about two minutes per"
1337,"In a large bowl, combine cabbage, red bell pepper, fresh cilantro, jalapeno, olive oil, fresh lime juice, ground cumin. Add to the cabbage along with the remaining vegetables. Cover and refrigerate at least 2 hours. Meanwhile, in a saucepan heat the sugar, vinegar, and seeds, simmering 10 minutes. Cool completely. Meanwhile, in a saucepan heat the sugar, vinegar, and seeds, simmering"
1338,"Place all ingredients in a food processor fitted with a metal blade and process just until mixture is powdery -- about 30 seconds. Be careful not to overprocess. Store in an airtight container for up to 6 months. To make hot chocolate, combine 1 cup of milk and 2 tablespoons of the mix in a small saucepan and bring to a simmer over medium-low heat, stirring constantly, until mixture is smooth. Remove from heat and add in vanilla. Whisk until frothy. Pour into warmed mugs. Garnish with whipped cream."
1339,"Preheat oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
1340,"Preheat oven to 220 degree c. Grease and flour a 8cm deep, 19cm square cake tin. Place flour, sugar and salt in a large bowl. Add butter and using finger. Make a well in the centre and add buttermilk and using a flat bladed knife, stir until dough almost comes together. Press out to a 3cm thick round. Dip a 5cm round cutter into flour to prevent dough sticking and cut out scones. Gently press leftover dough pieces together and repeat cutting out more scones - should make a total of 16 scones. Place scones, touching into prepared tin. Bake for 15 to 17 minutes or until light golden and hollow when tapped on top. Serve with jam and cream or honey and cream."
1341,"Preheat oven to 350 degree f. In a large pot cook macaroni according to package directions. Drain. Return to pot. Add milk, melted butter, pepper, and salt. Stir in cheeses. Transfer to a greased 2-quart casserole. Bake, uncovered, for 15 minutes. Carefully stir mixture. Sprinkle with crushed crackers. Bake 5 minutes more or until crackers are browned and mixture is just heated through. Let stand 10 minutes before serving."
1342,"In large, resealable plastic bag, or shallow glass container, combine the first seven ingredients and mix well. Add steak, turn to coat. Seal bag, or cover container, and refrigerate for 8 hours or overnight, turning occasionally. Drain and discard marinade. Grill, covered, over medium-hot coals for 6-8 minutes on each side, or until meat reaches desired doneness."
1343,Place mozzarella sticks on a baking sheet and toase in a 350 degree oven until lightly browned. Sprinkle with garlic salt. Put the mozzarella sticks on a baking sheet and toase in a 350 degree oven until lightly browned. Bake for 10 minutes or until cheese is melted. Remove cover and sprinkle with cheese.
1344,Preheat oven to 350f. Spray 13x9 pan with cooking spray. Drain butter beans and pour into pan. Add all other ingredients and mix well. Bake for 1 hour or until brown and bubbling.
1345,"In a small saucepan, heat butter and oil over medium heat. Saute onion until softened, about 5 minutes. Add garlic, stir to incorporate, and bring to boiling point. Cover pan, remove from heat and let stand 5 minutes. Fluff with fork, season with salt if needed, and serve hot."
1346,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake at 300 degrees for 30 minutes. Remove cover and bake additional 20-30 minutes to re-crisp chicken, serve."
1347,In a large nonstick pan cook chicken in hot oil over medium heat for 4 to 5 minutes. Turn chicken and add zucchini. Cook for 4 minutes or until chicken is tender and no longer pink and squash is tender. Spread pesto over chicken and sprinkle with cheese and sun dried tomatoes. Let that just warm and serve onto plates.
1348,"To make glaze, combine all glaze ingredients in a small bowl and mix well. Set aside. Preheat oven to 425 degrees. Remove pork from marinade and pat dry with a paper towel. Mix honey and brown sugar on a plate. Roll pork in honey mixture and then roll in the sesame seeds. Roast in a shallow pan for 20 to 30 minutes or until meat thermometer inserted into the thickest part registers 160 degrees. Suggested to serve over rice."
1349,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1350,"Heat oil in a large skillet over medium-high heat. Add onion and saute until golden. Add in sliced cabbage, cider vinegar, sugar, celery seeds and black pepper. Mix to combine and cook until the cabbage if crisp-tender and the liquid is reduced to a glaze. Add in sliced cabbage"
1351,"In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
1352,"In a tall thin glass, crush or muddle part of the basil leaves with a fork to coat the inside. Add the sugar and lime juice and stir thoroughly. Top with ice and strain into an ice-filled glass. Top with soda and stir. Serve in a collins glass, garnished with raspberry and mint sprigs."
1353,"Heat oven to 425 degrees. Stir together honey, butter and crumbled bacon in a small bowl until smooth and set aside. Place carrots and water into an ungreased 9-by-9-inch baking dish, cover with foil and bake 30 minutes. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally."
1354,"Heat oil in a large skillet over medium high heat. Add onion, and cook for 5 mins until onion is translucent. Add next 5 ingredients, rinsing out each can with a few tablespoons of water and adding the water to the pot. Cook for 15-20 minutes to let the flavors blend. Salt to taste. As the chili simmers, bring a large pot of water to boil and salt the water. Add next 5 ingredients, r"
1355,"Heat olive oil in a large skillet over medium heat. Add the quinoa and spinach. Cook for another minute, season with salt and pepper, and stir in the remaining olive oil. Serve immediately or chill and serve cold as a salad."
1356,"Melt butter, add apple and onion, cook until soft. Add cabbage, stir to blend. Add vinegar, sugar, cloves and wine. Cook, covered, until cabbage is tender, about 12 minutes. Thicken the sauce with flour, first adding a little water with the flour. Simmer until sauce is smooth."
1357,Heat oven to 350 degrees. Bake for 20 minutes. Top each breast with a slice of swiss cheese and bake 5 more minutes just until cheese is melted.
1358,"Mix together the basting sauce ingredients and stir until smooth. Cover and let sit in refrigerator at least 1 hour. Prepare your grill medium to medium-high heat. Place ham slices on prepared grill and baste with some of the sauce. Grill for 1 hour, basting and turning every 15 minutes."
1359,"In a large non stick skillet, heat oil over med high heat, and cook tuna steaks 3-4 minutes per side, until golden and just cooked through. Transfer tuna to serving plates. Add honey glaze to hot skillet and simmer one minute, then pour over tuna. Serve with jasmine rice."
1360,"Preheat oven to 350f. Grease a 13x9-inch baking pan. Place bread in the bottom and sprinkle with sausage and cheese. Beat eggs, milk, salt and pepper with a whisk. Pour over the bread mixture. Bake 40-45 minutes or until eggs are set in the center and lightly browned."
1361,"Heat oil in a large non-stick skillet over medium-high heat. Add bacon and cook for 5 minutes, stirring occasionally, until browned. Remove from heat and set aside. To make omelet, melt butter in a small skillet. Place eggs, water and black pepper to taste in a small bowl and whisk to combine. Pour egg mixture into pan and cook over medium heat, continually drawing in the edge of the omelet with a fork during cooking, until no liquid remains, and the omelet is lightly set. Top half of the omelet with apple slices, cheese, and chives and fold in half. Slip onto a plate and serve immediately."
1362,"Bake pie crust according to directions and let cool. Combine all remaining ingredients in a large pot and heat to a simmer, stirring constantly until thickened. Remove pan from burner and place a piece of plastic wrap directly on top of chocolate filling. Let pan stand until cool. Spoon filling into pie crust. Serve with whipped cream."
