,result
917,"Place cabbage, cored end up, on top rack of grill, close lid and smoke until soft. Wrap cabbage, cored end up, on top rack of grill, close lid and smoke until soft. Wrap cabbage, cored end up, on top rack of grill, close lid"
918,"Preheat oven to 350 degrees f. Spray a large baking pan with cooking spray. Rub the fillets on both sides with lemon juice, then salt and pepper. Place the fillets in the baking disk and sprinkle evenly with tarragon. Cover evenly with sour cream. Bake for about 15 minutes until fish is done but not over cooked. Sprinkle with chives and parsley."
919,"Preheat oven to 350f. In a large bowl, beat butter, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 350f for 8 to 10 minutes or until light golden brown."
920,"Preheat oven to 350 degrees celsius. In the microwave or in a pan, melt the butter and dark chocolate together until liquid. Add the biscuit crumbs, mix well to combine and spoon into a 22cm fluted round, loose-bottomed tin. Press up the side to form the lip first, then press into the base, making sure there are no gaps where they join then put into the fridge to chill. Using a fork or a hand whisk, mix together the cream, eggs, orange zest and orange curd and pour into the crust in the tin. Bake in the oven for 30-35 minutes until just set. Leave to cool completely. Remove from the tin and drizzle with the melted chocolate. Chill in the fridge before serving."
921,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
922,"Preheat oven to 375 degrees f. In a large microwave-safe bowl, microwave smashed potatoes for 4 minutes on high. Stir sour cream, butter, onion, soup, and cheese into potatoes. Spread mixture evenly into a greased 9x13 inch pan. Sprinkle corn flakes over top. Bake, uncovered, for 45-50 minutes or until bubbly around edges."
923,"Heat oil on medium heat using a large skillet. Add garlic & onions. Stir-fry about 2 minutes. Add swiss chard, broth, salt and pepper and cook until greens are wilted. Stir frequently. Remove from heat & set aside. Cook spaghetti until al dente. Drain. Toss all together and serve at once. Can subsitute spinach for swiss chard."
924,"Preheat oven to 375 degrees f. Butter a 9 x 5 x 3 inch loaf pan. Cream butter with sugar for 6 minutes, until light. Beat in eggs, one at a time. Blend in bananas and lemon juice. Sift together flour, baking soda and salt. Blend into lemon mixture along with lemon zest. Turn into prepared pan. Bake for 1 hour or until tested done. Remove, cool for 15 minutes and turn out of pan. Cool completely."
925,"In a microwave-safe 8-in. Square dish, melt butter. Stir in cracker crumbs. Press mixture onto bottom of dish. In a bowl, whisk milk and pudding mix for 2 minutes. Whisk in the ice cream, pour over crust. Cover and freeze for 2 hours. Spread with whipped topping. Sprinkle with crushed candy bars. Return to the freezer until firm, but remove from the freezer approx 10 minutes before serving."
926,"Preheat oven to 350 degrees. In a large mixing bowl, cream butter and sugar until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake for 9 to 12 minutes. Transfer cookies to cooling racks to cool."
927,"Heat olive oil over medium heat. Saut crushed garlic for 1-2 minutes. Stir in tomato sauce. Add salt, pepper, and pesto. Add cream cheese and stir or whisk well until fully melted. Stir parmesan cheese until melted. Add cream and stir well."
928,"Line bottom and 2 opposite sides of an 8-inch square baking pan with a sheet of wax paper, leaving a 2-inch overhang on both sides. Mix together flaked and dried coconut and condensed milk with your finger. Chill, uncovered, 5 minutes. Melt chocolate in a metal bowl set over a saucepan of barely simmering water or in top of a double boiler, stirring until smooth. Spread chocolate evenly over coconut layer with offset spatula and chill until firm, 5 to 7 minutes. Lift confection onto a cutting board using overhang and halve confection with a sharp knife. Sandwich halves together, coconut sides in, to form an 8- by 4-inch rectangle, then discard wax paper. Cut rectangle into 32 squares. Arrange paper cups on a platter and fill with candies. Chill, covered, until ready to serve."
929,"Preheat oven to 350 degrees. Wash gnocchi, leaving skins on, and grate either by hand or in a food processor. Blot zucchini with paper towels to remove as much moisture as possible. Place in an 8 inch square baking dish that has been sprayed with cooking spray. Cut butter into small pieces and place evenly over zucchini. Bake for 15 minutes, uncovered. Remove from oven and pour off any liquid that has accumulated in the bottom of the dish. Stir in sour cream, salt and pepper. Sprinkle top with parmesan cheese and bake until zucchini is tender and cheese melts. About 5-10 more minutes."
930,"Preheat oven to 425f. Peel, core and thinly and thickly slice the apples. Toss with lemon juice if using. Combine and mix apples, sugar, flour, cinnamon and nutmeg. Pour into crust-lined pie plate. Dot with butter. Place top crust, seal and vent. Cover edges of crust with narrow band of aluminum foil, shiny side out. Bake at 425f for 20 minutes. Reduce temperature to 375f and bake another 30-40 minutes until filling is bubbling and crust is nicely browned. If necessary remove foil last 10 minutes to brown edges. Remove foil last 10 minutes to brown edges. Remove foil last 10 minutes to"
931,"Preheat oven to 350f. Butter a 13 x 9-inch baking dish. Spread both cans drained peaches into the baking pan. Mix together flour, white and brown sugar, salt, nutmeg and cinnamon in a large bowl until well combined. Add in cold butter pieces and mix until the consistancy of peas. Sprinkle the crumbs over the peaches in the baking dish. Bake for about 25-30 minutes or until golden brown. Cool slightly then serve warm with ice cream."
932,"Heat oven to 350°F. Place sausage, onion, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento-stuffed green olives, pimento"
933,"Preheat oven to 350 degrees. Spray a 13 x 9 x 2 inch baking dish with nonstick pan coating or grease lightly with solid shortening. Cut baked potatoes into 1 inch cubes. Place half in a prepared baking dish. Sprinkle half of the salt, pepper and bacon. Top with half of the sour cream & cheese. Repeat layers. Bake, uncovered, at 350 degrees for 20 minutes or until cheese is melted. Sprinkle with chopped green onions to garnish."
934,Preheat oven to 350 degrees. Grease 12 muffin cups or use muffin papers. Stir all ingredients except blueberries together in large bowl til moistened. Stir in blueberries. Divide evenly among cups. Bake 13-18 minutes or until golden brown.
935,"In a large saucepan, melt butter over medium heat. Cook garlic until tender and fragrant but not browned, about 1 minute. Add shrimp and mix well. Pour in stock and bring to a boil. Cover. Reduce heat and simmer gently for 20 to 25 minutes or until liquid is absorbed. Stir in dill. Season with salt and pepper to taste."
936,"Combine all gravy ingredients except flour. Shape into patties and dredge in flour. Brown patties in oil in heated skillet over medium high heat. Remove from skillet. Combine all gravy ingredients in a bowl, mixing well with a whisk. Pour into skillet, stirring constantly until thickened. Taste and adjust salt and pepper. Can also add a little more seasoned salt. Place patties into gravy and turn to coat. Cover, reduce heat and simmer for 15 minutes or until done."
937,"Heat the oil in a large skillet over medium-high heat. Add the onion and cook for about 5 minutes, stirring occasionally. Add garlic and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes, stirring occasionally. Add lemon juice and cook for another 5 minutes, stirring occasionally. Add salt and pepper and cook for another 5 minutes"
938,"Heat the oil in a pan and saut the potatoes for 5-6 minutes. Add potatoes, chilli and curry powder. Fry for a further few minutes. Stir in the yoghurt and cook for 2-5 minutes or until the potatoe is done. Season with salt and pepper."
939,"Mix all ingredients except shrimp in a mixing bowl to make batter. Dust shrimp in flour. Dip shrimp into batter. Fry shrimp in deep fryer set at 375 degrees or in a skillet with 2 inches of vegetable oil, until golden brown. Drain shrimp on paper towels or on brown grocery bags from the market. Serve with french fries and cole slaw or creamy cucumber salad. Also serve with cocktail sauce and tartar sauce."
940,"In a 3-quart saucepan, saute the squash, carrots, celery, onion, and ginger in the olive oil until tender. Add the vegetable broth and bring to a boil, reduce heat to low, cover and simmer for 40 minute stirring occasionally. Puree soup in a blender or food processor. Reheat on stove if necessary. Add salt to taste."
941,"Preheat oven to 350-degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients. Place onions in small bowl and chill until ready to use. Grill salmon over medium coals for 10 minutes, turn and grill the other side for 10 minutes. Brush with ginger sauce throughout grilling. Place salmon on platter and sprinkle with onions."
942,"Place potatoes and water in 2 quart casserole dish, cover, and microwave on high 12-15 minutes, or until tender, stirring halfway through. Drain. Mix remaining ingredients, stir in potatoes gently. Cover, refrigerate 1 hour. Drain, reserving salad dressing mixture. Arrange potatoes on skewers. Place on grill over hot coals. Grill, covered for 4 minutes. Turn skewers, brush with reserved mixture, grill 4 minutes longer uncovered to crisp outside, covered if soft outside is preferred."
943,"Preheat oven to 400 degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
944,"Preheat oven to 350 degrees f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, egg whites, pecans, butter, brown sugar, white sugar, salt, cinnamonpreparation:Preheat oven to 350 degrees f. In a medium bowl mix"
945,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugars together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
946,"Heat 1 tablespoon olive oil in a large skillet over medium-high heat. Add onion slices, garlic, and mushrooms. Stir to combine. Pour over meat. Cover slow-cooker and cook on low for 6-8 hours. Serve meat and sauce over noodles."
947,"Preheat oven to 425 degrees fahrenheit. Grease a 13x9x2 inch pan. Unroll dough. Press in bottom and 1 inch up sides of greased pan. Place pieces of string cheese along the inside edges of dough. Fold the 1 inch of dough over and around the cheese. Press dough edges to seal. Brush edge with melted butter and parmesan cheese. Top the crust with sauce, pepperoni and cheese. Bake at 425 degrees fahrenheit for 15 to 18 minutes or until crust is golden brown and cheese is melted."
948,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
949,"Heat oil in a wok or non stick deep frypan with veggie spray. Heat to medium. Add cooked rice and grated carrot into wok and mix. Add minced garlic. Stir fry to heat through, about 2 or 3 minutes. Add spinach. Sprinkle with salt and pepper. Turn over with a spatula several times to mix the spinach evenly with the rice mixture, heat and turn until the spinach is starting to wilt, about 3 minutes. Pour the italian dressing evenly over and turn several times to mix. Cook about 3 minutes or until the spinach is well wilted and the dressing is heated through. Serve immediately."
950,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
951,"Preheat oven to 375 degrees. Chop up potatoes. Put in microwave for 2 minutes while chopping rest of veggies. Place all vegetables in bowl. Add oil, vinegar and garlic, and toss to coat. Spread out in roasting pan and cook for about an hour."
952,"Preheat oven to 325 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
953,"Heat broiler, with rack set 4 inches from heat. Place potatoes in a large skillet over medium heat, and cook for about 10 minutes, or until tender. Drain, and set aside to cool. In a large bowl, mix together the sour cream, mayonnaise, sugar, half of the onions, and half of the cheese. Gently stir in the cooled potatoes. Top with remaining cheese and onions, and sprinkle bacon bits over the top."
954,"Preheat oven to 350 degrees F. In a large bowl, combine eggs, milk, and seasonings. Beat well and pour into casserole. Refrigerate overnight. In the morning, bake tomatillo hash with sausage at 350 degrees for 30 minutes."
955,"Preheat oven to 400 degrees, line pan with parchment paper. Place black eyed pea s on the bottom of the dish. Bake for 20 minutes. Remove from oven and add about one cube of cheese per slice. Cook for another 15 minutes remove and let cool for five minutes and serve on crackers or eat by themselves."
956,"Place halibut steaks, salt & pepper, zucchini, onion, garlic, oil, tomatoes, parsley, lemon juice in a large saucepan over medium heat. Bring to a boil, then reduce heat to low and simmer uncovered for 5 minutes. Remove from heat and let cool completely."
957,"Preheat oven to 350 degrees f. In a large skillet over medium heat melt butter. Add the pecans - saute until lightly browned, about 3 minutes. Add the brown sugar and cook until caramelized. Stir in the paprika, chile powder and cumin. Add the vinegar and cook until all the liquid has evaporated. Season with salt. Spread the pecans on a cookie sheet and bake in an oven until crisp, about 3 to 5 minutes."
958,"Preheat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
959,"Heat oil in an 8-to 10inch frying pan over low heat. Dip the tortillas, one at a time, in the hot oil just until limp, about 5 seconds. Fill tortillas equally with chicken mixture, roll up, and arrange side by side, slit side down, in a 9-x13 inch baking dish. Pour salsa evenly over top. Bake in a 350 degree oven until heated through, about 20 minutes. If desired sprinkle with more shredded cheese over hot enchiladas before serving."
960,"Heat oil in heavy skillet over high heat. Saute celery for 1 minute. Add apple mixture and stir fry 3-4 minutes, just until chicken is no longer pink. Add raisins and parsley, stir well and serve over rice."
961,"Preheat oven to 350 degrees. Place the bread cubes in two greased 6-oz. Custard cups. In a small bowl, whisk the egg and creamer. Pour over the bread. Sprinkle with the caramel pieces, nuts, and cinnamon and dot with butter. Bake for 18-20 minutes or until bubbly and golden brown. Cool slightly before serving."
962,Preheat oven to 350f. Place the brie in a shallow baking dish. Top with the walnut mixture. Bake for about 8-10 minutes or until soft and heated through. Serve immediately with assorted crackers and pear slices.
963,Place pork chops in crockpot. Cover and bake at 350f for 30-90 minutes.
964,"Cook pasta according to package directions, omitting salt and fat. Drain pasta in a colander over a bowl, reserving 2 tablespoons cooking liquid. Return pasta to pan. Add reserved 2 tablespoons cooking liquid, onion, garlic cloves, crushed red pepper flakes, anchovy fillet, crushed tomatoes, capers, tuna in olive oil, spaghetti, fresh parsleypreparation:Cook pasta according to package directions, omitting salt and fat. Drain pasta in a colander over a bowl"
965,"Preheat oven to 450 degrees. Chop onions and slice mushrooms. Melt margarine in skillet. Saute onions until transparent. Add mushrooms. Cover and cook 10 minutes. Allow to cool. Mix together egg, flour, non-dairy milk and wine. Salt and pepper to taste. Pour into pie crust. Form lattice strips from second crust and place on top of quiche. Bake for 2 minutes."
966,"Spray interior of slow cooker with non stick cooking spray. Place pie filling in slow cooker. In a mixing bowl, combine dry cake mix, and butter, and spoon over filling. Drop walnuts over top. Cover, and cook on low for 3-5 hours, or until a toothpick inserted into center comes out clean."
967,"Mix soup, water, rice, onion powder and black pepper in 2-qt shallow baking dish. Top with chicken. Sprinkle chicken with additional pepper & salt. Cover and bake at 375 for 45 min or until chicken is no longer pink and rice is done. Uncover and sprinkle cheese over chicken."
968,"Preheat oven to 350 degrees f and grease a large baking tin, approximately 9 x 12 inches. Melt the butter or margarine over low heat in a small saucepan. Add the flour and stir until smooth. Add the vanilla, sugar and eggs and stir constantly for 5 or so minute. Remove from heat and stir in nuts. Set aside. Mix brownie ingredients together in a large bowl. Spread topping over. Bake for 35-40 minute be careful not to overbake. Cool and cut into bars."
969,"Preheat oven to 325f. In small saucepan, melt chips and margarine over low heat, stirring until well blended. Cool slightly. In a large bowl, beat eggs with whisk until foamy and light yellow in color. Beat in sugar, vanilla, and chip mixture. Add flour, mixing well. Pour into a lightly greased 13x 9-inch pan. Bake for 40 to 45 minutes or until brownies pull away from pan or until set in center. Cool completely before cutting into squares."
970,"Preheat oven to 350 degrees. In an ovenproof saucepan or dutch oven, heat oil on medium-high heat. Add onion, garlic, and jalapeno peppers and cook, stirring, 4 minutes. Add rice and cook, stirring, 1 minute. Add remaining ingredients. Bring to a boil, stir, and cover. Place in oven and bake until rice is tender, about 50 minutes. Fluff with fork before serving."
971,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments. Serve immediately, or cover and refrigerate if desired."
972,"Preheat oven to 350 degrees. In a large saucepan, over medium heat, bring 2 cups of the milk and the corn to a boil. In a small bowl, whisk together the remaining milk and the cornmeal. Whisk together the remaining milk and the cornmeal. Reduce heat and simmer gently, stirring frequently, for 3 minutes. Remove from heat. Stir in the butter, thyme, salt, pepper and eggs. Transfer to a buttered casserole or cast-iron skillet. Bake until golden and set, about 30 minutes. Serve warm or at room temperature."
973,"In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350f. Butter a 15 x 10-inch jellyroll pan. Cream butter with sugar and beat until light and fluffy. Add peanut butter and beat until combined well. Beat in egg, vanilla and salt. Add flour and beat just until combined. Stir in coconut. Spread mixture evenly in prepared pan. Sprinkle peanuts over, pressing them in lightly. Bake for 20-25 minutes, or until a tester comes out clean. Let cool, cut into 24 bars and then the bar on the diagonal, making 48 cookies."
974,"Heat oil in a large skillet. Add zucchini mixture. Cover and cook 1 minute, sprinkle zucchini mixture with parmesan cheese, serve warm."
975,"Preheat oven to 400f. Place fish, in a lightly greased 9x13 baking dish. In a bowl, combine mayonnaise, butter, onion, cheese, lemon juice, old bay, and pepper. Mix until a thick paste is formed. Spread mixture evenly over fish filets, then top with bread crumbs. Bake for about 10 minutes, or until fish is golden brown. To finish cooking, place fish under the broiler, for another 2-3 minutes, or until fish is golden brown. To finish cooking, place fish under the broiler, for another 2-3 minutes"
976,"Heat oven to 425 degrees. Stir together honey, butter and crumbled bacon in a small bowl until smooth and set aside. Place carrots and water into an ungreased 9-by-9-inch baking dish, cover with foil and bake 30 minutes. Remove foil and stir in butter mixture. Bake another 15 minutes, stirring occasionally."
977,"Heat 1 tablespoon olive oil in a large skillet over medium-high heat. Add onion slices, garlic, and mushrooms. Stir to combine. Pour over meat. Cover slow-cooker and cook on low for 6-8 hours. Serve meat and sauce over noodles."
978,Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter n banana cookies sugar free
979,"Place tomatoes in food processor. Process on high for 1 minute. In dutch oven on medium heat, saut onions in olive oil till soft but not browned. Add tomatoes, tomato pure and all spices. Cook sauce on very low heat for about 2 hours, stirring occasionally. Add a little water if necessary as sauce cooks."
980,"Preheat oven to 350 degrees. Mix all ingredients, except flour, sugar, butter, salt, eggs, kahlua, pecan pieces, flour, butter, semi-sweet chocolate chips, deep dish pie shellpreparation:Preheat oven to 350 degrees. Mix all ingredients, except flour, sugar, butter, salt, eggs, kahlua, pecan pieces, flour, butter, semi-sweet chocolate chips"
981,"Preheat oven to 350 degrees celcius. Put the chopped apples into a large bowl and sprinkle with the lemon juice. Combine the nuts, sultanas, sugar, flour, salt and baking powder and mix well. Stir this mixture into the apples. Add in the vanilla essence and mix again. Pour into a lightly oiled cake tin and bake in the preheated oven for 20 minutes, or until lightly browned on top. Serve hot or cold. For a moister cake. Add to the ingredients a little fruit juice or water."
982,"Preheat oven to 350 degrees f. Place pie crust in a 9-inch tart pan and leave the sides long and free-form. Combine sugar and corn syrup. Add eggs and beat until smooth. Add pecans and vanilla, and teaspoon of melted butter and mix well. Set aside. Toss apples with lemon juice. Spread apples on bottom of pie crust and pour pecan mixture over apples. Fold edges of pie crust over filling. Bake pie until set, about 45 to 50 minutes."
983,"Heat oil in deep frypan. Add onion and chorizo, cook about 8 minutes till browned. Add celery, garlic and thyme, cook further 5 minutes. Add lentils, stock, salt and pepper, cook 25 minutes till lentils are tender. Remove from the heat, stir through vinegar."
984,"In a large skillet, cook pork chops over medium high heat, turning once until browned on both sides, about 5 minutes. Remove to a plate. Add rice and seasonings from mix to skillet, along with water, tomatoes and their liquids, scallions and raisins. Mix well. Heat to boiling. Reduce heat and place pork chops on top of the rice. Cover and simmer for 45 minutes or until rice is cooked."
985,Preheat oven to 400f degrees. Place the seeds in a bowl and add the olive oil then the seasonings. Mix well. Spread veggie pot pie seeds on a single layer on baking sheet. Bake for about 30 minutes depending on your oven. Stir half way through. Bake for about 30
986,"Preheat grill to medium-high heat. Cut 4 pieces of aluminum foil twice the size of each fillet. Place each fillet on a piece of foil. Sprinkle fish evenly with salt and pepper. Top each with 1 tablespoon wine, 1 tablespoon butter, 2 teaspoons lemon juice, 1 teaspoon capers, and 1 teaspoon parsley. Wrap fish in foil grill for 6 to minutes or until fish flakes easily when tested with a fork."
987,"Preheat oven to 450 degrees. In foil lined roasting pan, toss carrots with oil and cayenne and season with salt. Arrange in single layer, using two pans if needed. Roast tossing one halfway through for 30-40 minutes, or until tender. In a small bowl, whisk together honey, zest and lemon juice. Season with salt. Drizzled over carrots and toss to coat."
988,"In a heavy skillet, saute onion and garlic in olive oil until just about ready to carmelize. Remove vegetables from skillet and set aside. Season chops with salt and pepper. Dredge with flour on both sides. Brown chops for about five minutes on each side. After browning both sides, pour apple juice over chops. Let the chops cook in the juice for another five minutes over med-low heat. Do not cover. Remove chops and add onion and garlic back into the pan. Reduce sauce slightly, adding dried cherries in last 2-3 minutes of cooking. To serve, plate chops with wild rice and spoon a bit of the sauce over each chop. Depending on thickness of the chops, you may need to adjust cooking time slightly."
989,"In a large saucepan, heat water over medium high heat. Once water begins to boil, add the tofu. This will rinse the frying oil off and bring the tofu to room temperature. Boil for 3-5 minutes. Remove tofu from the water and drain the saucepan. Place tofu on a towel to dry. Return the saucepan to the stove and add the vinegar, sugar, and salt to it. Simmer until it reaches a slightly syrupy consistency, stirring often. Remove from heat and add remaining ingredients. Serve in a small dipping bowl alongside tofu."
990,"Preheat oven to 400 degrees f. Cut off the ends of the brussels sprouts and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the brussels sprouts evenly. Sprinkle with more kosher salt, if you like, and serve hot."
991,"Heat oil in large skillet over high heat. Add green beans and saute till beans are just tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. Serve immediately."
992,"Heat oil in a large saute or fry pan until very hot. Add vegetables all at once, spreading in an even layer. Do not stir until bottom of layer begins to brown. Flip and stir to get unbrowned pieces to bottom. Let cook until beginning to brown. The trick here is to keep heat high and brown pieces without overcooking or burning them. If pieces are browned, but not soft enough for your taste, turn off heat and cover pan for a few minutes."
993,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
994,"Heat oil in a large skillet over medium-high heat. Add butter, shredded hash brown potatoes, sausage links, onion, green pepper, eggs, salt and pepper, cheddar cheese. Cook and stir 4 to 6 minutes, until vegetables are tender and chicken is golden. Mix in california ripe olives, chives, dill, salt and pepper and remove from heat. Divide evenly among 4 plates. Bake at 350 degrees f for 30 minutes. Let stand for 30 minutes before cutting into squares and serving."
995,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, and salt. Stir to mix. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with lettuce leaves and top with tuna salad. Serve with chips."
996,"Preheat oven to 375f. Place apples in a 2-quart square baking dish. Stir in the granulated sugar. For topping, in a medium bowl combine the oats, brown sugar, flour, nutmeg, rolled oats, salt, raisins, apple juice. Cut in butter until mixture resembles coarse crumbs. Stir in the nuts. Sprinkle topping over filling. Bake for 30 to 35 minutes or until fruit is tender and topping is golden. Cool slightly. Serve warm with ice cream if desired."
997,"Preheat oven to 350 degrees fahrenheit. Grease and flour a 9 x 9-inch pan. In a bowl, beat together the butter and sugar. Add eggs and vanilla. Mix well. Combine the cocoa, sugar, salt, and espresso in a bowl until they are blended well. Cut the shortening into the dry ingredients as you would into a pie crust dough. Add the eggs and vanilla and mix until dough is moist. The batter will be stiff. Pour into a greased pan and bake at 350 until a toothpick comes out clean. I use an 8 x 8 pan because i like thick brownies. I bake them between 25- 30 minutes. A 9 x 13 pan would bake between 20- 25 minutes."
998,"In a large skillet, heat the oil and garlic over medium heat. Add onion, carrot, garlic, celery rib, apple, vegetable oil, dry red wine, ruby port, reduced-sodium chicken broth. Add onion, carrot, garlic, celery rib,"
999,"Preheat oven to 375 degrees. Spray muffin tins with nonstick spray. Mix flour, sugar, baking powder, cinnamon, and salt in a bowl. Mix in beaten eggs, applesauce and melted butter. Evenly scoop mixture into muffin pans. Bake for 18 to 20 minutes. Test to see if toothpick comes out clean."
1000,"Preheat oven to 375 degrees. In a large mixing bowl stir together flour, baking soda, and salt. Set aside. In a large mixing bowl with an electric mixer on medium speed cream butter and sugars until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake at 375f for 8 to 10 minutes or until light golden brown."
1001,"Scoop egg yolks into bowl. Set aside egg whites. Add mayonnaise, mustard, vinegar, sugar, salt and pepper to yolks. Mash together with fork until smooth. Spoon mixture into egg white halves. Sprinkle tops with paprika,."
1002,"Preheat oven to 180c. Spray a medium baking dish with the olive oil spray to coat. Place the halved tomatoes, cut side up, in a single layer in the prepared dish. Sprinkle with the sea salt and lightly spray with more olive oil spray. Bake for 40 minutes or until tomatoes are lightly browned and tender. Meanwhile, combine the vinegar, oil and mustard in a small bowl and set aside. Mix the herbs and feta together and set aside. Drizzle with the dressing and freshly ground black pepper. Serve."
1003,"Preheat oven to 325 degrees. Line a 7x11 pan with parchment paper. In a pan, melt all the butter over medium heat, taking care that it doesnt burn. Set aside to cool slightly. In a mixing bowl, stir together the eggs, demerara sugar, and granulated sugar. Stir in the melted butter, salt, vanilla, flour, baking soda, and baking powder. Spoon the batter into the prepared pan in an even layer. Dollop the nutella over the surface of the batter, and swirl the. Bake for 25-30 minutes, checking frequently to make sure the blondies dont overbake. The blondies are done when the batter is puffed and golden, and is still a little moist in the middle. The blondies will collapse slightly once they come out of the oven, and will harden into slice-able pieces in about an hour."
