,result
1137,"Preheat oven to 400 degrees celsius. Line 18 muffin holes with paper patty pans. Whisk the milk, egg and oil in a jug. Sift the flour into a bowl and add the cheese, basil and mushrooms. Make a well in the centre and gently pour in milk, egg and oil mix and fold gently to combine. Divide the mixture between the 18 paper patty pans and top with slices of the extra mushroom. Bake for 20 to 25 minutes or until a skew inserted through the centre comes out clean. Transfer to a wire rack to cool."
1138,"In large, resealable plastic bag, or shallow glass container, combine the first seven ingredients and mix well. Add steak, turn to coat. Seal bag, or cover container, and refrigerate for 8 hours or overnight, turning occasionally. Drain and discard marinade. Grill, covered, over medium-hot coals for 6-8 minutes on each side, or until meat reaches desired doneness."
1139,"Mix all ingredients together in a small measuring cup. Place venison chops in a large zip lock bag. Pour marinade over steaks and seal bag. Place bag in a flat casserole dish so that the steaks are in a single layer. Refrigerate and marinate at least 4 hours, turning every half hour to marinate each side. Drain marinade and grill steaks to desired doneness. I double or triple this recipe for each addition package of steak. Any wild game steak can be used in this recipe."
1140,"Place chicken in slow cooker. Cover and cook on low for 1 hour. In a small mixing bowl, beat cream cheese and soup until blended. Stir in mushrooms, pour over chicken, and cook 1 hour longer or until chicken juices run clear. Serve over rice or noodles."
1141,"In a medium saucepan, combine 2 cups water, sugar, and vanilla bean and bring to a boil over medium-high heat. Boil for 2 minutes. Remove from heat, and cool completely. Stir in lemon juice and remaining 2 cups water. Refrigerate. Serve chilled over ice. Garnish with maraschino cherries, fresh mint, and lemon slices, if desired."
1142,"Preheat oven to 350 degrees. In an ovenproof saucepan or dutch oven, heat oil on medium-high heat. Add onion, garlic, and jalapeos and cook, stirring, 4 minutes. Add rice and cook, stirring, 1 minute. Add remaining ingredients. Bring to a boil, stir, and cover. Place in oven and bake until rice is tender, about 50 minutes. Fluff with fork before serving."
1143,"Preheat oven to 350 degrees. Sprinkle with parmesan cheese. Bake for 15 minutes, uncovered. Remove from oven and pour off any liquid that has accumulated in the bottom of the potatos. Stir in sour cream, salt and pepper. Sprinkle top with parmesan cheese. Remove from oven and pour off any liquid"
1144,"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with thyme leaves. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices."
1145,"Preheat oven to 375 degrees. In a small bowl, stir together butter, garlic, cheese and parsley. Remove biscuits from container. On baking pan with sides, make 2 loaves of 5 biscuits each. Set the biscuits on their sides, just touching each other end to end, like they were in the can, only in 2 groups of 5. Split each biscuit in half. Separate biscuits into 20 pieces, then cut biscuits into 4 pieces. Toss biscuits with bacon and other ingredients. Put all this into tube pan and drizzle with butter. Bake for 25-30 minutes."
1146,"In a large skillet, melt butter and saute cole slaw mix, onion and garlic until tender. Mix in salt and pepper. Gently stir in cooked and drained noodles. Toss together."
1147,"Preheat oven to 400 degrees f. Spray 9 by 13-inch casserole dish with pam. Put colby-monterey jack cheese, bacon, flour, eggs, milk, horseradish, pie crusts, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream cheese, cream"
1148,"In a large bowl, beat cream cheese until fluffy. Beat in sweetened condensed milk, lemon juice, and vanilla. Lightly swirl pie filling into cream cheese mixture. Spread on top of cake. Top cake with strawberries. Be careful to not put too much of the juice on the cake, or else it will be too moist. Refrigerate for an hour."
1149,"In a large saucepan, combine brownie mix, sweetened condensed milk, heath candy bars, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar, powdered sugar,"
1150,"Preheat oven to 350 degrees. In a large mixing bowl, cream butter, sugar and lemonade mix until fluffy. Beat in egg, vanilla and lemon extract. In a separate bowl, mix flour and baking soda. Add dry ingredients to batter, beating until thoroughly combined. Form dough into 1-inch ball and roll in granulated sugar. Place balls 2-inch apart on well-greased cookie sheet. Bake for 10-12 minutes or until edges begin to brown."
1151,"In a wok or large frying pan over medium high heat, saute the hawaiian rice in the oil for 2 minutes, stirring constantly. Transfer to a platter in the same pan, heat the wine and saute the celery or bok choy and mushrooms, stirring constantly, for 3 minutes. Add the rice, scallions and spinach. Heat through. Season with soy sauce or tamari."
1152,"Preheat oven to 350 degrees F. Place salmon on a baking sheet lined with parchment paper. Bake for 10-12 minutes, or until salmon is golden brown. Remove from oven and let cool on a wire rack."
1153,"Heat oven to 425. Start frying bacon or sausage. Combine first 5 ingredients, then cut in butter. Make a well in the center and pour in milk. Stir until well combined and moist. Turn dough out onto floured surface and knead until dough holds together well and is pliable. Press into bottom of a greased 9 x 13 pan. Beat the eggs with a splash of milk and pour over biscuit crust. Sprinkle crumbled bacon or sausage over the egg mixture and top with cheese. Bake for 16 - 20 minutes, or until egg is cooked through."
1154,"Preheat oven to 350 degrees f. In a large bowl, combine apples, pecans, cinnamon, nutmeg, salt, vanilla, brown sugar, sugar, pecans, butter, and salt. Add to creamed mixture. Bake for approximately 30-35 minutes, until a knife inserted into the center of the pie comes out clean. Cool on a rack, then cover and refrigerate for a minimum of 2 hours. Remove from the heat and add pecans. Mix well and pour into crust. Bake for approximately 30"
1155,"Place potatoes and herbs in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until the potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well. Stir in parmesan cheese."
1156,Preheat oven to 400f. Place wax paper on a large baking sheet. Combine dry ingredients in a second bowl. Combine other ingredients in a second bowl. Blend the wet ingredients into the dry ingredients. Add chocolate chips. Drop by large spoonfuls onto the baking sheet. Bake 15 minutes.
1157,"In buttered casserole dish, place cleaned and trimmed chicken breasts, and season with salt and pepper, if desired. Pour italian salad dressing over to coat and let marinate in the fridge for 1 hour. Preheat oven to 350 degrees. After the hour of marinating, turn chicken breasts over and sprinkle evenly with oregano and grated parmesan cheese. Bake in a 350 degree oven for 1 hour, checking after 45 minutes to make sure they do not get over-cooked."
1158,"Preheat oven to 400f. Coat 12 cup muffin pan with non-stick cooking spray. Mix carrot, egg, cheese, and chives. Add flour and baking powder, stir. Spoon batter equally among muffin cups. Bake 25-30 minutes until golden brown."
1159,"Preheat oven to 350f. Place evaporated milk, cream cheese, egg, sugar, flour and lemon peel in blender, cover. Blend until smooth, pour into crust. Bake for 35 to 40 minutes or until center is set. Cool completely in pan on wire rack. Arrange strawberries on top of pie. Drizzle with jelly. Refrigerate for 2 hours before serving."
1160,"Preheat oven to 425f. Peel, core and thinly and thickly slice the apples. Toss with lemon juice if using. Combine and mix apples, sugar, flour, cinnamon and nutmeg. Pour into crust-lined pie plate. Dot with butter. Place top crust, seal and vent. Cover edges of crust with narrow band of aluminum foil, shiny side out. Bake at 425f for 20 minutes. Reduce temperature to 375f and bake another 30-40 minutes until filling is bubbling and crust is nicely browned. If necessary remove foil last 10 minutes to brown edges. Remove foil last 10 minutes to brown edges"
1161,"Place roast on top of onions and carrots, fat side down. Season all sides of roast liberally with the kosher salt and ground pepper. Place roast on top of onions and carrots, fat side down. Combine mustard, sugar, worcestershire sauce, beef broth and red wine in a separate bowl and pour over roast. Set crock pot to low and cook for 3 hours. After 3 hours, turn the roast onto one side and cook for 20 minutes. After 20 minutes, turn the roast on the next side and cook 20 minutes, repeat until the roast has the fat side on the bottom again. Cook for about 2 more hours usually 6 hours total. The roast is done when it shreds easily with a fork."
1162,Preheat oven to 400 degrees f. Cut the bottom of each brussels sprout off and then slice in half lengthwise. Toss all ingredients and place in a single layer on a baking dish. Roast for 25 minutes or until brussels sprouts are slightly browned and tender throughout. Serve hot or cold.
1163,"In a small saucepan, heat butter and oil over medium heat. Saute onion until softened, about 5 minutes. Add curry, cumin and cayenne, stirring constantly, for 1 minute. Add chicken broth, stir to incorporate, and bring to boiling point. Cover pan, remove from heat and let stand 5 minutes. Fluff with fork, season with salt if needed, and serve hot."
1164,"In a large bowl, beat cream cheese until fluffy. Beat in sweetened condensed milk, lemon juice, and vanilla. Lightly swirl pie filling into cream cheese mixture. Spread on top of cake. Top cake with strawberries. Be careful to not put too much of the juice on the cake, or else it will be too moist. Refrigerate for an hour."
1165,Preheat oven to 400f. Grease muffin tins. Place all dry ingredients in a mixing bowl and mix up with an electric mixer. Add 1 tablespoon of batter in the bottom of each of the greased muffin cups. Add 1 tablespoon of crunchy style butter. Add the remaining bit of batter and bake for approx. 25 minutes or until a tooth pick comes out clean.
1166,"Preheat oven to 325f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
1167,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1168,"Preheat oven to 400f degrees. Mix all ingredients in lg bowl. Mix well. Pour into crust. Bake for 15 minutes. Reduce heat to 350 and bake another 40 min, or until a knife inserted in the center comes out clean. Garnish with pecans if desired."
1169,Heat butter and oil in a large saucepan. Add onion and cook for a further 30 seconds. Add curry paste cook for 30 seconds. Add stock. Simmer for 15 minutes. Return to the heat and stir in the yoghurt. Serve drizzled with cream and with pappadums.
1170,"Preheat oven to 450 degrees. Place crust on an ungreased 14 in pizza pan. In a small bowl, combine milk, oil, all-purpose flour, cornmeal, fast rise yeast, sugar, salt, eggspreparation:Preheat oven to 450 degrees. In a small bowl, combine milk, oil, all-purpose flour, cornmeal, fast rise yeast, sugar, salt, eggspreparation:Preheat oven to"
1171,"In a large skillet, saute the chicken in oil until no longer pink. Stir in the soup, water, salt and pepper. Bring to a boil. Remove from heat and stin in sour cream. Serve over toasted english muffins. Can also serve over cooked noodles. Sprinkle with cayenne pepper or paprika."
1172,"Place pasta, tomatoes, basil, in a large stock pot. Pour in vegetable broth. Sprinkle on top the pepper flakes and oregano. Drizzle top with oil. Cover pot and bring to a boil. Reduce to a low simmer and keep covered and cook for about 10 minutes, stirring every 2 minutes or so. Cook until almost all liquid has evaporated i left about an inch of liquid in the bottom of the pot but you can reduce as desired. Season to taste with salt and pepper, stirring pasta several times to distribute the liquid in the bottom of the pot. Serve garnished with parmesan cheese."
1173,"In a large non-stick skillet coated with cooking spray, cook beef and peppers over medium heat until meat is no longer pink, drain. Stir in the salsa, corn, and water and bring to a boil. Stir in tortilla strips, reduce heat, cover, and simmer for 10-15 minutes or until meat is no longer pink, drain. Sprinkle with cheese, cover and cook 2-3 minutes longer or until cheese is melted. Serve with sour cream."
1174,"Place your prepared champagne in a serving dish. In a pot add the raspberry juice, lemongrass and sugar. Heat gently, no boiling until the sugar is completely dissolved. Do not use juice until it is completely cooled. Strain the juice and pour over the champagne wedges. Sprinkle with the raspberry rind, cover, chill for at least 3 hours. Serve in small bowls with a scoop of ice cream or sherbert and garnish with the sprigs of mint."
1175,"In a high-sided nonstick pot or wok, combine the cooked rice, cooked shrimp, green onions, chili peppers and water. Cook over high heat, stirring often to mix well and prevent sticking, until all ingredients are thoroughly heated and most of the water is gone, about 8 minutes. Turn the heat to high and stir for 1 more minute as the pot gets hotter. Add the nuoc cham and stir rapidly to mix thoroughly. Continue to cook over high heat, stirring constantly, until most of the liquid has evaporated, about 3 minutes. Remove from heat and serve."
1176,"Heat oil in a large skillet over medium-high heat. Add chicken-flavored ramen noodles, packaged coleslaw mix, almonds, sunflower seeds, green onion, vinegar, olive oil, sugar, vegetable oil, white vinegarpreparation:Heat oil in a large skillet over medium-high heat. Add chicken-flavored ramen noodles, packaged coleslaw mix, almonds, sunflower seeds, green onion, vinegar, olive oil, sugar, vegetable oil, white vinegarpreparation:Heat oil in"
1177,"In a small mixing bowl, thoroughly whisk together eggs, cream cheese, salt and pepper. Heat a skillet over low-medium heat. Melt butter. Then add egg mixture. As eggs cook, slowly but constantly move them around skillet. Cook only until eggs are set, yet still soft and moist--avoid overcooking. Transfer scrambled eggs to a plate and season to taste with salt and pepper. Serve hot."
1178,"Preheat oven according to instructions on cake mix. Melt the butter over medium high heat in the iron skillet. Remove from the heat and sprinkle the brown sugar evenly to cover the butter. Next, arrange pineapple rings around the bottom of the pan, one layer deep. Place a maraschino cherry into the center of each pineapple ring. Prepare the cake mix by mixing the mix, water, oil and eggs together, substitute some of the pineapple juice for some of the liquid in the directions. Pour the batter over the pineapple layer in dutch oven. Bake as directed by the cake mix directions. Cool for 10 minutes, then carefully turn out onto a plate."
1179,"Preheat oven to 180deg. Place mango on baking tray and roast for 30 mins, allow mango to cool and then squeeze out the flesh and mash in a small bowl. Add the olive oil, balsamic vinegar and dijon mustard and whish well together. Season with salt and pepper. Chop mango into bite sized pieces, then grill or dry fry for 3-5 mins or until crisp. Place mango leaves into bowl and add bacon, onion, tomato and avocado. Toss well. Whisk the dressing ingredients again to ensure they are mixed well and then pour over salad."
1180,Preheat oven to 400 degrees celcius. Add salt and cheese to flour. Add milk and mix well. Spray a 12-cup muffin tin with nonstick spray. Spoon the mixture equally amongst the 12 cups. Bake till browned on the top. Should be 10 to 15 minutes.
1181,"Place a steamer basket in a saucepan filled with one-inch of water. Bring to a gentle boil. Add potatoes. Cover and cook just until tender, 15-20 minutes. Toss occasionally. In a serving bowl, combine vinegar and dijon. Season with salt and pepper. Add hot cooked potatoes. Toss. Let cool, tossing occasionally. Add oil and parsley to cooled potato mixture. Season with salt and pepper, and toss."
1182,"Preheat oven to 350f. Toss together berries and apples, spread evenly over bottom of 8x8 baking dish. In medium bowl combine sugar, flour, cinnamon and oats. Using pastry cutter work butter into oat mixture until crumbly. Spread over fruit, pressing down lightly. Bake 40-45 minutes or until top is lightly browned. Cool before serving. Top with whipped cream or vanilla ice cream."
1183,"Preheat oven to 375 degrees. Grease 8x8 square pan. Melt butter and cool slightly and add milk and beaten egg, set to the side. In bowl, sift the next four ingredients, 2 times. Add butter, milk, and egg mixture and stir only enough to smooth out any lumps. Combine the remaining sugar and cinnamon for the topping, in a small bowl or in a ziploc bag. Pour batter into greased pan and sprinkle the mixture of sugar and cinnamon over the top and bake 12 to 15 minutes."
1184,"Bring 1 cup water to a boil over high heat in 2-quart saucepan. Remove from heat. Add tea bags and brew 15 minutes, dunking tea bags several times. Remove tea bags and squeeze. Stir in sugar and baking soda until completely dissolved. Stir in remaining 12 cups water."
1185,Heat oven to 400 degrees f. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
1186,"Heat oven to 350 degrees. Brush the onion powder with 1 teaspoon of the oil, reserving the remaining oil. Roast the onion powder in a pan until golden and soft, about 10 to 15 minutes. Watch carefully so garlic does not get over-brown or burn. Carefully remove pan from oven and cool. When cool enough to handle, squeeze out the garlic pulp. Combine the pulp with the reserved olive oil and rest of the ingredients in a blender. Blend until smooth and use the dressing on any mixed garden salad. Refrigerate leftover."
1187,"Heat oil in a 10-inch skillet over medium heat. Cook broccoli, onion, garlic and carrot in oil about 10 minutes, stirring occasionally, until broccoli is crisp- tender. Stir in chicken, salt, and tomatoes. Cook about 3 minutes, stirring occasionally, just until chicken is hot. Toss with pasta. Sprinkle with cheese and parsley."
1188,Preheat oven to 350 degrees f. Spray muffin tin with cooking spray. Press a slice of ham into each muffin cup. Evenly distribute spinach between muffin cups. Evenly distribute cheese between muffin cups. Crack 1 egg to each muffin cup. Season with salt and pepper. Bake for 25 min or until done.
1189,Place chicken in crockpot. Sprinkle with soup mix and garlic salt. Pour dressing and water over chicken. Cover and cook on low for 8-9 hours. Remove chicken and cool slightly. Skim fat from cooking juices. Remove chicken from bones and cut into bite-size pieces and return to crockpot. Serve with a slotted spoon on buns. I have also used boneless chicken pieces and cut them up before placing in the crockpot. You just need to adjust cooking time if doing it this way.
1190,"Preheat oven to 350-degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1191,"Preheat oven to 325 degrees F. Combine all ingredients except lamb, whisking together in a medium-sized bowl until well blended. With a brush, coat leg of lamb evenly with the mixture. Leave at room temperature on lamb for 2 hours. Place lamb on rack in a roasting pan and roast for 1 hour and 45 minutes. Place"
1192,"Cook noodles according to package directions. Drain well. Set aside, and keep warm. Combine soy sauce and the next seven ingredients in a small bowl. Stir well with a wire whisk. Pour over the pasta. Toss gently. Add noodles and stir well with a wire whisk. Simmer until noodles are tender-crisp, about 3 minutes. Add the bbq sauce and peanut butter, stir until noodles are tender-crisp, about 3 minutes. Add the seitan noodles and stir well with a wire whisk. Simmer until noodles are"
1193,"In a 3 quart saucepan, melt butter and saute onions. Add potatoes, water, and bouillon cubes. Cover and bring to a boil then reduce heat to medium. Cook just until potatoes are tender. Meanwhile, place frozen broccoli and cheddar cheese in crock pot on low to start melting and thawing. Once the potatoes are done, using a hand blender, blend contents of saucepan to desired consistency and then pour into the crock pot. Heat on low until warmed."
1194,"In a cocktail shaker, place the twelve mint leaves, 6 pieces of lime and the simple syrup. With a muddler, mash up the lime pieces and mint leaves so that they release their flavors and oils. Taste for sweetness and adjust if necessary. Add the rum and a handful of ice. Shake vigorously for 20 seconds or until ice crystals form. With a cocktail strainer, pour into a tall ice-filled glass. Top off with club soda. Garnish edge of glass with a slice of lime."
1195,"Preheat oven to 400 degrees f. Combine oil, rosemary, garlic cloves, salt and pepper in large bowl. Add potato wedges and shake or toss to coat. Arrange skin-side-down in oiled pan. Bake 35-40 minutes."
1196,"In a large skillet over medium high heat, melt butter over medium heat. Whisk in flour to form a roux, cooking until bubbly. Whisk in 1 jar of clam juice, until smooth. Pour in half-and-half, and rest of clam juice, stirring constantly. Stir in clams, reduce heat and simmer 30 minutes. Season with pepper and serve."
1197,"Heat the olive oil in a saucepan. Add the parsley, lemon juice, garlic, onion flakes, celery seed, fresh parsley, lemon juice, garbanzo beans, salt, white wine vinegar and cook for another 5 minutes, stirring occasionally. Do not overcook the parsley or they will become mushy. Season with salt, transfer to a bowl, and pour the vinegar over the hot mixture. Let vegetables cool to room temperature, then cover and refrigerate for at least 24 hours before serving."
1198,Preheat oven to 350 degrees f. Grease two 9x5-inch loaf pans. Combine all ingredients in a large bowl and mix well. Beat for an additional 2 minutes. Pour into pans and bake for an hour or till a toothpick inserted in the center comes out clean.
1199,"Heat 1 tbs oil in a saucepan and fry onion and garlic for approx 2 minute, making sure not to brown the paste. Add hot water. Wash the lentils and put into the water. Add salt and tsp of turmeric. Bring to boil then lower heat and cook for 10 to 15 minutes, stirring once or twice. Heat oil in another saucepan and fry onion till golden, about 2-3 minutes. Add remaining ingredients and stir. Bring to a boil and then reduce the heat to a simmer. Cook uncovered until the lentils are tender, about 45 minutes. Serve warm with italian crusty bread or flatbreads."
1200,"Heat oil in a saucepan, add onion and saute until soft. Remove seeds and rib of pepper, chop, add to saucepan and cook for 5 minutes. Add beef cubes and cook for about 5 minutes, stirring occasionally. Add stock and thyme. Season with salt and simmer for about half an hour. Serve with cooked rice."
1201,"Place chicken in a large, shallow roasting pan with foil, grease well with a thin layer of olive oil. Combine oil and garlic, pour over chicken, tossing to coat. Cover and marinate 8 hours or overnight. Preheat oven to 350 degrees f. Line a large, shallow roasting pan with foil, grease well with a thin layer of olive oil. Combine crumbs, garlic powder, salt, pepper and paprika in a shallow bowl. Dredge chicken in crumb mixture and place in prepared pan. Bake uncovered for 1 hour, or until done."
1202,"Place cauliflower, carrots, red onion, capers, fresh parsley, white wine vinegar, dijon mustard, olive oil, mayonnaise in a saucepan over medium high heat. Bring to a boil, then reduce heat to low and simmer for 10 minutes. Remove from heat and reduce heat to low and simmer for 10 minutes. Remove from heat and reduce"
1203,"Heat oil in small skillet over medium-high heat. Add chicken and cook until browned on all sides. Combine remaining ingredients except rice and add to skillet. Reduce heat to low, cover and simmer for 5-10 minutes. If mixture is too thick after simmering, add milk to desired thickness. Serve over warm white rice."
1204,"In a large saute pan combine the oil, garlic and herbs. Warm over very low heat for about 4 minutes. Add the beans and salt and pepper to taste. Toss gently. Cook over low heat until the beans are warm and have absorbed the flavors of the olive oil, about 5 mins. Remove from the heat, add lemon juice and toss gently. Arrange beans on a platter and surround with olives. Serve immediately. Makes 4 servings."
1205,"In a large wok, heat oil with red pepper flakes over medium-high heat. Stir in green beans. Cook, stirring frequently, for 1 to 2 minutes. Stir in garlic and ginger. Cook, stirring frequently, for 3 to 4 minutes. Season with salt and pepper, and then stir in black bean sauce. Cover and continue cooking until green beans are tender, about 10 minutes. Sprinkle with sesame seeds before serving."
1206,"In a wide shallow dish, whisk the egg, yogurt and salt. Brush one side of bread slices with melted butter. Layer the ham, swiss and cheddar on the buttered side of 2 slices of the bread. Top with remaining bread, buttered side inward. Melt 2 tablespoons of butter in a cast iron skillet over medium-low heat. Carefully dip both sides of the sandwich into the egg mixture, holding sides of sandwich together. Cover and cook in skillet until golden, then turn and cook other side until cheese is melted. Add additional butter to skillet as needed. Dust with powdered sugar and serve immediately."
1207,"Heat oven to 400 degrees f. In a food processor, combine the cheese and butter. Process until the mixture is smooth. Add the scallions and pulse until combined. Season with salt and pepper, to taste. Spread the cheese mixture on the cut sides of the bread. Place on a baking sheet and bake for 10 to 12 minutes until golden. Remove from oven and serve immediately."
1208,"Wash asparagus and trim away outside of woody stalks. Cut stalks into 1-inch pieces. Melt margarine in a large saucepan over medium heat. Saute asparagus, onion, and potatoes until onion is translucent. Add chicken broth and water, and bring to a boil. Turn down the heat and simmer until vegetables are tender, about 20 minutes place in blender and blend until vegetables are pureed. Return to saucepan over low heat. Stir in white pepper, nutmeg, cream or half-and-half, and lemon juice. Heat a few minutes longer, but do not allow soup to boil."
1209,"In a large saute pan heat oil over medium-high heat. Add lemon slices. Cook 4 minutes, turning once. Remove lemons. Set aside. Add pea pods and leek to skillet. Stir-fry 3 to 4 minutes or until pea pods are crisp tender. Stir in dill and reserved lemon slices. Season to taste with salt and pepper."
1210,"Preheat oven to 350 degrees f. Lightly grease a 9x5 inch loaf pan. In a large mixing bowl, combine all-purpose flour, whole wheat flour, baking powder, salt and brown sugar. Pour in beer, stir until a stiff batter is formed. It may be necessary to mix dough with your hands. Scrape dough into prepared loaf pan. Bake in preheated oven for 50 to 60 minutes, until a toothpick inserted into center of the loaf comes out clean."
1211,"Preheat oven to 425 degrees f. In a shallow dish, toss the asparagus, olive oil and salt and pepper together. Lay the asparagus in one level layer. Place in oven and roast, uncovered for approximately 10 minutes, or until the asparagus is just tender. Transfer to a serving plate. Whisk the lemon juice, lemon zest, dill, olive oil and honey together in a small bowl. Top the asparagus with some of the dressing and keep the rest on the side."
1212,"Preheat oven to 350 degrees. Spray a loaf pan with cooking spray. In a bowl gently mix all your ingredients until well combined. Transfer meat mixture in loaf pan and gently press down. Bake until internal temperature reaches 180 degrees, about 1 hour and 15 minutes. As an option you can brush the top of the meatloaf with a little extra wing sauce when you pull it out of the oven to give it a better appearance."
1213,"Preheat oven to 400. Arrange the baby peppers in a single layer on a foil-lined jelly roll pan, and broil peppers for 4 minutes on each side or until blackened and tender. Cool, combine peppers, olive oil, garlic cloves, lemon rind, red pepper, salt, and mozzarella balls, and toss. Cover, and refrigerate overnight, tossing after 6 hours. Let stand at room temperature for 30 minutes. Stir in basil leaves, and lemon juice before serving. Serve with a slotted spoon."
1214,"Preheat oven to 400 degrees f. Grease muffin tins or line with paper cups. Combine bran cereal, oat bran, flour, baking soda and salt. In a separate bowl beat the eggs. Beat in buttermilk, honey and oil. Add to dry ingredients and stir just enough to blend. Fold in prunes. Pour into muffin cups and bake 20 minutes."
1215,"Preheat oven to 375 dgrees. Lightly beat 1 egg white with 1 tablespoon water. Brush top of loaves with egg wash and then sprinkle with fresh parmesan. Bake a 375 deghrees for 30-45 minutes, depending on the size of the loaves."
1216,"In a heavy saucepan, combine the sugar, sour cream and salt. Bring to a boil. Cover and simmer for 5 minutes. Uncover and cook over medium heat until a candy thermometer reads 238. Remove from the heat. Stir in peanut butter and vanilla. With a wooden spoon, beat until thick and creamy, about 5 minutes. Transfer to a buttered 8-inch square dish. Cool and cut into squares. Store in the refrigerator."
