response,target_recipe
"Boil water with cardamom pods, cinnamon stick, nutmeg and clove. Add to coffee along with milk & sugar to taste. Serve hot.",262957
Preheat broiler. Place onions in a nonstick skillet and saute over medium heat until tender. Set aside. Cook pasta in a large pot of boiling water for 8 to 10 minutes or until tender. Drain. Place pasta in a large bowl. Add onions and remaining ingredients and toss to coat. Spread on a large platter. Broil 3 to 5 minutes or until lightly browned. Sprinkle with grated Parmesan cheese. Serve.,297326
"Put vegetables and turkey in a greased 2-quart casserole. In a separate bowl, mix together soup and bisquick. Pour this mixture over turkey and vegetables. Pour egg and milk over mixture and bake in 350 degree f oven for 40-45 minutes or until casserole is hot and a knife inserted in center comes out clean. Serve hot. This recipe may be doubled. Freeze leftovers.",142287
"Preheat the oven to 450 degrees F. Arrange the mushrooms on a wire rack set on a large rimmed baking sheet. Brush the mushrooms with the vinegar. Sprinkle the mushrooms with the pepper, 2 teaspoons of the salt, the sugar, the garlic, the herbs, the thyme, the oil, and the remaining teaspoon of salt. Roast until the mushrooms are tender and the liquid has evaporated, 20 minutes.",287507
"Blend the kale, almonds, shallots and garlic clove with the cheese until finely chopped. In a small pan over low heat, toast the almonds until fragrant and lightly browned. Transfer to a food processor along with the chopped kale mixture. Add the olive oil and blend. Season with pepper to taste and salt.",444801
Mix sugar and evaporated milk in a sauce pan. Cook over medium heat until mixture comes to a boil. Cook for 2 minutes longer. Remove from heat and add margarine. Add chocolate chips. Stir until melted. Remove from heat. Stir in marshmallow creme. Pour into greased 13x9 pan. Sprinkle with nuts. Spread evenly. Cool. Cut into squares. Refrigerate.,51547
"Beat the sugar and brown sugar until creamy. Beat the shortening into the sugar mixture until smooth. Beat the eggs into the sugar mixture. Stir in vanilla extract. Sift flour, baking soda and salt into sugar mixture. Stir oatmeal into the flour mixture with the back of a spoon. Fold in the semi-sweet chocolate chips with a spoon. Drop by teaspoonfuls onto an ungreased cookie sheet about 3 inches apart. Bake at 375 degrees for 10 to 12 minutes or until lightly browned. Cool for 2 minutes before removing from cookie sheet to cooling rack.",417430
Preheat the oven to 425f. Lightly grease the muffin tins. Whisk the eggs lightly and mix with the milk. In a large bowl mix the flour with the salt. Make a well in the centre of the mixture. Add the egg mixture. Stir gently until just combined. Spoon into the muffin tins. Bake for 25 minutes. Serve with steak.,397360
Melt 1 tablespoon butter in a large saucepan over medium heat. Add onion and cook until tender. Stir in garlic powder. Add milk and broth and bring to a boil. Stir in potatoes. Reduce heat and cook until tender. Stir in salt and pepper. Melt remaining 1 tablespoon butter and stir into hash browns. Stir in cheese. Spray a 9x13 baking pan with cooking spray and pour in hash browns. Bake for 20 minutes or until browned.,100948
"Place chicken legs on grill. Brush with butter. Sprinkle with breadcrumbs. Turn until browned on both sides. In a bowl, combine mustard, onion, parsley, curry powder, garlic. Pour over chicken legs. Place on grill. Brush with butter. Turn until browned on both sides. Serve immediately.",175285
"Place all ingredients except biscuits into a slow cooker. Cook on high for 3-4 hours or on low for 6-8 hours. When finished cooking, cut chicken into bite-sized pieces. Place chicken into bowls or serve on plates. Spoon the broth over the chicken. Place frozen vegetables into the bowl or onto the plate. Place biscuits on top of the vegetables.",529286
"Preheat oven to 400 degrees F (200 degrees C). Spray baking sheet with cooking spray. Cut chicken breast tenders into bite-sized pieces. Place chicken in a large bowl. Add walnuts, garlic cloves, cilantro leaves, parsley leaves, salt, pepper, olive oil, lime juice. Stir gently to combine. Cover bowlchill in refrigerator for 2 hours. Spread chicken onto prepared baking sheet. Bake in preheated oven for 25 minutes.",261925
"Spread cream cheese on one side of each bread half, and on other sides spread italian seasoning mix. Top with bacon and cucumber slices. Sandwich together and serve with extra salad dressing.",448871
"In a large skillet over med-high heat, add olive oil. Add garlic and saute for 1 minute. Add balsamic vinegar and stir. Add fresh basil leaves. Saute for 1 minute. Add salt to taste. Add red pepper flakes. Add black pepper. Add tomato. Add cheese. Remove from heat. Add pasta to the skillet. Toss to coat. Place on platter. Serve immediately.",103965
"In a deep skillet or saucepan over medium-high heat, melt butter. Add shallot and thyme and saute for 3 minutes or until tender. Stir in bay leaf and parsley. Add mussels and stir to coat. Add 3/4 cup (180 ml) dry white wine and cook for 2 minutes or until mussels are open. Discard any unopened mussels and add more dry white wine as needed. Sprinkle with salt and pepper and serve.",362206
Roll out dough on floured surface to fit an 8 or 9 inch pizza pan or cast iron skillet. Spread about one half of each type cheese on half of doughsprinkle half of broccoli and half of pepperoni on cheese. Top with remaining cheese and broccoli and pepperonisprinkle with salt and pepper. Cover and bake at 375 for about 20 minutes or until bread is cooked and cheese is bubbling and brown around edges. Remove from oven and cut into squaresserve warm or cold.,399352
Prepare pie shell. Cut shortening into flour and salt. Mix well. Stir in orange juice. Roll out to make pie shell. Bake in preheated oven at 400 15 minutes or until set.,333447
Boil farfalle pasta in salted water for 6-8 minutes or until tender but firm to bite. Drain pasta. Add green beans and new potatoes to pasta and toss to combine. Pour pesto into a large bowl and add in pasta and vegetables. Toss to coat. Sprinkle Parmesan cheese over and mix to coat pasta and vegetables. Serve immediately.,52912
"Mix pork tenderloin with caesar salad dressingcoat pita breads with canola oil on both sides. Bake pita breads at 400 degrees until golden brown. While pitas are baking, add cucumber and red onions to salad bowl with ranch dressingtoss until well blendedserve on pita breads with pork tenderloin.",168233
"Season pork chops with salt and pepper on both sides and dust both sides with flour. Heat 1/2 inch of oil in a large skillet over medium-high heat until shimmering. Add pork chops and cook until browned on both sides and no longer pink inside, about 10 minutes total. Transfer pork chops to a plate and set aside. Add butter and olive oil to same skillet and heat over medium heat. Add lemon peel and cook until fragrant about 15 seconds. Stir in breadcrumbs and cook until golden brown and crisp about 5 minutes more. Transfer breadcrumbs and oil mixture to a shallow bowl and add eggs, Parmesan cheese and sage leaves. Whisk until smooth. Dip pork chops in egg mixture then coat them in the breadcrumb mixture on both sides. Heat remaining oil and butter in skillet over medium heat and add pork chops. Cook for about 3 minutes then turn and cook another 3 minutes on other side until browned and heated through. Transfer pork chops to a serving plate and serve with pan juices",378967
"In a large saucepan over medium heat, warm the oil for about 2 minutes, then add the garlic and saute for about 2 minutes or until softened and just starting to brown. Add the tomatoes and the chili pepper flakes and stir for about 4 minutes or until the tomatoes are softened and starting to break down. Stir in the arugula and season with the salt and pepper and bring the mixture to a boil. Reduce the heat and simmer for about 12 minutes or until the arugula is wilted and the liquid has thickened slightly. Drain the mixture in a fine-mesh sieve over a bowl. Toss the pasta with the tomato mixture and add the parmesan and mozzarella cheeses and toss until all the cheese is melted and the mixture is combined. Serve immediately.",272835
"Heat oil in pan. Add mustard seeds. When they begin to pop add asafoetida powder, cayenne and onions. Fry until onions become transparent. Then add tomatoes. Fry for 5 minutes. Add salt. Stir for 3 minutes. Then add hot red chili powder. Add more oil if necessary. Stir for 2 minutes. Serve hot.",321393
"Clean and pat dry chops and place on a large plate. Combine maple syrup and cumin and rub the mixture on the chops and place chops in a large resealable plastic bag. Add the paprika and cayenne pepper and rub the mixture on the chops in the bag. Add the black pepper and salt and rub the mixture on the chops in the bag. Add the olive oil and shake the bag until the chops are thoroughly covered in the mixture. Place chops in a large roasting pan and cook for about 2-1/2 hours or until cooked through and a meat thermometer registers about 140-145F (medium-rare). While the chops are cooking, peel the sweet potatoes and cut them into large chunks and place in a large roasting pan with the chops. Drizzle the potatoes with the olive oil and sprinkle them with salt and pepper and toss well with the oil and seasonings until the potatoes are well-coated with the oil and seasonings and the potatoes are about half covered in the oil and seasonings. Place the potatoes",383626
Cut 1/3 inch off top of french baguette to expose crust. Toast until crust is golden brown and bottom is lightly browned. Rub inside of bread with olive oil. Place tomatoes and sliced green onions on baguette and sprinkle with coarse ground black pepper. Top with slices of roast beef and sliced green onions. Spread chive & onion cream cheese on baguette. Serve immediately. Serves 2 people.,244825
"Brown meat in a heavy skillet with oil and seasonings over medium heat until meat is no longer pinkdrain any grease and set aside. To make breadcrumbs, crush Italian bread into crumbs in a food processorset aside. In a mixing bowl, combine cracker crumbs and breadcrumbs and mix welladd seasoned turkey, onion and egg and mix wellshape into meatballs about 1/2 inch thick. Place meatballs on an ungreased cookie sheet and bake for about 15 minutes or until brown on topset aside on a wire cooling rack for about 10 minutes or until meatballs are cool enough to handle.",166648
Mix brown sugar and syrup into a small bowl. Stir in oil and oatsmix well. Stir in chocolate chipsmix well and drop by teaspoonful onto greased cookie sheet. Bake at 375 degrees for 10-12 minutes or until set. Do not over bake. Remove from cookie sheetcool on wire rack.,493157
"In a small bowl combine cider vinegar, brown sugar and salt. Stir in paprika and garlic. Place pork in a roasting pan. Rub pork with vinegar mixture. Bake at 275 for 1 hour or until done. Serve with steamed rice and vegetables.",417223
"Bring a large pot of salted water to boil. Add linguinecook until tender but still firm to bite, 8 to 10 minutes. Meanwhile, heat oil in large skillet over medium-high heat. Add prawnscook 1 to 2 minutes or until opaque, stirring occasionally. Add garliccook 30 seconds. Add chiliescook 1 minute or until chilies just begin to soften but do not brown. Add parsleycook 30 seconds or until parsley wilts slightly. Add lemon rindcook 15 seconds. Drain pastareturn to pot. Add prawns mixture to pastatoss to coat. Season to taste with salt and pepper.",42757
"Preheat oven to 350f. Mix meat and onions in a large bowl. In a separate bowl, whisk together eggs and half of the cracker crumbs. Add egg mixture to meat mixture. Combine remaining cracker crumbs with worcestershire sauce, ketchup and mustard. Mix well. Form into a 9 x 5 loaf. Pour liquid mixture into loaf and press down. Place loaf in 9 x 5 loaf pan. Bake 1 hour or until done. Let stand 5 minutes before serving. Serve with cooked rice.",266090
"Spread cream cheese on a slice of bread. Add tuna and top with another slice of bread. Add green and red capsicum, margarine and spread another slice of bread on top of sandwich. Top with another slice of bread. To serve cut into slices with a sharp knife.",24507
Cook the squirrel and mexicorn over medium high heat until done (about 40 minutes). Cool for 10 minutes then cut into cubes and set aside. Peel the onion and celery and dice into small pieces and cook over medium heat until tender (about 10 minutes). Stir in the beef broth and cook for another 10 minutes. Add the squirrel and mexicorn and cook for another 10 minutes or until thoroughly heated through. Add the black pepper and stir for another 10 minutes. Mix the cornstarch with a little water and stir into the mixture until thickened. Pour into a prepared pie shell and cook at 400 degrees for about 40 minutes or until the center is almost set. Makes 8 servings.,137552
"Peel and slice the eggplant. Place the slices on a sheet of parchment paper and sprinkle with salt and freshly ground black pepper. Wrap the parchment paper around the slices and bake at 350 degrees for about one hour or until very tender. Remove from the oven and cool completely. Place the eggplant, roasted garlic and vinegar into the bowl of your food processor. Pulse a few times to combine. Add the basil leaves and pulse several times. Transfer to serving dish and serve with crackers or toast points.",53777
Mince garlic cloves and parsley. Place in a large mixing bowl with lemon juice and soy sauce. Whisk until garlic cloves are a paste with parsley and lemon juice. Add parsley and lemon juice mixture and marinate steak in a large mixing bowl in the refrigerator for at least two hours or overnight. Remove steak from the refrigerator and let sit at room temperature for one hour prior to grilling. Preheat grill or pan for medium heat and cook steak for about five minutes per side for medium-rare doneness or until desired temperature is reached. Season with salt and black pepper and serve with garlic herb butter or compound butter for an extra flavorful meal.,428107
Preheat oven to gas 6. Grease a baking sheet. Melt butter with 250g brown sugar and the caster sugar. When bubbles appear remove from the heat. Beat in the egg. Fold through the corn flakes and nuts. Spoon onto the baking sheet and press firmly into an even layer. Bake for about 20 minutes until golden brown. Leave to cool for about 5 minutes before transferring to a wire rack to cool completely.,416920
"In a small saucepan, heat milk over medium heat until hot. Remove from heat. Place cinnamon stick and lemon rind in warm milk. Cover and let stand 15 minutes. Combine eggs yolks and sugar in bowl. Add hot milk mixturebeat until blended. Add ricecook 15 minutes over low heat. Stir in nutmeg. When rice is tender (25 minutes), add buttercook 1 minute. Ladle into bowls. Serve immediately. Top individual servings with whipped cream.",233971
"Mix flour, baking powder, salt and cinnamon. Beat egg whites until stiff. Add remaining ingredients. Pour into waffle iron. Cook according to manufacturer's directions. Top each waffle with a chocolate chip.",463908
Wash and hull fruit and place into large stockpot. Bring to boil. Add dry pectin and lemon juice. Stir until dissolved. Add honey and stir until dissolved and thickened to desired consistency. Add fruit back into jars and seal with lids and rings. Place jars on rack of boiling water for 5 minutes to seal lids. Remove from heat and let sit undisturbed for 24 hours before storing in refrigerator.,49267
In a large skillet heat vegetable oil over medium-high heat. Add onions and cook 2 minutes stirring frequently. Add apple and cook 2 minutes. Add vinegar and cook 2 minutes more. Remove from heat. Add remaining ingredients and mix well. Cover and chill 2 hours. Serve with grilled meats.,141742
Combine all the ingredients in a large bowl and blend thoroughly until smooth and creamy. Pour into pie shells and bake in a pre-heated 350 degree F (175 degree C) oven for 35 to 45 minutes or until a knife inserted in the center of the pie comes out clean. You can also use a 9 x 13 inch casserole dish and bake it for 30 to 40 minutes at the same temperature. Allow to cool for at least an hour before serving so the filling has a chance to set. Enjoy!,397573
Peel peaches and cut into halves or quarters and remove pit. Mix all juice and sugar into a glass pitcher and let sit for at least 1 hour to let the flavors blend. Add peaches and stir gently. Refrigerate and serve over ice. This recipe works with any fruit juice and fruit.,10988
Combine all ingredients into a saucepan and heat to boiling. Reduce heat and simmer for 10 minutes. Remove from heat and let cool slightly. Place thighs into saucepan and cook for 10-15 minutes. Drain and serve over hot cooked rice with teriyaki sauce on the side for dipping.,298265
Cook the meat and vegetables in a large skillet or pot until browned. Add tomato soup to skillet along with remaining ingredients. Stir well. Pour mixture into a greased 9x13 pan. Top with remaining cheese and bake at 350 degrees until hot. Let stand for about 5 minutes before serving.,36030
Pour the graham cracker crust into a pie plate. Spread half the cream cheese mixture over the crust. Make sure to smooth out the top so that it's level. Then add half the sour cream mixture on top. Repeat this process once more. Then add half the sugar mixture on top. Finally add the last half of the cream cheese and sour cream mixture. Place in the oven and bake for 40 to 45 minutes until the filling is set. Allow to cool completely before serving.,75448
"Soak lentils overnight in enough water to cover by 1 inch in a large mixing bowl. Drain and rinse lentils well under running water and drain well again. Heat oil in a large heavy-bottomed pan over medium heat. Add the cumin and asafoetida, and saute for 1 minute. Add the garlic and the onion and saute for another minute. Add the turmeric and red chillies and stir for another minute or two. Add the drained lentils and the salt and cook, stirring frequently until the lentils have absorbed the oil and are soft and tender and the oil has separated from the lentils. Taste and adjust salt if needed. Add the garlic again and stir for another minute or two until the lentils are completely cooked. Serve with rice and garnish with chopped cilantro if desired. Serves four.",201389
Bring peppermint tea bag and water to a boil in small saucepan on high heat. Remove from heat and let stand 5 min.add ice cubes and stir until melted. Add ice cubes and chocolate protein powder into blendercover and blend 15 sec.add low-fat plain yogurtcover and blend 30 sec.add flax seed oilcover and blend 30 sec.add ice cubes and dark chocolate chipscover and blend 30 sec.serve in glasses immediately.,328029
"Boil potatoes. Mash them with lemon juice and seasoning. Then add milk, eggs and applesauce. Mix well. Heat oil in a pan. Drop spoonfuls of potato mixture into hot oil. Fry on both sides until golden brown. Serve with applesauce.",173315
Rinse rice in a bowl of water. Set aside. Place rice and water in cooker. Place cooker on high setting. Cook for 20 minutes. Stir rice and cook for an additional 20 minutes on high. Allow rice to sit for five minutes before serving. Stir in corn and peas and cook for an additional two minutes. Serve with grilled chicken breast.,220811
Melt butter and heat in a frying pan. Place sweet onion in the pan and saute until golden. Remove from the pan and place in a small bowl. Sprinkle lightly with salt and set aside. Place 1 cup mango chutney in a small bowl. Slice the focaccia bread in half. Place the brie cheese cut side down in the center of the focaccia. Top the brie with the sweet onion. Place the top half of the focaccia on the cheese and top with the other half. Place the sandwich in a small baking pan and cover with foil. Bake the sandwich for 5 minutes. Remove the foil and bake for 5 more minutes. Slice the sandwich and serve hot.,310912
Remove all the silverskin from the racks. Pour hoisin sauce and honey over the lamb. Cover and refrigerate for 2 hours. Add the sesame oil and sherry. Cover and refrigerate for 2 hours. Remove from the refrigerator and add the sesame seeds. Cover and refrigerate for 24 hours. Remove the racks from the marinade and place in a roasting pan. Cover and roast for 10 minutes. Remove the cover and roast for another 10 minutes. Remove the racks from the oven and add the black beans and orange zest. Cover and return to the oven for another 10 minutes. Remove from the oven and sprinkle the curry powder over the racks. Cover and refrigerate for at least 4 hours. Grill over medium heat for 12 minutes. Serve.,194188
Spread 1/2 teaspoon of cream cheese spread over each tortilla. Top with 1/4 cup of dried sweetened cranberries. Sprinkle with 2 tablespoons of feta cheese. Roll tortillas into tight pinwheels. Arrange rolls in a 9 x 13 inch baking dish. Lightly spray with cooking spray. Cover with plastic wrap. Let stand 1 hour at room temperature. Bake at 350 degrees f for 35 minutes. Serve warm.,16213
"Preheat oven to 350 degrees. In a shallow dish, combine the margarine and soup. Heat in the microwave for about 3 minutes on high, until the soup is hot. Place the boneless skinless chicken breast between two pieces of wax paper and pound them thin with a mallet or rolling pin. Layer each chicken breast with a slice of cheese and a slice of ham. Place the chicken breasts in a lightly greased 9x13 pan. Pour the soup mixture over the top of the chicken. Sprinkle with salt and pepper and drizzle with melted margarine. Bake uncovered for 25-30 minutes or until the sauce bubbles and the chicken is done. Serve with a side of sour cream and garnish with parsley. Serves four.",81545
Preheat oven to 450 degrees. Roll out pizza dough and divide in half. Place dough in a pizza pan and spread pizza sauce over the dough. Place pepperoni evenly over the sauce. Sprinkle mozzarella cheese evenly over the sauce. Place in the oven and bake for 15-20 minutes or until cheese is golden brown.,239623
Prepare Italian dressing as directed on the package. Brush swordfish steaks with Italian dressing. Cover and refrigerate for at least 1 hour. Preheat a broiler to high. Place steaks under the broiler and broil for 1 to 2 minutes on each side or until desired degree of doneness. Place steaks on a platter. Pour remaining dressing into a small bowlmix in wine. Stir in mustard and cream. Serve steaks with dill-mustard mixture on the side.,317959
"Preheat the oven to 200c/gas 6. Grease a 20cm/8in square cake tin with butter and line with baking parchment. In a food processor or with a handheld electric whisk, beat together the cream cheese and butter for 3-4 minutes or until pale, fluffy and creamy. Gradually add the flour and beat together to a soft dough. Tip the dough onto a lightly floured surface and knead gently for a few seconds to bring it together. Flour your hands and roll out the dough to a 3mm/1/8in thickness. Cut out 24 squares with a 7cm/3in square cutter (or a small cup). Arrange the squares on the greased tin, criss-crossing the biscuits to fit the tin. Bake for 15-20 minutes or until pale brown. Allow to cool completely before transferring to a wire rack to cool completely. For the topping, beat together the cream cheese and parmesan together in a medium bowl with a fork. Season with salt",395250
In a large frying pan melt the butter and saut the garlic until golden brown. Add the scallions and saute for about a minute. Add the capers and tomatoes. When the tomatoes have broken down add the salmon fillets. Place the lid on the pan and cook over medium low heat for about 5 minutes. Check the salmon fillets and if the salmon is tender and flakes with a fork it is done. When the salmon is done remove from the pan and garnish with the chopped scallions. Serve over rice or with a side of sauted vegetables.,239503
Cream the eggs and sugar. Add the salt and vanilla. Stir in the margarine. Add the apples and stir. Combine with the egg noodles. Pour into a greased 9 x 13 pan. Spread with apricot jam. Bake for about an hour. This is very easy and delicious. Enjoy.,60989
"Rinse rice thoroughly. Place rice in a large pot with enough water to cover by 2 inches over the rice. Bring to a boil over high heat. Reduce heat to medium-low, cover and simmer until the water is absorbed, about 15 minutes. Turn off the heat and let the rice stand covered for 10 minutes. Drain the rice and rinse with cold water. Place the drained rice back into the pot with 1 tablespoon of butter over medium heatstir until butter melts and rice begins to toast a bit, about 2 minutes. Pour the remaining butter over the ricestir until melted. Stir the tomatoes with their juices into the rice along with the chilesstir to blend well. Stir in the broth until it is well incorporated into the ricereduce the heat to low. Simmer the rice for 5 minutes until the chile flavor has infused the rice. Stir in the chopped cilantroseason to taste with salt and pepper. Transfer to a serving platter. Garnish with a pimento-stuffed green olive half, a piece of",212380
"In a large pot of boiling salted water cook spaghetti until al dente. Reserve 1/2 cup pasta water, then drain pasta. In a large skillet heat olive oil over medium heat. Add red onion, thyme, cherry tomatoes and reserved pasta water. Cook until onion is translucent and cherry tomatoes are slightly softened. Add spaghetti to skillet. Toss pasta with sauce to combine. Season with salt and pepper to taste. Serve topped with pecorino romano cheese.",361870
"Separate tamales from corn husk. In 3- or 4-qt. slow cooker, place cornhusk in bottom to line bottom and sides. Add tamales, onion, tomato sauce, chili powder and 1 cup cheddar cheesestir to coat tamales with sauce mixture. Top tamales with remaining cheddar cheese. Covercook on low 6 to 8 hours or on high 3 to 4 hours until tamales are heated through, chili mixture has thickened slightly and cheese has melted. Serve with sour cream or avocado topping if desired.",316172
Combine oatmeal and raspberries in a blender. Add honey and whiskey and blend until smooth. Add heavy cream and blend until smooth. Serve with a spoon.,24844
Bring a large pot of water to a boil. Add a generous amount of salt. Cook pasta until tender but firm. Drain. Heat olive oil in a large skillet over medium heat. Add jalapenos and chilies. Cook for 1 minute. Add garlic. Cook for another minute. Add the cooked pasta to the skillet. Stir well. Add the cream cheese. Stir well. Add milk. Stir well. Add the grated cheese. Stir well. Season with salt and pepper. Top with the jalapenos. Serve hot.,381221
Grill salmon fillets over medium heat for 4-6 minutes per side. Remove from heat. Drizzle with hoisin sauce and garnish with chopped scallions.,112477
"Bake potatoes in a microwavable dish for 10 minutes. Remove. In a bowl, mash potatoes with butter, soup and sour cream. Shape into balls. In a bowl, combine breadcrumbs with the onion. Add potatoes. Roll in breadcrumbs. Melt margarine in skillet. Add onion. Fry onion until golden brown. Add french-fried onions. Dip balls into breadcrumbs, then into melted margarine. Fry on each side until brown.",74752
"Melt crisco shortening and salt over low heat, remove from heat and stir in vanilla extractstir in icing sugar. In a large bowl whisk together heavy whipping cream and 3 tablespoons of the melted shortening mixture, whisk until stiff peaks form. Fold into the crisco mixture.",129329
"Season chicken breasts with salt and pepper. In large shallow baking pan, combine flour and 3 tablespoons olive oil. Dip chicken in flour mixture. Place chicken in shallow pan. Cover with 3 tablespoons butter. Place in 400 degree F. oven for 20 minutes. Meanwhile, in saucepan, melt remaining 2 tablespoons butter. Whisk in flour. Cook over medium heat 1 minute. Gradually stir in chicken broth. Bring to boil. Reduce heat. Cook until thickened. Whisk in lemon juice. Season with salt. Serve chicken with sauce over cooked pasta. Serve with lemon wedges.",21850
"Preheat oven to 375. In a large bowl, combine the flour, all-purpose flour, baking soda and salt. In a separate bowl, combine the yogurt, egg whites and vegetable oil. Add the wet to the dry and stir just until blended. Stir in the all-bran cereal. Spoon the batter into a greased or paper-lined muffin pan. Bake 20 to 25 minutes. Let cool in pan for 5 minutes. Remove to wire racks to cool completely.",151089
Cook pasta according to package instructions. Drain well and return to pot. Add oil and heat on medium-high until hot. Add garlic and cook for 30 seconds. Add spinach and stir until wilted. Add tomatoes and season with salt and red pepper flakes. Cook until heated through. Add prosciutto and stir until heated through. Sprinkle cheese and stir until cheese melts and coats pasta. Serve immediately.,330362
"Bring 2 inches of water to boil in large pot. Add potatoes to boiling water and cook for 5 minutes. Drain potatoes. Return potatoes to pan. Add olive oil. Add garlic cloves, salt and pepper. Cook until potatoes are tender. Drizzle with red wine vinegar. Sprinkle with parsley.",208422
"Preheat oven to 400 degrees. Whisk together milk and corn kernelsplace mixture in medium saucepan over medium heat and cook 8-10 minutes or until kernels pop and sauce thickens slightly. Remove from heat and whisk in cornmeal, thyme leaves and 1/4 tsp kosher salt and 1/8 tsp black pepper. Pour into greased 8-inch square pan and bake 20 minutes or until golden brown and set. Sprinkle with remaining 1/4 tsp kosher salt and 1/8 tsp black pepper just before serving. Serves 6-8.",313645
"Peel the onion. Cut into 1/2 inch thick slices. In a small pot, heat the olive oil over medium heat. When it is hot, add the onions. Sear the onions for about 5 minutes. Then add the vinegar. Bring to the boil. Reduce heat to simmer. Cook for about 10 minutes stirring often. Add the marsala wine. Cook for another 5 minutes. Turn off heat. Strain through a fine mesh sieve. Serve warm with roast pork or duck.",55744
"In a large skillet heat olive oil over medium-high heat. Add onions. Cook until translucent, about 3 minutes. Add pancetta and cook until crispy about 2 minutes. Add canned tomatoes with their juices, bring to a boilreduce heat to low and simmer for 30 minutes to 1 hour (or until thick). When sauce has reduced by half or more, stir in bucatini pasta. Cook according to package instructions until tender but still firm to the bite. Drain pasta welltoss with green onion and bocconcini cheese until combined. Season with freshly ground black pepper to taste. Serve hot with additional grated Parmesan cheese for garnish.",53923
Boil chickpeas till tender. Drain and cool. Peel and grate or finely chop the garlic and fry in oil till golden brown. Add onion and fry till golden brown and tender. Add grated garlic and fry till golden brown again. Add curry powder and mix well. Add chickpeas and stir till chickpeas are coated with oil and spices. Add tomato ketchup and hot pepper sauce and mix well. Stir till hot and serve with cooked rice and slices of lemon.,157384
"Beat eggs, sour cream, sugar and cream cheese together. Stir in vanilla. Add butter to frying pan. Heat butter over low heat. Add fruit preserves to eggs. Stir in butter and pour into frying pan. Cook on low heat until egg mixture is almost set. Do not overcook. Remove from heat. Serve with whipped cream on top.",168668
"Place rice in rice cooker according to manufacturer’s instructions. Add broth, water, and chicken. Cook according to manufacturer’s instructions. About 15 minutes before cooker is done add cabbage and green onions. Serve over cooked rice.",400538
Melt butter in pan over medium heat. Sift flour into butter. Add broth and hot waterstir until smooth. Add cream and bring to boilcook for 1 minute. Add beer and stir until smooth and thickened. Stir in garlic powder and Worcestershire sauce. Cook and stir for 1 minute more. Remove from heatstir in cheese whiz and fresh chives. Serve with crackers or brown bread.,21220
"Place pine nuts in a food processor. Add basil and garlic and pulse until nuts are finely chopped. With the food processor running, slowly pour in the oil and water until you get a smooth paste. Add cheese and seasonings. Taste and adjust.",389096
Cream shortening and sugar together. Add the egg yolks and beat until light and fluffy. Add the milk and beat. Add the flour mixture alternately with the milk mixture until all is incorporated. Stir in the vanilla and pecans. Drop by rounded teaspoonfuls onto a lightly greased cookie sheet. Bake at 375 for 12 minutes or until lightly browned. Cool and frost if desired.,43393
Preheat oven to 375 degrees. Cut off stems from squash and cut in half lengthwise. Brush squash with melted butter. Place halves cut side up on baking sheet. Mix soup and nonfat sour cream in small bowl. Spoon into squash halves. Sprinkle stuffing mix over squash. Bake for 10 minutes. Sprinkle with remaining sage and onion powder. Cut squash in half. Invert halves and remove squash from baking sheet. Sprinkle with grated cheddar cheese. Place halves cut side down on baking sheet. Bake for 10 minutes or until cheese is melted. Serve.,156706
"Slice tomatoes into 1/2 inch wedges. Remove cores with a grapefruit spoon. Put tomatoes in a large roasting pan. Dice carrots, celery and onion. Add to tomatoes. Drizzle with olive oil. Sprinkle with salt and pepper. Roast until tomatoes are tender. About 1 hour.",317588
"Bring broth to boil in 2 quart sauce pan. Stir in orzo. Cook about 8 minutes or till orzo is done. Drain well. Stir in eggs, black pepper and parmesan cheese. Add lemon juice and stir well. Garnish with additional parmesan cheese if desired. Serve warm or cold.",164680
"Preheat oven to 350 degrees F (175 degrees C). Lightly grease 2-quart baking dish. Cut yellow squash lengthwise into 1/4 inch thick pieces. Dice onion. Heat 2 tablespoons of olive oil in a skillet over medium heat. Add squash and onion. Cook for 10 minutes, stirring occasionally. Stir in cream of broccoli soup. Add breadcrumbs, cheese, cajun seasoning, and pepper. Spoon into prepared baking dish. Sprinkle with remaining breadcrumbs. Bake for 30 minutes. Serve with rice.",307800
"Preheat the oven to 425 degrees F (220 degrees C). Grease a 12-cup muffin pan. In a medium bowl, whisk together the flour and baking soda. Add the eggs and oilblend well. Combine the flour mixture and the remaining ingredients in a large bowl and blend well. Spoon the batter into the prepared muffin cups, filling them about half full. Bake at 425 degrees F (220 degrees C) for 18 minutes or until a toothpick inserted into the center of a muffin comes out clean.",158454
"Preheat grill. Clean and oil grill grates. Trim and discard ends from eggplant, zucchini and bell peppers. Cut eggplant lengthwise into 1/2-inch-thick slices. Brush cut side of eggplant with oil. Place eggplant on grill rack coated with cooking spray. Grill 1 to 2 minutes on each side or until tender when pierced with a fork. Place 1/2 of each bell pepper on grill. Grill 2 to 3 minutes on each side. Cut bell peppers crosswise into 1/2-inch-wide strips. Grill zucchini 5 to 6 minutes on each side. Cut zucchini lengthwise into 1/2-inch-thick slices. Clean grill. Place 1 slice of bread on grill rack coated with cooking spray. Grill 1 minute or until bread is toasted. Spread bread with mustardtop with 1/2 cup soft goat cheese. Place 1/4 eggplant on bread. Top with 1/4 zucchini",20192
