response,target_recipe
In saucepan combine zucchini and water. Bring to a boil over medium heat. Boil and stir until mixture is reduced by half. Remove from heat and stir in lemon juice. Stir in gelatin until dissolved. Chill until slightly thick. Stir in crushed pineapple. Transfer to container and store in refrigerator. Makes 4 cups.,247574
"In skillet over medium heat, saute the chops in oil and butter until browned. Add rosemary and pepper. Turn and brown other side, then add red wine vinegar and merlot. Cover and cook for 25 minutes over medium-low heat or until tender. Remove cover and turn up heat for 15 minutes until wine has reduced and is thick and syrupy. Serve over rice or noodles and garnish with parsley.",81219
"Drain canned artichoke hearts. Place drained artichokes in food processor. Pulse several times. Add mayonnaise, cheese, garlic, salt. Pepper. Pulse until smooth. Serve with crackers.",12473
In a small mixing bowl combine milk and pudding. Blend well. Add water and mix until smooth. Chill for at least an hour. Beat with a mixer until creamy. Fold in whipped topping. Layer into serving dish with bananas and wafer cookies. Chill overnight for best flavor.,55050
"Preheat oven to 350 degrees. In large heavy duty roasting pan or crockpot, place potatoes and onion. In medium bowl, combine flour, mustard and paprika. Dust roast with flour mixture. In separate bowl, combine beef broth, chili sauce and worcestershire. Place roast and marinade in crockpot. If roasting, pour marinade over roast. Bake for 2-3 hours or until roast is tender. If slow cooking, cover and cook on low for 8 hours or until roast is tender. Remove roast and keep warm. Stir potatoes and onion. Add vinegar and sugar and stir to combine. Pour gravy over roast and serve with potatoes and onion. Serves 6-8",368199
"Cook linguine according to package directions. Drain. Meanwhile, melt butter over medium heat. Add flour and cook for 30 seconds. Add evaporated milk, and cook over medium heat until thickened. Stir in gorgonzola. Season to taste. Serve over pasta.",341572
"In a large pot of boiling water, cook pasta until al dente. Drain. In a large skillet cook the broccoli rabe and garlic in the oil until crisp-tender. Drain. Add the broth and cook 5 minutes. Add the pasta and cook 2 minutes. Add the sausage and cook 3 minutes. Add the butter and Parmesan cheese. Serve immediately.",111491
"Preheat oven to 350 degrees F (175 degrees C). Grease an 8×4 inch (2 liter) loaf pan. Melt 3 tablespoons butter in a large saucepan over medium heat. Add the onioncook until softened and slightly browned, about 15 minutes. Set aside to cool while you prepare the bread dough. In a large bowl, mix together the plain flour, rye flour, yeast, and salt. In another bowl, combine milk and remaining butterheat over medium heat until butter is melted. Let mixture cool slightly before adding to flour mixture. Beat at medium speed until well mixed, adding egg yolks one at a time. Beat until dough is smoothabout 3 to 4 minutes. Beat in cheddar cheese until well blended. Cover the doughlet rise until doubled in size, about an hour. Punch down the doughdivide into two portions. Knead each portion into a ballflatten each into an approximate 5×9 inch (13×23 cm) rectangle. Place one portion of",33488
Put 1 cup rice in a bowl. Add 1 1/2 cups water. Mix with a fork. Heat a medium saucepan over high heat. Add 1/2 teaspoon of oil. Swirl to coat bottom of pan. Add rice mixture. Turn heat down to medium and cover. Cook for 20 minutes. Remove lid and turn heat up. Continue to cook and stir until all water is absorbed. Turn off heat and let stand for 10 minutes. Fluff with a fork. Tasty with any curry. Serve with grated carrot and cucumber.,268137
"Skewer pineapple with metal skewers and grill over a high heat until slightly charred on the outside and soft on the inside. Cut the pineapple in half to serve with maple syrup, brown sugar and cinnamon sprinkled over the top. Serve with whipped cream if desired.",419317
"In a small bowl, combine the orange zest and juice. Place the salmon in a shallow dish. Spread the orange mixture evenly over the salmon. Sprinkle with the sage. Add the butter. Crumble the garlic over the salmon. Bake in the preheated oven for 20 to 30 minutes or until the fish is cooked through.",28318
Beat milk until frothy. Beat in pudding mix and vanilla. Serve cold with nutmeg sprinkled on top.,143030
"Place beans in a large saucepan. Add cold water to cover by about 2 inches. Bring to a boil over high heat. Reduce heat to medium low. Simmer until beans are very tender, about 3 hours. Drain beans, reserving liquid. Preheat oven to 350 degrees. In a large Dutch oven or soup pot over medium heat, heat oil. Add onion and saute until translucent. Add garlic cloves and saute until fragrant, about 30 seconds. Stir in beans, liquid, tomato sauce, sugar, smoked paprika, cinnamon, chipotle chiles, vinegar, soy sauce and cayenne pepper. Bring to a boil. Reduce heat to low. Cover and bake in oven until thickened. Serve in bowls. Yields about 6 servings.",489892
Mix together cabbage and butter until tender and lightly browned in large skillet over medium heat. Mix in lemon juice and dill weed. Serve warm or at room temperature.,425414
"Cut carrots in half lengthwise and boil in a saucepan of water for about 5 minutes or until tender. Drain in a colander and rinse under cold water. Place carrots in a large bowl. In a small bowl combine lemon juice, sugar, soy sauce and dark sesame oil. Pour over carrots and toss well. Sprinkle with parsley.",398603
"Combine cucumbers, onions and salt in a bowl and stir until well mixed. Place in a crock. Pour vinegar mixture over the cucumber mixture. Cover and let stand in a cool place for 24 hours, stirring every 3 hours. Drain liquid. Pour back over the cucumbers. Add sugar, turmeric, celery seeds and mustard seeds. Let stand in a cool place for about 1 week, stirring at least once a day. Drain and store in a glass jar. Yield: about 3 quarts.",11191
"Soak the leaves of the mint sprig in a glass or jar filled with sugar and water overnight. Add the tea bags, lemon, mint sprig, and bourbon to the jar or glass and stir well to combine. Allow to steep overnight. Pour over ice cubes in a tall glass, garnish with mint sprigs and serve.",454839
"Melt butter over low heat. Add tarragon, parsley and lemon rind. Cook until fragrant. Add asparagus and cook until just tender. Serve immediately.",12959
"Melt butter in a skillet over medium heat. Stir in the flour and cook until the mixture is slightly brown in color, about 2 minutes. Slowly add the milk while whisking constantly until smooth. Add the corn and all other ingredients and cook over medium heat until hot and bubbly, about 5-6 minutes. Serve warm with freshly ground pepper.",345089
"Preheat oven to 350. Cook bacon in skillet until crisp. Drain fat and cut into small pieces. Dice venison steak into 1/4 inch cubes. Peel and dice onions. In 9x13 inches casserole dish, layer potatoes, onions, bacon pieces and venison pieces in that order. Sprinkle with seasoning salt and worcestershire sauce. Drizzle with cream-style corn. Bake in preheated oven for 1 hour. Remove from oven and stir lightly. Add sugar and return to oven for another 10 minutes, or until bacon is crisp. Serve with hot rolls.",331054
"Cut chicken into bite size pieces. Boil macaroni for 8 minutes. Drain. Cut pepper and onion into bite size pieces. Combine chicken, dressing mix, mayonnaise and macaroni. Add pepper and onion. Refrigerate until serving time.",40415
Sprinkle chicken breasts with salt and pepper. Melt margarine in saucepan. Add chicken breasts. Saute in margarine until browned. Stir in soup and sherry. Heat until bubbling. Pour over chicken breasts. Sprinkle with parsley. Serve over hot rice.,17511
"Cook rice in water and salt for about 25 minutes or until all of the liquid is absorbed. Drain rice in a colander. Return rice to pan. Add milk, sugar and cinnamon. Cook over low heat for 5 minutes or until hot but not boiling. Serve warm as a side dish. 4 servings.",194263
"Preheat oven to 350 degrees F (175 degrees C). Grease a 12x8x2 inch pan. Sift together flour, baking powder and salt. Set aside. Beat butter and brown sugar until creamy. Beat in eggs, one at a time, then beat in vanilla. Slowly beat in flour mixture. Spread mixture into prepared pan. Bake for 25 minutes in the preheated oven. Sprinkle toffee pieces and pecans over mixture while still warm. Bake for 5 minutes more. Sprinkle with chocolate chips before serving.",292206
Dice cucumber. Combine remaining ingredients in a blender. Process until smooth. Serve gyros on pita bread. Top with cucumber sauce.,57747
"In medium saucepan over medium heat, heat broth and red onion until heated through, about 2 minutes. Add beans and cocoa and stir until cocoa dissolves. Add remaining spices and stir until well mixed and heated through. Serve warm or at room temperature. Makes about 12 servings.",235982
"Preheat oven to 425 degrees f. Place salmon fillets on a baking sheet, and season with salt and pepper. Drizzle with 1 tablespoon of butter. Roast for 10 minutes. Remove from oven and add tomatoes and sun-dried tomatoes. Sprinkle with remaining tablespoon of butter, then top with mozzarella cheese. Return to oven for 2-3 minutes until cheese is melted and bubbly.",98399
Mix soup and water until smooth. Add milk and flour until smooth. Dip pork chops in batter and fry until browned. Put in crock pot and cover with soup mixture. Cook on high for 2 hours or low 4 hours. Serve with mashed potatoes.,39858
"Preheat oven to 350 F. Grease a 9x5x3-inch loaf pan. In medium bowl, beat cream cheese and almond extract with an electric mixer on medium speed until well blended. Beat in granulated sugar and lemon juice until blended. Beat in egg and mix well. In large bowl combine blueberry muffin mix and buttermix well. Reserve 1 cup of mixture. Press remaining mixture firmly in bottom of prepared pan. Spread cheese mixture over top. Sprinkle with nuts. Combine reserved muffin mixture with cinnamonsprinkle evenly over cheese layer. Bake for 55 to 60 minutes or until a wooden pick inserted in center comes out clean. Cool in pan on a wire rack for 15 minutes. Remove from pan. Cool completely on wire rack. Makes one loaf.",355795
Peel the lemons and remove pips. Cut into slices and remove seeds. Cover lemons in water. Boil lemons for 30 mins. Squeeze out excess liquid. Chop lemons into small pieces. Mix all other ingredients together. Add lemons. Leave in fridge for 4 hours. Serve.,31517
"Preheat oven to 375f in a medium bowl, combine flour, cocoa powder and baking soda. Mix thoroughly. Add honey and butter. Stir until mixture is smooth and begins to pull away from the side of the bowl. Add chocolate kisses and mix until combined. Place in refrigerator for 30 minutes to harden slightly. Scoop by the tablespoon with a cookie scoop and roll into a ball. Place 1 inch apart on ungreased cookie sheets. Bake for 8-10 minutes, until edges are firm and tops are still slightly soft. Cool for 3 minutes on cookie sheet then transfer to wire racks to cool completely. Once cooled, roll in candy sprinkles. Store in an airtight container. Makes 12 cookies.",340039
"Add the meatballs and beef broth to the crockpot. Stir in the diced tomatoes and cook until the meatballs are cooked through and the mixture is thickened, about 2 hours. In a small bowl combine the potato and the frozen vegetables. Add them to the crockpot and stir gently to combine with the meatballs and broth. Cook for another hour or so until the vegetables are cooked through and the meatballs are warm. Serve hot with the parmesan cheese sprinkled on top.",360132
"Preheat oven to 325 degrees. In a heavy saucepan melt sugar and butter over medium heat. Stir in 1/4 cup water and cook, stirring constantly until mixture comes to a boil and mixture begins to turn a light brown. Remove from heat. Arrange pears in a 1 quart baking dish. Pour sauce over pears. Cover with foil and bake for 1 hour or until pears are tender. Serve with whipped cream.",18068
"Preheat oven to 350. Line baking sheets with parchment paper or silicone baking mat. In a large bowl combine flour, cocoa, baking soda and salt. Set aside. In a mixer bowl combine butter and both sugars. Add vanilla extract. Add eggs one at a time beating after each addition. On low speed gradually add the flour mixture until a dough forms. Fold in the semi-sweet chocolate chips. Roll into 1-inch balls and place on prepared baking sheet. Bake in preheated oven for 10-12 minutes. Cool for 1 minute on the baking sheet then transfer to wire racks to cool completely. Makes 2 1/2 dozen.",49542
Mix heavy cream and condensed milk in a pan on low heat for 10-15 minutes. Now add bread and mix well. Set it in freezer for 30 minutes. After this blend it in a blender with ice cubes and make a smooth mixture. Add badam powder and mix well. Now pour this mixture in serving glasses and freeze it for few hours before serving. Top it with badam and pista powder.,34244
"In a large skillet over medium heat, heat oil, garlic and red pepper flakes until garlic is golden brown, about 2 minutes. Add couscous and cook for another minute, stirring constantly. Add capers and cook another minute. Add red wine and water and bring to a boil. Reduce heat to low and cover. Cook for 10 minutes or until most of liquid has been absorbed. Stir in salt and pepper and serve.",199099
 In a small bowl dissolve jell-o in boiling water. Stir in cranberry sauce. Chill until partially set. Fold in crushed pineapple and juices. Pour into a 9x13x2 inch dish. Refrigerate until firm. Top with whipped topping and walnuts. To serve: Spread a small amount of whipped topping on a lettuce leaf. Top with salad. Roll up and serve.,27784
Combine first 4 ingredients in a large bowl. Beat at medium speed with an electric mixer for 1 minute. Add fruitstir just until combined. Pour into an 8 inch square baking dish. Bake at 375 degrees f for 40 to 45 minutes until golden. Serve warm with vanilla ice cream.,73927
"Preheat oven to 220 degrees C/gas 7. Line 2 baking sheets with baking paper. Place the apple pie filling in a bowl and add the peaches and caster sugar, stirring to combine. Heat a non-stick frying pan over a medium heat, add the olive oil flavored cooking spray and swirl to coat the base of the pan. Add the apple peach mixture and spread evenly across the pan. Bake for 15 minutes or until golden brown. Remove from the oven and leave to cool for 2-3 minutes. Lightly brush the bottom of a muffin case with the beaten egg and place the shortcrust pastry into the case. Spoon a tablespoon of apple peach mixture into the centre of each case. Bake for 15-20 minutes or until the pastry is golden brown. Cool for a few minutes before serving with double cream.",300477
"Heat oil in a large skillet over medium heat. Add pork, noodles, corn and pimiento. Stir to combine. Pour in soup and heat through. Transfer to 2-quart casserole. Sprinkle with cheddar cheese. Bake at 350 degrees for 15-20 minutes until hot and bubbly. Serve immediately. Serves 2.",265339
"In a large skillet over medium heat, saute the asparagus in the butter and oil until just tender. Remove from heat and set aside. In the same skillet, saute the onion in the remaining fat for about 1 minute. Add the ham and saute until heated through. Add the cooked pasta to the ham mixtureheat through. Add the asparagus, heavy cream, parsley, salt and pepper. Cook for about 1 minute longer, stirring constantly. Sprinkle with the Parmesan cheese and serve immediately.",32072
Spread both sides of bread with mayonnaise. Spread one side with prepared mustard. Lay down 2 slices bacon & 2 slices salami. Next layer with american cheese slices. Add a generous amount of lettuce & tomato slices & top off with the other bread slice & press down gently to hold together.,165427
Mix butter and powdered sugar with mixer until light and fluffy. Add the creme de menthe and beat until light and creamy. Add the pecans and beat well. Chill. Roll in balls and roll in melted chocolate. Sprinkle with chopped nuts and allow to cool. Roll in powdered sugar.,43199
"Preheat oven to 350 degrees F (175 degrees C). Place asparagus in a single layer in a glass 9×13 inch baking dish. Drizzle with olive oil and sprinkle with seasoning salt and ground black pepper. Bake uncovered for 12 minutes, or until tender crisp. Sprinkle with Parmesan cheese and return to oven for 1 minute more. Serve immediately. Serves 6.",298592
"Prepare the beans by rinsing them well in cold water. Place them in a large pot with the bacon. Pour in enough water to cover the beans by 3 inches. Bring to a boil, then reduce the heat to low and simmer for 40 minutes. Skim the foam from the top as necessary. Add the carrot, celery and onion. Simmer for another 30 minutes or until the beans are tender. Add the mutton. Continue to simmer for another 30 minutes. Season to taste with salt and pepper. Serve the soup with hot crusty bread.",309427
"In a heavy skillet, melt butter over medium-low heat. Add onion & cook until soft & translucent stirring often. Add garlic & cook another minute or two. Add apricots & raisins & cook until dried fruit is soft & plump stirring often. Remove from heat. Season with salt & pepper & sprinkle with cinnamon. Stir in broth & simmer for about 10 minutes. Add cooked rice & stir until heated through. Serve garnished with cilantro sprigs & lemon slices if desired.",426425
"In a large saucepan combine rice mix and 4 cups water. Cook 40 minutes, until tender. Combine cooked chicken, chicken broth, soy sauce, stuffing mix, butter, and 4 cups water. Stir well. Heat to boiling. Remove from heat. Combine rice mixture with sauce. Spread into a greased 9×13 casserole dish. Top with the rest of the stuffing mix. Bake 45 minutes at 350. Garnish with water chestnuts.",114414
"Mix together eggs, half-and-half, sugar and nutmeg in a large bowl. Refrigerate overnight. When ready to cook, preheat skillet over medium heat. Spray with cooking spray. Dip slices of french bread into egg mixture. Place in skillet. Cook 2-3 minutes per side or until lightly browned. Remove from skillet. Dust with powdered sugar. Serve with maple syrup.",83340
"In a large bowl, beat eggs until foamy. Gradually add sugar, salt and vanilla. Beat until well blended. Stir in corn syrup and melted butter. Pour into unbaked pie shell. Bake at 350 degrees for 10 minutes. Reduce heat to 325 degrees. Bake for 1 hour. Sprinkle top of pie with pecans. Bake for an additional 15 minutes. Cool completely on a wire rack.",2583
Mix soup and milk together. Add frozen broccoli and mix thoroughly. In a greased 9 by 13 inch pan add half of the mixture. Spread cheddar cheese over the top of the broccoli. Add the remaining broccoli mixture and top with cheddar cheese. Combine remaining soup mix and water to make a thick paste. Spread over the casserole. Bake for 30 minutes at 350 degrees. In the last 3 minutes of cooking add water chestnuts. Sprinkle with cracker crumbs. Let stand for 10 minutes before serving.,116679
In a saucepan melt the butter. Add the celery and onion and saute until tender but not brown. Add the turkey and stir until heated through. Add the water and the turkey gravy mix and stir well. Heat through and stir occasionally until the mixture is thickened and bubbly. Add the milk and stir until thickened. Add the flour and salt and stir until the mixture is thickened and bubbly.,77851
In a small saucepan heat the butter over medium heat until it melts. Stir in the flour and cook 1 minute. Remove from heat add cheese stirring constantly until melted. Transfer to a small bowl. Stir in the cayenne pepper. Add the rice krispies stirring until coated. Shape into small balls. Place on a wax paper covered cookie sheet. Refrigerate 30 minutes or until firm.,92697
"Combine all ingredients except peanut oil in large bowl. Mix well. Add water 1 tbsp at time, adding just enough to make a workable mixture that will stick to beef. Cover and refrigerate for 24 hours. Preheat oven to 375 degrees f. Heat peanut oil in deep fryer to 350 degrees f. Form beef strips into 1/4 inch thick steaks. Drop in hot oil for 3-5 minutes or until golden brown and crisp. Serve immediately with barbecue sauce.",14636
"Dry fish fillets with paper towel. Heat oil in nonstick skillet. Sprinkle flour on fishdredge both sides in flour, shaking off excess. Place fish in skillet and cook about 3 minutes per side or until golden brown. Remove fish from pan and drain well. Mix lemon rind with dried thymesprinkle fillets with mixture. Place fish on a baking sheetbrush both sides with lemon juice. Bake uncovered in 400-degree oven for 5 to 8 minutes or until fish flakes easily when tested with fork.",196887
"Spread each side of bread with mayonnaise. Top the bottom half of the bread with roast beef, pesto sauce, and roasted red peppers. Sprinkle a bit of the red pepper mixture over top of sandwich. Place lettuce and greens on top of the sandwich. Sprinkle feta cheese on top of the lettuce and greens. Add the top slice of bread and cut diagonally into 4 triangles. Serve immediately.",4053
"Mix wine, coriander seeds and bay leaf in a large glass dish. Add in meat in an even layer, then cover with plastic wrap. Marinate in refrigerator 24 hours. Remove meat from marinade, reserving marinade in a large saucepan. Heat olive oil in a large skillet over medium heat. Cook meat 3 to 5 minutes per side until lightly browned all over. Transfer to slow cooker and add reserved marinade. Cook on high 6 to 7 hours until meat is tender enough to be pulled apart using two forks. Serve in flour tortillas with fresh lime wedges if desired.",219104
"Prepare rice according to directions on package. Melt butter in saucepan over medium heat. Add green onions. Add garlic flakes, garlic salt and pepper to taste. Add rice to saucepan. Toss rice mixture. Remove from heat.",50449
Preheat grill to medium high heat. Slice garlic clove and place on grill for 1-2 minutes. Grill salmon for about 4 minutes per side or until done to your liking. Once salmon is cooked through remove from grill and place on a plate. Slice a lime into wedges and squeeze over the cooked salmon. Place garlic on top of salmon. Add salt and pepper to taste. Mix 4 tbsp butter with 1 tbsp lime zest and 1 tbsp cilantro. Spread mixture over the salmon and serve with grilled asparagus and salad.,354143
"Preheat oven to 375 degrees. Drizzle salmon with olive oil and place in an oven safe dish. Sprinkle with salt and pepper. Bake until done and flake. Place baby spinach in a serving dish. Top with tomatoes, goat cheese and pecans. Drizzle with vinaigrette. Serve salmon over spinach and enjoy!",499375
"Heat milk and herbs in saucepan over medium heat until bubbly and steaming. Remove from heat and add flour a little at a time stirring until smooth and thickened. Add cheese and stir until melted. Pour into sauce boat and garnish with parsley. Serve with vegetables, pasta or bread.",116804
Preheat oven to 400f. Combine olive oil and garlic in a large bowl. Add spaghetti and mix well. Spread spaghetti mixture on a foil-lined baking sheet. Sprinkle with cheese and bake 10-15 minutes or until heated through and cheese is melted. Serves 8.,420861
Place beef roast into slow cooker. Pour onion and vegetable juice over top of beef. Add gravy mix and garlic. Cook on low for 8-10 hours or on high for 6-7 hours. Add pepper and thyme and continue cooking for an additional hour. Carve beef into slices and serve.,257081
"In a Dutch oven, cook bacon until crisp. Remove bacon from pan and set aside. Add the yellow onion to bacon drippings in pan. Saute for 2 minutes or until the onions are tender. Stir in the black beans and chicken broth. Bring to a boil over high heat. Reduce heat to low and simmer for 5 minutes or until the flavors blend. In a small bowl, combine the cream cheese and milk. Stir into the black bean mixture. Season with salt and pepper. Ladle the soup into bowls. Top with the low-fat sour cream and the chives. Serve immediately.",152718
"In a large bowl, mix 3 cups water and 1 cup sugar. Slowly stir in cream of tartar. Pour into a 2 quart greased baking dish. Set aside. Crush crackers in a blender. In a large bowl, combine crumb crumbs and 1/4 cup butter. Press crumb mixture over the top of the water mixture. Bake at 400 for 20 minutes or until crust is lightly browned. In a small bowl, combine 1/4 cup water with the lemon juice and cinnamon. Pour over hot crust. Bake for an additional 5 minutes. Cool slightly and cut into slices. Top with whipped topping or ice cream. Makes 8 servings.",217689
"In a large skillet, melt butter with apple slices. Add honey and cook for 5 minutes. Add yogurt and cook over low heat for 2-3 minutes more. Serve warm.",42676
Toast 2 slices of bread. Spread cream cheese on each slice. Top with 1/4 avocado and sprinkle with salt and pepper to taste. Drizzle with 1 tbsp extra virgin olive oil and 1 tsp hot sauce. Melt in microwave until cheese is warm and avocado is soft. Serve immediately.,530683
Place chicken thighs in a single layer on the bottom of a 5-quart slow cooker. In a small bowl combine lime juice and chicken broth. Add garlic cloves and thyme. Bring to boil. Pour over chicken. Cook on high for 3 hours. In another saucepan saute garlic and butter over medium heat. Stir constantly until garlic is golden. Spoon over chicken. Cook 2 hours longer on high. Add rice. Cook an additional 30 minutes. Serve with lime.,165172
Cut up chicken breast into small cubes. Chop up bell pepper and onion. Heat barbecue sauce in a pan. Add chicken and bell pepper and onion. Add cooked rice. Heat until hot. Spread out a little bit on a tortilla. Sprinkle some cheddar cheese on top. Roll up and cut into small pieces. Serve hot.,373987
"In a bowl combine graham cracker crumbs and melted butter. Press mixture into 9-inch pie plate. Bake for 8 to 10 minutes or until lightly browned. Meanwhile in a blender combine applesauce, sweetened condensed milk, eggs and lemon juice. Beat until smooth. Pour mixture over crust. Bake for 45 to 50 minutes or until knife inserted in center comes out clean. Cool. Chill.",265614
Cook ground beef with taco seasoning and tomato sauce. Add egg noodles and heat through. Top with sharp cheddar cheese and bake until cheese is melted.,323906
"Preheat the oven to 400 degrees F (200 degrees C). Place the chicken breasts in a shallow dish, and sprinkle with the salt, garlic powder, onion powder, paprika, oregano and thyme. Sprinkle with chili powder and pepper. Pour the chicken broth into the bottom of a roasting pan. Arrange the chicken breasts in the pan. Bake until the juices run clear when the meat is pierced with a fork, about 1 hour. Let stand for 10 minutes before serving. Serve with rice and vegetables.",159127
"Rinse chicken quarters. Coat each quarter with olive oil. Sprinkle with salt and pepper. Combine rosemary, garlic, and lemon juice to make rub. Rub chicken quarters with rub. Place the quarters on a baking sheet. Bake 20 minutes. Meanwhile, combine jam and mustard. Remove chicken from oven. Brush with glaze. Return to oven. Cook 15-20 minutes longer or until done. Serve with more glaze.",210784
"Cook pasta according to package directions. Drain and cool in a strainer. Add tomatoes, cucumber, olives, basil leaves, and crab boil. Add dressing mix to 2 cups of boiling water in a bowl. Let stand for 1 minute. Stir until smooth. Add to pasta mixture and toss until well blended. Chill until ready to serve. Just before serving add shrimp. Toss to coat.",69439
Cook pasta in boiling water for 8-10 minutes or until tender. Drain and set aside. In a skillet saute the sloppy joe meat in a little olive oil until browned and drain. Add the pasta and the rest of the ingredients. Heat through and serve.,281617
Preheat oven to 200 degrees F. In a large bowl add sun dried tomatoes and water and soak for 15 minutes. Drain tomatoes. Heat a large dutch oven over medium heat. Add olive oil and diced onions. Cook 5 minutes or until onions are translucent. Add garlic and cook 1 minute longer. Add rice and cook until the grains are coated in the oil and garlic. Add wine and cook until it evaporates. Stir in 1 cup stock. Cook until liquid is absorbed. Repeat until rice is cooked through. Add tomatoes and remaining stock. Add parmesan and stir until cheese melts. Season with salt and pepper. Serve with fresh parmesan.,123537
" In a large mixing bowl combine ground beef, pepper and onions. Mix with your hands until thoroughly combined. Divide beef mixture into 8 equal portions (about 1/2 cup each). Shape each portion into a round ball and place on a plate. In a small bowl combine egg with milk. In another small bowl combine breadcrumbs with salt and pepper. Working with one portion at a time, dip beef ball into egg mixture, then coat with breadcrumbs. Place beef ball on a plate or on waxed paper. Repeat with remaining beef balls. In an ovenproof skillet or saucepan heat oil over medium-high heat. Add beef ballscook 3 to 4 minutes on each side or until no longer pink inside. Remove from heatpour off fat. Stir together ketchup and cornstarchadd to skillet with beef balls. Heat to boilingcook and stir 1 minute or until thickened. Serve over hot cooked rice or noodles.",25067
Preheat grill or broiler. Cut salmon fillets into quarters. Wrap each quarter in bacon and secure with toothpicks. Place in a shallow dish and pour dressing over. Place on grill or in broiler until salmon is done and bacon is crisp. Serve warm on a bed of lettuce with tomato slices.,381644
Place flour in a large bowl. Add salt and baking soda. In a smaller bowl combine milk and vanilla extract. Stir milk mixture into flour mixture until smooth. Heat a griddle or large skillet over medium heat. Coat with cooking spray. Ladle about 1/4 cup batter onto griddle. Cook until small bubbles appear on top and edges look dry. Carefully flip and cook until second side is brown. Serve with butter and syrup if desired.,174102
"Preheat oven to 400 degrees F (200 degrees C). Spread raisins into bottom crust. Mix mincemeat and apple together. Pour mixture over raisins and cover with top crust. Crimp edges with fork and cut slits in top crust for steam to escape. Brush top crust with beaten egg and sprinkle with walnuts. Bake pie for about 40 minutes in the preheated oven, until crust is golden brown. Serve warm or cold.",186421
"Preheat oven to 325 degrees F. Line a baking sheet with foil. In a small bowl combine seasoning, oil and ground black pepper. Rub onto roast. Place roast on baking sheet. Bake roast 2 hours or until a meat thermometer registers 145 degrees F. Let stand 10 minutes before carving. Serve.",398852
Combine the first three soups. Add the pork tenderloin. Cook on low for 10 hours or high for 6 hours. Remove pork tenderloin and cut into slices. Serve with the mashed potatoes.,164244
"Heat oil in a large skillet over medium heat. Add onion and garlic, stirring frequently, for 5 minutes. Add kale and saute for 4 minutes. Add crushed pineapple to skillet and stir gently for 2 minutes. Stir in peanut butter. Cook over medium heat for 2 minutes. Stir in tabasco sauce. Garnish with cilantro. Serve over cooked rice.",184074
Cook beef and onion in skillet until cooked through. Drain fat. Add rice and water and cook until rice is tender. Add salsa and cook another 2 to 3 minutes. In separate bowl combine chilies and eggs. Heat oil in large skillet and dip each slice of bread into egg and then into bread crumbs. Fry in hot oil until golden brown on both sides. Cut bread into 4 squares. Fill each square with meat and rice mixture. Place cheese in microwave for 45 seconds. Top each square with cheese. Bake in 375 oven for 15 minutes.,236887
"Brown the chicken breast in a little olive oil and a little chicken broth until cooked through (about 15 minutes). Cut into small bite sized pieces. Meanwhile saute the bell pepper, onion and garlic clove in a little olive oil. Add the salsa, taco seasoning, and cooked chicken pieces and simmer for a few more minutes. Heat a large skillet over medium heat. Place a tortilla on the skillet (one at a time) and spread a little refried beans over it. Spoon some of the chicken mixture into a line down the center of each tortilla and sprinkle with a little cheese. Top with another tortilla and press down. Cook about 1 minute per side until golden brown (or longer if using a thick tortilla). Serve with salsa, guacamole or sour cream if desired. Makes 12 quesadillas.",187622
"Soak the skewers for about 15 minutes. Thread shrimp, pineapple, bacon, red peppers, cherry tomatoes and mushroom caps onto the skewers. Grill over a medium heat for about 10 minutes or until the shrimp is cooked through. Serve with sweet and sour sauce.",19828
Prepare veggies as directed on package. Melt butter in microwave safe bowl or cup. Add seasonings of choice (lemon-pepper is best) and stir well. Add veggies and stir to coat well. Cover and microwave on high for about 4-5 minutes until veggies are tender-crisp. Serve over steamed rice or as a side dish to any main meal.,120011
"In a large skillet over medium high heat, stir-fry the broccoli in 2 tablespoons vegetable oil until crisp-tender. Stir in yellow pepper, green onions and pork. Cook until no longer pink. Stir in stir-fry sauce. Cook and stir until heated through. Serve over cooked rice. Sprinkle with orange.",351835
Cut the ham in half lengthwise. Top with the swiss cheese. Cut the swiss cheese in half lengthwise. Cut each half into 4 pieces. Place a piece of ham on each crescent roll. Place a piece of swiss on each crescent roll. Roll up. Cut each roll in half. Place the rolls on a baking sheet. Sprinkle with the onions. Bake at 350 degrees for 12-15 minutes or until golden brown. Let cool for 5 minutes. Slice each roll into 6 slices. Serve with lettuce. Makes 36 pinwheels.,274502
"Boil potatoes in salted water until tender. Drain and let cool. Meanwhile dice onions. Mix mayonnaise, relish, vinegar, mustard and salt. Add potatoes and onions and toss well. Refrigerate. Before serving sprinkle with celery seeds and egg.",227732
"Slice the peppers into 1/4-inch pieces, leaving seeds intact. Combine the peppers, vinegar, and 1 cup of water in a large bowl and soak for 30 minutes. Drain the peppers, reserving the liquid. Pack the peppers into 1-quart canning jars leaving 1/2-inch headspace. Ladle the reserved liquid over the peppers, filling the jar to the headspace line. Cover the jars with canning lids, screw the rings on just until finger-tight. Process the jars in a boiling-water bath canner for 20 minutes. Remove the jars from the canner and let cool completely before uncovering the jars. Check for seal after 24 hours by pressing the center of the lid. If the lid moves up and down, the jar is not sealed. Store the unsealed jars in the refrigerator up to 2 weeks or freeze up to 1 year.",319669
