response,target_recipe
"Preheat oven to 400 degrees F. Brush a 1-2 quart baking dish with oil. Arrange cauliflower in a single layer in the dish. Toss with 1/4 teaspoon salt. Bake until tender, about 15 minutes. Cool slightly. In a small bowl, melt butter in microwave. Stir in garlic and caper juice. Pour over cauliflower. Toss to combine. Season to taste with salt and pepper. Serve warm.",295480
Place olive oil and baby spinach in skillet. Cook until spinach is wilted. Add cherry tomatoes and season to taste.,192972
"Bring beer to simmer in large Dutch oven or heavy saucepan over medium-high heat. Reduce heatcover and simmer 40 minutes. Stir in sugar, salt, garlic powder, black pepper, and paprikasimmer, uncovered, 40 minutes longer or until meat is tender. Sprinkle with parsley. Serve with steins of beer.",51433
"In a medium saucepan melt margarine, add onion and garlic and saute until soft. Add curry powder and basmati rice. Stir until rice starts to turn translucent. Add chicken stock and water and bring to a boil. Add zucchini. Cook until tender. Add chicken and simmer until heated through.
i like the soup idea...thanks for sharing it!
I can't wait to try these!!!!
My family love soups! Thanks for sharing!
I love soups. Thanks for sharing these!
I love soup and I love this post!
I love soup! I'll try these!
I love soup and all your recipes look fantastic! Thanks for sharing!!
Love soup! Thanks for sharing!!
These all sound delicious. Thank you for sharing.
I love soup and these look so good!
I love soup! These look so good and I love your pictures!
I love soup and these sound delicious. Thanks for sharing!
I love soups, and these look great. Thanks for sharing!
I love soup and these sound amazing! Thank you so much for sharing",363261
"Preheat the oven to 425 degrees F. Combine the foie gras, salt and pepper. Heat the butter in a large skillet over medium-high heat until the butter just begins to brown. Add the pears and sugar. Cook until the sugar is dissolved. Add the balsamic vinegar and the cider. Bring the mixture to a boil. Reduce the heat to medium-low and simmer until the pears are tender and the sauce has thickened slightly. Transfer the pears to a roasting pan. Top with the rosemary and bake for 15 minutes. Serve the pears with the foie gras.",216395
"Peel and seed eggplant, and slice into thin rounds. Heat oil in saucepan over low heat. Add eggplant and cook for about 15 minutes, or until softened, stirring often. Remove from heat and let cool slightly. Puree eggplant with remaining ingredients until smooth. Serve on crackers.",217119
Preheat oven to 350 degrees F. Cut the french bread into 2 inch pieces. Place bread in a single layer on baking sheet. Brush each piece of bread with olive oil. Sprinkle each piece with a few basil leaves. Bake for 5 minutes. Turn the pieces over. Sprinkle with feta cheese. Return to oven. Bake for 3 more minutes. Top each piece of toast with a few olives. Serve immediately.,427782
"Place egg yolks and water in the top of a double boiler and beat well with a wire whip or fork. Put all but 2 tbs of the butter in a small saucepan over moderately low heat until just melted. Add 1 tbs of the cold butter to the egg and water mixture and place over hot, not boiling water. Whip constantly until egg yolks thicken slightly. Remove from heat and whip in the second tbs of cold butter. Gradually pour the melted butter into the egg mixture, beating constantly. Place over hot, not boiling, water cook until thickened, whipping constantly. Thickened hollandaise should hold the imprint when a fork or whip is drawn across the surface. Remove from heat and stir in lemon juice, salt, fresh chives and serve immediately.",170385
Heat the oil in a large saucepan over medium heat. Add pancetta and onioncook for 4 minutes or until browned. Add crushed tomatoes. Season with dried red pepper flakes. Bring to a boil over high heat. Add spaghetti. Cook for 10 minutes or until spaghetti is done. Stir in Parmesan cheese. Toss to combine. Serves 2.,297373
"Cook sausage in large nonstick skillet over medium-high heat, stirring constantly. Remove from skillet. Add 1 tablespoon garlic powder and 1/4 teaspoon pepper. Stir in broth and remaining garlic powder and pepper. Bring to boilingreduce heat. Add spinach. Cover and cook 2 minutes. Add sausagecover and cook 2-3 minutes longer or until sausage is thoroughly heated. Stir in heavy cream. Cook, stirring constantly, 2-3 minutes longer or until heated through. Stir in hot sauce and parmesan cheese. Serve immediately. Makes 6 servings. Nutritional Information Per Serving: 286 calories (56% from fat), 14 g fat (6 g saturated), 50 mg cholesterol, 31 g protein, 7 g carbohydrate (1 g dietary fiber), 610 mg sodium. Exchanges: 1/2 carbohydrate, 5 1/2 lean meat.",227483
"In a small bowl stir together vinegar, honey and mustard. Whisk in oil. Set aside. In a large bowl toss together chives, tomatoes and cucumbers. Add dressing and toss. Sprinkle with feta and pepper. Serve.",151005
"Heat the olive oil in a large saucepan over medium heat. Add the artichokes, wine, and garlic. Reduce heat to low, cover the pan and cook until artichokes are tender, about 30 minutes. Discard the garlic and set the artichokes aside in a bowl. Preheat the oven to 400 degrees F (200 degrees C). Melt the butter in a large skillet over medium heat. Add the breadcrumbs and cook until lightly toasted, about 2 minutes. Stir in the Parmesan cheese and lemon juice, and season with lemon zest, lemon juice, and salt and pepper to taste. Spoon the breadcrumb mixture into a shallow casserole dish. Arrange the artichokes on top of the breadcrumb mixture and bake until golden brown, about 10 minutes. Sprinkle the parsley over the top just before serving. Serve warm.",88370
"Beat together cream cheese and chunky peanut butter until well blended. Beat in sour cream, vanilla and salt. Fold in 2 cups of the peanuts. Divide mixture into 12 tart shells and freeze for 30 minutes. Beat together the remaining 3 tablespoons of sour cream and the whipped topping until smooth. Spread over the peanut mixture. Sprinkle remaining peanuts on top. Return to freezer for at least 2 hours or until set. Makes 12 servings.",172213
"Combine 2/3 cup sugar, 1/3 cup cocoa, 1/4 cup cornstarch, and 1/4 tsp salt in medium bowlstir in 2 cups milk until smooth. Microwave on High 4 minutesstirmicrowave 2 more minutes or until thickened. Cool slightlystir in 3 Tbsp butter and 1 tsp vanilla. Pour into 6 custard cups or 4-oz ramekinsrefrigerate 1 hour or until set.
This is the most delicious chocolate pudding I have ever made!!! The texture is perfect and it is very rich!! I made the recipe exactly as written except I added 1/4 cup butter at the end when I added the vanilla. The only thing I would suggest is that you let the pudding sit in the refrigerator longer than 1 hour. It was perfect after 5 hours. I can't wait to try it with whipped cream on top!!! Thanks for this great recipe!!!
Made this recipe exactly as writtencame out perfect. A little thin when I first pou",263098
"Season the chicken with salt and pepper. Heat the olive oil in a saute pan. When the oil is hot, add the chicken and saute for 2-3 minutes on each side. Remove from heat. Slice the chicken into thin strips. Toss the chicken with the thyme and balsamic vinegar. Assemble the panini. Spread one side of each bun with mayo. Top with chicken slices, red onion slices and arugula. Spread the other side of the bun with mayo. Close the sandwich and grill in a panini press or in a skillet. Serve.",173497
Preheat oven to 350 degrees f. Cream butter and sugar. Add mashed bananas. Add eggs one at a time beating well after each addition. Sift dry ingredients together with soda. Add dry mixture to creamed mixture. Pour into two greased loaf pans and bake for 1 hour.,422716
"In a large bowl or cereal bowl, combine quinoa flakes and milk. Stir in honey, cinnamon and vanilla extract until well combined. Top with sliced peaches. Serve immediately.",429263
"Cream butter and sugars together. Mix in eggs and vanilla. In another bowl, combine flour, baking soda, and salt. Stir into butter mixture. Add the pecans. Drop by heaping teaspoonfuls on a greased baking sheet. Bake at 350 degrees f for 12-15 minutes or until golden brown. Cool for 1 minute before removing from cookie sheet.",78783
Combine dry ingredients in a large mixing bowl. Add the wet ingredients. Stir. Add ginger and lemon. Fill muffin trays 3/4 full. Bake at 375 for 18 minutes. Makes 12 muffins.,199961
Soak unflavored gelatin in hot water for 5 minutes. Beat egg yolks and sugar until thick. Beat in gelatin. Beat egg whites until foamy. Beat in 1/4 teaspoon cream of tartar. Beat egg whites until stiff. Fold in 1/2 of beaten egg whites into cream cheese mixture. Fold in remaining egg whites. Fold in heavy cream and lemon juice. Pour into a baking dish. Bake at 375F for 10 minutes. Refrigerate for 2 hours. Melt apricot preserves in a small pan. Spread over top of cheesecake. Sprinkle with coconut. Cut into squares.,124897
"In large bowl, combine rice crispy cereal and artificial sweetener. In small saucepan, combine brown rice syrup, cashew butter and hazelnut butter over medium low heat until melted. Stir in vanilla extract until smooth. Remove from heat and pour into bowl with rice crispy mixture. Stir until well blended. Pour into parchment paper lined 9x13x2 inch pan. Cool completely. Melt chocolate chips and shortening in microwave until smooth (about 30 seconds). Spread over top of rice crispy bars and refrigerate until set. Decorate with chopped pecans if desired. Store covered in refrigerator.",401282
"Cut chicken breasts into bite-size pieces. In a saute pan, heat butter over medium heat. Add chicken and mushroom. Saute until browned. Stir in sun-dried tomato. Add salt and pepper to taste. Add cream. Heat until just boiling. Add penne pasta. Cook according to package directions. Serve with Parmesan cheese. Sprinkle with cayenne pepper.",288012
"In large soup pot, saute the garlic and onion in olive oil until translucent. Add the fresh sage. Add the seasonings. Add the fat-free chicken broth. Add the butternut squash. Bring to a boil. Reduce the heat and simmer for 15 minutes. Add the parmesan cheese and blend with an immersion blender. Serve with a slice of garlic bread.",17987
Spread cream cheese on bagel. Layer lox on bagel. Top with eggs and hollandaise sauce. Garnish with fresh dill.,199707
"Slice mangoes and papayas into bite sized pieces. Combine mangoes, papayas, mayonnaise, lemon juice, salt, almonds, and coconut in a large bowl. Toss to combine. Cover and refrigerate until ready to serve. Serve over greens if desired.",455742
Mix the milk with the cream cheese. Add the parmesan cheese and basil leaves. Add the chicken flavor stuffing mix to the milk and cream cheese mixture. Add the cooked carrots and sugar snap peas. Bake in a casserole dish at 350 degrees F. for 15 minutes. Add the asparagus and red pepper. Bake for another 15 minutes.,293495
Preheat oven to 375F. Mix dry ingredients and wet ingredients separately then combine and mix well. Shape into balls and place on an ungreased baking sheet. Bake for 12 minutes or until done. Let cool and sprinkle with confectioners sugar.,342075
"Place butterkase and fontina cheese in heavy-bottomed saucepan. Gradually add 1/2 cup each of the sherry and dry white wine. Add remaining 3 tablespoons of sherry and dry white wine and stir until well mixed. Slowly whisk in the flour until smooth. Stir in shallots. Bring mixture to a boil. Reduce heat to low and simmer for 4 to 6 minutes or until thickened. Add the blue cheese and stir until melted and smooth. Season to taste with freshly ground pepper. Serve with toasted bread cubes and scallions.
name: german apple cakeingredients: apples, butter, brown sugar, all-purpose flour, baking powder, salt, milk, eggspreparation:Preheat oven to 350 degrees F. Grease and flour 10-inch tube pan. Peel apples. Cut into 1/4-inch slices. Melt butter in heavy saucepan over low heat. Stir in sugar and apples. Cook 15 minutes or",361384
In skillet heat oil. Add onion and saute till lightly brown. Add garlic. Add cumin and saute till fragrant. Add tomatoes. Let cook a few minutes. Add frozen edamame. Add salt and pepper. Add cilantro. Serve over rice.,402061
"Preheat oven to 350 degrees f. Mix together wild rice, soup, water, broccoli, and cheese. Spread in a 13 x 9 x 2 baking dish. Bake for 35 minutes. Serve with a salad.",21204
Heat oil in a large skillet over medium high heat. Add onion and garlic and saute until onion is tender. Add flour to skillet. Stir until flour turns a light brown color. Add milk and whisk until mixture thickens. Add butter and whisk until butter is melted and sauce is smooth. Add chicken to skillet. Cook until chicken is no longer pink. Add green onion. Serve over tortellini. Top with swiss.,89282
"Preheat oven to 375 degrees f (190 degrees c). Grease a 9 inch pie pan. Layer ham, cheese, green onions in pan. Beat together the remaining ingredients in a blender or food processor until smoothpour into the pan over the other ingredients. Bake for 35-40 minutes or until a knife inserted in the center of the pie comes out clean. Let cool for at least 5 minutes before slicing. Serve warm with salsa or your favorite topping.",64878
"In a skillet over medium heat cook beef until no longer pinkdrain. Stir in refried beans and taco seasoning mix until mixed together well. In a large bowl stir together beef mixture, avocado, sour cream, salsa and onion until well mixed. Spread mixture into a 9x13-inch dish. Sprinkle with cheese and top with black olives. Bake in a 350 degree oven for 15 minutes. Serve with tortilla chips.",96950
"Cut the fennel bulb into thin strips. Place the fennel in a medium sized bowl and toss with the zest of half a lemon and half an orange. Add a small handful of pine nuts and 2 tbsp of olive oil. Season with fleur de sel and ground black pepper. Toss well and serve.
Cut the fennel bulb into thin strips.
Place the fennel in a medium sized bowl and toss with the zest of half a lemon and half an orange.
Add a small handful of pine nuts and 2 tbsp of olive oil.
Season with fleur de sel and ground black pepper.
Toss well and serve.
Butter Lettuce and Herb Salad
In a large bowl add the fennel, lettuce, tarragon and scallion. Set aside.
Add lemon juice, mustard, salt, and pepper to a small bowl and whisk together. While whisking constantly, slowly add the oil. When well combined pour the vinaigrette over the salad and toss to",506078
"Place corn, poblano peppers and onion in blender. Puree until smooth. Stir in jalapenos and cilantro. Add lime juice and salt and pepper. Stir gently to combine. Serve immediately.",327781
"Sprinkle both sides of the chicken breasts with the parsley. Season with the shallots and thyme. Heat the vegetable oil in a nonstick pan. Add the seasoned breasts and fry on both sides until they are well browned. Lift the breasts from the pan and set aside. In a bowl, whip the egg whites until they are stiff and glossy. Season with the pepper. Spread the egg mixture on to a sheet of plastic wrap. Place the chicken breasts on the mixture and roll them up. Cover with plastic wrap and refrigerate. Serve cold.",71549
Preheat oven to 400 degrees F (200 degrees C).Peel and cube sweet potatoes. Add to boiling water until they are half done. Drain and add to a bowl of cold water until they are cold. In a small bowl mix together the cornstarch and orange juice. Add to the sweet potatoes and mix until smooth. Add the spices and stir until well mixed. Add the cooked white rice and mix well. Pour mixture into a baking dish and bake for one hour. Serve with sour cream and green onions.,141361
"Cook eggs with the rice, scallions and peas. Then pour in the broth and let it cook until the liquid is absorbed by the rice. Stir to combine. Serve hot.",383161
"Mix flours, wheat germ, oat bran and baking powder together in a mixing bowl. Stir in nonfat dry milk powder. Add salt. Add oil and mix until smooth.",75577
"Preheat the oven to 375 f. Cut each of the biscuits in half and place in a 9 inch square pan. In a small bowl combine the butter, italian seasoning and garlic. Brush the butter mixture over the biscuits. Bake for 15 minutes or until golden brown.",261904
In a small saute pan over medium low heat melt butter with rosemary & garlic. Add shrimp and cook 30 seconds on each side. Add lemon juice and cook for 1 more minute. Remove from heat and add Worcestershire sauce and hot sauce. Serve with bread.,390443
"Grease a 13 inch x 9 inch pan. In a medium bowl combine crumbs, butter and sugar. Press mixture into prepared pan. Bake in a 350 degree oven for 10 minutes. Combine remaining ingredients and spread over crust. Bake for an additional 15 minutes. Cool and cut into bars.",59109
"Combine eggs, pumpkin puree, vegetable oil, and brown sugarmix well.Combine flour, pumpkin pie spice, baking soda, and saltstir into pumpkin mixture just until dry ingredients are moistenedfold in cranberries.Spread batter into greased loaf pansbake at 350 degrees for about 50 minutes or until done.Cool in pans for 10 minutesremove from pans to wire rackscool completely.",47881
"Combine first 5 ingredients in a large mixing bowl. Beat until light and fluffy. Add chickpeas and chocolate. Mix well. Gradually add flour, oats and salt. Beat well. Roll into balls and place on greased cookie sheet. Bake in preheated 375 degree oven for 9 to 11 minutes. Cool on wire rack. Makes about 5 dozen.",271179
"In skillet, saute carrots and onion in butter until tender. Add flour, salt& pepper. Add milk gradually stirring until smooth. Stir in carrots, paprika, peas, heat through.",27083
"To make the crust: mix graham crackers, butter and sugar in a mixing bowl. Press into the bottom of a pie plate. Bake for 10 minutes at 375 degrees F. Let cool. To make the filling: combine the egg yolks, sweetened condensed milk and lime juice in a saucepan. Cook over medium heat, stirring constantly until mixture thickens and coats the back of a spoon. Remove from heat. Stir in the butter and lime rind. Pour into the cooled crust. Refrigerate for at least one hour. To serve, spoon some of the whipping cream over the top of the pie.",179007
"Heat oil in a large fry pan over a medium heat. Cook onions for 10 minutes. Stir in cumin and coriander until aromatic. Cook for a further 2 minutes. Add kumara, carrot, potato, red lentil, water and stock cubes. Bring to the boil. Reduce heat to low. Simmer for 25 minutes. Add yoghurt, soy sauce. Stir well. Serve hot. Serves 4.",2690
"Add water to bread machine pan. Add oil and the other ingredients to the pan in the order given. Select basic or white cycle. Press start and go.
The following are some of the things that can be made in the bread machine.
These are just some of the recipes that can be made with the bread machine.
Recipes for making homemade yeast can be found on the web.
There are some great recipes for making bread in the bread machine.
Most recipes for making bread in the bread machine have very simple ingredients.
Bread machine recipes are easy to make and are not very difficult.
Bread machine recipes can be used for making all kinds of food.
The best recipes for making bread in the bread machine can be found online.
The following are some of the recipes that are good for making bread in the bread machine.
Recipes for making bread in the bread machine can be found in cookbooks.
Recipes for making bread in the bread machine are easy to make.
There are many different types of recipes for making bread in the bread machine.
The following are some of the recipes that can be found online",148694
"In a medium saucepan over medium heat, bring the chicken stock to a boil. In a bowl, beat the eggs with the parmesan cheese. Add the eggs to the soup. Simmer for 3 minutes. Add the parsley and season with the salt and pepper. Serve in bowls. Garnish each serving with a sprinkling of parmesan cheese.",135714
"In a medium saucepan, heat the water over high heat. Add the pasta and stir well to separate the strands of pasta. Cook for 4 minutes or until tender. Drain in a colander over a bowl and rinse under cold water to stop the cooking. Add the egg to the saucepan and whisk over medium heat until scrambled. Stir in the mustard, then pour in the hot water to make a cream sauce. Add 3 cups of the pasta to the saucepan along with the cheddar, salt and pepper. Stir to combine, then add the remaining pasta. Transfer to an 8x8 inch baking dish and sprinkle with croutons. Bake for 20 minutes, or until lightly browned on top.",103615
"Toast 3 slices of the French bread to desired crispness. Rub tops of toasted bread with cut cloves of garlic. Spread each toasted slice with 1 tablespoon of the Mayonnaise. Top each slice with 1/3 of the chopped crabmeat. Top each slice with 1/2 cup of the chopped spinach, and sprinkle with 1/2 teaspoon of the seafood seasoning. Spread each slice with 2 tablespoons of the egg mixture. Sprinkle with 1/4 cup of the scallions and top with 1/2 cup of the mozzarella cheese. Bake in a preheated 350 degree oven until the tops of the sandwiches are lightly browned and the cheese is melted and bubbly, about 10 minutes. Let stand 5 minutes before cutting into wedges to serve.",156337
Combine butter and marshmallows. Press into a ball. Roll in honey bunches of oats. Dip into dipping chocolate. Let set. Store in refrigerator.,262824
Butter an 8 or 9 inch square pan. Mix all ingredients except cottage cheese. Pour into pan. Bake at 375 for 30 minutes or until well puffed. Let stand 15 minutes before serving. Garnish with bacon.,95623
"Preheat oven to 350 degrees F. Spray two 9-inch round cake pans with nonstick cooking spray. Prepare cake mix according to package directions. Divide batter between the two pans. Bake 30-35 minutes or until a toothpick inserted near the center comes out clean. Cool completely. In a large bowl, beat together the powdered sugar and the softened cream cheese until smooth. Add the butter and beat until light and fluffy. Spread 1 layer of cake with about 1/4 of the frostingtop with second layer of cake. Spread top and sides of cake with the remaining frosting. Refrigerate for at least 3 hours.",69247
"In large skillet brown meat with salt, pepper and broth. Drain excess fat. Add garlic powder and onion. Heat thoroughly. Serve on buns with pickle slices and mustard, if desired.",257634
"In a small bowl, mix together the mustard, lime juice, cilantro and 1 tsp of the sea salt. Rub mixture over both sides of the chicken. Heat the olive oil in a frying pan over medium-high heat. Add the chili powder and cook for 30 seconds. Add the chicken and cook for 2 minutes. Add the water, cover the pan and reduce heat to medium. Cook for 10 minutes or until the juices run clear. Sprinkle the remaining sea salt over the cooked chicken. Serve warm.",428513
"Preheat oven to 375 degrees fahrenheit. Peel and dice sweet potatoes and toss with butter, honey, whisky, brown sugar, salt and pepper to taste. Spread onto a greased baking pan. Bake uncovered for 45 minutes to 1 hour or until tender. Sprinkle with toasted walnuts and serve immediately.",265972
Core apples and cut into quarters. Remove seeds if desired. Combine sugar and spices into a small pot. Add water and bring to a boil. Add apples and cook for 15 minutes or until tender. Remove from heat and allow to cool slightly. Transfer apples to a jar or plastic container (for freezing) and pour the hot spice mixture over them. Store in the refrigerator. Can also freeze or dry.,2960
"Combine cherries and plums with lemon juice. Add 1 part wine to 2 parts sugar and bring to a boil. Reduce heat and simmer until fruit is soft but not mushy, about 20 minutes. Add spices, salt and rose water. Cool completely before jarring. Makes 3 half-pint jars.",240278
"Melt margarine in a large saucepan over medium heat. Stir in the onions and cook for 10 minutes or until tender, stirring occasionally. Stir in the puree and broth and bring to a boil over medium heat. Cook for 5 minutes or until thickened, stirring occasionally. Stir in the peanut butter and milk. Season with salt and pepper to taste and serve warm.",78278
Preheat oven to 375 degrees. Place a slice of french bread butter side down on a baking sheet. Spread feta cheese evenly over top. Sprinkle olives and oregano over cheese. Place another slice of french bread butter side down over feta. Bake until crisp and golden brown. Serve with additional feta if desired.,306423
"In saucepan combine margarine, sugar, and corn syrup. Boil over medium heat for 5 minutes stirring constantly. Remove from heat and add vanilla. Stir in soda. Pour over popcorn and stir to coat evenly. Spread on jelly roll pan. Bake at 250 degrees for 1 hour or until lightly browned and crisp. Let cool. Store in airtight container.",272036
Add all ingredients in the blender and blend until smooth. Pour the drink in a glass with ice cubes and garnish with a slice of fresh pineapple and an orange wedge on the side of the glass.,456874
"In a large mixing bowl combine the cheeses and the peppers. In a separate bowl combine the eggs and the cayenne pepper and beat well. Add the eggs to the cheese mixture and stir to combine well. Pour into an 8x8 baking dish and bake at 350 for 30 minutes or until center is firm. Let cool and cut into squares.
Learn the recipe to make the best green chili cheese fries! Crispy fries coated in green chili and melted cheese.
A simple green bean casserole recipe that uses canned green beans and canned cream of mushroom soup.
This easy Mexican casserole is made from a simple combination of canned vegetables, cheese and tortilla chips.
A recipe for an easy-to-prepare casserole that includes ground beef, tomatoes and cheese.
This Mexican casserole uses ground beef and canned vegetables and is topped with melted shredded cheese.
A casserole recipe that uses creamed soup and canned green beans in a",58826
Cook onions in 1 tbsp. Butter until transparent. Add rice and cook stirring for 2 minutes. Add 1/2 cup water and simmer 15 minutes or until water is absorbed. Add 1/2 cup milk and 1/3 cup swiss cheese stirring until melted. Sprinkle with remaining cheese. Serves 4 as a side dish or 2 as a main dish.,175910
"Melt the butter in a large skillet over medium-high heat. Add the orange zest and juice and the asparagus and cook until tender, about 5-6 minutes. Season with salt and pepper to taste. Serve immediately.",232028
"Put sugar in saucepan and add karo. Put on top of stove at med-high heat. Let boil without stirring. Brush sides of pan with wet pastry brush. Take off heat when it gets soft ball stage. Add white karo slowly and stir constantly until it cools. Add peanut butter, then add 1 tablespoon of vanilla extract. Stir and then add egg whites. Beat egg whites with blender or mixer. Spread on a sheet of greased wax paper. Put on cookie sheet and let cool. Peel off of paper and cut into strips.",404534
"Mix all ingredients in saucepan. Cook over medium heat until thickened. Cool and use on any of your favorite bbq items. Store in the refrigerator up to 3 weeks.
What a great collection of recipes! I'll be bookmarking this page for later use!
Yum! I love this collection of recipes!!
Wow! There are so many great recipes here. I'm pinning this.
Thank you for posting this collection of barbecue sauce recipes! I am always looking for more to try out!",459451
"In a large saucepan over medium heat, heat butter until it melts. Add in onion and minced garlic cloves. Saute until onions begin to turn golden brown. Add in basmati rice. Saute for 2 minutes. Add in bay leaf and thyme. Add in turmeric. Add in broth. Bring to a boil. Reduce heat to low. Cover saucepan and simmer until rice is tender. Serve.",48162
"Bring the rotel to a boil in a sauce pan and reduce to medium low heat. While it is boiling add the corn chips until they are all broken up into the tomatoes. Once the tomatoes are mixed in add the sausage, cheese, cilantro, jalapenos, onion powder and garlic powder. Let it cook for another 10 minutes or until the mixture thickens up a bit. Pour into a serving dish. Scramble the eggs in a skillet with the butter. Once the eggs are fully cooked add them to the serving dish with the tomato mixture. Serve with toast or tortillas.",226888
"In a large non stick skillet, cook and stir hash browns and bacon until crisp. Remove from skillet and set aside. In the same skillet, saute the green peppers. Pour egg mixture over top. Sprinkle with cheddar cheese. Broil about 3 inches from heat until lightly browned. Cut into wedges to serve.",477208
"Peel and cube the eggplants. Rinse with cold water and squeeze dry. Add to 1 cup of flour, salt and 1 beaten egg. Mix well. Add 1 cup of powdered sugar and mix well. Heat oil in a large frying pan. Drop the mixture by the spoonful into the hot oil and fry until golden brown. Drain and sprinkle with powdered sugar before serving.",251674
"Combine all the marinade ingredients except for the prawns in a bowl. Add the prawns and marinate for about 30 minutes or until firm to touch. Heat olive oil in a large frying pan or wok and add onions. Cook until softened. Add the tomatoes, garlic and sweet peas. Cook until the mixture is quite thick. Add the prawns and cook until they are pink. Season to taste with salt and pepper. Serve over boiled rice.",427978
"Brown meat and set aside. In a skillet over medium heat, cook green pepper and onion in oil for about 3 minutes. Add to meat. Stir in remaining ingredients. Simmer uncovered for 2 hours. Serve hot.",32291
"Heat together the cocoa, sugar and salt in a medium heavy-bottomed saucepan. Stir constantly until the mixture thickens and forms a thin paste. Stir in the milk and heat until it boils. Pour into a large pitcher. Stir in the light cream and vanilla. Add the orange zest. Serve warm topped with whipped cream.",181172
"Preheat oven to 350 degrees. In a 9x13-inch baking dish, place brisket flat side down. In a medium bowl, combine ketchup, grape jelly and soup mix. Spoon mixture over brisket. Cover and bake for 2 hours. Turn brisket overbake for 2 more hours. Top with onions. Bake until done.",74867
Place fish fillet on baking sheet. Brush with half of soy sauce. Sprinkle with half of gingerroot and sesame seeds. Broil 6 inches from heat for 3 minutes. Turn fish over and brush with remaining soy sauce. Sprinkle with remaining gingerroot and sesame seeds. Broil for another 3 to 4 minutes. Serve with cooked rice.,279110
Beat together cream cheese and 1/4 c. of the cheddar cheese. Fold in remaining cheeses and seasonings. Cover and refrigerate until firm. Roll in chopped nuts. Serve with crackers.,266431
"In a food processor combine the garlic cloves and honey. Process until smooth. Add the remaining ingredients and process until well blended. Place the chicken in a bowl. Pour the garlic mixture over the chicken and mix well to coat. Refrigerate for several hours or overnight. When ready to cook, preheat the oven to 350 degrees F. Place the chicken in a single layer on a baking sheet and bake for 30 minutes.",144814
"In large nonstick skillet over medium heat, warm 1 tablespoon oil. Add onioncook for 5 minutes or until tender. Add garliccook 30 seconds longer. Add broccoli coleslaw mix and 3/4 teaspoon saltcook 3 minutes or until lightly browned, stirring occasionally. Stir in brothcook 2 minutes or until broccoli is crisp-tender. Stir in hoisin sauce, honey and ground ginger. Remove from heatkeep warm. In small bowl, combine cornstarch and remaining 1/4 teaspoon saltstir into broccoli mixture. Remove from heatkeep warm. In same skillet over medium-high heat, warm remaining 1 tablespoon oil. Add chickencook for 5 minutes on each side or until no longer pink in center. Stir in remaining 2 tablespoons brothcook for 1 minute or until heated through. Remove from heatkeep warm. Serve chicken mixture on tortillas with broccoli mixture and coleslaw. Sprinkle with chopped green onions.
",164061
"In a heavy saucepan, heat the heavy cream and the white karo over medium heat until it boils. Remove the pan from the heat and stir in the vanilla extract and butter. Stir constantly until the mixture thickens enough to mold into balls. Cool for 15 minutes. Roll the mixture into 1-inch balls. Roll the balls in the chopped pecans. Wrap individually in waxed paper. Store in an airtight container. Makes about 36 balls.",192998
"In a medium bowl, whisk the curry paste and wine. Add the chicken. Turn to coat. Cover and refrigerate for 30 minutes. Heat a large skillet over medium high heat. Add the butter. When the butter is foaming, add the chicken. Saute for 3 minutes per side. Reduce heat to medium. Add 1/3 cup of the water. Cover and cook for 15 minutes. Add the rest of the water and the remaining curry paste. Cover and cook for 5 minutes. Stir in the sour cream. Garnish with cilantro. Serve with rice.",13896
"Combine currants and cold water in a large saucepan. Bring to a boil and simmer gently until the currants are softened, about 10 minutes. Remove from heat and let stand for 10 minutes. Strain through a fine-mesh sieve. (You should have about 1 1/2 cups syrup.) Combine the syrup and the lemon juice in a large pitcher. Add the white sugar and stir until dissolved. Stir in the cold water. Serve immediately or chill. To serve, pour into glasses filled with ice and garnish with the sliced lemons.
This is a good recipe. I had to double it though to get the right taste. I love the spices in it.
This is a great recipe. I had to double it though to get the right taste. I love the spices in it.",219011
"Preheat the oven to 350 degrees F. Combine the dry ingredients in a large bowl. Using a pastry blender or your fingertips, work the butter into the dry mixture until it resembles coarse crumbs. Set aside 3/4 cup of the mixture for the topping and press the remaining mixture into the bottom of an ungreased 9x13-inch baking pan. Arrange the apple slices over the bottom layer so they just touch. Sprinkle the top with the reserved topping mixture and pat down gently to secure the topping to the apple layer. Bake for 45 minutes or until the top is golden brown. Cool for 20 minutes. Serve warm with whipped cream.",28444
Beat the eggs with the water in a large bowl with a hand mixer until foamy. Heat the margarine in a large skillet over medium heat until melted. Add the egg mixture to the skillet and cook until the eggs are just set. Add the salt and pepper to taste. Serve with toast or biscuit.,136983
"Peel gingerroot and slice into 1/8 inch rounds. Combine vinegar, sugar and salt in medium saucepan and bring to a boil. Remove from heat. Pour over gingerroot, cover and chill overnight before serving.",29707
"Place potatoes in a large saucepan with just enough water to cover. Add 1/2 tsp. Salt and cook until tender. Drain water from potatoes and return to saucepan. Add 3/4 cup butter, fresh garlic, chicken broth, black pepper and light cream. Mash with a potato masher. Transfer to a serving platter. Top with fresh chives or parsley. Makes 4 servings.",250135
Boil the green beans and onion. Brown the mushrooms. Boil the smoked sausages. Put everything into the oven and bake.,27438
"Drain tunaadd mushroom soup, kernel corn, and potato chipsbake at 350 for 1 hour. Top with sour cream. Serve with crispy bacon bits.",58735
