response,target_recipe
"Melt butter in skillet over medium heat. Saute broccoli florets until crisp-tender, stirring often. Stir in red bell pepper and yellow bell pepper until crisp-tender. Combine cornstarch with 2 tablespoons water until smooth. Add to vegetablesstir constantly until thickened. Add green onionscook 1 minute longer. Remove from heatstir in mustard and orange juice. Serve immediately.",137956
"Place chicken in 9x13 inch pan and cover with dressing. Dot with 1/2 cup butter. Cover and chill at least 4 hours or up to 24 hours. Preheat oven to 375 degrees. Bake for 45 minutes or until chicken is golden brown. Turn chicken over, top with remaining 1/2 cup butter and bake for 45 minutes longer or until golden brown. Serve with more dressing if desired.",357360
Soften whipped topping. Mix together the rest of the ingredients. Fold in whipped topping. Spread into a freezer container. Freeze for several hours or until firm. Serve with graham crackers.,122162
Mix together soy sauce & brown sugar in small saucepan. Heat to boiling point over medium heat stirring constantly to dissolve sugar & blend soy sauce. Pour marinade over meat in large ziplock plastic bag & seal bag. Marinate overnight in refrigerator. Remove steak from bag. Grill over hot coals until desired doneness. Serve with melted butter or oil & lemon slices.,44651
Mix graham cracker crumbs with melted butter. Press into 9x13 pan. Bake at 250 until light brown. Beat eggs with sugar and vanilla then stir in cream cheese and kahlua. Pour over cooled crust and sprinkle with chocolate chips. Bake at 425 for about 18 minutes or until firm in the middle and edges are lightly browned. Cool. Cut into squares.,140311
Bring 8 cups of water to a boil. Add 2 tea bags and let steep for 5 minutes. Add 1 cup sugar and stir to dissolve. Strain into a 2 quart pitcher and add 4 cups ice cubes. Pour into 2 glasses and serve.,251053
"Preheat the oven to 350 degrees F. Heat the oven to 350 degrees F. Rinse the spinach leaves well in cold water. Pat dry in paper towels. In a 12-inch skillet, heat the oil over medium heat until hot but not smoking. Add the onion and cook, stirring occasionally, until softened, about 10 minutes. Add the spinach and stir well. Cook until the spinach wilts but remains bright green, about 5 minutes more. Season with the salt and pepper. Put the spinach into an 8-inch square baking dish. Peel the chicken breasts. Season with the paprika and the rosemary. Put the chicken breasts on top of the spinach. Bake until the chicken is no longer pink in the center, about 40 minutes. Cut each chicken breast in half. Arrange the cut halves over the spinach on top of the chicken. Serve with lemon wedges.",407127
In a large skillet saut bacon until crisp. Add ham. Cook until heated through. Drain off all but 2 tablespoons of fat. Add onioncook until soft. Add garlic. Cook 1 minute longer. Stir in the tomato paste. Add beans. Stir in chili sauce and sugar. Add 1 teaspoon dry mustard. Stir until well combined. Bring mixture to a boil. Reduce heat. Simmer 20 minutes longer. Season to taste with salt and pepper. Makes 8 servings.,185562
"In a medium skillet combine the onion, garlic and buttercook over medium heat about 2 minutes. Add the ketchup, vinegar, lemon juice, Worcestershire sauce and brown sugarstir well. Add the salt and pepper. Add the chicken piecescook about 3 minutes. Remove the skillet from the heatcover and let stand for about 15 minutes. Serve immediately over hot cooked rice.",361914
Cook onion and butter until tender. Add mushrooms and garlic. Stir and cook for 2 minutes. Add barley. Cook and stir over medium heat until barley is coated. Stir in soup mixture and thyme. Bring to a boil. Reduce heat and simmer 30 minutes or until tender and liquid is absorbed. Sprinkle with parsley.,162257
Heat oil in wok over high heat. Saute onion and garlic until aromatic. Add ginger and stir-fry a few seconds more. Add chili and stir-fry until fragrant. Add water and bring to a boil. Add kangkong and cook until tender. Stir in soy sauce and season with salt and pepper to taste. Garnish with basil leaves and sesame seeds and serve immediately.,50466
" Peel apples and slice into 1/4-inch pieces. Combine applesauce and cinnamon. Pack mixture into popsicle molds, then insert wooden popsicle sticks and freeze until firm.",217198
"Preheat oven to 400f. In a large skillet heat 1 tablespoon oil. Add beef and crumble with a wooden spoon. When beef is no longer pink, add the remaining oil and onion. Cook and stir until onion is transparent. Stir in the green chilies. Beat eggs in a large bowl. Add the beef mixture and stir to combine. Add mayonnaise, water and cream. Stir in the cumin, cayenne and 1/2 teaspoon salt. Pour into a 9 inch pie dish coated with nonstick spray. Sprinkle with the remaining 1/4 teaspoon salt and top with the cheese. Bake 20 minutes or until egg is set. Let stand 5 minutes before cutting.",57624
"Wash the rice in a fine mesh strainer until the water runs clear. Set aside. Put the rice into a 3-quart pot or rice cooker with 2 cups of water and the chicken bouillon granules. Bring to a boil, cover and lower the heat to simmer until the rice is tender and all the water has been absorbed, about 40 minutes. Turn off the heat and let stand for 5 minutes. Stir in the orange zest, lemon zest and green onions and fluff with a fork. Serve immediately.",423902
"Roast the red peppers in an oven preheated to 350 degrees until the peppers are blackened and the skins are blistered. Peel the skin off the peppers and place them in a food processor. Add the feta cheese, olive oil, oregano, jalapeno pepper and lemon juice. Puree until smooth and creamy. Add the sea salt and fresh ground black pepper to taste. Serve with pita bread or crackers. Great for hors d'oeuvres.",220100
crust: combine vanilla wafer crumbs and margarine until crumbly. Press into bottom of a springform pan. bake at 400 degrees for 5 minutes.cooling: combine cream cheese and sugar until smooth. add milk and eggs one at a time. beat well after each addition. pour into crust. bake at 350 degrees for 30 minutes.cooling: spread with sweetened whipped cream. top with sliced kiwi. sprinkle with sliced macadamia nuts. chill until serving. serve with pineapple.,6787
"In a large saucepan over medium-high heat, combine butter, light corn syrup, sugar, soy sauce, and vegetable oil. Bring to a boil, stirring frequently to prevent boiling over. Add crispix cereal and toasted nori. Cook until crispix is coated and fragrant, about 2 minutes more. Transfer to bowl with slotted spoon. Spread to cool completely on waxed paper. Store in an airtight container. Makes about 2 cups.",179825
"Preheat oven to 350 degrees f. Line a 12-cup muffin pan with paper liners. Grate the carrots into a large bowl. Add dates, walnuts, and coconut. In a small bowl combine the egg, maple syrup and vanilla. Beat well. Add to the carrot mixture. In a medium bowl combine the flour, ground cinnamon, and nutmeg. Add to the carrot mixture. Stir until just combined. Spoon into the muffin cups filling three-quarters full. Bake for 20 minutes or until golden brown. Let cool in the pan for 5 minutes. Remove from the pan to a wire rack to cool completely. Makes 12 muffins.",468898
"Cook udon noodles according to package directions. Drain noodles and return to pot. Add tamari, dark sesame oil, scallion, and Szechuan sauce. Heat through. Place in bowl. Top with red bell pepper, pea pods, and peanuts. Sprinkle with sesame seeds. Serve immediately.",168749
"Preheat the oven to 350 degrees f (175 degrees c). Lightly grease a rimmed baking sheet. Beat the egg white with the lemon juice and lemon zest until foamy. Add the salt and stir until well combined. Add the walnuts and mix until well coated. Sprinkle the brown sugar over the walnuts and stir until well coated. Spread the nuts in a single layer over the prepared baking sheet. Bake in the preheated oven until the nuts are lightly toasted and golden brown, about 35 minutes. Remove the nuts from the baking sheet to a wire rack to cool slightly. Sprinkle the red pepper flakes over the nuts just before serving.",400296
"Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch baking pan. In a medium skillet over medium heat, cook corn, cream cheese and chilies until thoroughly heated. Remove from heat and stir in the cheese. Pour into prepared pan and bake 20 minutes. Serve with tortilla chips on the side.",85149
Preheat oven to 325 degrees. Mix graham wafer crumbs and butter or shortening in a small bowl. Press into bottom and up side of 8 or 9 inch spring form pan. Bake 5 to 7 minutes. Cool. Beat cream cheese and sugar in a large bowl until light and fluffy. Add vanilla and eggsmix well. Spread over crust. Bake 20 minutes. Remove from oven. Immediately place on wire rack and sprinkle with chocolate baking squares. Spread cherry pie filling over the top. Return to oven and bake 10 to 15 minutes longer. Turn oven off and allow to cool in the oven. Refrigerate for at least 4 hours before serving.,15485
Beat ricotta cheese until light. Add vanilla extract and powdered sugar to taste. Divide evenly among wonton wrappers. Place a small amount of filling in each wonton wrapper. Press edges to seal. Cut out shapes with a cookie cutter. Place tartlets on a parchment-lined cookie sheet. Bake at 400 degrees until lightly browned (about 10 minutes). Cool on a wire rack. Spread with cherry pie filling and garnish with whipped cream.,126239
"Heat 1 tablespoon of oil in a wok over medium-low heat. Add the cabbage and cook for about 2 minutes. Add the red capsicum and spring onions and cook for another 2 minutes. Now add the noodles, garlic and cook for 1 minute. Add the dried red chilies and cook for another minute. Add the green onions and season with salt. Add the remaining 2 tablespoons of oil and mix well. Toss well to mix. Transfer to a serving bowl and serve hot.",336577
"Preheat oven to 350 degrees. Lightly oil two cookie sheets. Combine oat flour and rolled oats. Cream together butter and peanut butter. Add sugar and beat until mixture is fluffy. Add egg and mix well. Combine flour mixture, raisins and vanilla. Stir into butter mixture. Stir in bananas. Drop by teaspoon onto prepared sheets. Bake for about 12 minutes. Let cookies cool on sheets for 2 minutes. Move to wire racks to cool completely.",438984
"Bring salted water to a boil in a saucepan over high heat. Add the pasta and cook until tender but still al dente, 8 to 9 minutes. Drain the pasta and rinse well under cold running water to stop the cooking and prevent the pasta from sticking together. In a large bowl, combine the oil, lemon zest and juice, and pepper to taste. Toss the pasta and parsley with the dressing. Garnish with lemon slices, if desired.",175122
"In a pot over medium heat, combine lentils and water. Bring to a boilcover and reduce heat to a simmer. Continue cooking until lentils are tender (about 30 to 45 minutes). Drain and set aside. In a large skillet over medium heat, saute onion and oil until onion is translucent (about 5 minutes). Add chopped tomatoes and cook until slightly softened (about 10 minutes). Add lentils to skillet and mix thoroughly. Season with oregano and basil, salt and pepper to taste. Serve as is or with crusty Italian bread. Makes 6 servings.",151411
Place the garbanzo beans in a large bowl and cover with water. Soak overnight or up to 24 hours. Drain and rinse the garbanzos. Transfer to a food processor fitted with a metal blade and add the olive oil and lemon juice. Blend well. Add the garlic and blend for about 30 seconds. Add the water and blend for about 10 seconds. Taste and add salt if needed. Transfer the hummus to a serving bowl. Stir in the tahini. Top the hummus with the sesame seeds and a drizzle of olive oil. Serve with carrots and celery. You can also add chopped tomato to the hummus.,307864
"Melt butter over medium heat in a large skillet. Cook onion and garlic powder in the butter for 3 minutes. Sprinkle flour over mixture and stir. Add milk and bring to a boil. Cook and stir until thickened. Add roast beef and stir to coat. Lay tortillas on a clean work surface and spread beef mixture over them. Sprinkle with cheddar and fold over. Cook over medium heat for 3 minutes per side or until browned. Serve with sour cream, salsa and lettuce.",260065
"Dip chicken in flour, then in egg and then in flour again. In a heavy pan with the hot fat, brown the chicken on both sides. In a casserole put in the browned chicken pieces with the sour cream, broth and paprika. Add mushrooms if desired. Bake in a moderate oven (350f) for about half an hour, or until tender. Serve immediately.",52430
Combine the cranberries and the water in a saucepan over high heat. Cook until the cranberries have popped and the water is reduced to 1/2 cup (125 ml). Let cool to room temperature. Strain the berries from the liquid and place in a large bowl. Add the vodka and the sugar and stir to combine. Add the ice cubes and stir until the mixture is chilled and slushy. Pour into glasses and garnish with cranberries.,181412
"Mix biscuit mix, cold water & egg in a bowl until dough forms. Roll dough out to about 1/2"" thickness. Spread cheese down the middle of the dough leaving about 1/4"" of space from the edge. Sprinkle bacon over the cheese. Fold dough over & press edges together to seal. Cut in squares & brush egg wash over top. Bake @ 400 degrees until golden brown.",117126
"Heat olive oil in medium saucepan over medium heat. Add onionsaute until soft, 3-4 minutes. Add apricots and cinnamon stickcook 1 minute more. Add tomatoesbring to boil and reduce heat to low. Simmer 5 minutes more. Remove meatballs from packageadd to tomato mixture and cook 5 minutes more. Serve over rice and top with almonds and cilantro. Serves 4",294920
Heat butter in saute pan. Sauted garlic until it just starts to brown. Add sherry and bring to a boil. Add scallops and saute until just cooked through. Add mushrooms and saute a few minutes more. Add scallions. Add flour to a small bowl and add half-and-half. Whisk until smooth. Add to pan and cook until thickened. Spoon over scallops. Top with chopped parsley.,27314
"Preheat oven to 375°. Toss turnips with olive oil in an oven-safe baking dish. Bake for 20-25 minutes or until turnips are soft. In the meantime, combine cream of mushroom soup, sour cream, poultry seasoning, garlic powder, and black pepper. Remove turnips from oven and pour the soup mixture over the top. Bake for another 10 minutes or until the turnips are heated through. Serve hot.",133492
Combine all ingredients in shallow dish. Add pork ribs and turn to coat evenly. Marinate in refrigerator overnight or up to 24 hours. Preheat oven to 325 degrees. Bake ribs for 1-1/2 hours or until pork is cooked through. Let stand 5 minutes before cutting between bones. Serve warm or at room temperature with lemon wedges.,112636
"Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch baking dish with butter. Peel and slice potatoes about 1/4 inch thickplace in a bowl. Melt butter in a saucepan over medium heatstir in potatoes, white sugar, cinnamon, nutmeg, and salt until coated. Spread potatoes evenly in baking dishbake in oven until potatoes are fork-tender, about 45 minutes.",60935
"Preheat oven to 350 degrees F. In a medium bowl combine the creamy peanut butter, brown sugar, honey, light butter and vanilla extract. Beat until smooth. Grease an 8x8-inch baking dish. Spread the mixture in the prepared pan. Sprinkle with the crispy rice cereal and bran buds. Bake for 20-25 minutes or until lightly browned. Cool for 1 hour. Cut into 16 squares. Makes 16 servings. Each serving has 1 Weight Watchers point.",313863
"Preheat oven to 350 degrees. In a large bowl, whisk eggs and heavy cream together. Add cheese, scallions, and walnuts. Pour mixture in to pie crust. Bake for about 30 minutes.",266922
Beat egg whites and cream of tartar until stiff. Gradually beat in granulated sugar and saltbeat until mixture is glossy and stiff peaks form. Beat in vanilla and butter. Drop by heaping teaspoonfuls on wax paper. Bake in 275 oven about 2 hours or until nuts are lightly browned and are firm and dry to touch. Store in an airtight container. Makes about 10 dozen cookies.,422692
"In a bowl combine stuffing mix and cheese. In another bowl combine sour cream and butter until well blended. Remove chicken from package and pat dry with paper towels. Place chicken in a 9 x 13 baking dish. Spread with sour cream mixture. Sprinkle with stuffing mixture. Bake uncovered for 30 minutes, or until chicken is cooked through and juices run clear when the chicken is pierced with a fork. Let stand for 10 minutes before serving.",315090
In a medium bowl combine all of the ingredients and mix well. Serve on a cracker or small piece of toast.,305099
"Heat 1 tablespoon oil and 1 teaspoon spray in large nonstick skillet over medium heat. Add onioncook 4 to 5 minutes or until softened, stirring occasionally. Add mushrooms and fennel bulbcook 5 minutes or until vegetables are lightly browned. Stir in tomatoes and lemon juicecook 5 minutes or until mushrooms are tender. Meanwhile, heat remaining oil in large nonstick skillet over medium heat. Season cod with salt and pepperplace in skillet. Cook 3 minutes per side or until fish flakes when tested with a fork. Remove cod from skilletkeep warm. Serve cod with mushroom mixture, sprinkled with dill.",146425
"In a small saucepan combine apple cider vinegar with low sodium soy sauce and water. Bring to a boil over high heat. Reduce heat to low. Add brown sugar and all remaining ingredients. Stir well. Simmer over low heat until thickened, stirring often to prevent scorching. Remove from heat. Cool completely before storing in a covered container in the refrigerator.",278956
"Place potatoes in a large pot and cover with water. Bring to a boil over high heat and reduce heat to medium. Cook for 15 minutes or until potatoes are tender. Drain potatoes and let cool slightly. Meanwhile, heat a large skillet over medium heat. Add potatoes and cook for 10 minutes or until browned and crisp. Add olive oil and stir. Add lemon juice and season with salt and pepper. Cook for an additional 2-3 minutes. Remove from heat and sprinkle with dried oregano. Serve hot.",355557
"Peel and slice zucchini and yellow squash. In 10 inch square baking pan combine zucchini and squash, onion, tomatoes, sugar, salt, oregano and pepper. Sprinkle with parmesan cheese. In small bowl combine eggs and milk. Pour over zucchini and squash mixture. Bake, uncovered, at 375 for 40 to 50 min or until set and lightly browned.",304649
Mix together the first five ingredients. Dip chicken cutlets in mixture then roll in corn flake crumbs. Bake at 375 for about 35-40 minutes. Garnish with chopped parsley and serve.,117996
Soak the beans overnight in a large pot filled with water. Rinse well and place in a large pot. Add the pork knuckle and 6 cups of water. Bring to a boil and cook for 1 hour. Add the lard and onion. Cover and cook for 1 more hour. Add the tomatoes and cook for another 1 hour. Season with cilantro and cumin. Serve with white rice.,109324
"In the crock pot, saute the onion in the olive oil until tender. Add the steaks and sprinkle with the ground pepper and garlic salt. Add the beef broth and onion soup mix. Add the tomatoes, stirring well. Cover and cook on high for 2-3 hours or on low for 4-6 hours. Stir in five-spice powder and serve. Serves 4 to 6.",277510
"In a small saucepan combine the chicken broth, paprika, and salt and bring to a boil over medium-high heat. Add the chicken breasts and return the mixture to a boilreduce the heat and cook for 8-10 minutes or until the chicken is done. Remove the chicken from the broth and discard the solids. Cool the chicken breasts and then shred it with two forks. Heat the butter in a skillet over medium heat and add the chicken and paprika. Stir until well coated and cook for about 3 minutes or until heated through. In a small bowl combine the cornstarch and water and stir until smoothstir into the chicken mixture and cook for 1 more minute or until thickened. Stir in the sour cream and red pepper flakes and heat through. Serve immediately over hot cooked noodles or rice.",56620
"Heat butter in large saucepan over medium-high heat. Add garlic and cook for 30 seconds. Add flour and cook, stirring frequently, for 3 minutes. Add half-and-half cream and seasoningsstir until smooth. Heat to boiling over high heat. Add parmesan cheesestir until melted. Serve over spaghetti. Serves 4.",192132
Pour half-and-half into a microwave safe bowl and heat for 30 seconds to 1 minute or until very hot. Add margarine and butter to hot mixture and stir until completely melted and combined. Add sweet corn to mixture and stir until evenly distributed. Cover bowl with plastic wrap or lid and place in the refrigerator for 2 hours or overnight to firm up. Serve chilled or at room temperature.,97038
"Cook potatoes in boiling water until tender but firm. Drain and place into a large bowl and stir in bacon, rosemary, capers, and onion. In a small bowl, mix together mayonnaise, garlic and pepper. Stir into potato mixture and refrigerate for at least one hour. Taste and add more pepper if desired. Serve with a drizzle of the garlic mayonnaise.",423355
In a large mixing bowl combine butter and icing sugar and beat until light and fluffy. Add eggs one at a time beating well after each addition. Add rum and salt and beat well to combine. Stir in chips and vanilla wafers by hand. Using a medium cookie scoop place mixture on a parchment lined baking sheet. Chill for 2 hours or until firm. Melt chocolate with shortening and drizzle over each ball with a fork. Place on a parchment lined tray and refrigerate until firm. Store in an airtight container.,431894
 Preheat the grill or a cast iron skillet on medium high heat. Sprinkle each side with salt and pepper. Cook in the hot pan for about a minute on each side and then place in the oven for 10 minutes or until desired temperature is reached. Enjoy!,216200
Roll pizza crust out to fit 9x13 pan. Layer mozzarella and parmesan cheese on bottom of crust. Top with spaghetti sauce. Sprinkle with pepperoni. Roll up and place seam side down in the pan. Brush with melted butter. Bake at 400 degrees f for 15 minutes or until crust is golden brown.,140380
Combine first 4 ingredients. Reserve 1/2 cup. Heat remaining mixture in a small saucepan over medium heat until bubbly. Cut corn from cobs. Place corn on a baking sheet coated with cooking spray. Brush corn with reserved mixture. Broil 4 minutes on each side or until lightly browned. Serve with lime wedges.,430362
"In a large bowl cream together sugar and mayonnaise. Add flour and mix well. Add the whole berry sauce, orange juice and orange rind. Stir in the milk and the baking soda. Mix until smooth. Pour into a greased and floured 10x15x1-inch jelly roll pan. Bake in a 350 degree F oven for 40 minutes or until golden brown. Cool in pan on a rack. To make frosting, combine all ingredients in a bowl and beat until smooth. Spread on cooled cake. Sprinkle with additional orange rind.",27105
Slice onions and mushrooms into quarters. Place pork chops in a shallow baking pan and arrange onions and mushrooms on top of pork chops. Sprinkle with onion soup mix and water and cover with foil. Bake at 375 for about an hour or until pork chops are fork-tender and meat thermometer reaches 160 degrees F. Add cream of mushroom soup and heat through.,361058
"Combine honey, soy sauce and hoisin sauce in small bowlmix well. Thread wings onto skewers alternating with green onions. Place on grill over medium-high heatcook 5 minutes on each side or until donebasting frequently with glaze. Garnish with cilantro sprigs and garlic cloves.",30110
Brown chicken meat on both sides in butter and oil in large pot or Dutch oven. Add remaining ingredients except pasta and rice. Cook until potatoes are tender but firm (about 1 hour). Add pasta. Cook about 30 minutes or until pasta is tender. Add ricecook for about 5 minutes longer or until pasta is tender. Serve immediately. Serves 6-8.,21037
"Warm wrap in microwave for about 3 seconds or until pliable. Spread pizza sauce on wrap, top with mushrooms, onions, garlic & cheese. Roll up wrap & cut in half. Serve with sunflower seeds or pita chips for dipping.",396307
"In a large skillet, melt butter over medium heat. Add the onions and garlic and cook for a few minutes. Add the zucchini, chayote, crookneck squash and continue cooking until tender. Stir in the chives and cilantro and serve immediately.",283206
Heat olive oil in a skillet over medium heat. Saute garlic in olive oil until golden brown but not burned. Stir in green beans and cook until just tender. Stir in tomatoes and heat through. Season to taste with salt and pepper. Serve immediately.,127783
"Place sugar and corn syrup in a heavy-bottomed stainless steel or copper pan. Heat over medium heat until sugar melts and mixture reaches 230 degrees fahrenheit. Do not stir. Meanwhile, beat egg whites with whisk attachment of electric mixer until foamy. Continue to beat and gradually sprinkle in 1/3 of the sugar mixture. Beat until stiff peaks form. Continue to add remaining sugar mixture 1/3 at a time, continuing to beat until mixture is glossy and stiff peaks form. Use immediately or store in airtight container for up to 3 weeks.",51427
"In a large bowl combine the cauliflower with the oil. Add the oat bran and toss. In a separate bowl combine the bread crumbs with the Parmesan, pepper and garlic salt. Place the cauliflower on a baking sheet. Sprinkle with the bread crumb mixture. Bake for 45 minutes or until golden. Serve immediately.",150391
"Remove the turkey legs from the refrigerator and pat dry with paper towels. Season each turkey leg with seasoning salt on both sides. Pour about 1/3 cup of barbecue sauce into a small bowl and stir in the brown sugar and lemon juice until completely combined. Add the turkey legs to the bowl and turn them to coat all sides with the sauce. Cover the bowl and refrigerate for at least 6 hours, or overnight. Preheat the oven to 375 degrees F (190 degrees C). Arrange the turkey legs on a baking sheet and place in the preheated oven. Cook until the turkey legs are golden brown and cooked through, about 1 hour. Turn the turkey legs over and bake for 30 minutes more, or until the turkey legs are dark brown and cooked through. Serve hot with additional barbecue sauce for dipping.",303511
"Cream shortening and brown sugar in large mixing bowl with electric mixer at medium speed. Add vanilla and eggs, beating until well blended. Stir in flour and salt. Mix well. Stir in oats and chocolate chips until blended. Drop by rounded teaspoon onto ungreased cookie sheets. Bake at 350 for about 8-10 minutes or until edges are light brown. Cool slightly before removing from cookie sheet. Makes about 6 dozen.",470514
"Chop one large onion. In a 4-quart pot, bring 8 cups of water to a boil. Add onion. Cook for 10 minutes. Add 2 cups of red lentils. Reduce heat to low and simmer for 15 minutes. Add 2 teaspoons of tomato paste. Simmer for another 5 minutes. Season with 1 chicken bouillon cube. Add more broth or water if necessary.",291873
"Cook the ground chuck and turkey sausage together over medium heat in a large skillet. Drain fat and set aside. In a large pot or Dutch oven over medium heat, saute the onion in olive oil until soft and golden. Add the cream cheese and stir until melted. Add the tomato sauce and spices. Bring to a boil. Add the meat and heat through. Add the cooked pasta and toss until well combined. Serve in bowls and top with the salsa.",246935
Brown the hamburger with the onion. Add the french fries. Season with the seasoning. Cook in the oven at 325 degrees until the meat is cooked through and the french fries are crispy. Great served with corn muffins.,136171
"Place frozen rolls on greased baking sheet. Cut each roll into 4 wedges. In small bowl combine asiago cheese, cheddar cheese, and parmesan cheese. Spread butter over each wedge. Sprinkle with garlic powder. Bake at 350 degrees F. for 12-15 minutes until golden. Cool 5 minutes. Serve warm. Makes 2 dozen.",201662
"In a medium bowl stir together the orange marmalade and grand marnierset aside. Slice the oranges in half crosswise to within 1/4 inch of the peel and remove the segments with a small sharp knife or melon ballerset aside. Dice the apricotsset aside. Halve the strawberriesset aside. Slice the pineappleset aside. Combine the diced apricots, orange segments, strawberries and pineapple in a large glass bowlpour the marmalade mixture over the fruitstir gently to coat evenly. Coverrefrigerate at least 2 hours before serving to allow flavors to blend. To serve, spoon the fruit into a decorative bowl or individual serving dishes.",220936
"In a medium saucepan over medium heat, bring soy sauce, sake and mirin to a boil. Add scallions, garlic and ginger and cook for 5 minutes. Cool the glaze, then pour it over the wings and marinate for at least 2 hours or overnight. Grill the wings over medium heat for about 15 minutes, turning frequently, until they are cooked through and glazed. Garnish with scallions and serve warm or at room temperature. Serves 4.",522868
"Preheat oven to 350. Brown spam in large skillet. Drain. In medium saucepan, combine soups and milk. Heat through. Pour 1/2 can soup mixture over spam in skillet. Mix well. In a 1 1/2 quart baking dish layer noodles and 1 cup spam mixture. Repeat layers 3 times. Top with remaining spam mixture. Top with 3/4 cup velveeta. Bake 40 minutes or until bubbly.",124505
Sift together the rice flour and gluten free baking powder. In a separate bowl whisk together the eggs and water. Mix the wet mixture with the dry mixture and stir until combined. Line a baking sheet with parchment paper. Heat a large skillet or cast iron skillet over medium high heat. Take a heaping teaspoon of batter and drop it into the pan. Use a spoon to create a circular shape. Cook for about 3 minutes per side. Remove from heat. Serve immediately.,154669
"Stir together sambal oelek, rice vinegar, and salt in small bowl until blended. In small nonstick skillet over medium heat, stir together sugar, garlic, and gingerroot until sugar is dissolved. Bring to boil and boil until thickened and reduced to 1/4 cup (about 3 minutes). Cool 10 minutes. Stir in vinegar mixture. Combine sambal oelek mixture and sweet chili mixture in small bowl. Refrigerate. Makes 2 cups.",206003
"Preheat oven to 350 degrees. Spray a 9x13 inch pan with cooking spray. In a medium bowl, combine cake mix and next 4 ingredients. Beat at low speed 1 minute. Beat at medium speed 2 minutes. Pour batter into prepared pan and bake 30 to 35 minutes or until a toothpick inserted in center comes out clean. Cool cake completely in pan. In a small bowl, combine cream and cinnamon. Spread over cake. In a medium bowl, combine brown sugar and butter. Drizzle over cream layer.",194495
"Dissolve jell-o in boiling water. Add fruit cocktail and chill. Beat cream cheese, sugar and vanilla together until smooth. Fold in the dream whip. Spread over the jell-o mixture. Chill until ready to serve. Garnish with a slice of pineapple.",280481
"Wash cucumbers. Cut 1/2 inch off each end to form a flat surface. Cut lengthwise into 1/4 inch slices. Combine onions and sugar in a large bowl. Cover with cold water and soak overnight. Drain onions and discard water. Combine cucumbers, sugar, vinegar, pickling salt and mustard seeds. Add onions. Cover and refrigerate at least 6 hours. Drain. Add alum to vinegar to test for proper acidity. If it forms a solid mass it is not acid enough. Refrigerate for a few more hours. Store in refrigerator for up to 2 weeks.",71100
Place 5 eggs in a pot and cover with 2 inches of water. Bring to a boil. Reduce heat to low and simmer for 10 minutes. Drain eggs and place in a bowl of ice water. Peel eggs and slice in half. Place a few slices of pork in the center of each egg half. Mix soy sauces and vinegar in a small bowl. Brush over pork. Sprinkle with garlic and a little salt and pepper. Top with a little chopped fresh cilantro. Serve on crackers or toast.,307526
"In a large pot or Dutch oven over medium-high heat, add broth, pearl barley and beans. Cook 10 minutes. Stir in sweet potato and celery ribs. Reduce heat to medium-low. Cook for an additional 25 minutes or until barley is tender. Add thyme and sage. Continue cooking 10 minutes or until vegetables are tender. Serve immediately or cool and refrigerate up to 3 days. Heat when ready to serve. Garnish with fresh parsley if desired. Serve over brown rice for a complete meal.",143321
Preheat oven to 350 degrees. Combine 3 eggs with 1/2 cup butter and 1 1/2 cups water. Mix well. Place mango slices into bottom of greased 9x13 pan. Add batter. Bake for 50-60 minutes. Cool and pour rum over top.,60729
"Heat 1 inch vegetable oil in a wok or large skillet until it registers 375 degrees f on a deep-fat thermometer. Place fish in the oil and fry until crisp and cooked through. Remove fish from the oil and place on paper towel to drain. Heat the remaining oil in the skillet over medium heat until the oil is hot but not smoking. Add garlic and ginger and saut for 1 minute. Add white wine, soy sauce and sugar. Stir to combine. Add fish and parsley. Toss to combine. Serve warm. Serves 4.",455833
"Preheat oven to 400 degrees. In a bowl combine the eggs and half-and-half. Add the salt, pepper and chives. Set aside. Lay the bacon in a single layer on a cookie sheet. Bake for about 10 minutes, or until cooked but not crisp. Remove the bacon from the oven and set aside to cool. Slice the bacon into small pieces. In a small skillet over medium heat, saute the onion in the butter until soft. Add the flour to the onion mixture. Stir until flour is cooked through. Slowly add the half-and-half mixture to the onion mixture while stirring. Add the bacon pieces. Set aside. Pour the filling into the pie shell. Sprinkle the top evenly with the jarlsberg cheese. Bake in preheated oven for 30 minutes. Let cool for 10 minutes. Serve.",87241
"Preheat oven to 350 degrees. Place chicken breasts in a 9x13 inch casserole dish or other similar sized dish. Sprinkle with onion soup mix and mushroom soup mix. Place the chicken breasts in the oven for 20 minutes. Increase the temperature to 400 degrees. Remove chicken from oven, increase the temperature to 450 degrees and place chicken back in oven to cook for 15 minutes longer, basting occasionally with the pan juices. Remove from oven and pour 1 1/2 cups of milk over chicken and let it set for 5 minutes. Sprinkle with mushrooms and serve over rice.",84527
"In saucepan heat milk over low heat. Add brown sugar, coffee extract. Cook for 1 minute. Stir to dissolve. Beat egg yolks. Gradually pour hot milk over egg mixture. Place over medium heat, stirring constantly until thickened. Pour into ramekins. Bake at 325 degrees for 1 hour. Let cool. Top with caramel sauce. Recipe taken from my friend and her mother. Serve with vanilla ice cream.",13426
